task,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_features
multi,DT,BBA,0.05,0.7501310272536688,0.7476763988924464,0.04939727463312369,0.04900432681375413,0.700733752620545,0.8973775167252754,0.3942511584560894,0.8546907756813418,263.0
multi,DT,BBA,0.1,0.7501310272536688,0.7476763988924464,0.03485324947589099,0.0349377718532993,0.7152777777777778,0.9277620936499625,0.4124721339137053,0.8546907756813418,263.0
multi,DT,BBA,0.2,0.7501310272536688,0.7476763988924464,0.0202437106918239,0.01934626907406973,0.7298873165618449,0.9585538351973057,0.47854108399366346,0.8546907756813418,263.0
multi,DT,BBA,0.3,0.7501310272536688,0.7476763988924464,0.017623165618448636,0.016760950734542313,0.7325078616352201,0.9629843611362959,0.4897123410913045,0.8546907756813418,263.0
multi,DT,DBA-style,0.05,0.7501310272536688,0.7476763988924464,0.1061975890985325,0.09933804519086561,0.6439334381551363,0.8153267215589847,0.41637934843580554,0.8546907756813418,263.0
multi,DT,DBA-style,0.1,0.7501310272536688,0.7476763988924464,0.0617793501048218,0.0584451031234363,0.6883516771488469,0.8757096883629905,0.46919152782172546,0.8546907756813418,263.0
multi,DT,DBA-style,0.2,0.7501310272536688,0.7476763988924464,0.05332809224318658,0.05170368634311143,0.6968029350104822,0.8934873650986258,0.4761695698308484,0.8546907756813418,263.0
multi,DT,DBA-style,0.3,0.7501310272536688,0.7476763988924464,0.04147012578616352,0.04111806640005538,0.7086609014675052,0.9155448744751974,0.49576083604278565,0.8546907756813418,263.0
multi,DT,FGSM-SNN,0.05,0.7501310272536688,0.7476763988924464,0.338770964360587,0.3405253645766788,0.41136006289308175,0.5452645353109631,0.26805868169314384,0.8546907756813418,263.0
multi,DT,FGSM-SNN,0.1,0.7501310272536688,0.7476763988924464,0.2777122641509434,0.27662417688677565,0.4724187631027254,0.6301080719135811,0.30304526412218435,0.8546907756813418,263.0
multi,DT,FGSM-SNN,0.2,0.7501310272536688,0.7476763988924464,0.2593029350104822,0.2577544192572036,0.4908280922431866,0.6601366453159483,0.3321830192775847,0.8546907756813418,263.0
multi,DT,FGSM-SNN,0.3,0.7501310272536688,0.7476763988924464,0.2617924528301887,0.25704113641578186,0.48833857442348005,0.6500470234385345,0.32163895911263246,0.8546907756813418,263.0
multi,DT,PGD-10-SNN,0.05,0.7501310272536688,0.7476763988924464,0.3622248427672956,0.36170576422430706,0.38790618448637315,0.5230650889370162,0.2539399766375075,0.8546907756813418,263.0
multi,DT,PGD-10-SNN,0.1,0.7501310272536688,0.7476763988924464,0.3052279874213837,0.3090454215396228,0.44490303983228513,0.6332325386931017,0.32312488021551933,0.8546907756813418,263.0
