task,fold,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_classes,num_features,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
binary,1,RF,FGSM-SNN,0.05,0.8957023060796646,0.8953812986993347,0.595125786163522,0.5466031328130938,0.30057651991614265,0.1410590277777778,0.1410590277777778,0.9300314465408805,2,263,,,,,,,
binary,1,RF,PGD-10-SNN,0.05,0.8957023060796646,0.8953812986993347,0.5788784067085954,0.49551628341037146,0.31682389937106925,0.12456597222222222,0.12456597222222222,0.9300314465408805,2,263,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.05,0.8957023060796646,0.8953812986993347,0.5715408805031447,0.4854006296416869,0.32416142557651995,0.12630208333333334,0.12630208333333334,0.9300314465408805,2,263,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.05,0.8957023060796646,0.8953812986993347,0.45754716981132076,0.4090119612193252,0.43815513626834385,0.2421875,0.2421875,0.9300314465408805,2,263,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.05,0.8957023060796646,0.8953812986993347,0.8556079664570231,0.8542265680075054,0.04009433962264153,0.019097222222222224,0.019097222222222224,0.9300314465408805,2,263,,,,,,,175.0
binary,1,RF,FGSM-SNN,0.1,0.8957023060796646,0.8953812986993347,0.5175576519916143,0.45033251647851896,0.3781446540880503,0.19010416666666666,0.19010416666666666,0.9300314465408805,2,263,,,,,,,
binary,1,RF,PGD-10-SNN,0.1,0.8957023060796646,0.8953812986993347,0.5883123689727463,0.4933862249875097,0.3073899371069183,0.10243055555555555,0.10243055555555555,0.9300314465408805,2,263,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.1,0.8957023060796646,0.8953812986993347,0.589622641509434,0.49158077478558926,0.3060796645702306,0.09809027777777778,0.09809027777777778,0.9300314465408805,2,263,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.1,0.8957023060796646,0.8953812986993347,0.38443396226415094,0.3618030778681352,0.5112683438155137,0.36328125,0.36328125,0.9300314465408805,2,263,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.1,0.8957023060796646,0.8953812986993347,0.85062893081761,0.8491522171329802,0.04507337526205457,0.022569444444444444,0.022569444444444444,0.9300314465408805,2,263,,,,,,,175.0
binary,1,RF,FGSM-SNN,0.2,0.8957023060796646,0.8953812986993347,0.5277777777777778,0.45385338889980953,0.3679245283018868,0.1736111111111111,0.1736111111111111,0.9300314465408805,2,263,,,,,,,
binary,1,RF,PGD-10-SNN,0.2,0.8957023060796646,0.8953812986993347,0.6305031446540881,0.5225801753457479,0.26519916142557654,0.045572916666666664,0.045572916666666664,0.9300314465408805,2,263,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.2,0.8957023060796646,0.8953812986993347,0.6360062893081762,0.5294994404541815,0.25969601677148846,0.040364583333333336,0.040364583333333336,0.9300314465408805,2,263,20.0,19.0,0.015789473684210527,,,,
