task,fold,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_classes,num_features,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features,time_window
multi,4,RF,DBA-style,0.2,0.7864255765199162,0.7846162398188397,0.7051886792452831,0.7021320306681066,0.08123689727463312,0.08333333333333333,0.06300813008130081,0.8577044025157232,6,263,,,,,,,175.0, (6hours)
multi,4,RF,FGSM-SNN,0.3,0.7864255765199162,0.7846162398188397,0.26048218029350106,0.18448749181756044,0.5259433962264151,0.5838414634146342,0.12195121951219512,0.8577044025157232,6,263,,,,,,,, (6hours)
multi,4,RF,PGD-10-SNN,0.3,0.7864255765199162,0.7846162398188397,0.3118448637316562,0.2413546845927058,0.47458071278826,0.510670731707317,0.11229674796747967,0.8577044025157232,6,263,10.0,10.0,0.03,,,,, (6hours)
multi,4,RF,PGD-20-SNN,0.3,0.7864255765199162,0.7846162398188397,0.30450733752620546,0.23469616469120874,0.4819182389937107,0.5223577235772358,0.13109756097560976,0.8577044025157232,6,263,20.0,19.0,0.015789473684210527,,,,, (6hours)
multi,4,RF,BBA,0.3,0.7864255765199162,0.7846162398188397,0.139937106918239,0.10291575571866803,0.6464884696016772,0.7286585365853658,0.3866869918699187,0.8577044025157232,6,263,,,,170.0,280.0,200.0,, (6hours)
multi,4,RF,DBA-style,0.3,0.7864255765199162,0.7846162398188397,0.7046645702306079,0.7016082303263452,0.08176100628930827,0.08434959349593496,0.06351626016260163,0.8577044025157232,6,263,,,,,,,175.0, (6hours)
multi,4,DT,FGSM-SNN,0.05,0.7581236897274634,0.756338214600959,0.2780398322851153,0.2602274839512185,0.48008385744234805,0.5858912224017232,0.19655358104469575,0.8527253668763103,6,263,,,,,,,, (6hours)
multi,4,DT,PGD-10-SNN,0.05,0.7581236897274634,0.756338214600959,0.25131027253668764,0.22855065027971352,0.5068134171907757,0.6020463112547119,0.193322563274098,0.8527253668763103,6,263,10.0,3.0,0.1,,,,, (6hours)
multi,4,DT,PGD-20-SNN,0.05,0.7581236897274634,0.756338214600959,0.24868972746331236,0.2254597346073717,0.509433962264151,0.6025848142164781,0.1890145395799677,0.8527253668763103,6,263,20.0,9.5,0.031578947368421054,,,,, (6hours)
multi,4,DT,BBA,0.05,0.7581236897274634,0.756338214600959,0.00759958071278826,0.007799412108164647,0.7505241090146751,0.9849219170705439,0.3204092622509424,0.8527253668763103,6,263,,,,80.0,160.0,115.0,, (6hours)
multi,4,DT,DBA-style,0.05,0.7581236897274634,0.756338214600959,0.0749475890985325,0.07535074475672239,0.6831761006289309,0.9009154550350027,0.39041464728056,0.8527253668763103,6,263,,,,,,,105.0, (6hours)
multi,4,DT,FGSM-SNN,0.1,0.7581236897274634,0.756338214600959,0.23951781970649896,0.21137663506146387,0.5186058700209644,0.6058158319870759,0.19655358104469575,0.8527253668763103,6,263,,,,,,,, (6hours)
multi,4,DT,PGD-10-SNN,0.1,0.7581236897274634,0.756338214600959,0.32914046121593293,0.32725440696265307,0.4289832285115304,0.5411954765751211,0.13785675821217017,0.8527253668763103,6,263,10.0,3.0,0.1,,,,, (6hours)
multi,4,DT,PGD-20-SNN,0.1,0.7581236897274634,0.756338214600959,0.2832809224318658,0.2826905372784043,0.47484276729559755,0.5729671513193323,0.1577813677975229,0.8527253668763103,6,263,20.0,9.5,0.031578947368421054,,,,, (6hours)
multi,4,DT,BBA,0.1,0.7581236897274634,0.756338214600959,0.0002620545073375262,0.0002699703032666407,0.7578616352201258,0.9994614970382337,0.32256327409800756,0.8527253668763103,6,263,,,,80.0,160.0,115.0,, (6hours)
multi,4,DT,DBA-style,0.1,0.7581236897274634,0.756338214600959,0.06761006289308176,0.06813500753926781,0.6905136268343816,0.9127625201938611,0.3990306946688207,0.8527253668763103,6,263,,,,,,,105.0, (6hours)
multi,4,DT,FGSM-SNN,0.2,0.7581236897274634,0.756338214600959,0.36163522012578614,0.35532343879410927,0.3964884696016772,0.6165858912224017,0.3349488422186322,0.8527253668763103,6,263,,,,,,,, (6hours)
multi,4,DT,PGD-10-SNN,0.2,0.7581236897274634,0.756338214600959,0.4481132075471698,0.4481849634702055,0.31001048218029353,0.5164243403338719,0.15562735595045774,0.8527253668763103,6,263,10.0,3.0,0.1,,,,, (6hours)
multi,4,DT,PGD-20-SNN,0.2,0.7581236897274634,0.756338214600959,0.44837526205450734,0.44654235292467465,0.309748427672956,0.526117393645665,0.16962843295638125,0.8527253668763103,6,263,20.0,9.5,0.031578947368421054,,,,, (6hours)
multi,4,DT,BBA,0.2,0.7581236897274634,0.756338214600959,0.0,0.0,0.7581236897274634,1.0,0.308562197092084,0.8527253668763103,6,263,,,,80.0,160.0,115.0,, (6hours)
multi,4,DT,DBA-style,0.2,0.7581236897274634,0.756338214600959,0.06079664570230608,0.061029046345641186,0.6973270440251573,0.9159935379644588,0.4017232094776521,0.8527253668763103,6,263,,,,,,,105.0, (6hours)
multi,4,DT,FGSM-SNN,0.3,0.7581236897274634,0.756338214600959,0.36163522012578614,0.3580784867109842,0.3964884696016772,0.6322024771136241,0.3656435110393107,0.8527253668763103,6,263,,,,,,,, (6hours)
multi,4,DT,PGD-10-SNN,0.3,0.7581236897274634,0.756338214600959,0.4716981132075472,0.4649887927655769,0.2864255765199162,0.5207323640280022,0.17985998922994076,0.8527253668763103,6,263,10.0,3.0,0.1,,,,, (6hours)
multi,4,DT,PGD-20-SNN,0.3,0.7581236897274634,0.756338214600959,0.4606918238993711,0.45847556007552737,0.2974318658280923,0.5218093699515347,0.17501346257404415,0.8527253668763103,6,263,20.0,9.5,0.031578947368421054,,,,, (6hours)
multi,4,DT,BBA,0.3,0.7581236897274634,0.756338214600959,0.0,0.0,0.7581236897274634,1.0,0.21109316101238557,0.8527253668763103,6,263,,,,80.0,160.0,115.0,, (6hours)
multi,4,DT,DBA-style,0.3,0.7581236897274634,0.756338214600959,0.05241090146750524,0.05743816129689008,0.7057127882599581,0.9176090468497576,0.3990306946688207,0.8527253668763103,6,263,,,,,,,105.0, (6hours)
multi,4,XGBoost,FGSM-SNN,0.05,0.8011006289308176,0.799020787982048,0.17819706498951782,0.14592789889495703,0.6229035639412998,0.6938672072985301,0.031424227065382664,0.8791928721174004,6,263,,,,,,,, (6hours)
multi,4,XGBoost,PGD-10-SNN,0.05,0.8011006289308176,0.799020787982048,0.15330188679245282,0.11887105662788305,0.6477987421383647,0.7313735428281805,0.03446528129751647,0.8791928721174004,6,263,10.0,8.0,0.0375,,,,, (6hours)
multi,4,XGBoost,PGD-20-SNN,0.05,0.8011006289308176,0.799020787982048,0.1540880503144654,0.11964093640857934,0.6470125786163522,0.7323872275722251,0.03294475418144957,0.8791928721174004,6,263,20.0,15.5,0.01935483870967742,,,,, (6hours)
multi,4,XGBoost,BBA,0.05,0.8011006289308176,0.799020787982048,0.003668763102725367,0.001953580404971854,0.7974318658280922,0.9929042067916878,0.1915864166244298,0.8791928721174004,6,263,,,,170.0,170.0,165.0,, (6hours)
multi,4,XGBoost,DBA-style,0.05,0.8011006289308176,0.799020787982048,0.20911949685534592,0.1862662877894857,0.5919811320754716,0.5995945261023822,0.2437911809427268,0.8791928721174004,6,263,,,,,,,160.0, (6hours)
multi,4,XGBoost,FGSM-SNN,0.1,0.8011006289308176,0.799020787982048,0.2361111111111111,0.1630640439917946,0.5649895178197064,0.6001013684744044,0.06893056259503294,0.8791928721174004,6,263,,,,,,,, (6hours)
multi,4,XGBoost,PGD-10-SNN,0.1,0.8011006289308176,0.799020787982048,0.18972746331236898,0.13098017175947263,0.6113731656184486,0.676634566649772,0.026862645717181957,0.8791928721174004,6,263,10.0,8.0,0.0375,,,,, (6hours)
multi,4,XGBoost,PGD-20-SNN,0.1,0.8011006289308176,0.799020787982048,0.18972746331236898,0.1314249695101134,0.6113731656184486,0.6771414090217942,0.026355803345159655,0.8791928721174004,6,263,20.0,15.5,0.01935483870967742,,,,, (6hours)
multi,4,XGBoost,BBA,0.1,0.8011006289308176,0.799020787982048,0.0002620545073375262,0.00020652030496165033,0.80083857442348,0.9994931576279777,0.22047643182970098,0.8791928721174004,6,263,,,,170.0,170.0,165.0,, (6hours)
multi,4,XGBoost,DBA-style,0.1,0.8011006289308176,0.799020787982048,0.20938155136268344,0.1889207665751985,0.5917190775681341,0.5985808413583376,0.3482007095793208,0.8791928721174004,6,263,,,,,,,160.0, (6hours)
multi,4,XGBoost,FGSM-SNN,0.2,0.8011006289308176,0.799020787982048,0.2140985324947589,0.15684917645997665,0.5870020964360587,0.6376077040040548,0.08768373035985809,0.8791928721174004,6,263,,,,,,,, (6hours)
multi,4,XGBoost,PGD-10-SNN,0.2,0.8011006289308176,0.799020787982048,0.16850104821802936,0.12063725597253111,0.6325995807127882,0.7212366953877344,0.03243791180942727,0.8791928721174004,6,263,10.0,8.0,0.0375,,,,, (6hours)
multi,4,XGBoost,PGD-20-SNN,0.2,0.8011006289308176,0.799020787982048,0.16247379454926625,0.11746048413217514,0.6386268343815513,0.7247845919918905,0.026862645717181957,0.8791928721174004,6,263,20.0,15.5,0.01935483870967742,,,,, (6hours)
multi,4,XGBoost,BBA,0.2,0.8011006289308176,0.799020787982048,0.0,0.0,0.8011006289308176,1.0,0.0963000506842372,0.8791928721174004,6,263,,,,170.0,170.0,165.0,, (6hours)
multi,4,XGBoost,DBA-style,0.2,0.8011006289308176,0.799020787982048,0.20885744234800838,0.18845845524202132,0.5922431865828092,0.5995945261023822,0.3512417638114546,0.8791928721174004,6,263,,,,,,,160.0, (6hours)
multi,4,XGBoost,FGSM-SNN,0.3,0.8011006289308176,0.799020787982048,0.16142557651991615,0.12798536542104416,0.6396750524109014,0.7217435377597567,0.1789153573238723,0.8791928721174004,6,263,,,,,,,, (6hours)
multi,4,XGBoost,PGD-10-SNN,0.3,0.8011006289308176,0.799020787982048,0.1611635220125786,0.12722412222165053,0.6399371069182389,0.749113025848961,0.04054738976178408,0.8791928721174004,6,263,10.0,8.0,0.0375,,,,, (6hours)
multi,4,XGBoost,PGD-20-SNN,0.3,0.8011006289308176,0.799020787982048,0.15670859538784068,0.12387275143906538,0.6443920335429769,0.7501267105930056,0.04206791687785099,0.8791928721174004,6,263,20.0,15.5,0.01935483870967742,,,,, (6hours)
multi,4,XGBoost,BBA,0.3,0.8011006289308176,0.799020787982048,0.0,0.0,0.8011006289308176,1.0,0.07095793208312215,0.8791928721174004,6,263,,,,170.0,170.0,165.0,, (6hours)
multi,4,XGBoost,DBA-style,0.3,0.8011006289308176,0.799020787982048,0.20780922431865828,0.1875607275160501,0.5932914046121593,0.6016218955904714,0.3517486061834769,0.8791928721174004,6,263,,,,,,,160.0, (6hours)
multi,4,LightGBM,FGSM-SNN,0.05,0.8063417190775681,0.8041535877707802,0.3139412997903564,0.23822880614641098,0.49240041928721173,0.4800806858295512,0.028744326777609682,0.890461215932914,6,263,,,,,,,, (6hours)
multi,4,LightGBM,PGD-10-SNN,0.05,0.8063417190775681,0.8041535877707802,0.24030398322851154,0.19427564290754712,0.5660377358490566,0.627332324760464,0.03983862834089763,0.890461215932914,6,263,10.0,3.0,0.1,,,,, (6hours)
multi,4,LightGBM,PGD-20-SNN,0.05,0.8063417190775681,0.8041535877707802,0.22458071278825995,0.18576016582541918,0.5817610062893082,0.6308623298033282,0.03227433182047403,0.890461215932914,6,263,20.0,17.0,0.01764705882352941,,,,, (6hours)
multi,4,LightGBM,BBA,0.05,0.8063417190775681,0.8041535877707802,0.0005241090146750524,0.0005311908354581123,0.8058176100628931,0.9989914271306102,0.25769036812909735,0.890461215932914,6,263,,,,200.0,130.0,120.0,, (6hours)
multi,4,LightGBM,DBA-style,0.05,0.8063417190775681,0.8041535877707802,0.1601153039832285,0.14561379204078587,0.6462264150943396,0.6949067070095815,0.43973777105395867,0.890461215932914,6,263,,,,,,,35.0, (6hours)
multi,4,LightGBM,FGSM-SNN,0.1,0.8063417190775681,0.8041535877707802,0.28459119496855345,0.18738794319548419,0.5217505241090147,0.5758951084215834,0.08774583963691376,0.890461215932914,6,263,,,,,,,, (6hours)
multi,4,LightGBM,PGD-10-SNN,0.1,0.8063417190775681,0.8041535877707802,0.20125786163522014,0.15007067389541448,0.605083857442348,0.6908724155320222,0.20675743822491174,0.890461215932914,6,263,10.0,3.0,0.1,,,,, (6hours)
multi,4,LightGBM,PGD-20-SNN,0.1,0.8063417190775681,0.8041535877707802,0.19418238993710693,0.14183860971563722,0.6121593291404612,0.697428139183056,0.18507312153303077,0.890461215932914,6,263,20.0,17.0,0.01764705882352941,,,,, (6hours)
multi,4,LightGBM,BBA,0.1,0.8063417190775681,0.8041535877707802,0.0,0.0,0.8063417190775681,1.0,0.2556732223903177,0.890461215932914,6,263,,,,200.0,130.0,120.0,, (6hours)
multi,4,LightGBM,DBA-style,0.1,0.8063417190775681,0.8041535877707802,0.1640461215932914,0.14801541404040736,0.6422955974842768,0.6873424104891579,0.4301563287947554,0.890461215932914,6,263,,,,,,,35.0, (6hours)
multi,4,LightGBM,FGSM-SNN,0.2,0.8063417190775681,0.8041535877707802,0.22667714884696016,0.15595596239987763,0.579664570230608,0.6374180534543621,0.10640443772062531,0.890461215932914,6,263,,,,,,,, (6hours)
multi,4,LightGBM,PGD-10-SNN,0.2,0.8063417190775681,0.8041535877707802,0.17348008385744235,0.1270522082478638,0.6328616352201257,0.7251638930912758,0.049420070600100854,0.890461215932914,6,263,10.0,3.0,0.1,,,,, (6hours)
multi,4,LightGBM,PGD-20-SNN,0.2,0.8063417190775681,0.8041535877707802,0.16640461215932914,0.12868567141435497,0.639937106918239,0.7468482097831568,0.1043872919818457,0.890461215932914,6,263,20.0,17.0,0.01764705882352941,,,,, (6hours)
multi,4,LightGBM,BBA,0.2,0.8063417190775681,0.8041535877707802,0.0,0.0,0.8063417190775681,1.0,0.2183560262228946,0.890461215932914,6,263,,,,200.0,130.0,120.0,, (6hours)
multi,4,LightGBM,DBA-style,0.2,0.8063417190775681,0.8041535877707802,0.09958071278825996,0.09420181064683336,0.7067610062893082,0.8113968734241049,0.47100353000504286,0.890461215932914,6,263,,,,,,,35.0, (6hours)
multi,4,LightGBM,FGSM-SNN,0.3,0.8063417190775681,0.8041535877707802,0.18736897274633124,0.16466536831816586,0.6189727463312369,0.7539082198688856,0.22339889056984366,0.890461215932914,6,263,,,,,,,, (6hours)
multi,4,LightGBM,PGD-10-SNN,0.3,0.8063417190775681,0.8041535877707802,0.0710167714884696,0.05626956880322813,0.7353249475890985,0.8930912758446797,0.057488653555219364,0.890461215932914,6,263,10.0,3.0,0.1,,,,, (6hours)
multi,4,LightGBM,PGD-20-SNN,0.3,0.8063417190775681,0.8041535877707802,0.1388888888888889,0.12025329964777579,0.6674528301886793,0.7992939989914272,0.1356530509329299,0.890461215932914,6,263,20.0,17.0,0.01764705882352941,,,,, (6hours)
multi,4,LightGBM,BBA,0.3,0.8063417190775681,0.8041535877707802,0.0,0.0,0.8063417190775681,1.0,0.30559757942511345,0.890461215932914,6,263,,,,200.0,130.0,120.0,, (6hours)
multi,4,LightGBM,DBA-style,0.3,0.8063417190775681,0.8041535877707802,0.09905660377358491,0.09353408805409609,0.7072851153039832,0.8124054462934948,0.4689863842662632,0.890461215932914,6,263,,,,,,,35.0, (6hours)
binary,1,RF,FGSM-SNN,0.05,0.8466981132075472,0.8463543594632666,0.64937106918239,0.5942532637697732,0.19732704402515722,0.07796917497733455,0.07796917497733455,0.9090670859538784,2,263,,,,,,,, (12hours)
binary,1,RF,PGD-10-SNN,0.05,0.8466981132075472,0.8463543594632666,0.6032494758909853,0.499686614722289,0.24344863731656186,0.07071622846781506,0.07071622846781506,0.9090670859538784,2,263,10.0,10.0,0.03,,,,, (12hours)
binary,1,RF,PGD-20-SNN,0.05,0.8466981132075472,0.8463543594632666,0.59958071278826,0.48998843022472033,0.2471174004192872,0.06890299184043518,0.06890299184043518,0.9090670859538784,2,263,20.0,19.0,0.015789473684210527,,,,, (12hours)
binary,1,RF,BBA,0.05,0.8466981132075472,0.8463543594632666,0.48165618448637315,0.42355757857556553,0.365041928721174,0.16681776971894832,0.16681776971894832,0.9090670859538784,2,263,,,,170.0,280.0,200.0,, (12hours)
binary,1,RF,DBA-style,0.05,0.8466981132075472,0.8463543594632666,0.7887840670859538,0.7875644786560273,0.05791404612159334,0.04170444242973708,0.04170444242973708,0.9090670859538784,2,263,,,,,,,175.0, (12hours)
binary,1,RF,FGSM-SNN,0.1,0.8466981132075472,0.8463543594632666,0.6430817610062893,0.5791766421995909,0.20361635220125784,0.07842248413417952,0.07842248413417952,0.9090670859538784,2,263,,,,,,,, (12hours)
binary,1,RF,PGD-10-SNN,0.1,0.8466981132075472,0.8463543594632666,0.6218553459119497,0.49957420906030275,0.2248427672955975,0.035811423390752495,0.035811423390752495,0.9090670859538784,2,263,10.0,10.0,0.03,,,,, (12hours)
binary,1,RF,PGD-20-SNN,0.1,0.8466981132075472,0.8463543594632666,0.6218553459119497,0.49957420906030275,0.2248427672955975,0.0371713508612874,0.0371713508612874,0.9090670859538784,2,263,20.0,19.0,0.015789473684210527,,,,, (12hours)
binary,1,RF,BBA,0.1,0.8466981132075472,0.8463543594632666,0.48558700209643607,0.4258843842694443,0.3611111111111111,0.1600181323662738,0.1600181323662738,0.9090670859538784,2,263,,,,170.0,280.0,200.0,, (12hours)
binary,1,RF,DBA-style,0.1,0.8466981132075472,0.8463543594632666,0.7882599580712788,0.786995360364766,0.05843815513626838,0.04170444242973708,0.04170444242973708,0.9090670859538784,2,263,,,,,,,175.0, (12hours)
binary,1,RF,FGSM-SNN,0.2,0.8466981132075472,0.8463543594632666,0.6454402515723271,0.5815765782047775,0.20125786163522008,0.08386219401631913,0.08386219401631913,0.9090670859538784,2,263,,,,,,,, (12hours)
binary,1,RF,PGD-10-SNN,0.2,0.8466981132075472,0.8463543594632666,0.6247379454926625,0.5009995266112125,0.2219601677148847,0.032638259292837715,0.032638259292837715,0.9090670859538784,2,263,10.0,10.0,0.03,,,,, (12hours)
binary,1,RF,PGD-20-SNN,0.2,0.8466981132075472,0.8463543594632666,0.6286687631027253,0.5029350104821803,0.21802935010482183,0.028105167724388033,0.028105167724388033,0.9090670859538784,2,263,20.0,19.0,0.015789473684210527,,,,, (12hours)
binary,1,RF,BBA,0.2,0.8466981132075472,0.8463543594632666,0.485062893081761,0.42557485519719707,0.3616352201257862,0.16092475067996373,0.16092475067996373,0.9090670859538784,2,263,,,,170.0,280.0,200.0,, (12hours)
binary,1,RF,DBA-style,0.2,0.8466981132075472,0.8463543594632666,0.7877358490566038,0.7864681211577482,0.05896226415094341,0.04215775158658205,0.04215775158658205,0.9090670859538784,2,263,,,,,,,175.0, (12hours)
binary,1,RF,FGSM-SNN,0.3,0.8466981132075472,0.8463543594632666,0.6443920335429769,0.5805943773269493,0.20230607966457026,0.08794197642792384,0.08794197642792384,0.9090670859538784,2,263,,,,,,,, (12hours)
binary,1,RF,PGD-10-SNN,0.3,0.8466981132075472,0.8463543594632666,0.6268343815513627,0.5020329486265103,0.21986373165618445,0.030371713508612876,0.030371713508612876,0.9090670859538784,2,263,10.0,10.0,0.03,,,,, (12hours)
binary,1,RF,PGD-20-SNN,0.3,0.8466981132075472,0.8463543594632666,0.6286687631027253,0.5029350104821803,0.21802935010482183,0.027651858567543066,0.027651858567543066,0.9090670859538784,2,263,20.0,19.0,0.015789473684210527,,,,, (12hours)
binary,1,RF,BBA,0.3,0.8466981132075472,0.8463543594632666,0.4769392033542977,0.4207490630016977,0.3697589098532495,0.17497733454215775,0.17497733454215775,0.9090670859538784,2,263,,,,170.0,280.0,200.0,, (12hours)
binary,1,RF,DBA-style,0.3,0.8466981132075472,0.8463543594632666,0.7879979035639413,0.7867106625666932,0.058700209643605894,0.04170444242973708,0.04170444242973708,0.9090670859538784,2,263,,,,,,,175.0, (12hours)
binary,1,DT,FGSM-SNN,0.05,0.8377882599580713,0.8388655043763104,0.355083857442348,0.35869892529853464,0.4827044025157233,0.49789227166276345,0.49789227166276345,0.9082809224318659,2,263,,,,,,,, (12hours)
binary,1,DT,PGD-10-SNN,0.05,0.8377882599580713,0.8388655043763104,0.3742138364779874,0.3625888412814555,0.4635744234800839,0.4524590163934426,0.4524590163934426,0.9082809224318659,2,263,10.0,3.0,0.1,,,,, (12hours)
binary,1,DT,PGD-20-SNN,0.05,0.8377882599580713,0.8388655043763104,0.33176100628930816,0.33233903366952705,0.5060272536687631,0.5180327868852459,0.5180327868852459,0.9082809224318659,2,263,20.0,9.5,0.031578947368421054,,,,, (12hours)
binary,1,DT,BBA,0.05,0.8377882599580713,0.8388655043763104,0.05345911949685535,0.06611909008417034,0.7843291404612159,0.9044496487119438,0.9044496487119438,0.9082809224318659,2,263,,,,80.0,160.0,115.0,, (12hours)
binary,1,DT,DBA-style,0.05,0.8377882599580713,0.8388655043763104,0.21016771488469602,0.22839105439480611,0.6276205450733753,0.6552693208430913,0.6552693208430913,0.9082809224318659,2,263,,,,,,,105.0, (12hours)
binary,1,DT,FGSM-SNN,0.1,0.8377882599580713,0.8388655043763104,0.3194444444444444,0.3226368861160316,0.5183438155136268,0.5405152224824356,0.5405152224824356,0.9082809224318659,2,263,,,,,,,, (12hours)
binary,1,DT,PGD-10-SNN,0.1,0.8377882599580713,0.8388655043763104,0.33962264150943394,0.3312177271874501,0.4981656184486373,0.4641686182669789,0.4641686182669789,0.9082809224318659,2,263,10.0,3.0,0.1,,,,, (12hours)
binary,1,DT,PGD-20-SNN,0.1,0.8377882599580713,0.8388655043763104,0.3440775681341719,0.3344626768945991,0.4937106918238994,0.48805620608899297,0.48805620608899297,0.9082809224318659,2,263,20.0,9.5,0.031578947368421054,,,,, (12hours)
binary,1,DT,BBA,0.1,0.8377882599580713,0.8388655043763104,0.027515723270440252,0.034891144121558006,0.810272536687631,0.9508196721311475,0.9508196721311475,0.9082809224318659,2,263,,,,80.0,160.0,115.0,, (12hours)
binary,1,DT,DBA-style,0.1,0.8377882599580713,0.8388655043763104,0.2028301886792453,0.2213860109002379,0.634958071278826,0.6669789227166276,0.6669789227166276,0.9082809224318659,2,263,,,,,,,105.0, (12hours)
binary,1,DT,FGSM-SNN,0.2,0.8377882599580713,0.8388655043763104,0.3160377358490566,0.3201272699202642,0.5217505241090147,0.5484777517564403,0.5484777517564403,0.9082809224318659,2,263,,,,,,,, (12hours)
binary,1,DT,PGD-10-SNN,0.2,0.8377882599580713,0.8388655043763104,0.37631027253668764,0.3567868269789438,0.46147798742138363,0.4262295081967213,0.4262295081967213,0.9082809224318659,2,263,10.0,3.0,0.1,,,,, (12hours)
binary,1,DT,PGD-20-SNN,0.2,0.8377882599580713,0.8388655043763104,0.36740041928721173,0.3504248591384657,0.47038784067085954,0.44637002341920373,0.44637002341920373,0.9082809224318659,2,263,20.0,9.5,0.031578947368421054,,,,, (12hours)
binary,1,DT,BBA,0.2,0.8377882599580713,0.8388655043763104,0.016771488469601678,0.02149171151310813,0.8210167714884696,0.970023419203747,0.970023419203747,0.9082809224318659,2,263,,,,80.0,160.0,115.0,, (12hours)
binary,1,DT,DBA-style,0.2,0.8377882599580713,0.8388655043763104,0.18763102725366876,0.20652779703132118,0.6501572327044025,0.6800936768149883,0.6800936768149883,0.9082809224318659,2,263,,,,,,,105.0, (12hours)
binary,1,DT,FGSM-SNN,0.3,0.8377882599580713,0.8388655043763104,0.3118448637316562,0.3189924410811847,0.5259433962264151,0.5583138173302108,0.5583138173302108,0.9082809224318659,2,263,,,,,,,, (12hours)
binary,1,DT,PGD-10-SNN,0.3,0.8377882599580713,0.8388655043763104,0.3697589098532495,0.35206932227350646,0.4680293501048218,0.43747072599531617,0.43747072599531617,0.9082809224318659,2,263,10.0,3.0,0.1,,,,, (12hours)
binary,1,DT,PGD-20-SNN,0.3,0.8377882599580713,0.8388655043763104,0.38443396226415094,0.3619898745015191,0.4533542976939203,0.41124121779859485,0.41124121779859485,0.9082809224318659,2,263,20.0,9.5,0.031578947368421054,,,,, (12hours)
binary,1,DT,BBA,0.3,0.8377882599580713,0.8388655043763104,0.01310272536687631,0.01685120292915391,0.824685534591195,0.9765807962529274,0.9765807962529274,0.9082809224318659,2,263,,,,80.0,160.0,115.0,, (12hours)
binary,1,DT,DBA-style,0.3,0.8377882599580713,0.8388655043763104,0.14150943396226415,0.16099785767751595,0.6962788259958071,0.7601873536299766,0.7601873536299766,0.9082809224318659,2,263,,,,,,,105.0, (12hours)
binary,1,XGBoost,FGSM-SNN,0.05,0.8590146750524109,0.8592560358913007,0.5531970649895178,0.4654364685671493,0.3058176100628931,0.13094698685999093,0.13094698685999093,0.9090670859538784,2,263,,,,,,,, (12hours)
binary,1,XGBoost,PGD-10-SNN,0.05,0.8590146750524109,0.8592560358913007,0.4960691823899371,0.43372864645844744,0.36294549266247383,0.2211146352514726,0.2211146352514726,0.9090670859538784,2,263,10.0,8.0,0.0375,,,,, (12hours)
binary,1,XGBoost,PGD-20-SNN,0.05,0.8590146750524109,0.8592560358913007,0.4997379454926625,0.4355957379884704,0.35927672955974843,0.2179429089261441,0.2179429089261441,0.9090670859538784,2,263,20.0,15.5,0.01935483870967742,,,,, (12hours)
binary,1,XGBoost,BBA,0.05,0.8590146750524109,0.8592560358913007,0.053983228511530396,0.06673411540510421,0.8050314465408805,0.9066606252831898,0.9066606252831898,0.9090670859538784,2,263,,,,170.0,170.0,165.0,, (12hours)
binary,1,XGBoost,DBA-style,0.05,0.8590146750524109,0.8592560358913007,0.47458071278826,0.4239909642903355,0.38443396226415094,0.18758495695514274,0.18758495695514274,0.9090670859538784,2,263,,,,,,,160.0, (12hours)
binary,1,XGBoost,FGSM-SNN,0.1,0.8590146750524109,0.8592560358913007,0.6042976939203354,0.5513901141262924,0.2547169811320755,0.12460353420933394,0.12460353420933394,0.9090670859538784,2,263,,,,,,,, (12hours)
binary,1,XGBoost,PGD-10-SNN,0.1,0.8590146750524109,0.8592560358913007,0.45649895178197064,0.4098476021786471,0.4025157232704403,0.2877208880833711,0.2877208880833711,0.9090670859538784,2,263,10.0,8.0,0.0375,,,,, (12hours)
binary,1,XGBoost,PGD-20-SNN,0.1,0.8590146750524109,0.8592560358913007,0.47877358490566035,0.4242344473587726,0.38024109014675056,0.25509741730856367,0.25509741730856367,0.9090670859538784,2,263,20.0,15.5,0.01935483870967742,,,,, (12hours)
binary,1,XGBoost,BBA,0.1,0.8590146750524109,0.8592560358913007,0.03668763102725367,0.04610993464800436,0.8223270440251572,0.93656547349343,0.93656547349343,0.9090670859538784,2,263,,,,170.0,170.0,165.0,, (12hours)
binary,1,XGBoost,DBA-style,0.1,0.8590146750524109,0.8592560358913007,0.47327044025157233,0.42293257055713734,0.3857442348008386,0.1893973719981876,0.1893973719981876,0.9090670859538784,2,263,,,,,,,160.0, (12hours)
binary,1,XGBoost,FGSM-SNN,0.2,0.8590146750524109,0.8592560358913007,0.5694444444444444,0.5271580910179592,0.2895702306079665,0.15949252378794743,0.15949252378794743,0.9090670859538784,2,263,,,,,,,, (12hours)
binary,1,XGBoost,PGD-10-SNN,0.2,0.8590146750524109,0.8592560358913007,0.4811320754716981,0.4344680389300836,0.3778825995807128,0.25781603987313095,0.25781603987313095,0.9090670859538784,2,263,10.0,8.0,0.0375,,,,, (12hours)
binary,1,XGBoost,PGD-20-SNN,0.2,0.8590146750524109,0.8592560358913007,0.48715932914046123,0.4337553545620489,0.3718553459119497,0.2433167195287721,0.2433167195287721,0.9090670859538784,2,263,20.0,15.5,0.01935483870967742,,,,, (12hours)
binary,1,XGBoost,BBA,0.2,0.8590146750524109,0.8592560358913007,0.02122641509433962,0.027081790056211596,0.8377882599580713,0.9632985953783416,0.9632985953783416,0.9090670859538784,2,263,,,,170.0,170.0,165.0,, (12hours)
