task,fold,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_classes,num_features,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
multi,1,RF,FGSM-SNN,0.05,0.7940251572327044,0.7930525368334005,0.39334381551362685,0.32206725095230415,0.40068134171907754,0.44580152671755724,0.09923664122137404,0.8676624737945493,6,263,,,,,,,
multi,1,RF,PGD-10-SNN,0.05,0.7940251572327044,0.7930525368334005,0.3941299790356394,0.34319242358465035,0.399895178197065,0.4717557251908397,0.127735368956743,0.8676624737945493,6,263,10.0,10.0,0.03,,,,
multi,1,RF,PGD-20-SNN,0.05,0.7940251572327044,0.7930525368334005,0.39570230607966456,0.3472455840657852,0.39832285115303984,0.47430025445292623,0.13638676844783715,0.8676624737945493,6,263,20.0,19.0,0.015789473684210527,,,,
multi,1,RF,BBA,0.05,0.7940251572327044,0.7930525368334005,0.20361635220125787,0.18095462778302174,0.5904088050314465,0.6193384223918575,0.3338422391857506,0.8676624737945493,6,263,,,,170.0,280.0,200.0,
multi,1,RF,DBA-style,0.05,0.7940251572327044,0.7930525368334005,0.7311320754716981,0.7295410868064462,0.06289308176100628,0.07022900763358779,0.049872773536895676,0.8676624737945493,6,263,,,,,,,175.0
multi,1,RF,FGSM-SNN,0.1,0.7940251572327044,0.7930525368334005,0.36346960167714887,0.26908276201350556,0.4305555555555555,0.4580152671755725,0.07582697201017811,0.8676624737945493,6,263,,,,,,,
multi,1,RF,PGD-10-SNN,0.1,0.7940251572327044,0.7930525368334005,0.389937106918239,0.3243741299789118,0.4040880503144654,0.46157760814249366,0.08396946564885496,0.8676624737945493,6,263,10.0,10.0,0.03,,,,
multi,1,RF,PGD-20-SNN,0.1,0.7940251572327044,0.7930525368334005,0.39072327044025157,0.3274632334548842,0.4033018867924528,0.467175572519084,0.07938931297709924,0.8676624737945493,6,263,20.0,19.0,0.015789473684210527,,,,
multi,1,RF,BBA,0.1,0.7940251572327044,0.7930525368334005,0.17243186582809225,0.14456927167040973,0.6215932914046122,0.6666666666666666,0.3475826972010178,0.8676624737945493,6,263,,,,170.0,280.0,200.0,
multi,1,RF,DBA-style,0.1,0.7940251572327044,0.7930525368334005,0.7292976939203354,0.7277460380954512,0.064727463312369,0.0732824427480916,0.051399491094147584,0.8676624737945493,6,263,,,,,,,175.0
multi,1,RF,FGSM-SNN,0.2,0.7940251572327044,0.7930525368334005,0.3367400419287212,0.22545784421131992,0.4572851153039832,0.48091603053435117,0.06870229007633588,0.8676624737945493,6,263,,,,,,,
multi,1,RF,PGD-10-SNN,0.2,0.7940251572327044,0.7930525368334005,0.37264150943396224,0.3068683775138704,0.42138364779874216,0.4865139949109415,0.051399491094147584,0.8676624737945493,6,263,10.0,10.0,0.03,,,,
multi,1,RF,PGD-20-SNN,0.2,0.7940251572327044,0.7930525368334005,0.3671383647798742,0.298478732663889,0.4268867924528302,0.4910941475826972,0.043256997455470736,0.8676624737945493,6,263,20.0,19.0,0.015789473684210527,,,,
