task,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_features
multi,DT,BBA,0.05,0.7558962264150944,0.7535093749286292,0.005110062893081761,0.005102224078203413,0.7507861635220126,0.9895641601649712,0.44726315517613013,0.8554769392033543,263.0
multi,DT,BBA,0.1,0.7558962264150944,0.7535093749286292,0.002030922431865828,0.00187171603911431,0.7538653039832285,0.9957907166931086,0.43322566322656925,0.8554769392033543,263.0
multi,DT,BBA,0.2,0.7558962264150944,0.7535093749286292,0.0012447589098532495,0.001042574289344041,0.7546514675052411,0.9974257067305154,0.42592962762698994,0.8554769392033543,263.0
multi,DT,BBA,0.3,0.7558962264150944,0.7535093749286292,0.0009827044025157233,0.0007246821251532594,0.7549135220125787,0.9979734050777023,0.3989829050228932,0.8554769392033543,263.0
multi,DT,DBA-style,0.05,0.7558962264150944,0.7535093749286292,0.08765723270440251,0.08525565048306198,0.6682389937106918,0.8806714337041619,0.42150039712602405,0.8554769392033543,263.0
multi,DT,DBA-style,0.1,0.7558962264150944,0.7535093749286292,0.07874737945492663,0.07657247248718135,0.6771488469601677,0.8907215984260044,0.4303044028119865,0.8554769392033543,263.0
multi,DT,DBA-style,0.2,0.7558962264150944,0.7535093749286292,0.05955188679245283,0.05989228414064534,0.6963443396226415,0.9217668405749528,0.43385582581249177,0.8554769392033543,263.0
multi,DT,DBA-style,0.3,0.7558962264150944,0.7535093749286292,0.04736635220125786,0.04903390700116275,0.7085298742138365,0.9297661212643398,0.43290767666379804,0.8554769392033543,263.0
multi,DT,FGSM-SNN,0.05,0.7558962264150944,0.7535093749286292,0.3081105870020964,0.2995773426858754,0.4477856394129979,0.5624328923932033,0.22888167940007836,0.8554769392033543,263.0
multi,DT,FGSM-SNN,0.1,0.7558962264150944,0.7535093749286292,0.3047038784067086,0.28570140272270733,0.45119234800838576,0.5490512812121979,0.20204953093711386,0.8554769392033543,263.0
multi,DT,FGSM-SNN,0.2,0.7558962264150944,0.7535093749286292,0.2919942348008386,0.28729791324306814,0.4639019916142558,0.6269942396898723,0.25652682438764385,0.8554769392033543,263.0
multi,DT,FGSM-SNN,0.3,0.7558962264150944,0.7535093749286292,0.26860587002096437,0.2597088036368455,0.48729035639413,0.6793654589245133,0.2599085881700887,0.8554769392033543,263.0
multi,DT,PGD-10-SNN,0.05,0.7558962264150944,0.7535093749286292,0.307520964360587,0.29299426464952977,0.44837526205450734,0.5319773293900558,0.2550675451790968,0.8554769392033543,263.0
multi,DT,PGD-10-SNN,0.1,0.7558962264150944,0.7535093749286292,0.35062893081761004,0.34376962873931133,0.4052672955974843,0.5212556716303532,0.22695011103426616,0.8554769392033543,263.0
multi,DT,PGD-10-SNN,0.2,0.7558962264150944,0.7535093749286292,0.3689727463312369,0.36561595686655773,0.38692348008385746,0.5941827348918207,0.2778844931583265,0.8554769392033543,263.0
multi,DT,PGD-10-SNN,0.3,0.7558962264150944,0.7535093749286292,0.3675314465408805,0.35694606523624883,0.3883647798742138,0.6007228672478564,0.2936283669843453,0.8554769392033543,263.0
multi,DT,PGD-20-SNN,0.05,0.7558962264150944,0.7535093749286292,0.3134827044025157,0.29751214391884256,0.44241352201257866,0.5246877777662395,0.2460487149860104,0.8554769392033543,263.0
multi,DT,PGD-20-SNN,0.1,0.7558962264150944,0.7535093749286292,0.3255372117400419,0.317374785662377,0.43035901467505244,0.5459589197720452,0.2464050032384053,0.8554769392033543,263.0
multi,DT,PGD-20-SNN,0.2,0.7558962264150944,0.7535093749286292,0.3599973794549266,0.3555876081381166,0.39589884696016775,0.6035378393158499,0.29142955403600634,0.8554769392033543,263.0
multi,DT,PGD-20-SNN,0.3,0.7558962264150944,0.7535093749286292,0.36124213836477986,0.353157242107084,0.39465408805031443,0.611846418641518,0.30025079406204924,0.8554769392033543,263.0
multi,LightGBM,BBA,0.05,0.7899633123689728,0.7877351595580401,0.00379979035639413,0.003395644239613096,0.7861635220125787,0.992479660628626,0.31953733943236723,0.8822064989517819,263.0
multi,LightGBM,BBA,0.1,0.7899633123689728,0.7877351595580401,0.0018343815513626833,0.0017037108292408294,0.78812893081761,0.9963577065514896,0.3348796603681684,0.8822064989517819,263.0
multi,LightGBM,BBA,0.2,0.7899633123689728,0.7877351595580401,0.0002620545073375262,0.0002631149824072103,0.7897012578616353,0.9994809131148028,0.25202572743146356,0.8822064989517819,263.0
multi,LightGBM,BBA,0.3,0.7899633123689728,0.7877351595580401,0.0,0.0,0.7899633123689728,1.0,0.3024027582034857,0.8822064989517819,263.0
multi,LightGBM,DBA-style,0.05,0.7899633123689728,0.7877351595580401,0.17832809224318658,0.16074484487037338,0.6116352201257862,0.650627018169162,0.3657871216187889,0.8822064989517819,263.0
multi,LightGBM,DBA-style,0.1,0.7899633123689728,0.7877351595580401,0.18311058700209643,0.16387177959599114,0.6068527253668763,0.6412966213720181,0.35555535103791314,0.8822064989517819,263.0
multi,LightGBM,DBA-style,0.2,0.7899633123689728,0.7877351595580401,0.12368972746331237,0.11361005745266521,0.6662735849056604,0.7586614766603926,0.38463395174349113,0.8822064989517819,263.0
multi,LightGBM,DBA-style,0.3,0.7899633123689728,0.7877351595580401,0.1232311320754717,0.1131703249295638,0.666732180293501,0.7594340874791368,0.3855722309641583,0.8822064989517819,263.0
multi,LightGBM,FGSM-SNN,0.05,0.7899633123689728,0.7877351595580401,0.3530529350104822,0.2734373512184821,0.4369103773584906,0.4643812268804541,0.06606108824101777,0.8822064989517819,263.0
multi,LightGBM,FGSM-SNN,0.1,0.7899633123689728,0.7877351595580401,0.3368055555555555,0.24779063519497685,0.4531577568134172,0.5219684152068493,0.09845810374864888,0.8822064989517819,263.0
multi,LightGBM,FGSM-SNN,0.2,0.7899633123689728,0.7877351595580401,0.3121724318658281,0.22910315134534986,0.47779088050314467,0.556004472556018,0.1570731723965871,0.8822064989517819,263.0
multi,LightGBM,FGSM-SNN,0.3,0.7899633123689728,0.7877351595580401,0.24764150943396226,0.22200005601625697,0.5423218029350105,0.7403428211035051,0.2903822978258761,0.8822064989517819,263.0
multi,LightGBM,PGD-10-SNN,0.05,0.7899633123689728,0.7877351595580401,0.3321540880503145,0.2682096348814782,0.4578092243186583,0.5079065453509566,0.045218918800680505,0.8822064989517819,263.0
multi,LightGBM,PGD-10-SNN,0.1,0.7899633123689728,0.7877351595580401,0.33719863731656186,0.2674210893971478,0.4527646750524109,0.5180937972323765,0.08966248684016405,0.8822064989517819,263.0
multi,LightGBM,PGD-10-SNN,0.2,0.7899633123689728,0.7877351595580401,0.30024895178197064,0.2294437466856697,0.4897143605870021,0.5690473693033837,0.05090517822597219,0.8822064989517819,263.0
multi,LightGBM,PGD-10-SNN,0.3,0.7899633123689728,0.7877351595580401,0.20728511530398322,0.16160274467721286,0.5826781970649895,0.7028936675912392,0.07223792890460819,0.8822064989517819,263.0
multi,LightGBM,PGD-20-SNN,0.05,0.7899633123689728,0.7877351595580401,0.32861635220125784,0.2610560750037398,0.46134696016771487,0.5049411524187298,0.04786084045466208,0.8822064989517819,263.0
