task,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_features
binary,DT,BBA,0.05,0.8670728511530398,0.8669718871300134,0.10436320754716981,0.12122733413296724,0.76270964360587,0.8232396401530535,0.8232396401530535,0.9016640461215932,263.0
binary,DT,BBA,0.1,0.8670728511530398,0.8669718871300134,0.03308438155136268,0.04032441443587099,0.833988469601677,0.9438533205256704,0.9438533205256704,0.9016640461215932,263.0
binary,DT,BBA,0.2,0.8670728511530398,0.8669718871300134,0.010744234800838574,0.013505185333502378,0.8563286163522013,0.9818415476058587,0.9818415476058587,0.9016640461215932,263.0
binary,DT,BBA,0.3,0.8670728511530398,0.8669718871300134,0.0036032494758909852,0.004651179303034163,0.8634696016771488,0.993895728267673,0.993895728267673,0.9016640461215932,263.0
binary,DT,DBA-style,0.05,0.8670728511530398,0.8669718871300134,0.18717243186582808,0.20509420452560523,0.6799004192872117,0.7022374189165747,0.7022374189165747,0.9016640461215932,263.0
binary,DT,DBA-style,0.1,0.8670728511530398,0.8669718871300134,0.18166928721174005,0.19985664744046494,0.6854035639412998,0.7081249675538969,0.7081249675538969,0.9016640461215932,263.0
binary,DT,DBA-style,0.2,0.8670728511530398,0.8669718871300134,0.17138364779874216,0.19008820439876745,0.6956892033542976,0.7225952074307012,0.7225952074307012,0.9016640461215932,263.0
binary,DT,DBA-style,0.3,0.8670728511530398,0.8669718871300134,0.1753799790356394,0.19323604307943182,0.6916928721174004,0.7140763873486453,0.7140763873486453,0.9016640461215932,263.0
binary,DT,FGSM-SNN,0.05,0.8670728511530398,0.8669718871300134,0.4783149895178197,0.4733359928229782,0.38875786163522014,0.35715617021073676,0.35715617021073676,0.9016640461215932,263.0
binary,DT,FGSM-SNN,0.1,0.8670728511530398,0.8669718871300134,0.4160770440251572,0.40520791776781184,0.45099580712788256,0.44413156074408205,0.44413156074408205,0.9016640461215932,263.0
binary,DT,FGSM-SNN,0.2,0.8670728511530398,0.8669718871300134,0.41208071278826,0.40044641821573473,0.4549921383647798,0.4490144955145973,0.4490144955145973,0.9016640461215932,263.0
binary,DT,FGSM-SNN,0.3,0.8670728511530398,0.8669718871300134,0.4063155136268344,0.3969640397560192,0.4607573375262054,0.45184196680682676,0.45184196680682676,0.9016640461215932,263.0
binary,DT,PGD-10-SNN,0.05,0.8670728511530398,0.8669718871300134,0.45643343815513626,0.4495895195397267,0.4106394129979035,0.3806688680357094,0.3806688680357094,0.9016640461215932,263.0
binary,DT,PGD-10-SNN,0.1,0.8670728511530398,0.8669718871300134,0.4173218029350105,0.4098983372447323,0.44975104821802936,0.44612988256535924,0.44612988256535924,0.9016640461215932,263.0
binary,DT,PGD-10-SNN,0.2,0.8670728511530398,0.8669718871300134,0.4922038784067086,0.48999968911461705,0.37486897274633124,0.3887987447343854,0.3887987447343854,0.9016640461215932,263.0
binary,DT,PGD-10-SNN,0.3,0.8670728511530398,0.8669718871300134,0.5036687631027253,0.4996438293210316,0.36340408805031443,0.365728457087362,0.365728457087362,0.9016640461215932,263.0
binary,DT,PGD-20-SNN,0.05,0.8670728511530398,0.8669718871300134,0.44018605870020966,0.43610385079236397,0.4268867924528302,0.40152643179390046,0.40152643179390046,0.9016640461215932,263.0
