task,fold,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_classes,num_features,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
multi,1,RF,FGSM-SNN,0.05,0.7759433962264151,0.7743745173674184,0.42059748427672955,0.3824421969799656,0.3553459119496855,0.43131156039398655,0.09590461378952825,0.8548218029350105,6,263,,,,,,,
multi,1,RF,PGD-10-SNN,0.05,0.7759433962264151,0.7743745173674184,0.4171907756813417,0.3853391566766626,0.35875262054507334,0.44219803006739244,0.0844997407983411,0.8548218029350105,6,263,10.0,10.0,0.03,,,,
multi,1,RF,PGD-20-SNN,0.05,0.7759433962264151,0.7743745173674184,0.4166666666666667,0.3841356997940745,0.3592767295597484,0.4453084499740798,0.08242612752721618,0.8548218029350105,6,263,20.0,19.0,0.015789473684210527,,,,
multi,1,RF,BBA,0.05,0.7759433962264151,0.7743745173674184,0.19470649895178196,0.1664343025327021,0.5812368972746331,0.6283048211508554,0.23898392949714878,0.8548218029350105,6,263,,,,170.0,280.0,200.0,
multi,1,RF,DBA-style,0.05,0.7759433962264151,0.7743745173674184,0.70020964360587,0.6981107991987117,0.07573375262054505,0.09745982374287196,0.06791083462934162,0.8548218029350105,6,263,,,,,,,175.0
multi,1,RF,FGSM-SNN,0.1,0.7759433962264151,0.7743745173674184,0.375,0.33127661909882766,0.40094339622641506,0.48833592534992226,0.07309486780715396,0.8548218029350105,6,263,,,,,,,
multi,1,RF,PGD-10-SNN,0.1,0.7759433962264151,0.7743745173674184,0.34014675052410903,0.2962355154248544,0.43579664570230603,0.5075168481078279,0.08294453084499741,0.8548218029350105,6,263,10.0,10.0,0.03,,,,
multi,1,RF,PGD-20-SNN,0.1,0.7759433962264151,0.7743745173674184,0.3422431865828092,0.2957074644337489,0.43370020964360584,0.5012960082944531,0.08190772420943494,0.8548218029350105,6,263,20.0,19.0,0.015789473684210527,,,,
multi,1,RF,BBA,0.1,0.7759433962264151,0.7743745173674184,0.17950733752620546,0.14791201219331152,0.5964360587002095,0.645412130637636,0.24002073613271124,0.8548218029350105,6,263,,,,170.0,280.0,200.0,
multi,1,RF,DBA-style,0.1,0.7759433962264151,0.7743745173674184,0.6983752620545073,0.6962695994493516,0.07756813417190778,0.10005184033177812,0.06894764126490409,0.8548218029350105,6,263,,,,,,,175.0
multi,1,RF,FGSM-SNN,0.2,0.7759433962264151,0.7743745173674184,0.2979559748427673,0.20992256818199242,0.47798742138364775,0.5303265940902022,0.07879730430274753,0.8548218029350105,6,263,,,,,,,
multi,1,RF,PGD-10-SNN,0.2,0.7759433962264151,0.7743745173674184,0.2746331236897275,0.2144246343797822,0.5013102725366876,0.5697252462415759,0.08242612752721618,0.8548218029350105,6,263,10.0,10.0,0.03,,,,
multi,1,RF,PGD-20-SNN,0.2,0.7759433962264151,0.7743745173674184,0.2759433962264151,0.21486930647149372,0.49999999999999994,0.5655780196993261,0.08346293416277864,0.8548218029350105,6,263,20.0,19.0,0.015789473684210527,,,,
multi,1,RF,BBA,0.2,0.7759433962264151,0.7743745173674184,0.15435010482180295,0.11594466160172424,0.6215932914046121,0.6946604458268533,0.2115085536547434,0.8548218029350105,6,263,,,,170.0,280.0,200.0,
multi,1,RF,DBA-style,0.2,0.7759433962264151,0.7743745173674184,0.6978511530398323,0.6957359194262022,0.07809224318658281,0.10108864696734059,0.06998444790046657,0.8548218029350105,6,263,,,,,,,175.0
multi,1,RF,FGSM-SNN,0.3,0.7759433962264151,0.7743745173674184,0.28537735849056606,0.19104391000180085,0.490566037735849,0.550025920165889,0.03421461897356143,0.8548218029350105,6,263,,,,,,,
