task,fold,model,defense,evaluation_mode,attack,epsilon,base_clean_acc,base_clean_f1,defended_clean_acc,defended_clean_f1,clean_acc_drop,base_snn_agreement,defended_snn_agreement,train_epsilon,augmented_train_samples,num_classes,num_features,base_adv_acc,base_adv_f1,base_asr,base_evasion_asr,defended_adv_acc,defended_adv_f1,defended_asr,defended_evasion_asr,robustness_improvement,attack_reference_adv_acc,attack_reference_asr,attack_reference_evasion_asr,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
binary,1,RF,PGD-20-SNN,transfer,FGSM-SNN,0.05,0.8839098532494759,0.8842143488518707,0.8815513626834381,0.8818133146962532,0.002358490566037763,0.8972746331236897,0.9056603773584906,0.3,22896,2,716,0.5977463312368972,0.4925547177804776,0.07603379279679857,0.07603379279679857,1.0,1.0,0.0,0.0,0.40225366876310276,0.5977463312368972,0.07603379279679857,0.07603379279679857,,,,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-10-SNN,0.05,0.8839098532494759,0.8842143488518707,0.8815513626834381,0.8818133146962532,0.002358490566037763,0.8972746331236897,0.9056603773584906,0.3,22896,2,716,0.59958071278826,0.4962025802837024,0.06669630947087594,0.06669630947087594,1.0,1.0,0.0,0.0,0.40041928721174,0.59958071278826,0.06669630947087594,0.06669630947087594,10.0,10.0,0.005,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-20-SNN,0.05,0.8839098532494759,0.8842143488518707,0.8815513626834381,0.8818133146962532,0.002358490566037763,0.8972746331236897,0.9056603773584906,0.3,22896,2,716,0.5964360587002097,0.49300786576809297,0.07203201422854602,0.07203201422854602,0.9997379454926625,0.9997379683741883,0.0004450378282153983,0.0004450378282153983,0.4033018867924528,0.5964360587002097,0.07203201422854602,0.07203201422854602,20.0,19.0,0.002631578947368421,,,,
binary,1,RF,PGD-20-SNN,transfer,BBA,0.05,0.8839098532494759,0.8842143488518707,0.8815513626834381,0.8818133146962532,0.002358490566037763,0.8972746331236897,0.9056603773584906,0.3,22896,2,716,0.4803459119496855,0.42385533959365174,0.18674966651845265,0.18674966651845265,0.6574947589098532,0.6076793940946473,0.012461059190031152,0.012461059190031152,0.1771488469601677,0.4803459119496855,0.18674966651845265,0.18674966651845265,,,,170.0,280.0,200.0,
binary,1,RF,PGD-20-SNN,transfer,DBA-style,0.05,0.8839098532494759,0.8842143488518707,0.8815513626834381,0.8818133146962532,0.002358490566037763,0.8972746331236897,0.9056603773584906,0.3,22896,2,716,0.8231132075471698,0.822178931403205,0.03201422854602046,0.03201422854602046,0.8503668763102725,0.8499482571848735,0.013796172674677348,0.013796172674677348,0.027253668763102756,0.8231132075471698,0.03201422854602046,0.03201422854602046,,,,,,,175.0
binary,1,RF,PGD-20-SNN,transfer,FGSM-SNN,0.1,0.8839098532494759,0.8842143488518707,0.8815513626834381,0.8818133146962532,0.002358490566037763,0.8972746331236897,0.9056603773584906,0.3,22896,2,716,0.5545073375262054,0.49362902988291546,0.1920853712761227,0.1920853712761227,1.0,1.0,0.0,0.0,0.4454926624737946,0.5545073375262054,0.1920853712761227,0.1920853712761227,,,,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-10-SNN,0.1,0.8839098532494759,0.8842143488518707,0.8815513626834381,0.8818133146962532,0.002358490566037763,0.8972746331236897,0.9056603773584906,0.3,22896,2,716,0.5655136268343816,0.48552500682842975,0.14584259670964872,0.14584259670964872,0.9997379454926625,0.9997379683741883,0.0004450378282153983,0.0004450378282153983,0.43422431865828093,0.5655136268343816,0.14584259670964872,0.14584259670964872,10.0,10.0,0.01,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-20-SNN,0.1,0.8839098532494759,0.8842143488518707,0.8815513626834381,0.8818133146962532,0.002358490566037763,0.8972746331236897,0.9056603773584906,0.3,22896,2,716,0.5573899371069182,0.4792433285821495,0.15518008003557138,0.15518008003557138,0.999475890985325,0.9994759824162248,0.0008900756564307966,0.0008900756564307966,0.44208595387840677,0.5573899371069182,0.15518008003557138,0.15518008003557138,20.0,19.0,0.005263157894736842,,,,
binary,1,RF,PGD-20-SNN,transfer,BBA,0.1,0.8839098532494759,0.8842143488518707,0.8815513626834381,0.8818133146962532,0.002358490566037763,0.8972746331236897,0.9056603773584906,0.3,22896,2,716,0.4779874213836478,0.4213747267942371,0.1889728768341485,0.1889728768341485,0.635482180293501,0.5741651975901252,0.015131286159323543,0.015131286159323543,0.1574947589098532,0.4779874213836478,0.1889728768341485,0.1889728768341485,,,,170.0,280.0,200.0,
binary,1,RF,PGD-20-SNN,transfer,DBA-style,0.1,0.8839098532494759,0.8842143488518707,0.8815513626834381,0.8818133146962532,0.002358490566037763,0.8972746331236897,0.9056603773584906,0.3,22896,2,716,0.8231132075471698,0.822178931403205,0.03201422854602046,0.03201422854602046,0.850104821802935,0.8496714991236098,0.013796172674677348,0.013796172674677348,0.02699161425576524,0.8231132075471698,0.03201422854602046,0.03201422854602046,,,,,,,175.0
binary,1,RF,PGD-20-SNN,transfer,FGSM-SNN,0.2,0.8839098532494759,0.8842143488518707,0.8815513626834381,0.8818133146962532,0.002358490566037763,0.8972746331236897,0.9056603773584906,0.3,22896,2,716,0.5801886792452831,0.5133707803866432,0.1578479324144064,0.1578479324144064,1.0,1.0,0.0,0.0,0.41981132075471694,0.5801886792452831,0.1578479324144064,0.1578479324144064,,,,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-10-SNN,0.2,0.8839098532494759,0.8842143488518707,0.8815513626834381,0.8818133146962532,0.002358490566037763,0.8972746331236897,0.9056603773584906,0.3,22896,2,716,0.5272536687631028,0.4776682672943518,0.2387727879057359,0.2387727879057359,1.0,1.0,0.0,0.0,0.47274633123689724,0.5272536687631028,0.2387727879057359,0.2387727879057359,10.0,10.0,0.02,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-20-SNN,0.2,0.8839098532494759,0.8842143488518707,0.8815513626834381,0.8818133146962532,0.002358490566037763,0.8972746331236897,0.9056603773584906,0.3,22896,2,716,0.5230607966457023,0.4737536048138158,0.2432192085371276,0.2432192085371276,1.0,1.0,0.0,0.0,0.47693920335429774,0.5230607966457023,0.2432192085371276,0.2432192085371276,20.0,19.0,0.010526315789473684,,,,
binary,1,RF,PGD-20-SNN,transfer,BBA,0.2,0.8839098532494759,0.8842143488518707,0.8815513626834381,0.8818133146962532,0.002358490566037763,0.8972746331236897,0.9056603773584906,0.3,22896,2,716,0.37840670859538783,0.3576878621932069,0.35793686082703424,0.35793686082703424,0.5888364779874213,0.5052096145911732,0.03159768580329328,0.03159768580329328,0.2104297693920335,0.37840670859538783,0.35793686082703424,0.35793686082703424,,,,170.0,280.0,200.0,
