task,model,defense,evaluation_mode,attack,epsilon,base_clean_acc,defended_clean_acc,clean_acc_drop,base_adv_acc,defended_adv_acc,robustness_improvement,base_asr,defended_asr,base_evasion_asr,defended_evasion_asr,base_snn_agreement,defended_snn_agreement,num_features
binary,DT,Mixed,transfer,BBA,0.05,0.9129323899371069,0.8979952830188679,0.014937106918239046,0.04939727463312369,0.8599973794549266,0.8106001048218029,0.9196982247337185,0.07861961769075207,0.9196982247337185,0.07861961769075207,0.898191823899371,0.8898715932914046,716.0
binary,DT,Mixed,transfer,BBA,0.1,0.9129323899371069,0.8979952830188679,0.014937106918239046,0.019261006289308175,0.8490566037735849,0.8297955974842768,0.9689441559493299,0.07327620475279613,0.9689441559493299,0.07327620475279613,0.898191823899371,0.8898715932914046,716.0
binary,DT,Mixed,transfer,BBA,0.2,0.9129323899371069,0.8979952830188679,0.014937106918239046,0.015526729559748428,0.8634040880503144,0.8478773584905661,0.9747262833058264,0.06438516870312673,0.9747262833058264,0.06438516870312673,0.898191823899371,0.8898715932914046,716.0
binary,DT,Mixed,transfer,BBA,0.3,0.9129323899371069,0.8979952830188679,0.014937106918239046,0.01434748427672956,0.9370414046121593,0.9226939203354299,0.9766510113175727,0.007247461163157182,0.9766510113175727,0.007247461163157182,0.898191823899371,0.8898715932914046,716.0
binary,DT,Mixed,transfer,DBA-style,0.05,0.9129323899371069,0.8979952830188679,0.014937106918239046,0.20499213836477986,0.9052017819706499,0.70020964360587,0.6869645715436613,0.0017296707436660415,0.6869645715436613,0.0017296707436660415,0.898191823899371,0.8898715932914046,716.0
binary,DT,Mixed,transfer,DBA-style,0.1,0.9129323899371069,0.8979952830188679,0.014937106918239046,0.17636268343815514,0.9076257861635221,0.7312631027253669,0.73309042848546,0.002054680081433155,0.73309042848546,0.002054680081433155,0.898191823899371,0.8898715932914046,716.0
binary,DT,Mixed,transfer,DBA-style,0.2,0.9129323899371069,0.8979952830188679,0.014937106918239046,0.12899633123689727,0.9097222222222222,0.780725890985325,0.806041208809003,0.0045085611339147355,0.806041208809003,0.0045085611339147355,0.898191823899371,0.8898715932914046,716.0
binary,DT,Mixed,transfer,DBA-style,0.3,0.9129323899371069,0.8979952830188679,0.014937106918239046,0.12388626834381551,0.9132599580712788,0.7893736897274634,0.8136989655828929,0.002696025012712904,0.8136989655828929,0.002696025012712904,0.898191823899371,0.8898715932914046,716.0
binary,DT,Mixed,transfer,FGSM-SNN,0.05,0.9129323899371069,0.8979952830188679,0.014937106918239046,0.3073244234800839,0.7401074423480084,0.4327830188679245,0.594462082270296,0.2157199407279657,0.594462082270296,0.2157199407279657,0.898191823899371,0.8898715932914046,716.0
binary,DT,Mixed,transfer,FGSM-SNN,0.1,0.9129323899371069,0.8979952830188679,0.014937106918239046,0.23525943396226415,0.763233752620545,0.5279743186582809,0.7154158112437311,0.18322070155274334,0.7154158112437311,0.18322070155274334,0.898191823899371,0.8898715932914046,716.0
