task,fold,model,defense,evaluation_mode,attack,epsilon,base_clean_acc,base_clean_f1,defended_clean_acc,defended_clean_f1,clean_acc_drop,base_snn_agreement,defended_snn_agreement,train_epsilon,augmented_train_samples,num_classes,num_features,base_adv_acc,base_adv_f1,base_asr,base_evasion_asr,defended_adv_acc,defended_adv_f1,defended_asr,defended_evasion_asr,robustness_improvement,attack_reference_adv_acc,attack_reference_asr,attack_reference_evasion_asr,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
binary,1,RF,Mixed,transfer,BBA,0.1,0.9001572327044025,0.9001309701683964,0.8962264150943396,0.8961716519485583,0.0039308176100628645,0.9080188679245284,0.9106394129979035,0.3,57240,2,716,0.5031446540880503,0.4361288738015666,0.16412712233347845,0.16412712233347845,0.7835429769392034,0.7699130699393921,0.002182453077258839,0.002182453077258839,0.28039832285115307,0.5031446540880503,0.16412712233347845,0.16412712233347845,,,,170.0,280.0,200.0,
binary,1,RF,Mixed,transfer,DBA-style,0.1,0.9001572327044025,0.9001309701683964,0.8962264150943396,0.8961716519485583,0.0039308176100628645,0.9080188679245284,0.9106394129979035,0.3,57240,2,716,0.8592767295597484,0.858777377312954,0.026121027427078797,0.026121027427078797,0.890461215932914,0.8903448847912756,0.004364906154517678,0.004364906154517678,0.03118448637316562,0.8592767295597484,0.026121027427078797,0.026121027427078797,,,,,,,175.0
binary,1,RF,Mixed,transfer,FGSM-SNN,0.2,0.9001572327044025,0.9001309701683964,0.8962264150943396,0.8961716519485583,0.0039308176100628645,0.9080188679245284,0.9106394129979035,0.3,57240,2,716,0.6415094339622641,0.5519697514909192,0.053112755768393555,0.053112755768393555,1.0,1.0,0.0,0.0,0.3584905660377359,0.6415094339622641,0.053112755768393555,0.053112755768393555,,,,,,,
binary,1,RF,Mixed,transfer,PGD-10-SNN,0.2,0.9001572327044025,0.9001309701683964,0.8962264150943396,0.8961716519485583,0.0039308176100628645,0.9080188679245284,0.9106394129979035,0.3,57240,2,716,0.6365303983228512,0.543889755914203,0.055724858511101434,0.055724858511101434,1.0,1.0,0.0,0.0,0.3634696016771488,0.6365303983228512,0.055724858511101434,0.055724858511101434,10.0,10.0,0.02,,,,
binary,1,RF,Mixed,transfer,PGD-20-SNN,0.2,0.9001572327044025,0.9001309701683964,0.8962264150943396,0.8961716519485583,0.0039308176100628645,0.9080188679245284,0.9106394129979035,0.3,57240,2,716,0.6396750524109015,0.5464775770505581,0.05180670439703962,0.05180670439703962,1.0,1.0,0.0,0.0,0.3603249475890985,0.6396750524109015,0.05180670439703962,0.05180670439703962,20.0,19.0,0.010526315789473684,,,,
binary,1,RF,Mixed,transfer,BBA,0.2,0.9001572327044025,0.9001309701683964,0.8962264150943396,0.8961716519485583,0.0039308176100628645,0.9080188679245284,0.9106394129979035,0.3,57240,2,716,0.3398846960167715,0.33051177559072714,0.43535045711798,0.43535045711798,0.8713312368972747,0.8695630056337244,0.00043649061545176777,0.00043649061545176777,0.5314465408805031,0.3398846960167715,0.43535045711798,0.43535045711798,,,,170.0,280.0,200.0,
binary,1,RF,Mixed,transfer,DBA-style,0.2,0.9001572327044025,0.9001309701683964,0.8962264150943396,0.8961716519485583,0.0039308176100628645,0.9080188679245284,0.9106394129979035,0.3,57240,2,716,0.8566561844863732,0.8561203585095173,0.027862429255550717,0.027862429255550717,0.8886268343815513,0.8885383996769762,0.006547359231776516,0.006547359231776516,0.03197064989517817,0.8566561844863732,0.027862429255550717,0.027862429255550717,,,,,,,175.0
binary,1,RF,Mixed,transfer,FGSM-SNN,0.3,0.9001572327044025,0.9001309701683964,0.8962264150943396,0.8961716519485583,0.0039308176100628645,0.9080188679245284,0.9106394129979035,0.3,57240,2,716,0.6556603773584906,0.559344929485475,0.03221593382673052,0.03221593382673052,1.0,1.0,0.0,0.0,0.3443396226415094,0.6556603773584906,0.03221593382673052,0.03221593382673052,,,,,,,
binary,1,RF,Mixed,transfer,PGD-10-SNN,0.3,0.9001572327044025,0.9001309701683964,0.8962264150943396,0.8961716519485583,0.0039308176100628645,0.9080188679245284,0.9106394129979035,0.3,57240,2,716,0.6517295597484277,0.5593139803565609,0.0391815411406182,0.0391815411406182,0.9997379454926625,0.9997379683741883,0.00043649061545176777,0.00043649061545176777,0.34800838574423476,0.6517295597484277,0.0391815411406182,0.0391815411406182,10.0,10.0,0.03,,,,
binary,1,RF,Mixed,transfer,PGD-20-SNN,0.3,0.9001572327044025,0.9001309701683964,0.8962264150943396,0.8961716519485583,0.0039308176100628645,0.9080188679245284,0.9106394129979035,0.3,57240,2,716,0.6564465408805031,0.5625886415994567,0.03569873748367436,0.03569873748367436,0.9997379454926625,0.9997379683741883,0.00043649061545176777,0.00043649061545176777,0.34329140461215935,0.6564465408805031,0.03569873748367436,0.03569873748367436,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,Mixed,transfer,BBA,0.3,0.9001572327044025,0.9001309701683964,0.8962264150943396,0.8961716519485583,0.0039308176100628645,0.9080188679245284,0.9106394129979035,0.3,57240,2,716,0.264937106918239,0.27289564855966114,0.5598606878537222,0.5598606878537222,0.9064465408805031,0.9064547095852048,0.002182453077258839,0.002182453077258839,0.6415094339622641,0.264937106918239,0.5598606878537222,0.5598606878537222,,,,170.0,280.0,200.0,
binary,1,RF,Mixed,transfer,DBA-style,0.3,0.9001572327044025,0.9001309701683964,0.8962264150943396,0.8961716519485583,0.0039308176100628645,0.9080188679245284,0.9106394129979035,0.3,57240,2,716,0.8542976939203354,0.8537668764073397,0.030039181541140617,0.030039181541140617,0.8891509433962265,0.8890826261456578,0.006547359231776516,0.006547359231776516,0.03485324947589108,0.8542976939203354,0.030039181541140617,0.030039181541140617,,,,,,,175.0
binary,1,DT,PGD-20-SNN,transfer,FGSM-SNN,0.05,0.865041928721174,0.8649826404316695,0.8768343815513627,0.8774594518893146,-0.011792452830188704,0.8791928721174004,0.9124737945492662,0.3,22896,2,716,0.610587002096436,0.6159165102524484,0.3065889735544599,0.3065889735544599,0.7602201257861635,0.7242966185077216,0.008558558558558558,0.008558558558558558,0.14963312368972748,0.610587002096436,0.3065889735544599,0.3065889735544599,,,,,,,
binary,1,DT,PGD-20-SNN,transfer,PGD-10-SNN,0.05,0.865041928721174,0.8649826404316695,0.8768343815513627,0.8774594518893146,-0.011792452830188704,0.8791928721174004,0.9124737945492662,0.3,22896,2,716,0.6213312368972747,0.6217557156892833,0.2595248767368893,0.2595248767368893,0.8186582809224319,0.8003605669977029,0.003153153153153153,0.003153153153153153,0.19732704402515722,0.6213312368972747,0.2595248767368893,0.2595248767368893,10.0,3.0,0.016666666666666666,,,,
binary,1,DT,PGD-20-SNN,transfer,PGD-20-SNN,0.05,0.865041928721174,0.8649826404316695,0.8768343815513627,0.8774594518893146,-0.011792452830188704,0.8791928721174004,0.9124737945492662,0.3,22896,2,716,0.6082285115303984,0.610887133170192,0.2917974002689377,0.2917974002689377,0.785901467505241,0.7569608078235232,0.003153153153153153,0.003153153153153153,0.17767295597484267,0.6082285115303984,0.2917974002689377,0.2917974002689377,20.0,9.5,0.005263157894736842,,,,
binary,1,DT,PGD-20-SNN,transfer,BBA,0.05,0.865041928721174,0.8649826404316695,0.8768343815513627,0.8774594518893146,-0.011792452830188704,0.8791928721174004,0.9124737945492662,0.3,22896,2,716,0.24082809224318658,0.25288221217172624,0.5880770954728821,0.5880770954728821,0.785901467505241,0.786971653267374,0.08783783783783784,0.08783783783783784,0.5450733752620545,0.24082809224318658,0.5880770954728821,0.5880770954728821,,,,80.0,160.0,115.0,
binary,1,DT,PGD-20-SNN,transfer,DBA-style,0.05,0.865041928721174,0.8649826404316695,0.8768343815513627,0.8774594518893146,-0.011792452830188704,0.8791928721174004,0.9124737945492662,0.3,22896,2,716,0.35691823899371067,0.36392093764505157,0.4683998207082026,0.4683998207082026,0.8524633123689728,0.8539485664203464,0.04234234234234234,0.04234234234234234,0.4955450733752621,0.35691823899371067,0.4683998207082026,0.4683998207082026,,,,,,,105.0
binary,1,DT,PGD-20-SNN,transfer,FGSM-SNN,0.1,0.865041928721174,0.8649826404316695,0.8768343815513627,0.8774594518893146,-0.011792452830188704,0.8791928721174004,0.9124737945492662,0.3,22896,2,716,0.5267295597484277,0.537697066731223,0.4441954280591663,0.4441954280591663,0.7672955974842768,0.7339515827000795,0.007207207207207207,0.007207207207207207,0.24056603773584906,0.5267295597484277,0.4441954280591663,0.4441954280591663,,,,,,,
binary,1,DT,PGD-20-SNN,transfer,PGD-10-SNN,0.1,0.865041928721174,0.8649826404316695,0.8768343815513627,0.8774594518893146,-0.011792452830188704,0.8791928721174004,0.9124737945492662,0.3,22896,2,716,0.46016771488469604,0.4578921725823102,0.39489018377409235,0.39489018377409235,0.8422431865828093,0.8291937437375984,0.009009009009009009,0.009009009009009009,0.38207547169811323,0.46016771488469604,0.39489018377409235,0.39489018377409235,10.0,3.0,0.03333333333333333,,,,
binary,1,DT,PGD-20-SNN,transfer,PGD-20-SNN,0.1,0.865041928721174,0.8649826404316695,0.8768343815513627,0.8774594518893146,-0.011792452830188704,0.8791928721174004,0.9124737945492662,0.3,22896,2,716,0.49056603773584906,0.49275786095646895,0.3841326759300762,0.3841326759300762,0.8438155136268344,0.8304094363059178,0.0036036036036036037,0.0036036036036036037,0.3532494758909853,0.49056603773584906,0.3841326759300762,0.3841326759300762,20.0,9.5,0.010526315789473684,,,,
binary,1,DT,PGD-20-SNN,transfer,BBA,0.1,0.865041928721174,0.8649826404316695,0.8768343815513627,0.8774594518893146,-0.011792452830188704,0.8791928721174004,0.9124737945492662,0.3,22896,2,716,0.1040356394129979,0.12277835251873383,0.822052891080233,0.822052891080233,0.7539308176100629,0.7566560526487177,0.13648648648648648,0.13648648648648648,0.649895178197065,0.1040356394129979,0.822052891080233,0.822052891080233,,,,80.0,160.0,115.0,
binary,1,DT,PGD-20-SNN,transfer,DBA-style,0.1,0.865041928721174,0.8649826404316695,0.8768343815513627,0.8774594518893146,-0.011792452830188704,0.8791928721174004,0.9124737945492662,0.3,22896,2,716,0.25131027253668764,0.26885041298187473,0.6454504706409682,0.6454504706409682,0.8485324947589099,0.8502379268017725,0.0490990990990991,0.0490990990990991,0.5972222222222223,0.25131027253668764,0.6454504706409682,0.6454504706409682,,,,,,,105.0
binary,1,DT,PGD-20-SNN,transfer,FGSM-SNN,0.2,0.865041928721174,0.8649826404316695,0.8768343815513627,0.8774594518893146,-0.011792452830188704,0.8791928721174004,0.9124737945492662,0.3,22896,2,716,0.475104821802935,0.4831833864543707,0.5719408337068579,0.5719408337068579,0.7602201257861635,0.7241450619559161,0.008108108108108109,0.008108108108108109,0.2851153039832285,0.475104821802935,0.5719408337068579,0.5719408337068579,,,,,,,
binary,1,DT,PGD-20-SNN,transfer,PGD-10-SNN,0.2,0.865041928721174,0.8649826404316695,0.8768343815513627,0.8774594518893146,-0.011792452830188704,0.8791928721174004,0.9124737945492662,0.3,22896,2,716,0.3113207547169811,0.3273738839776576,0.6400717167189601,0.6400717167189601,0.8542976939203354,0.8427532152476656,0.002702702702702703,0.002702702702702703,0.5429769392033543,0.3113207547169811,0.6400717167189601,0.6400717167189601,10.0,3.0,0.06666666666666667,,,,
binary,1,DT,PGD-20-SNN,transfer,PGD-20-SNN,0.2,0.865041928721174,0.8649826404316695,0.8768343815513627,0.8774594518893146,-0.011792452830188704,0.8791928721174004,0.9124737945492662,0.3,22896,2,716,0.3107966457023061,0.32686199195633153,0.6396234872254595,0.6396234872254595,0.8508909853249476,0.838392002603416,0.0009009009009009009,0.0009009009009009009,0.5400943396226414,0.3107966457023061,0.6396234872254595,0.6396234872254595,20.0,9.5,0.021052631578947368,,,,
binary,1,DT,PGD-20-SNN,transfer,BBA,0.2,0.865041928721174,0.8649826404316695,0.8768343815513627,0.8774594518893146,-0.011792452830188704,0.8791928721174004,0.9124737945492662,0.3,22896,2,716,0.06315513626834382,0.07739890005575684,0.891976692066338,0.891976692066338,0.7017819706498952,0.7054603044772068,0.18783783783783783,0.18783783783783783,0.6386268343815514,0.06315513626834382,0.891976692066338,0.891976692066338,,,,80.0,160.0,115.0,
binary,1,DT,PGD-20-SNN,transfer,DBA-style,0.2,0.865041928721174,0.8649826404316695,0.8768343815513627,0.8774594518893146,-0.011792452830188704,0.8791928721174004,0.9124737945492662,0.3,22896,2,716,0.21960167714884696,0.23771875990837352,0.6938592559390407,0.6938592559390407,0.8440775681341719,0.8460098450486438,0.05765765765765766,0.05765765765765766,0.624475890985325,0.21960167714884696,0.6938592559390407,0.6938592559390407,,,,,,,105.0
binary,1,DT,PGD-20-SNN,transfer,FGSM-SNN,0.3,0.865041928721174,0.8649826404316695,0.8768343815513627,0.8774594518893146,-0.011792452830188704,0.8791928721174004,0.9124737945492662,0.3,22896,2,716,0.4659329140461216,0.4737207188120399,0.5831465710443747,0.5831465710443747,0.9829664570230608,0.9830463602608941,0.01036036036036036,0.01036036036036036,0.5170335429769393,0.4659329140461216,0.5831465710443747,0.5831465710443747,,,,,,,
binary,1,DT,PGD-20-SNN,transfer,PGD-10-SNN,0.3,0.865041928721174,0.8649826404316695,0.8768343815513627,0.8774594518893146,-0.011792452830188704,0.8791928721174004,0.9124737945492662,0.3,22896,2,716,0.29874213836477986,0.31468161933149696,0.6692066337965038,0.6692066337965038,0.999475890985325,0.9994759824162248,0.0009009009009009009,0.0009009009009009009,0.700733752620545,0.29874213836477986,0.6692066337965038,0.6692066337965038,10.0,3.0,0.09999999999999999,,,,
binary,1,DT,PGD-20-SNN,transfer,PGD-20-SNN,0.3,0.865041928721174,0.8649826404316695,0.8768343815513627,0.8774594518893146,-0.011792452830188704,0.8791928721174004,0.9124737945492662,0.3,22896,2,716,0.2979559748427673,0.3141515556044372,0.6624831913939937,0.6624831913939937,0.9992138364779874,0.9992137676904993,0.00045045045045045046,0.00045045045045045046,0.7012578616352201,0.2979559748427673,0.6624831913939937,0.6624831913939937,20.0,9.5,0.031578947368421054,,,,
binary,1,DT,PGD-20-SNN,transfer,BBA,0.3,0.865041928721174,0.8649826404316695,0.8768343815513627,0.8774594518893146,-0.011792452830188704,0.8791928721174004,0.9124737945492662,0.3,22896,2,716,0.06263102725366876,0.07679444328119385,0.8928731510533393,0.8928731510533393,0.6512054507337526,0.6584509897834406,0.27837837837837837,0.27837837837837837,0.5885744234800838,0.06263102725366876,0.8928731510533393,0.8928731510533393,,,,80.0,160.0,115.0,
binary,1,DT,PGD-20-SNN,transfer,DBA-style,0.3,0.865041928721174,0.8649826404316695,0.8768343815513627,0.8774594518893146,-0.011792452830188704,0.8791928721174004,0.9124737945492662,0.3,22896,2,716,0.21331236897274633,0.23157545911515695,0.6992380098610489,0.6992380098610489,0.8427672955974843,0.844724931599332,0.05855855855855856,0.05855855855855856,0.629454926624738,0.21331236897274633,0.6992380098610489,0.6992380098610489,,,,,,,105.0
