task,fold,model,defense,evaluation_mode,attack,epsilon,base_clean_acc,base_clean_f1,defended_clean_acc,defended_clean_f1,clean_acc_drop,base_snn_agreement,defended_snn_agreement,train_epsilon,augmented_train_samples,num_classes,num_features,base_adv_acc,base_adv_f1,base_asr,base_evasion_asr,defended_adv_acc,defended_adv_f1,defended_asr,defended_evasion_asr,robustness_improvement,attack_reference_adv_acc,attack_reference_asr,attack_reference_evasion_asr,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
binary,1,RF,PGD-20-SNN,transfer,FGSM-SNN,0.05,0.9095911949685535,0.9095832844074149,0.9093291404612159,0.9092328472195726,0.0002620545073375169,0.9208595387840671,0.925314465408805,0.3,22896,2,716,0.5697064989517819,0.4968830068799802,0.12791702679343128,0.12791702679343128,1.0,1.0,0.0,0.0,0.43029350104821806,0.5697064989517819,0.12791702679343128,0.12791702679343128,,,,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-10-SNN,0.05,0.9095911949685535,0.9095832844074149,0.9093291404612159,0.9092328472195726,0.0002620545073375169,0.9208595387840671,0.925314465408805,0.3,22896,2,716,0.5854297693920335,0.5054174240302567,0.10760587726879861,0.10760587726879861,1.0,1.0,0.0,0.0,0.4145702306079665,0.5854297693920335,0.10760587726879861,0.10760587726879861,10.0,10.0,0.005,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-20-SNN,0.05,0.9095911949685535,0.9095832844074149,0.9093291404612159,0.9092328472195726,0.0002620545073375169,0.9208595387840671,0.925314465408805,0.3,22896,2,716,0.5864779874213837,0.5031798164373193,0.10544511668107173,0.10544511668107173,1.0,1.0,0.0,0.0,0.4135220125786163,0.5864779874213837,0.10544511668107173,0.10544511668107173,20.0,19.0,0.002631578947368421,,,,
binary,1,RF,PGD-20-SNN,transfer,BBA,0.05,0.9095911949685535,0.9095832844074149,0.9093291404612159,0.9092328472195726,0.0002620545073375169,0.9208595387840671,0.925314465408805,0.3,22896,2,716,0.514937106918239,0.447638155603414,0.15773552290406223,0.15773552290406223,0.6907756813417191,0.6421665554920273,0.00560586459680897,0.00560586459680897,0.17583857442348005,0.514937106918239,0.15773552290406223,0.15773552290406223,,,,170.0,280.0,200.0,
binary,1,RF,PGD-20-SNN,transfer,DBA-style,0.05,0.9095911949685535,0.9095832844074149,0.9093291404612159,0.9092328472195726,0.0002620545073375169,0.9208595387840671,0.925314465408805,0.3,22896,2,716,0.8763102725366876,0.8758596504752957,0.01901469317199654,0.01901469317199654,0.9012054507337526,0.9009474198856817,0.0034497628288055198,0.0034497628288055198,0.024895178197064993,0.8763102725366876,0.01901469317199654,0.01901469317199654,,,,,,,175.0
binary,1,RF,PGD-20-SNN,transfer,FGSM-SNN,0.1,0.9095911949685535,0.9095832844074149,0.9093291404612159,0.9092328472195726,0.0002620545073375169,0.9208595387840671,0.925314465408805,0.3,22896,2,716,0.46147798742138363,0.43706923142208026,0.324114088159032,0.324114088159032,1.0,1.0,0.0,0.0,0.5385220125786163,0.46147798742138363,0.324114088159032,0.324114088159032,,,,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-10-SNN,0.1,0.9095911949685535,0.9095832844074149,0.9093291404612159,0.9092328472195726,0.0002620545073375169,0.9208595387840671,0.925314465408805,0.3,22896,2,716,0.5096960167714885,0.4520003170522177,0.22169403630077789,0.22169403630077789,1.0,1.0,0.0,0.0,0.49030398322851154,0.5096960167714885,0.22169403630077789,0.22169403630077789,10.0,10.0,0.01,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-20-SNN,0.1,0.9095911949685535,0.9095832844074149,0.9093291404612159,0.9092328472195726,0.0002620545073375169,0.9208595387840671,0.925314465408805,0.3,22896,2,716,0.5055031446540881,0.4489031748905159,0.23465859982713916,0.23465859982713916,0.9997379454926625,0.9997379683741883,0.00043122035360068997,0.00043122035360068997,0.4942348008385744,0.5055031446540881,0.23465859982713916,0.23465859982713916,20.0,19.0,0.005263157894736842,,,,
binary,1,RF,PGD-20-SNN,transfer,BBA,0.1,0.9095911949685535,0.9095832844074149,0.9093291404612159,0.9092328472195726,0.0002620545073375169,0.9208595387840671,0.925314465408805,0.3,22896,2,716,0.44758909853249473,0.4031029201227421,0.26231633535004323,0.26231633535004323,0.6776729559748428,0.6324673988782165,0.028460543337645538,0.028460543337645538,0.23008385744234805,0.44758909853249473,0.26231633535004323,0.26231633535004323,,,,170.0,280.0,200.0,
binary,1,RF,PGD-20-SNN,transfer,DBA-style,0.1,0.9095911949685535,0.9095832844074149,0.9093291404612159,0.9092328472195726,0.0002620545073375169,0.9208595387840671,0.925314465408805,0.3,22896,2,716,0.8734276729559748,0.8729545395979833,0.021175453759723423,0.021175453759723423,0.8991090146750524,0.8988267583470688,0.004312203536006899,0.004312203536006899,0.025681341719077655,0.8734276729559748,0.021175453759723423,0.021175453759723423,,,,,,,175.0
binary,1,RF,PGD-20-SNN,transfer,FGSM-SNN,0.2,0.9095911949685535,0.9095832844074149,0.9093291404612159,0.9092328472195726,0.0002620545073375169,0.9208595387840671,0.925314465408805,0.3,22896,2,716,0.5880503144654088,0.5312651176587333,0.13872082973206568,0.13872082973206568,1.0,1.0,0.0,0.0,0.4119496855345912,0.5880503144654088,0.13872082973206568,0.13872082973206568,,,,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-10-SNN,0.2,0.9095911949685535,0.9095832844074149,0.9093291404612159,0.9092328472195726,0.0002620545073375169,0.9208595387840671,0.925314465408805,0.3,22896,2,716,0.5495283018867925,0.4870286274890701,0.1797752808988764,0.1797752808988764,1.0,1.0,0.0,0.0,0.45047169811320753,0.5495283018867925,0.1797752808988764,0.1797752808988764,10.0,10.0,0.02,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-20-SNN,0.2,0.9095911949685535,0.9095832844074149,0.9093291404612159,0.9092328472195726,0.0002620545073375169,0.9208595387840671,0.925314465408805,0.3,22896,2,716,0.5631551362683438,0.49715459597217243,0.1633535004321521,0.1633535004321521,1.0,1.0,0.0,0.0,0.4368448637316562,0.5631551362683438,0.1633535004321521,0.1633535004321521,20.0,19.0,0.010526315789473684,,,,
binary,1,RF,PGD-20-SNN,transfer,BBA,0.2,0.9095911949685535,0.9095832844074149,0.9093291404612159,0.9092328472195726,0.0002620545073375169,0.9208595387840671,0.925314465408805,0.3,22896,2,716,0.28249475890985326,0.2869971273599899,0.5341400172860847,0.5341400172860847,0.615041928721174,0.5549034493094787,0.0685640362225097,0.0685640362225097,0.33254716981132076,0.28249475890985326,0.5341400172860847,0.5341400172860847,,,,170.0,280.0,200.0,
binary,1,RF,PGD-20-SNN,transfer,DBA-style,0.2,0.9095911949685535,0.9095832844074149,0.9093291404612159,0.9092328472195726,0.0002620545073375169,0.9208595387840671,0.925314465408805,0.3,22896,2,716,0.8702830188679245,0.8696987901962548,0.022039757994814176,0.022039757994814176,0.8988469601677149,0.8985166442185625,0.0034497628288055198,0.0034497628288055198,0.028563941299790452,0.8702830188679245,0.022039757994814176,0.022039757994814176,,,,,,,175.0
binary,1,RF,PGD-20-SNN,transfer,FGSM-SNN,0.3,0.9095911949685535,0.9095832844074149,0.9093291404612159,0.9092328472195726,0.0002620545073375169,0.9208595387840671,0.925314465408805,0.3,22896,2,716,0.5875262054507338,0.5191242247714087,0.11884183232497839,0.11884183232497839,1.0,1.0,0.0,0.0,0.41247379454926625,0.5875262054507338,0.11884183232497839,0.11884183232497839,,,,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-10-SNN,0.3,0.9095911949685535,0.9095832844074149,0.9093291404612159,0.9092328472195726,0.0002620545073375169,0.9208595387840671,0.925314465408805,0.3,22896,2,716,0.590146750524109,0.5170562134203178,0.12705272255834055,0.12705272255834055,1.0,1.0,0.0,0.0,0.40985324947589097,0.590146750524109,0.12705272255834055,0.12705272255834055,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-20-SNN,0.3,0.9095911949685535,0.9095832844074149,0.9093291404612159,0.9092328472195726,0.0002620545073375169,0.9208595387840671,0.925314465408805,0.3,22896,2,716,0.5917190775681341,0.5186176274206774,0.12791702679343128,0.12791702679343128,1.0,1.0,0.0,0.0,0.40828092243186587,0.5917190775681341,0.12791702679343128,0.12791702679343128,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,PGD-20-SNN,transfer,BBA,0.3,0.9095911949685535,0.9095832844074149,0.9093291404612159,0.9092328472195726,0.0002620545073375169,0.9208595387840671,0.925314465408805,0.3,22896,2,716,0.19785115303983228,0.21520803607832992,0.6737251512532412,0.6737251512532412,0.5718029350104822,0.5167785799808896,0.12419146183699871,0.12419146183699871,0.37395178197064993,0.19785115303983228,0.6737251512532412,0.6737251512532412,,,,170.0,280.0,200.0,
binary,1,RF,PGD-20-SNN,transfer,DBA-style,0.3,0.9095911949685535,0.9095832844074149,0.9093291404612159,0.9092328472195726,0.0002620545073375169,0.9208595387840671,0.925314465408805,0.3,22896,2,716,0.8692348008385744,0.8685951878817502,0.022039757994814176,0.022039757994814176,0.8977987421383647,0.8975032948570066,0.00517464424320828,0.00517464424320828,0.02856394129979034,0.8692348008385744,0.022039757994814176,0.022039757994814176,,,,,,,175.0
binary,1,RF,Mixed,transfer,FGSM-SNN,0.05,0.9095911949685535,0.9095832844074149,0.9080188679245284,0.9078630798366338,0.0015723270440251014,0.9208595387840671,0.9195492662473794,0.3,57240,2,716,0.5697064989517819,0.4968830068799802,0.12791702679343128,0.12791702679343128,1.0,1.0,0.0,0.0,0.43029350104821806,0.5697064989517819,0.12791702679343128,0.12791702679343128,,,,,,,
binary,1,RF,Mixed,transfer,PGD-10-SNN,0.05,0.9095911949685535,0.9095832844074149,0.9080188679245284,0.9078630798366338,0.0015723270440251014,0.9208595387840671,0.9195492662473794,0.3,57240,2,716,0.5838574423480084,0.502911694647208,0.10414866032843562,0.10414866032843562,1.0,1.0,0.0,0.0,0.4161425576519916,0.5838574423480084,0.10414866032843562,0.10414866032843562,10.0,10.0,0.005,,,,
binary,1,RF,Mixed,transfer,PGD-20-SNN,0.05,0.9095911949685535,0.9095832844074149,0.9080188679245284,0.9078630798366338,0.0015723270440251014,0.9208595387840671,0.9195492662473794,0.3,57240,2,716,0.5877882599580713,0.5026466384955305,0.0972342264477096,0.0972342264477096,1.0,1.0,0.0,0.0,0.41221174004192873,0.5877882599580713,0.0972342264477096,0.0972342264477096,20.0,19.0,0.002631578947368421,,,,
binary,1,RF,Mixed,transfer,BBA,0.05,0.9095911949685535,0.9095832844074149,0.9080188679245284,0.9078630798366338,0.0015723270440251014,0.9208595387840671,0.9195492662473794,0.3,57240,2,716,0.514937106918239,0.447638155603414,0.15773552290406223,0.15773552290406223,0.7874737945492662,0.7733901999254186,0.0034482758620689655,0.0034482758620689655,0.27253668763102723,0.514937106918239,0.15773552290406223,0.15773552290406223,,,,170.0,280.0,200.0,
binary,1,RF,Mixed,transfer,DBA-style,0.05,0.9095911949685535,0.9095832844074149,0.9080188679245284,0.9078630798366338,0.0015723270440251014,0.9208595387840671,0.9195492662473794,0.3,57240,2,716,0.8763102725366876,0.8758596504752957,0.01901469317199654,0.01901469317199654,0.904874213836478,0.9046257650358156,0.0008620689655172414,0.0008620689655172414,0.028563941299790452,0.8763102725366876,0.01901469317199654,0.01901469317199654,,,,,,,175.0
binary,1,RF,Mixed,transfer,FGSM-SNN,0.1,0.9095911949685535,0.9095832844074149,0.9080188679245284,0.9078630798366338,0.0015723270440251014,0.9208595387840671,0.9195492662473794,0.3,57240,2,716,0.46147798742138363,0.43706923142208026,0.324114088159032,0.324114088159032,1.0,1.0,0.0,0.0,0.5385220125786163,0.46147798742138363,0.324114088159032,0.324114088159032,,,,,,,
