task,fold,model,defense,evaluation_mode,attack,epsilon,base_clean_acc,base_clean_f1,defended_clean_acc,defended_clean_f1,clean_acc_drop,base_snn_agreement,defended_snn_agreement,train_epsilon,augmented_train_samples,num_classes,num_features,base_adv_acc,base_adv_f1,base_asr,base_evasion_asr,defended_adv_acc,defended_adv_f1,defended_asr,defended_evasion_asr,robustness_improvement,attack_reference_adv_acc,attack_reference_asr,attack_reference_evasion_asr,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
binary,1,RF,PGD-20-SNN,transfer,FGSM-SNN,0.2,0.8674004192872118,0.8678449272084983,0.8658280922431866,0.8665294709064277,0.0015723270440252124,0.8689727463312369,0.8794549266247379,0.3,22896,2,716,0.38233752620545075,0.37426839715248744,0.4496159060099413,0.4496159060099413,1.0,1.0,0.0,0.0,0.6176624737945493,0.38233752620545075,0.4496159060099413,0.4496159060099413,,,,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-10-SNN,0.2,0.8674004192872118,0.8678449272084983,0.8658280922431866,0.8665294709064277,0.0015723270440252124,0.8689727463312369,0.8794549266247379,0.3,22896,2,716,0.4268867924528302,0.40386720284717514,0.37234523271577047,0.37234523271577047,1.0,1.0,0.0,0.0,0.5731132075471699,0.4268867924528302,0.37234523271577047,0.37234523271577047,10.0,10.0,0.02,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-20-SNN,0.2,0.8674004192872118,0.8678449272084983,0.8658280922431866,0.8665294709064277,0.0015723270440252124,0.8689727463312369,0.8794549266247379,0.3,22896,2,716,0.4224318658280922,0.4023273607539491,0.38725711703569815,0.38725711703569815,1.0,1.0,0.0,0.0,0.5775681341719078,0.4224318658280922,0.38725711703569815,0.38725711703569815,20.0,19.0,0.010526315789473684,,,,
binary,1,RF,PGD-20-SNN,transfer,BBA,0.2,0.8674004192872118,0.8678449272084983,0.8658280922431866,0.8665294709064277,0.0015723270440252124,0.8689727463312369,0.8794549266247379,0.3,22896,2,716,0.2811844863731656,0.28595812359324596,0.5151378219611388,0.5151378219611388,0.5969601677148847,0.5356824776243346,0.041401273885350316,0.041401273885350316,0.31577568134171907,0.2811844863731656,0.5151378219611388,0.5151378219611388,,,,170.0,280.0,200.0,
binary,1,RF,PGD-20-SNN,transfer,DBA-style,0.2,0.8674004192872118,0.8678449272084983,0.8658280922431866,0.8665294709064277,0.0015723270440252124,0.8689727463312369,0.8794549266247379,0.3,22896,2,716,0.7769916142557652,0.7757259794858397,0.055128784455490284,0.055128784455490284,0.8162997903563941,0.8156826236389576,0.021383075523202913,0.021383075523202913,0.03930817610062887,0.7769916142557652,0.055128784455490284,0.055128784455490284,,,,,,,175.0
binary,1,RF,PGD-20-SNN,transfer,FGSM-SNN,0.3,0.8674004192872118,0.8678449272084983,0.8658280922431866,0.8665294709064277,0.0015723270440252124,0.8689727463312369,0.8794549266247379,0.3,22896,2,716,0.4449685534591195,0.4191660755873133,0.3411658382286489,0.3411658382286489,1.0,1.0,0.0,0.0,0.5550314465408805,0.4449685534591195,0.3411658382286489,0.3411658382286489,,,,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-10-SNN,0.3,0.8674004192872118,0.8678449272084983,0.8658280922431866,0.8665294709064277,0.0015723270440252124,0.8689727463312369,0.8794549266247379,0.3,22896,2,716,0.394916142557652,0.38404374093791177,0.44283777677361047,0.44283777677361047,1.0,1.0,0.0,0.0,0.605083857442348,0.394916142557652,0.44283777677361047,0.44283777677361047,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-20-SNN,0.3,0.8674004192872118,0.8678449272084983,0.8658280922431866,0.8665294709064277,0.0015723270440252124,0.8689727463312369,0.8794549266247379,0.3,22896,2,716,0.38784067085953877,0.37865493012992557,0.45639403524627203,0.45639403524627203,1.0,1.0,0.0,0.0,0.6121593291404612,0.38784067085953877,0.45639403524627203,0.45639403524627203,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,PGD-20-SNN,transfer,BBA,0.3,0.8674004192872118,0.8678449272084983,0.8658280922431866,0.8665294709064277,0.0015723270440252124,0.8689727463312369,0.8794549266247379,0.3,22896,2,716,0.20335429769392033,0.22018239724176217,0.6493447808404881,0.6493447808404881,0.5870020964360587,0.5334580605911561,0.06642402183803457,0.06642402183803457,0.3836477987421384,0.20335429769392033,0.6493447808404881,0.6493447808404881,,,,170.0,280.0,200.0,
binary,1,RF,PGD-20-SNN,transfer,DBA-style,0.3,0.8674004192872118,0.8678449272084983,0.8658280922431866,0.8665294709064277,0.0015723270440252124,0.8689727463312369,0.8794549266247379,0.3,22896,2,716,0.7764675052410901,0.7751546601165308,0.055128784455490284,0.055128784455490284,0.8162997903563941,0.8156826236389576,0.021383075523202913,0.021383075523202913,0.03983228511530401,0.7764675052410901,0.055128784455490284,0.055128784455490284,,,,,,,175.0
binary,1,RF,Mixed,transfer,FGSM-SNN,0.05,0.8674004192872118,0.8678449272084983,0.8613731656184487,0.8618711389234843,0.006027253668763111,0.8689727463312369,0.8828616352201258,0.3,57240,2,716,0.5201781970649895,0.44949646704980967,0.16945323090826933,0.16945323090826933,0.9997379454926625,0.9997379225634998,0.0,0.0,0.479559748427673,0.5201781970649895,0.16945323090826933,0.16945323090826933,,,,,,,
binary,1,RF,Mixed,transfer,PGD-10-SNN,0.05,0.8674004192872118,0.8678449272084983,0.8613731656184487,0.8618711389234843,0.006027253668763111,0.8689727463312369,0.8828616352201258,0.3,57240,2,716,0.5448113207547169,0.4631484402482763,0.1192950745594216,0.1192950745594216,0.9861111111111112,0.9860431762680016,0.0,0.0,0.4412997903563942,0.5448113207547169,0.1192950745594216,0.1192950745594216,10.0,10.0,0.005,,,,
binary,1,RF,Mixed,transfer,PGD-20-SNN,0.05,0.8674004192872118,0.8678449272084983,0.8613731656184487,0.8618711389234843,0.006027253668763111,0.8689727463312369,0.8828616352201258,0.3,57240,2,716,0.5479559748427673,0.4662084724159137,0.11793944871215545,0.11793944871215545,0.9866352201257862,0.9865724429174476,0.0,0.0,0.43867924528301894,0.5479559748427673,0.11793944871215545,0.11793944871215545,20.0,19.0,0.002631578947368421,,,,
