task,fold,model,defense,evaluation_mode,attack,epsilon,base_clean_acc,base_clean_f1,defended_clean_acc,defended_clean_f1,clean_acc_drop,base_snn_agreement,defended_snn_agreement,train_epsilon,augmented_train_samples,num_classes,num_features,base_adv_acc,base_adv_f1,base_asr,base_evasion_asr,defended_adv_acc,defended_adv_f1,defended_asr,defended_evasion_asr,robustness_improvement,attack_reference_adv_acc,attack_reference_asr,attack_reference_evasion_asr,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
binary,1,RF,PGD-20-SNN,transfer,FGSM-SNN,0.05,0.940251572327044,0.9401988037437923,0.9386792452830188,0.938689942698306,0.0015723270440252124,0.9129979035639413,0.9261006289308176,0.3,22896,2,716,0.30686582809224316,0.3169051052865696,0.5586874211190577,0.5586874211190577,1.0,1.0,0.0,0.0,0.6931341719077568,0.30686582809224316,0.5586874211190577,0.5586874211190577,,,,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-10-SNN,0.05,0.940251572327044,0.9401988037437923,0.9386792452830188,0.938689942698306,0.0015723270440252124,0.9129979035639413,0.9261006289308176,0.3,22896,2,716,0.46540880503144655,0.4431744396046246,0.3180479596129575,0.3180479596129575,1.0,1.0,0.0,0.0,0.5345911949685535,0.46540880503144655,0.3180479596129575,0.3180479596129575,10.0,10.0,0.005,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-20-SNN,0.05,0.940251572327044,0.9401988037437923,0.9386792452830188,0.938689942698306,0.0015723270440252124,0.9129979035639413,0.9261006289308176,0.3,22896,2,716,0.4449685534591195,0.4285395124058438,0.3504417332772402,0.3504417332772402,1.0,1.0,0.0,0.0,0.5550314465408805,0.4449685534591195,0.3504417332772402,0.3504417332772402,20.0,19.0,0.002631578947368421,,,,
binary,1,RF,PGD-20-SNN,transfer,BBA,0.05,0.940251572327044,0.9401988037437923,0.9386792452830188,0.938689942698306,0.0015723270440252124,0.9129979035639413,0.9261006289308176,0.3,22896,2,716,0.43422431865828093,0.3967317406152633,0.30710980227177115,0.30710980227177115,0.7120020964360587,0.6749114197016355,0.030827702702702704,0.030827702702702704,0.2777777777777778,0.43422431865828093,0.30710980227177115,0.30710980227177115,,,,170.0,280.0,200.0,
binary,1,RF,PGD-20-SNN,transfer,DBA-style,0.05,0.940251572327044,0.9401988037437923,0.9386792452830188,0.938689942698306,0.0015723270440252124,0.9129979035639413,0.9261006289308176,0.3,22896,2,716,0.904874213836478,0.904643372929531,0.02482120319730753,0.02482120319730753,0.9250524109014675,0.9249049753192482,0.0059121621621621625,0.0059121621621621625,0.020178197064989467,0.904874213836478,0.02482120319730753,0.02482120319730753,,,,,,,175.0
binary,1,RF,PGD-20-SNN,transfer,FGSM-SNN,0.1,0.940251572327044,0.9401988037437923,0.9386792452830188,0.938689942698306,0.0015723270440252124,0.9129979035639413,0.9261006289308176,0.3,22896,2,716,0.16325995807127883,0.18221733345246469,0.769036600757257,0.769036600757257,1.0,1.0,0.0,0.0,0.8367400419287212,0.16325995807127883,0.769036600757257,0.769036600757257,,,,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-10-SNN,0.1,0.940251572327044,0.9401988037437923,0.9386792452830188,0.938689942698306,0.0015723270440252124,0.9129979035639413,0.9261006289308176,0.3,22896,2,716,0.24082809224318658,0.2563808751181466,0.6457719814892722,0.6457719814892722,1.0,1.0,0.0,0.0,0.7591719077568134,0.24082809224318658,0.6457719814892722,0.6457719814892722,10.0,10.0,0.01,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-20-SNN,0.1,0.940251572327044,0.9401988037437923,0.9386792452830188,0.938689942698306,0.0015723270440252124,0.9129979035639413,0.9261006289308176,0.3,22896,2,716,0.2230083857442348,0.23996007116055393,0.6731173748422381,0.6731173748422381,1.0,1.0,0.0,0.0,0.7769916142557652,0.2230083857442348,0.6731173748422381,0.6731173748422381,20.0,19.0,0.005263157894736842,,,,
binary,1,RF,PGD-20-SNN,transfer,BBA,0.1,0.940251572327044,0.9401988037437923,0.9386792452830188,0.938689942698306,0.0015723270440252124,0.9129979035639413,0.9261006289308176,0.3,22896,2,716,0.3611111111111111,0.34584452471365507,0.4206983592763988,0.4206983592763988,0.7067610062893082,0.6691627191247241,0.03462837837837838,0.03462837837837838,0.34564989517819705,0.3611111111111111,0.4206983592763988,0.4206983592763988,,,,170.0,280.0,200.0,
binary,1,RF,PGD-20-SNN,transfer,DBA-style,0.1,0.940251572327044,0.9401988037437923,0.9386792452830188,0.938689942698306,0.0015723270440252124,0.9129979035639413,0.9261006289308176,0.3,22896,2,716,0.9043501048218029,0.9041179920641289,0.02524190155658393,0.02524190155658393,0.9255765199161425,0.9254301153519807,0.005489864864864865,0.005489864864864865,0.021226415094339646,0.9043501048218029,0.02524190155658393,0.02524190155658393,,,,,,,175.0
binary,1,RF,PGD-20-SNN,transfer,FGSM-SNN,0.2,0.940251572327044,0.9401988037437923,0.9386792452830188,0.938689942698306,0.0015723270440252124,0.9129979035639413,0.9261006289308176,0.3,22896,2,716,0.21593291404612158,0.23377698442030875,0.7261253681110643,0.7261253681110643,1.0,1.0,0.0,0.0,0.7840670859538784,0.21593291404612158,0.7261253681110643,0.7261253681110643,,,,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-10-SNN,0.2,0.940251572327044,0.9401988037437923,0.9386792452830188,0.938689942698306,0.0015723270440252124,0.9129979035639413,0.9261006289308176,0.3,22896,2,716,0.2080712788259958,0.225829530137007,0.6928901977282289,0.6928901977282289,1.0,1.0,0.0,0.0,0.7919287211740043,0.2080712788259958,0.6928901977282289,0.6928901977282289,10.0,10.0,0.02,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-20-SNN,0.2,0.940251572327044,0.9401988037437923,0.9386792452830188,0.938689942698306,0.0015723270440252124,0.9129979035639413,0.9261006289308176,0.3,22896,2,716,0.2041404612159329,0.22210660499400323,0.6962557846024401,0.6962557846024401,1.0,1.0,0.0,0.0,0.7958595387840671,0.2041404612159329,0.6962557846024401,0.6962557846024401,20.0,19.0,0.010526315789473684,,,,
binary,1,RF,PGD-20-SNN,transfer,BBA,0.2,0.940251572327044,0.9401988037437923,0.9386792452830188,0.938689942698306,0.0015723270440252124,0.9129979035639413,0.9261006289308176,0.3,22896,2,716,0.23349056603773585,0.24663588152530758,0.6251577618847286,0.6251577618847286,0.6910377358490566,0.6474260244296525,0.03885135135135135,0.03885135135135135,0.4575471698113207,0.23349056603773585,0.6251577618847286,0.6251577618847286,,,,170.0,280.0,200.0,
binary,1,RF,PGD-20-SNN,transfer,DBA-style,0.2,0.940251572327044,0.9401988037437923,0.9386792452830188,0.938689942698306,0.0015723270440252124,0.9129979035639413,0.9261006289308176,0.3,22896,2,716,0.9038259958071279,0.9035926111987269,0.02566259991586033,0.02566259991586033,0.92583857442348,0.925699459772406,0.005489864864864865,0.005489864864864865,0.022012578616352196,0.9038259958071279,0.02566259991586033,0.02566259991586033,,,,,,,175.0
binary,1,RF,PGD-20-SNN,transfer,FGSM-SNN,0.3,0.940251572327044,0.9401988037437923,0.9386792452830188,0.938689942698306,0.0015723270440252124,0.9129979035639413,0.9261006289308176,0.3,22896,2,716,0.19549266247379454,0.21406057969210843,0.7395877156079091,0.7395877156079091,1.0,1.0,0.0,0.0,0.8045073375262055,0.19549266247379454,0.7395877156079091,0.7395877156079091,,,,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-10-SNN,0.3,0.940251572327044,0.9401988037437923,0.9386792452830188,0.938689942698306,0.0015723270440252124,0.9129979035639413,0.9261006289308176,0.3,22896,2,716,0.19811320754716982,0.2167910593996521,0.7143458140513252,0.7143458140513252,1.0,1.0,0.0,0.0,0.8018867924528301,0.19811320754716982,0.7143458140513252,0.7143458140513252,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-20-SNN,0.3,0.940251572327044,0.9401988037437923,0.9386792452830188,0.938689942698306,0.0015723270440252124,0.9129979035639413,0.9261006289308176,0.3,22896,2,716,0.19811320754716982,0.21681418131168176,0.7160286074884308,0.7160286074884308,1.0,1.0,0.0,0.0,0.8018867924528301,0.19811320754716982,0.7160286074884308,0.7160286074884308,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,PGD-20-SNN,transfer,BBA,0.3,0.940251572327044,0.9401988037437923,0.9386792452830188,0.938689942698306,0.0015723270440252124,0.9129979035639413,0.9261006289308176,0.3,22896,2,716,0.13390985324947588,0.1538709938424761,0.7850231384097602,0.7850231384097602,0.6795073375262054,0.6326949829955539,0.045185810810810814,0.045185810810810814,0.5455974842767295,0.13390985324947588,0.7850231384097602,0.7850231384097602,,,,170.0,280.0,200.0,
binary,1,RF,PGD-20-SNN,transfer,DBA-style,0.3,0.940251572327044,0.9401988037437923,0.9386792452830188,0.938689942698306,0.0015723270440252124,0.9129979035639413,0.9261006289308176,0.3,22896,2,716,0.9035639412997903,0.9033210045051073,0.02566259991586033,0.02566259991586033,0.92583857442348,0.925699459772406,0.0059121621621621625,0.0059121621621621625,0.022274633123689713,0.9035639412997903,0.02566259991586033,0.02566259991586033,,,,,,,175.0
binary,1,RF,Mixed,transfer,FGSM-SNN,0.05,0.940251572327044,0.9401988037437923,0.9394654088050315,0.9394388154169236,0.0007861635220125507,0.9129979035639413,0.9135220125786163,0.3,57240,2,716,0.30686582809224316,0.3169051052865696,0.5586874211190577,0.5586874211190577,1.0,1.0,0.0,0.0,0.6931341719077568,0.30686582809224316,0.5586874211190577,0.5586874211190577,,,,,,,
binary,1,RF,Mixed,transfer,PGD-10-SNN,0.05,0.940251572327044,0.9401988037437923,0.9394654088050315,0.9394388154169236,0.0007861635220125507,0.9129979035639413,0.9135220125786163,0.3,57240,2,716,0.4693396226415094,0.4485236404869453,0.3167858645351283,0.3167858645351283,1.0,1.0,0.0,0.0,0.5306603773584906,0.4693396226415094,0.3167858645351283,0.3167858645351283,10.0,10.0,0.005,,,,
binary,1,RF,Mixed,transfer,PGD-20-SNN,0.05,0.940251572327044,0.9401988037437923,0.9394654088050315,0.9394388154169236,0.0007861635220125507,0.9129979035639413,0.9135220125786163,0.3,57240,2,716,0.44654088050314467,0.4295320708893974,0.34791754312158185,0.34791754312158185,1.0,1.0,0.0,0.0,0.5534591194968553,0.44654088050314467,0.34791754312158185,0.34791754312158185,20.0,19.0,0.002631578947368421,,,,
binary,1,RF,Mixed,transfer,BBA,0.05,0.940251572327044,0.9401988037437923,0.9394654088050315,0.9394388154169236,0.0007861635220125507,0.9129979035639413,0.9135220125786163,0.3,57240,2,716,0.43422431865828093,0.3967317406152633,0.30710980227177115,0.30710980227177115,0.785901467505241,0.7669906706275009,0.006321112515802781,0.006321112515802781,0.3516771488469601,0.43422431865828093,0.30710980227177115,0.30710980227177115,,,,170.0,280.0,200.0,
binary,1,RF,Mixed,transfer,DBA-style,0.05,0.940251572327044,0.9401988037437923,0.9394654088050315,0.9394388154169236,0.0007861635220125507,0.9129979035639413,0.9135220125786163,0.3,57240,2,716,0.904874213836478,0.904643372929531,0.02482120319730753,0.02482120319730753,0.9279350104821803,0.9278129542879611,0.006321112515802781,0.006321112515802781,0.023060796645702264,0.904874213836478,0.02482120319730753,0.02482120319730753,,,,,,,175.0
binary,1,RF,Mixed,transfer,FGSM-SNN,0.1,0.940251572327044,0.9401988037437923,0.9394654088050315,0.9394388154169236,0.0007861635220125507,0.9129979035639413,0.9135220125786163,0.3,57240,2,716,0.16325995807127883,0.18221733345246469,0.769036600757257,0.769036600757257,1.0,1.0,0.0,0.0,0.8367400419287212,0.16325995807127883,0.769036600757257,0.769036600757257,,,,,,,
