task,model,defense,evaluation_mode,attack,epsilon,base_clean_acc,defended_clean_acc,clean_acc_drop,base_adv_acc,defended_adv_acc,robustness_improvement,base_asr,defended_asr,base_evasion_asr,defended_evasion_asr,base_snn_agreement,defended_snn_agreement,num_features
binary,DT,Mixed,transfer,BBA,0.05,0.8634040880503144,0.8525943396226415,0.010809748427672988,0.030070754716981132,0.7620545073375262,0.7319837526205452,0.9477697956730254,0.037869695696373745,0.9477697956730254,0.037869695696373745,0.9071671907756813,0.9022536687631028,716.0
binary,DT,Mixed,transfer,BBA,0.1,0.8634040880503144,0.8525943396226415,0.010809748427672988,0.0037997903563941303,0.7670990566037736,0.7632992662473794,0.9934114893423696,0.03407763450425415,0.9934114893423696,0.03407763450425415,0.9071671907756813,0.9022536687631028,716.0
binary,DT,Mixed,transfer,BBA,0.2,0.8634040880503144,0.8525943396226415,0.010809748427672988,0.0015068134171907757,0.8172169811320755,0.8157101677148847,0.9973805013520791,0.017944817159333975,0.9973805013520791,0.017944817159333975,0.9071671907756813,0.9022536687631028,716.0
binary,DT,Mixed,transfer,BBA,0.3,0.8634040880503144,0.8525943396226415,0.010809748427672988,0.0005241090146750524,0.9221698113207547,0.9216457023060797,0.99908978871894,0.006421814538660041,0.99908978871894,0.006421814538660041,0.9071671907756813,0.9022536687631028,716.0
binary,DT,Mixed,transfer,DBA-style,0.05,0.8634040880503144,0.8525943396226415,0.010809748427672988,0.058700209643605866,0.837395178197065,0.7786949685534591,0.9029752618771797,0.04429673454282312,0.9029752618771797,0.04429673454282312,0.9071671907756813,0.9022536687631028,716.0
binary,DT,Mixed,transfer,DBA-style,0.1,0.8634040880503144,0.8525943396226415,0.010809748427672988,0.04834905660377359,0.852856394129979,0.8045073375262054,0.917807343849986,0.018315068485802503,0.917807343849986,0.018315068485802503,0.9071671907756813,0.9022536687631028,716.0
binary,DT,Mixed,transfer,DBA-style,0.2,0.8634040880503144,0.8525943396226415,0.010809748427672988,0.04107704402515723,0.8770309224318659,0.8359538784067087,0.9294938129695657,0.001872585690293579,0.9294938129695657,0.001872585690293579,0.9071671907756813,0.9022536687631028,716.0
binary,DT,Mixed,transfer,DBA-style,0.3,0.8634040880503144,0.8525943396226415,0.010809748427672988,0.03963574423480084,0.8947196016771488,0.855083857442348,0.9319854164444059,0.0025735713375633043,0.9319854164444059,0.0025735713375633043,0.9071671907756813,0.9022536687631028,716.0
binary,DT,Mixed,transfer,FGSM-SNN,0.05,0.8634040880503144,0.8525943396226415,0.010809748427672988,0.5915880503144654,0.6424921383647799,0.050904088050314475,0.30157243747950024,0.20566034065240668,0.30157243747950024,0.20566034065240668,0.9071671907756813,0.9022536687631028,716.0
binary,DT,Mixed,transfer,FGSM-SNN,0.1,0.8634040880503144,0.8525943396226415,0.010809748427672988,0.5729821802935011,0.7610062893081762,0.18802410901467503,0.34511349028062055,0.09433429796885676,0.34511349028062055,0.09433429796885676,0.9071671907756813,0.9022536687631028,716.0
