task,model,defense,evaluation_mode,attack,epsilon,base_clean_acc,defended_clean_acc,clean_acc_drop,base_adv_acc,defended_adv_acc,robustness_improvement,base_asr,defended_asr,base_evasion_asr,defended_evasion_asr,base_snn_agreement,defended_snn_agreement,num_features
binary,DT,Mixed,transfer,BBA,0.05,0.8726415094339622,0.871396750524109,0.001244758909853233,0.15212264150943397,0.8047038784067087,0.6525812368972747,0.758115436157409,0.07790942595291209,0.758115436157409,0.07790942595291209,0.899895178197065,0.8987159329140462,716.0
binary,DT,Mixed,transfer,BBA,0.1,0.8726415094339622,0.871396750524109,0.001244758909853233,0.07455450733752621,0.8362159329140462,0.76166142557652,0.8885702778365709,0.06507590521633207,0.8885702778365709,0.06507590521633207,0.899895178197065,0.8987159329140462,716.0
binary,DT,Mixed,transfer,BBA,0.2,0.8726415094339622,0.871396750524109,0.001244758909853233,0.007927148846960167,0.827961215932914,0.8200340670859538,0.9864365730076095,0.09589313376033695,0.9864365730076095,0.09589313376033695,0.899895178197065,0.8987159329140462,716.0
binary,DT,Mixed,transfer,BBA,0.3,0.8726415094339622,0.871396750524109,0.001244758909853233,0.0071409853249475895,0.9173218029350105,0.910180817610063,0.9877882304062676,0.009609692676150826,0.9877882304062676,0.009609692676150826,0.899895178197065,0.8987159329140462,716.0
binary,DT,Mixed,transfer,DBA-style,0.05,0.8726415094339622,0.871396750524109,0.001244758909853233,0.2258254716981132,0.8705450733752621,0.6447196016771488,0.7768610287632021,0.009479003512553309,0.7768610287632021,0.009479003512553309,0.899895178197065,0.8987159329140462,716.0
binary,DT,Mixed,transfer,DBA-style,0.1,0.8726415094339622,0.871396750524109,0.001244758909853233,0.13122379454926625,0.8742793501048218,0.7430555555555556,0.925859573395141,0.0066977609972211985,0.925859573395141,0.0066977609972211985,0.899895178197065,0.8987159329140462,716.0
binary,DT,Mixed,transfer,DBA-style,0.2,0.8726415094339622,0.871396750524109,0.001244758909853233,0.12106918238993711,0.8795204402515724,0.7584512578616353,0.9297515583563393,0.0074904277385689,0.9297515583563393,0.0074904277385689,0.899895178197065,0.8987159329140462,716.0
binary,DT,Mixed,transfer,DBA-style,0.3,0.8726415094339622,0.871396750524109,0.001244758909853233,0.10351153039832285,0.8911163522012578,0.787604821802935,0.9460171217249422,0.00681235392786946,0.9460171217249422,0.00681235392786946,0.899895178197065,0.8987159329140462,716.0
binary,DT,Mixed,transfer,FGSM-SNN,0.05,0.8726415094339622,0.871396750524109,0.001244758909853233,0.43212788259958074,0.7234669811320755,0.29133909853249473,0.4819281691675289,0.13789923150501834,0.4819281691675289,0.13789923150501834,0.899895178197065,0.8987159329140462,716.0
binary,DT,Mixed,transfer,FGSM-SNN,0.1,0.8726415094339622,0.871396750524109,0.001244758909853233,0.33831236897274636,0.7596960167714885,0.42138364779874216,0.6440316746555274,0.1358692013340861,0.6440316746555274,0.1358692013340861,0.899895178197065,0.8987159329140462,716.0
binary,DT,Mixed,transfer,FGSM-SNN,0.2,0.8726415094339622,0.871396750524109,0.001244758909853233,0.2720125786163522,0.8384433962264151,0.5664308176100629,0.7516224484679528,0.04342244552599765,0.7516224484679528,0.04342244552599765,0.899895178197065,0.8987159329140462,716.0
binary,DT,Mixed,transfer,FGSM-SNN,0.3,0.8726415094339622,0.871396750524109,0.001244758909853233,0.24875524109014674,0.9984931865828093,0.7497379454926625,0.7784225081208122,0.0007818529981001053,0.7784225081208122,0.0007818529981001053,0.899895178197065,0.8987159329140462,716.0
binary,DT,Mixed,transfer,PGD-10-SNN,0.05,0.8726415094339622,0.871396750524109,0.001244758909853233,0.4400550314465409,0.7112814465408805,0.2712264150943396,0.47608967038251016,0.14637673091264367,0.47608967038251016,0.14637673091264367,0.899895178197065,0.8987159329140462,716.0
binary,DT,Mixed,transfer,PGD-10-SNN,0.1,0.8726415094339622,0.871396750524109,0.001244758909853233,0.3263888888888889,0.7163915094339622,0.3900026205450734,0.6609351412353208,0.1669976818952228,0.6609351412353208,0.1669976818952228,0.899895178197065,0.8987159329140462,716.0
binary,DT,Mixed,transfer,PGD-10-SNN,0.2,0.8726415094339622,0.871396750524109,0.001244758909853233,0.2893081761006289,0.8222615303983228,0.532953354297694,0.7104870066054326,0.04899571045652274,0.7104870066054326,0.04899571045652274,0.899895178197065,0.8987159329140462,716.0
binary,DT,Mixed,transfer,PGD-10-SNN,0.3,0.8726415094339622,0.871396750524109,0.001244758909853233,0.25484800838574423,0.9977070230607966,0.7428590146750524,0.7380336183349705,0.002019959956853198,0.7380336183349705,0.002019959956853198,0.899895178197065,0.8987159329140462,716.0
binary,DT,Mixed,transfer,PGD-20-SNN,0.05,0.8726415094339622,0.871396750524109,0.001244758909853233,0.4428721174004193,0.7167845911949686,0.2739124737945493,0.4751874421319403,0.14110072992344078,0.4751874421319403,0.14110072992344078,0.899895178197065,0.8987159329140462,716.0
binary,DT,Mixed,transfer,PGD-20-SNN,0.1,0.8726415094339622,0.871396750524109,0.001244758909853233,0.32127882599580715,0.7281184486373166,0.40683962264150947,0.6597971534616215,0.16539189053098072,0.6597971534616215,0.16539189053098072,0.899895178197065,0.8987159329140462,716.0
binary,DT,Mixed,transfer,PGD-20-SNN,0.2,0.8726415094339622,0.871396750524109,0.001244758909853233,0.29644916142557654,0.8242269392033543,0.5277777777777778,0.7004400125508656,0.04944432559738121,0.7004400125508656,0.04944432559738121,0.899895178197065,0.8987159329140462,716.0
binary,DT,Mixed,transfer,PGD-20-SNN,0.3,0.8726415094339622,0.871396750524109,0.001244758909853233,0.2706367924528302,0.9980345911949685,0.7273977987421383,0.7245363682621966,0.0020235338666558878,0.7245363682621966,0.0020235338666558878,0.899895178197065,0.8987159329140462,716.0
binary,DT,PGD-20-SNN,transfer,BBA,0.05,0.8726415094339622,0.8772929769392034,-0.004651467505241119,0.15212264150943397,0.748624213836478,0.596501572327044,0.758115436157409,0.12169707066626706,0.758115436157409,0.12169707066626706,0.899895178197065,0.9050707547169812,716.0
binary,DT,PGD-20-SNN,transfer,BBA,0.1,0.8726415094339622,0.8772929769392034,-0.004651467505241119,0.07455450733752621,0.7252358490566038,0.6506813417190775,0.8885702778365709,0.15662938844654567,0.8885702778365709,0.15662938844654567,0.899895178197065,0.9050707547169812,716.0
binary,DT,PGD-20-SNN,transfer,BBA,0.2,0.8726415094339622,0.8772929769392034,-0.004651467505241119,0.007927148846960167,0.6970649895178197,0.6891378406708595,0.9864365730076095,0.1904419158731751,0.9864365730076095,0.1904419158731751,0.899895178197065,0.9050707547169812,716.0
binary,DT,PGD-20-SNN,transfer,BBA,0.3,0.8726415094339622,0.8772929769392034,-0.004651467505241119,0.0071409853249475895,0.6901205450733753,0.6829795597484277,0.9877882304062676,0.18831105626479994,0.9877882304062676,0.18831105626479994,0.899895178197065,0.9050707547169812,716.0
binary,DT,PGD-20-SNN,transfer,DBA-style,0.05,0.8726415094339622,0.8772929769392034,-0.004651467505241119,0.2258254716981132,0.8347746331236897,0.6089491614255765,0.7768610287632021,0.04997739553927208,0.7768610287632021,0.04997739553927208,0.899895178197065,0.9050707547169812,716.0
binary,DT,PGD-20-SNN,transfer,DBA-style,0.1,0.8726415094339622,0.8772929769392034,-0.004651467505241119,0.13122379454926625,0.7355214884696016,0.6042976939203354,0.925859573395141,0.22043065837337517,0.925859573395141,0.22043065837337517,0.899895178197065,0.9050707547169812,716.0
binary,DT,PGD-20-SNN,transfer,DBA-style,0.2,0.8726415094339622,0.8772929769392034,-0.004651467505241119,0.12106918238993711,0.7171121593291405,0.5960429769392033,0.9297515583563393,0.2400528446135761,0.9297515583563393,0.2400528446135761,0.899895178197065,0.9050707547169812,716.0
binary,DT,PGD-20-SNN,transfer,DBA-style,0.3,0.8726415094339622,0.8772929769392034,-0.004651467505241119,0.10351153039832285,0.7056472746331237,0.6021357442348008,0.9460171217249422,0.25255792856918,0.9460171217249422,0.25255792856918,0.899895178197065,0.9050707547169812,716.0
binary,DT,PGD-20-SNN,transfer,FGSM-SNN,0.05,0.8726415094339622,0.8772929769392034,-0.004651467505241119,0.43212788259958074,0.663980607966457,0.2318527253668763,0.4819281691675289,0.15680394866402583,0.4819281691675289,0.15680394866402583,0.899895178197065,0.9050707547169812,716.0
binary,DT,PGD-20-SNN,transfer,FGSM-SNN,0.1,0.8726415094339622,0.8772929769392034,-0.004651467505241119,0.33831236897274636,0.6528432914046122,0.3145309224318658,0.6440316746555274,0.16667827541447466,0.6440316746555274,0.16667827541447466,0.899895178197065,0.9050707547169812,716.0
binary,DT,PGD-20-SNN,transfer,FGSM-SNN,0.2,0.8726415094339622,0.8772929769392034,-0.004651467505241119,0.2720125786163522,0.7339491614255765,0.46193658280922434,0.7516224484679528,0.02087128222025582,0.7516224484679528,0.02087128222025582,0.899895178197065,0.9050707547169812,716.0
binary,DT,PGD-20-SNN,transfer,FGSM-SNN,0.3,0.8726415094339622,0.8772929769392034,-0.004651467505241119,0.24875524109014674,0.9792976939203355,0.7305424528301887,0.7784225081208122,0.016718627853252215,0.7784225081208122,0.016718627853252215,0.899895178197065,0.9050707547169812,716.0
