task,model,defense,evaluation_mode,attack,epsilon,base_clean_acc,defended_clean_acc,clean_acc_drop,base_adv_acc,defended_adv_acc,robustness_improvement,base_asr,defended_asr,base_evasion_asr,defended_evasion_asr,base_snn_agreement,defended_snn_agreement,num_features
binary,LightGBM,PGD-20-SNN,transfer,PGD-20-SNN,0.05,0.9475235849056604,0.9449685534591195,0.0025550314465409008,0.30778301886792453,0.9944313417190775,0.6866483228511531,0.6069265459800051,0.0003175275190516511,0.6069265459800051,0.0003175275190516511,0.9219732704402516,0.9178459119496856,716.0
binary,LightGBM,PGD-20-SNN,transfer,PGD-20-SNN,0.1,0.9475235849056604,0.9449685534591195,0.0025550314465409008,0.19372379454926625,0.9997379454926625,0.8060141509433962,0.7575288004867218,0.00042239329086373167,0.7575288004867218,0.00042239329086373167,0.9219732704402516,0.9178459119496856,716.0
binary,LightGBM,PGD-20-SNN,transfer,PGD-20-SNN,0.2,0.9475235849056604,0.9449685534591195,0.0025550314465409008,0.19791666666666666,0.9996724318658281,0.8017557651991615,0.7267695074486251,0.00042205682837738445,0.7267695074486251,0.00042205682837738445,0.9219732704402516,0.9178459119496856,716.0
binary,LightGBM,PGD-20-SNN,transfer,PGD-20-SNN,0.3,0.9475235849056604,0.9449685534591195,0.0025550314465409008,0.21953616352201258,0.9997379454926625,0.7802017819706499,0.6778557347644062,0.00042218862448774737,0.6778557347644062,0.00042218862448774737,0.9219732704402516,0.9178459119496856,716.0
binary,RF,Mixed,transfer,BBA,0.05,0.9386792452830188,0.9408411949685535,-0.00216194968553457,0.40526729559748426,0.8100759958071279,0.4048087002096436,0.35265736640251644,0.0031564615778057283,0.35265736640251644,0.0031564615778057283,0.916208071278826,0.9173873165618449,716.0
binary,RF,Mixed,transfer,BBA,0.1,0.9386792452830188,0.9408411949685535,-0.00216194968553457,0.3417845911949685,0.8820754716981132,0.5402908805031446,0.4504749058413725,0.005150532582901369,0.4504749058413725,0.005150532582901369,0.916208071278826,0.9173873165618449,716.0
binary,RF,Mixed,transfer,BBA,0.2,0.9386792452830188,0.9408411949685535,-0.00216194968553457,0.23925576519916145,0.9281970649895178,0.6889412997903563,0.6151220406943352,0.007158179804644255,0.6151220406943352,0.007158179804644255,0.916208071278826,0.9173873165618449,716.0
binary,RF,Mixed,transfer,BBA,0.3,0.9386792452830188,0.9408411949685535,-0.00216194968553457,0.13522012578616352,0.9373034591194969,0.8020833333333333,0.7830285466834351,0.008739551204816945,0.7830285466834351,0.008739551204816945,0.916208071278826,0.9173873165618449,716.0
binary,RF,Mixed,transfer,DBA-style,0.05,0.9386792452830188,0.9408411949685535,-0.00216194968553457,0.9029743186582809,0.9291142557651992,0.026139937106918226,0.025317014390745927,0.005891525929019335,0.025317014390745927,0.005891525929019335,0.916208071278826,0.9173873165618449,716.0
binary,RF,Mixed,transfer,DBA-style,0.1,0.9386792452830188,0.9408411949685535,-0.00216194968553457,0.9019261006289307,0.9284591194968553,0.026533018867924585,0.025635079317660178,0.0063140412865163205,0.025635079317660178,0.0063140412865163205,0.916208071278826,0.9173873165618449,716.0
binary,RF,Mixed,transfer,DBA-style,0.2,0.9386792452830188,0.9408411949685535,-0.00216194968553457,0.9013364779874213,0.9287211740041929,0.027384696016771487,0.025740253907479277,0.0063143529784549695,0.025740253907479277,0.0063143529784549695,0.916208071278826,0.9173873165618449,716.0
binary,RF,Mixed,transfer,DBA-style,0.3,0.9386792452830188,0.9408411949685535,-0.00216194968553457,0.9010744234800838,0.9291142557651991,0.028039832285115307,0.025950741750178963,0.006418731403769252,0.025950741750178963,0.006418731403769252,0.916208071278826,0.9173873165618449,716.0
binary,RF,Mixed,transfer,FGSM-SNN,0.05,0.9386792452830188,0.9408411949685535,-0.00216194968553457,0.3603904612159329,0.9998689727463312,0.6394785115303983,0.4931649524292478,0.00010566356720202873,0.4931649524292478,0.00010566356720202873,0.916208071278826,0.9173873165618449,716.0
binary,RF,Mixed,transfer,FGSM-SNN,0.1,0.9386792452830188,0.9408411949685535,-0.00216194968553457,0.20780922431865828,0.9999344863731656,0.7921252620545074,0.7221443586149783,0.0,0.7221443586149783,0.0,0.916208071278826,0.9173873165618449,716.0
binary,RF,Mixed,transfer,FGSM-SNN,0.2,0.9386792452830188,0.9408411949685535,-0.00216194968553457,0.2031577568134172,0.9999344863731656,0.7967767295597484,0.7387848639744543,0.0,0.7387848639744543,0.0,0.916208071278826,0.9173873165618449,716.0
binary,RF,Mixed,transfer,FGSM-SNN,0.3,0.9386792452830188,0.9408411949685535,-0.00216194968553457,0.19745807127882598,0.9999344863731656,0.8024764150943396,0.7386303573085341,0.0,0.7386303573085341,0.0,0.916208071278826,0.9173873165618449,716.0
binary,RF,Mixed,transfer,PGD-10-SNN,0.05,0.9386792452830188,0.9408411949685535,-0.00216194968553457,0.4659329140461216,0.999475890985325,0.5335429769392033,0.32486031665875503,0.00010566356720202873,0.32486031665875503,0.00010566356720202873,0.916208071278826,0.9173873165618449,716.0
binary,RF,Mixed,transfer,PGD-10-SNN,0.1,0.9386792452830188,0.9408411949685535,-0.00216194968553457,0.2827568134171908,1.0,0.7172431865828093,0.5921856328117652,0.0,0.5921856328117652,0.0,0.916208071278826,0.9173873165618449,716.0
binary,RF,Mixed,transfer,PGD-10-SNN,0.2,0.9386792452830188,0.9408411949685535,-0.00216194968553457,0.25189989517819705,0.9999344863731656,0.7480345911949686,0.6390290380856689,0.0,0.6390290380856689,0.0,0.916208071278826,0.9173873165618449,716.0
binary,RF,Mixed,transfer,PGD-10-SNN,0.3,0.9386792452830188,0.9408411949685535,-0.00216194968553457,0.26048218029350106,0.9998689727463312,0.7393867924528302,0.6333075504460131,0.00021070375052675939,0.6333075504460131,0.00021070375052675939,0.916208071278826,0.9173873165618449,716.0
binary,RF,Mixed,transfer,PGD-20-SNN,0.05,0.9386792452830188,0.9408411949685535,-0.00216194968553457,0.45191299790356393,0.9996069182389937,0.5476939203354297,0.34236536799626627,0.0,0.34236536799626627,0.0,0.916208071278826,0.9173873165618449,716.0
binary,RF,Mixed,transfer,PGD-20-SNN,0.1,0.9386792452830188,0.9408411949685535,-0.00216194968553457,0.2678197064989518,0.9999344863731656,0.7321147798742138,0.611837474658769,0.0,0.611837474658769,0.0,0.916208071278826,0.9173873165618449,716.0
