task,fold,model,defense,evaluation_mode,attack,epsilon,base_clean_acc,base_clean_f1,defended_clean_acc,defended_clean_f1,clean_acc_drop,base_snn_agreement,defended_snn_agreement,train_epsilon,augmented_train_samples,num_classes,num_features,base_adv_acc,base_adv_f1,base_asr,base_evasion_asr,defended_adv_acc,defended_adv_f1,defended_asr,defended_evasion_asr,robustness_improvement,attack_reference_adv_acc,attack_reference_asr,attack_reference_evasion_asr,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
binary,1,RF,PGD-20-SNN,transfer,FGSM-SNN,0.2,0.9208595387840671,0.9209279953600773,0.9182389937106918,0.9182246710393799,0.00262054507337528,0.9271488469601677,0.9232180293501048,0.3,22896,2,716,0.40749475890985326,0.39853518228863677,0.3965665236051502,0.3965665236051502,1.0,1.0,0.0,0.0,0.5925052410901468,0.40749475890985326,0.3965665236051502,0.3965665236051502,,,,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-10-SNN,0.2,0.9208595387840671,0.9209279953600773,0.9182389937106918,0.9182246710393799,0.00262054507337528,0.9271488469601677,0.9232180293501048,0.3,22896,2,716,0.46829140461215935,0.4367201051422529,0.2914163090128755,0.2914163090128755,0.9997379454926625,0.9997379683741883,0.000429000429000429,0.000429000429000429,0.5314465408805031,0.46829140461215935,0.2914163090128755,0.2914163090128755,10.0,10.0,0.02,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-20-SNN,0.2,0.9208595387840671,0.9209279953600773,0.9182389937106918,0.9182246710393799,0.00262054507337528,0.9271488469601677,0.9232180293501048,0.3,22896,2,716,0.4829664570230608,0.44643232265812666,0.26781115879828327,0.26781115879828327,0.9997379454926625,0.9997379683741883,0.000429000429000429,0.000429000429000429,0.5167714884696017,0.4829664570230608,0.26781115879828327,0.26781115879828327,20.0,19.0,0.010526315789473684,,,,
binary,1,RF,PGD-20-SNN,transfer,BBA,0.2,0.9208595387840671,0.9209279953600773,0.9182389937106918,0.9182246710393799,0.00262054507337528,0.9271488469601677,0.9232180293501048,0.3,22896,2,716,0.33778825995807127,0.3289878998063723,0.4467811158798283,0.4467811158798283,0.634958071278826,0.5764964500528711,0.0561990561990562,0.0561990561990562,0.2971698113207547,0.33778825995807127,0.4467811158798283,0.4467811158798283,,,,170.0,280.0,200.0,
binary,1,RF,PGD-20-SNN,transfer,DBA-style,0.2,0.9208595387840671,0.9209279953600773,0.9182389937106918,0.9182246710393799,0.00262054507337528,0.9271488469601677,0.9232180293501048,0.3,22896,2,716,0.8789308176100629,0.8783032102796868,0.02017167381974249,0.02017167381974249,0.9067085953878407,0.9065250741736096,0.005148005148005148,0.005148005148005148,0.02777777777777779,0.8789308176100629,0.02017167381974249,0.02017167381974249,,,,,,,175.0
binary,1,RF,PGD-20-SNN,transfer,FGSM-SNN,0.3,0.9208595387840671,0.9209279953600773,0.9182389937106918,0.9182246710393799,0.00262054507337528,0.9271488469601677,0.9232180293501048,0.3,22896,2,716,0.42662473794549266,0.41469286813458495,0.37167381974248925,0.37167381974248925,1.0,1.0,0.0,0.0,0.5733752620545074,0.42662473794549266,0.37167381974248925,0.37167381974248925,,,,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-10-SNN,0.3,0.9208595387840671,0.9209279953600773,0.9182389937106918,0.9182246710393799,0.00262054507337528,0.9271488469601677,0.9232180293501048,0.3,22896,2,716,0.5031446540880503,0.46813708319956254,0.2613733905579399,0.2613733905579399,1.0,1.0,0.0,0.0,0.4968553459119497,0.5031446540880503,0.2613733905579399,0.2613733905579399,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,transfer,PGD-20-SNN,0.3,0.9208595387840671,0.9209279953600773,0.9182389937106918,0.9182246710393799,0.00262054507337528,0.9271488469601677,0.9232180293501048,0.3,22896,2,716,0.5141509433962265,0.47892718870469375,0.248068669527897,0.248068669527897,1.0,1.0,0.0,0.0,0.48584905660377353,0.5141509433962265,0.248068669527897,0.248068669527897,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,PGD-20-SNN,transfer,BBA,0.3,0.9208595387840671,0.9209279953600773,0.9182389937106918,0.9182246710393799,0.00262054507337528,0.9271488469601677,0.9232180293501048,0.3,22896,2,716,0.17819706498951782,0.19706312436118387,0.7081545064377682,0.7081545064377682,0.5977463312368972,0.5349059187815179,0.08966108966108965,0.08966108966108965,0.4195492662473794,0.17819706498951782,0.7081545064377682,0.7081545064377682,,,,170.0,280.0,200.0,
binary,1,RF,PGD-20-SNN,transfer,DBA-style,0.3,0.9208595387840671,0.9209279953600773,0.9182389937106918,0.9182246710393799,0.00262054507337528,0.9271488469601677,0.9232180293501048,0.3,22896,2,716,0.8773584905660378,0.8766745657977623,0.020600858369098713,0.020600858369098713,0.9059224318658281,0.9057114787133551,0.005148005148005148,0.005148005148005148,0.02856394129979034,0.8773584905660378,0.020600858369098713,0.020600858369098713,,,,,,,175.0
binary,1,RF,Mixed,transfer,FGSM-SNN,0.05,0.9208595387840671,0.9209279953600773,0.9171907756813418,0.9171028315646964,0.0036687631027253476,0.9271488469601677,0.9190251572327044,0.3,57240,2,716,0.5531970649895178,0.48104944071941536,0.12875536480686695,0.12875536480686695,0.9997379454926625,0.9997379683741883,0.0004284490145672665,0.0004284490145672665,0.44654088050314467,0.5531970649895178,0.12875536480686695,0.12875536480686695,,,,,,,
binary,1,RF,Mixed,transfer,PGD-10-SNN,0.05,0.9208595387840671,0.9209279953600773,0.9171907756813418,0.9171028315646964,0.0036687631027253476,0.9271488469601677,0.9190251572327044,0.3,57240,2,716,0.5558176100628931,0.48728867443119245,0.1317596566523605,0.1317596566523605,0.9997379454926625,0.9997379683741883,0.0004284490145672665,0.0004284490145672665,0.4439203354297694,0.5558176100628931,0.1317596566523605,0.1317596566523605,10.0,10.0,0.005,,,,
binary,1,RF,Mixed,transfer,PGD-20-SNN,0.05,0.9208595387840671,0.9209279953600773,0.9171907756813418,0.9171028315646964,0.0036687631027253476,0.9271488469601677,0.9190251572327044,0.3,57240,2,716,0.5513626834381551,0.48200190860599473,0.13047210300429185,0.13047210300429185,1.0,1.0,0.0,0.0,0.4486373165618449,0.5513626834381551,0.13047210300429185,0.13047210300429185,20.0,19.0,0.002631578947368421,,,,
binary,1,RF,Mixed,transfer,BBA,0.05,0.9208595387840671,0.9209279953600773,0.9171907756813418,0.9171028315646964,0.0036687631027253476,0.9271488469601677,0.9190251572327044,0.3,57240,2,716,0.4772012578616352,0.42276031290305954,0.22145922746781116,0.22145922746781116,0.7211740041928721,0.6824052482677982,0.0,0.0,0.24397274633123694,0.4772012578616352,0.22145922746781116,0.22145922746781116,,,,170.0,280.0,200.0,
binary,1,RF,Mixed,transfer,DBA-style,0.05,0.9208595387840671,0.9209279953600773,0.9171907756813418,0.9171028315646964,0.0036687631027253476,0.9271488469601677,0.9190251572327044,0.3,57240,2,716,0.8831236897274634,0.8825633653041676,0.01759656652360515,0.01759656652360515,0.9074947589098532,0.9072702772565412,0.004712939160239932,0.004712939160239932,0.02437106918238985,0.8831236897274634,0.01759656652360515,0.01759656652360515,,,,,,,175.0
binary,1,RF,Mixed,transfer,FGSM-SNN,0.1,0.9208595387840671,0.9209279953600773,0.9171907756813418,0.9171028315646964,0.0036687631027253476,0.9271488469601677,0.9190251572327044,0.3,57240,2,716,0.4114255765199161,0.39579128257945706,0.3738197424892704,0.3738197424892704,1.0,1.0,0.0,0.0,0.5885744234800838,0.4114255765199161,0.3738197424892704,0.3738197424892704,,,,,,,
binary,1,RF,Mixed,transfer,PGD-10-SNN,0.1,0.9208595387840671,0.9209279953600773,0.9171907756813418,0.9171028315646964,0.0036687631027253476,0.9271488469601677,0.9190251572327044,0.3,57240,2,716,0.4672431865828092,0.42850903586924793,0.271244635193133,0.271244635193133,1.0,1.0,0.0,0.0,0.5327568134171907,0.4672431865828092,0.271244635193133,0.271244635193133,10.0,10.0,0.01,,,,
binary,1,RF,Mixed,transfer,PGD-20-SNN,0.1,0.9208595387840671,0.9209279953600773,0.9171907756813418,0.9171028315646964,0.0036687631027253476,0.9271488469601677,0.9190251572327044,0.3,57240,2,716,0.45964360587002095,0.4235162437743408,0.2798283261802575,0.2798283261802575,1.0,1.0,0.0,0.0,0.540356394129979,0.45964360587002095,0.2798283261802575,0.2798283261802575,20.0,19.0,0.005263157894736842,,,,
binary,1,RF,Mixed,transfer,BBA,0.1,0.9208595387840671,0.9209279953600773,0.9171907756813418,0.9171028315646964,0.0036687631027253476,0.9271488469601677,0.9190251572327044,0.3,57240,2,716,0.44313417190775684,0.400320486483148,0.27467811158798283,0.27467811158798283,0.7442348008385744,0.715298360693682,0.000856898029134533,0.000856898029134533,0.30110062893081757,0.44313417190775684,0.27467811158798283,0.27467811158798283,,,,170.0,280.0,200.0,
binary,1,RF,Mixed,transfer,DBA-style,0.1,0.9208595387840671,0.9209279953600773,0.9171907756813418,0.9171028315646964,0.0036687631027253476,0.9271488469601677,0.9190251572327044,0.3,57240,2,716,0.8805031446540881,0.8798836880682622,0.01888412017167382,0.01888412017167382,0.9061844863731656,0.9059827426302265,0.006426735218508998,0.006426735218508998,0.025681341719077544,0.8805031446540881,0.01888412017167382,0.01888412017167382,,,,,,,175.0
binary,1,RF,Mixed,transfer,FGSM-SNN,0.2,0.9208595387840671,0.9209279953600773,0.9171907756813418,0.9171028315646964,0.0036687631027253476,0.9271488469601677,0.9190251572327044,0.3,57240,2,716,0.40749475890985326,0.39853518228863677,0.3965665236051502,0.3965665236051502,1.0,1.0,0.0,0.0,0.5925052410901468,0.40749475890985326,0.3965665236051502,0.3965665236051502,,,,,,,
binary,1,RF,Mixed,transfer,PGD-10-SNN,0.2,0.9208595387840671,0.9209279953600773,0.9171907756813418,0.9171028315646964,0.0036687631027253476,0.9271488469601677,0.9190251572327044,0.3,57240,2,716,0.4661949685534591,0.4354866727996253,0.2939914163090129,0.2939914163090129,1.0,1.0,0.0,0.0,0.5338050314465409,0.4661949685534591,0.2939914163090129,0.2939914163090129,10.0,10.0,0.02,,,,
binary,1,RF,Mixed,transfer,PGD-20-SNN,0.2,0.9208595387840671,0.9209279953600773,0.9171907756813418,0.9171028315646964,0.0036687631027253476,0.9271488469601677,0.9190251572327044,0.3,57240,2,716,0.4811320754716981,0.4460305495956491,0.27682403433476394,0.27682403433476394,1.0,1.0,0.0,0.0,0.5188679245283019,0.4811320754716981,0.27682403433476394,0.27682403433476394,20.0,19.0,0.010526315789473684,,,,
binary,1,RF,Mixed,transfer,BBA,0.2,0.9208595387840671,0.9209279953600773,0.9171907756813418,0.9171028315646964,0.0036687631027253476,0.9271488469601677,0.9190251572327044,0.3,57240,2,716,0.33778825995807127,0.3289878998063723,0.4467811158798283,0.4467811158798283,0.870020964360587,0.8674462309986323,0.005141388174807198,0.005141388174807198,0.5322327044025157,0.33778825995807127,0.4467811158798283,0.4467811158798283,,,,170.0,280.0,200.0,
binary,1,RF,Mixed,transfer,DBA-style,0.2,0.9208595387840671,0.9209279953600773,0.9171907756813418,0.9171028315646964,0.0036687631027253476,0.9271488469601677,0.9190251572327044,0.3,57240,2,716,0.8789308176100629,0.8783032102796868,0.02017167381974249,0.02017167381974249,0.9059224318658281,0.9057114787133551,0.006426735218508998,0.006426735218508998,0.02699161425576524,0.8789308176100629,0.02017167381974249,0.02017167381974249,,,,,,,175.0
binary,1,RF,Mixed,transfer,FGSM-SNN,0.3,0.9208595387840671,0.9209279953600773,0.9171907756813418,0.9171028315646964,0.0036687631027253476,0.9271488469601677,0.9190251572327044,0.3,57240,2,716,0.42662473794549266,0.41469286813458495,0.37167381974248925,0.37167381974248925,1.0,1.0,0.0,0.0,0.5733752620545074,0.42662473794549266,0.37167381974248925,0.37167381974248925,,,,,,,
binary,1,RF,Mixed,transfer,PGD-10-SNN,0.3,0.9208595387840671,0.9209279953600773,0.9171907756813418,0.9171028315646964,0.0036687631027253476,0.9271488469601677,0.9190251572327044,0.3,57240,2,716,0.5026205450733753,0.4709190115988093,0.263519313304721,0.263519313304721,1.0,1.0,0.0,0.0,0.4973794549266247,0.5026205450733753,0.263519313304721,0.263519313304721,10.0,10.0,0.03,,,,
binary,1,RF,Mixed,transfer,PGD-20-SNN,0.3,0.9208595387840671,0.9209279953600773,0.9171907756813418,0.9171028315646964,0.0036687631027253476,0.9271488469601677,0.9190251572327044,0.3,57240,2,716,0.5157232704402516,0.47940825800985976,0.24549356223175967,0.24549356223175967,0.9997379454926625,0.9997379683741883,0.0004284490145672665,0.0004284490145672665,0.4840146750524109,0.5157232704402516,0.24549356223175967,0.24549356223175967,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,Mixed,transfer,BBA,0.3,0.9208595387840671,0.9209279953600773,0.9171907756813418,0.9171028315646964,0.0036687631027253476,0.9271488469601677,0.9190251572327044,0.3,57240,2,716,0.17819706498951782,0.19706312436118387,0.7081545064377682,0.7081545064377682,0.9200733752620545,0.9202035013871009,0.008140531276778063,0.008140531276778063,0.7418763102725366,0.17819706498951782,0.7081545064377682,0.7081545064377682,,,,170.0,280.0,200.0,
binary,1,RF,Mixed,transfer,DBA-style,0.3,0.9208595387840671,0.9209279953600773,0.9171907756813418,0.9171028315646964,0.0036687631027253476,0.9271488469601677,0.9190251572327044,0.3,57240,2,716,0.8773584905660378,0.8766745657977623,0.020600858369098713,0.020600858369098713,0.9053983228511531,0.9051512429144061,0.005998286203941731,0.005998286203941731,0.028039832285115307,0.8773584905660378,0.020600858369098713,0.020600858369098713,,,,,,,175.0
binary,1,DT,PGD-20-SNN,transfer,FGSM-SNN,0.05,0.8870545073375262,0.8871425274628308,0.8865303983228512,0.8867719421501709,0.0005241090146750338,0.8907232704402516,0.9017295597484277,0.3,22896,2,716,0.4659329140461216,0.47824762864438763,0.5030891438658429,0.5030891438658429,0.7518343815513627,0.7042185704753704,0.002215330084182543,0.002215330084182543,0.28590146750524115,0.4659329140461216,0.5030891438658429,0.5030891438658429,,,,,,,
binary,1,DT,PGD-20-SNN,transfer,PGD-10-SNN,0.05,0.8870545073375262,0.8871425274628308,0.8865303983228512,0.8867719421501709,0.0005241090146750338,0.8907232704402516,0.9017295597484277,0.3,22896,2,716,0.4612159329140461,0.4735076121024153,0.5101500441306267,0.5101500441306267,0.7568134171907757,0.7123965165373235,0.003987594151528578,0.003987594151528578,0.29559748427672955,0.4612159329140461,0.5101500441306267,0.5101500441306267,10.0,3.0,0.016666666666666666,,,,
binary,1,DT,PGD-20-SNN,transfer,PGD-20-SNN,0.05,0.8870545073375262,0.8871425274628308,0.8865303983228512,0.8867719421501709,0.0005241090146750338,0.8907232704402516,0.9017295597484277,0.3,22896,2,716,0.4669811320754717,0.47925993170164455,0.5017652250661959,0.5017652250661959,0.7523584905660378,0.7064964748506614,0.0057598582188746125,0.0057598582188746125,0.28537735849056606,0.4669811320754717,0.5017652250661959,0.5017652250661959,20.0,9.5,0.005263157894736842,,,,
binary,1,DT,PGD-20-SNN,transfer,BBA,0.05,0.8870545073375262,0.8871425274628308,0.8865303983228512,0.8867719421501709,0.0005241090146750338,0.8907232704402516,0.9017295597484277,0.3,22896,2,716,0.02437106918238994,0.030073984265040498,0.9620476610767873,0.9620476610767873,0.6721698113207547,0.6746753738866577,0.21222862206468765,0.21222862206468765,0.6477987421383647,0.02437106918238994,0.9620476610767873,0.9620476610767873,,,,80.0,160.0,115.0,
binary,1,DT,PGD-20-SNN,transfer,DBA-style,0.05,0.8870545073375262,0.8871425274628308,0.8865303983228512,0.8867719421501709,0.0005241090146750338,0.8907232704402516,0.9017295597484277,0.3,22896,2,716,0.19129979035639413,0.19065224177472279,0.8411297440423654,0.8411297440423654,0.70020964360587,0.7071934314095955,0.2928666371289322,0.2928666371289322,0.5089098532494759,0.19129979035639413,0.8411297440423654,0.8411297440423654,,,,,,,105.0
binary,1,DT,PGD-20-SNN,transfer,FGSM-SNN,0.1,0.8870545073375262,0.8871425274628308,0.8865303983228512,0.8867719421501709,0.0005241090146750338,0.8907232704402516,0.9017295597484277,0.3,22896,2,716,0.47431865828092246,0.48644001131532955,0.4969108561341571,0.4969108561341571,0.7424004192872118,0.6896015401219585,0.002215330084182543,0.002215330084182543,0.26808176100628933,0.47431865828092246,0.4969108561341571,0.4969108561341571,,,,,,,
binary,1,DT,PGD-20-SNN,transfer,PGD-10-SNN,0.1,0.8870545073375262,0.8871425274628308,0.8865303983228512,0.8867719421501709,0.0005241090146750338,0.8907232704402516,0.9017295597484277,0.3,22896,2,716,0.4171907756813417,0.4290097525637136,0.5759046778464254,0.5759046778464254,0.7447589098532494,0.6941350529859415,0.003987594151528578,0.003987594151528578,0.3275681341719077,0.4171907756813417,0.5759046778464254,0.5759046778464254,10.0,3.0,0.03333333333333333,,,,
binary,1,DT,PGD-20-SNN,transfer,PGD-20-SNN,0.1,0.8870545073375262,0.8871425274628308,0.8865303983228512,0.8867719421501709,0.0005241090146750338,0.8907232704402516,0.9017295597484277,0.3,22896,2,716,0.44549266247379454,0.4581278396495754,0.526919682259488,0.526919682259488,0.7458071278825996,0.6961697069336092,0.004873726185201595,0.004873726185201595,0.3003144654088051,0.44549266247379454,0.526919682259488,0.526919682259488,20.0,9.5,0.010526315789473684,,,,
binary,1,DT,PGD-20-SNN,transfer,BBA,0.1,0.8870545073375262,0.8871425274628308,0.8865303983228512,0.8867719421501709,0.0005241090146750338,0.8907232704402516,0.9017295597484277,0.3,22896,2,716,0.0031446540880503146,0.003617005887948435,0.9960282436010591,0.9960282436010591,0.6239517819706499,0.62734240752092,0.25742135578201153,0.25742135578201153,0.6208071278825996,0.0031446540880503146,0.9960282436010591,0.9960282436010591,,,,80.0,160.0,115.0,
binary,1,DT,PGD-20-SNN,transfer,DBA-style,0.1,0.8870545073375262,0.8871425274628308,0.8865303983228512,0.8867719421501709,0.0005241090146750338,0.8907232704402516,0.9017295597484277,0.3,22896,2,716,0.14779874213836477,0.13665770875793776,0.9077669902912622,0.9077669902912622,0.6724318658280922,0.6798281115706771,0.33052724856003546,0.33052724856003546,0.5246331236897275,0.14779874213836477,0.9077669902912622,0.9077669902912622,,,,,,,105.0
binary,1,DT,PGD-20-SNN,transfer,FGSM-SNN,0.2,0.8870545073375262,0.8871425274628308,0.8865303983228512,0.8867719421501709,0.0005241090146750338,0.8907232704402516,0.9017295597484277,0.3,22896,2,716,0.4892557651991614,0.5011341786698206,0.4796999117387467,0.4796999117387467,0.7431865828092243,0.6902440937952443,0.0017722640673460345,0.0017722640673460345,0.2539308176100629,0.4892557651991614,0.4796999117387467,0.4796999117387467,,,,,,,
binary,1,DT,PGD-20-SNN,transfer,PGD-10-SNN,0.2,0.8870545073375262,0.8871425274628308,0.8865303983228512,0.8867719421501709,0.0005241090146750338,0.8907232704402516,0.9017295597484277,0.3,22896,2,716,0.4638364779874214,0.47642970115878047,0.48984995586937335,0.48984995586937335,0.72562893081761,0.6616502943728616,0.002215330084182543,0.002215330084182543,0.26179245283018865,0.4638364779874214,0.48984995586937335,0.48984995586937335,10.0,3.0,0.06666666666666667,,,,
binary,1,DT,PGD-20-SNN,transfer,PGD-20-SNN,0.2,0.8870545073375262,0.8871425274628308,0.8865303983228512,0.8867719421501709,0.0005241090146750338,0.8907232704402516,0.9017295597484277,0.3,22896,2,716,0.4640985324947589,0.4766695347128091,0.4823477493380406,0.4823477493380406,0.7332285115303984,0.6745469494080469,0.002215330084182543,0.002215330084182543,0.26912997903563946,0.4640985324947589,0.4823477493380406,0.4823477493380406,20.0,9.5,0.021052631578947368,,,,
binary,1,DT,PGD-20-SNN,transfer,BBA,0.2,0.8870545073375262,0.8871425274628308,0.8865303983228512,0.8867719421501709,0.0005241090146750338,0.8907232704402516,0.9017295597484277,0.3,22896,2,716,0.002882599580712788,0.003433342716614282,0.9960282436010591,0.9960282436010591,0.5566037735849056,0.5659232744514308,0.36774479397430215,0.36774479397430215,0.5537211740041929,0.002882599580712788,0.9960282436010591,0.9960282436010591,,,,80.0,160.0,115.0,
binary,1,DT,PGD-20-SNN,transfer,DBA-style,0.2,0.8870545073375262,0.8871425274628308,0.8865303983228512,0.8867719421501709,0.0005241090146750338,0.8907232704402516,0.9017295597484277,0.3,22896,2,716,0.1139937106918239,0.11055298980046069,0.9143865842894969,0.9143865842894969,0.65041928721174,0.6579790742314776,0.359769605671245,0.359769605671245,0.5364255765199162,0.1139937106918239,0.9143865842894969,0.9143865842894969,,,,,,,105.0
binary,1,DT,PGD-20-SNN,transfer,FGSM-SNN,0.3,0.8870545073375262,0.8871425274628308,0.8865303983228512,0.8867719421501709,0.0005241090146750338,0.8907232704402516,0.9017295597484277,0.3,22896,2,716,0.4989517819706499,0.5107187291025552,0.4638128861429832,0.4638128861429832,0.9981656184486373,0.9981667326545896,0.002215330084182543,0.002215330084182543,0.4992138364779874,0.4989517819706499,0.4638128861429832,0.4638128861429832,,,,,,,
binary,1,DT,PGD-20-SNN,transfer,PGD-10-SNN,0.3,0.8870545073375262,0.8871425274628308,0.8865303983228512,0.8867719421501709,0.0005241090146750338,0.8907232704402516,0.9017295597484277,0.3,22896,2,716,0.4289832285115304,0.43877592678415217,0.4527802294792586,0.4527802294792586,0.9989517819706499,0.9989521469331878,0.001329198050509526,0.001329198050509526,0.5699685534591195,0.4289832285115304,0.4527802294792586,0.4527802294792586,10.0,3.0,0.09999999999999999,,,,
binary,1,DT,PGD-20-SNN,transfer,PGD-20-SNN,0.3,0.8870545073375262,0.8871425274628308,0.8865303983228512,0.8867719421501709,0.0005241090146750338,0.8907232704402516,0.9017295597484277,0.3,22896,2,716,0.4308176100628931,0.4406034217354972,0.45233892321270963,0.45233892321270963,0.999475890985325,0.9994759824162248,0.0008861320336730173,0.0008861320336730173,0.5686582809224319,0.4308176100628931,0.45233892321270963,0.45233892321270963,20.0,9.5,0.031578947368421054,,,,
binary,1,DT,PGD-20-SNN,transfer,BBA,0.3,0.8870545073375262,0.8871425274628308,0.8865303983228512,0.8867719421501709,0.0005241090146750338,0.8907232704402516,0.9017295597484277,0.3,22896,2,716,0.0023584905660377358,0.002909523185847719,0.9964695498676082,0.9964695498676082,0.5272536687631028,0.5381610690538255,0.41515285777580857,0.41515285777580857,0.524895178197065,0.0023584905660377358,0.9964695498676082,0.9964695498676082,,,,80.0,160.0,115.0,
binary,1,DT,PGD-20-SNN,transfer,DBA-style,0.3,0.8870545073375262,0.8871425274628308,0.8865303983228512,0.8867719421501709,0.0005241090146750338,0.8907232704402516,0.9017295597484277,0.3,22896,2,716,0.11163522012578617,0.10856525585192368,0.9152691968225949,0.9152691968225949,0.6470125786163522,0.6547449424445841,0.3593265396544085,0.3593265396544085,0.535377358490566,0.11163522012578617,0.9152691968225949,0.9152691968225949,,,,,,,105.0
