task,model,defense,evaluation_mode,attack,epsilon,base_clean_acc,defended_clean_acc,clean_acc_drop,base_adv_acc,defended_adv_acc,robustness_improvement,base_asr,defended_asr,base_evasion_asr,defended_evasion_asr,base_snn_agreement,defended_snn_agreement,num_features
binary,DT,Mixed,transfer,BBA,0.05,0.8584905660377359,0.8248820754716981,0.03360849056603776,0.11032494758909854,0.7670335429769393,0.6567085953878407,0.8067302886380713,0.07027857557600839,0.8067302886380713,0.07027857557600839,0.8901336477987422,0.8959643605870021,716.0
binary,DT,Mixed,transfer,BBA,0.1,0.8584905660377359,0.8248820754716981,0.03360849056603776,0.06138626834381551,0.7607442348008386,0.6993579664570231,0.8926350518341966,0.06837028652785862,0.8926350518341966,0.06837028652785862,0.8901336477987422,0.8959643605870021,716.0
binary,DT,Mixed,transfer,BBA,0.2,0.8584905660377359,0.8248820754716981,0.03360849056603776,0.006551362683438155,0.7678197064989518,0.7612683438155137,0.9884949029454719,0.08546548763258585,0.9884949029454719,0.08546548763258585,0.8901336477987422,0.8959643605870021,716.0
binary,DT,Mixed,transfer,BBA,0.3,0.8584905660377359,0.8248820754716981,0.03360849056603776,0.0021619496855345916,0.9238076519916143,0.9216457023060797,0.99621969906952,0.004857243391798682,0.99621969906952,0.004857243391798682,0.8901336477987422,0.8959643605870021,716.0
binary,DT,Mixed,transfer,DBA-style,0.05,0.8584905660377359,0.8248820754716981,0.03360849056603776,0.2332940251572327,0.8476153039832286,0.6143212788259959,0.6305443022785217,0.014626124457768426,0.6305443022785217,0.014626124457768426,0.8901336477987422,0.8959643605870021,716.0
binary,DT,Mixed,transfer,DBA-style,0.1,0.8584905660377359,0.8248820754716981,0.03360849056603776,0.19116876310272538,0.8601939203354297,0.6690251572327044,0.701176846771223,0.014280848560680886,0.701176846771223,0.014280848560680886,0.8901336477987422,0.8959643605870021,716.0
binary,DT,Mixed,transfer,DBA-style,0.2,0.8584905660377359,0.8248820754716981,0.03360849056603776,0.14786425576519915,0.890788784067086,0.7429245283018868,0.7462105565512434,0.0015757386202740996,0.7462105565512434,0.0015757386202740996,0.8901336477987422,0.8959643605870021,716.0
binary,DT,Mixed,transfer,DBA-style,0.3,0.8584905660377359,0.8248820754716981,0.03360849056603776,0.14616090146750524,0.9071671907756813,0.7610062893081762,0.7488677601531586,0.0017969483225021947,0.7488677601531586,0.0017969483225021947,0.8901336477987422,0.8959643605870021,716.0
binary,DT,Mixed,transfer,FGSM-SNN,0.05,0.8584905660377359,0.8248820754716981,0.03360849056603776,0.4008123689727463,0.6259171907756813,0.225104821802935,0.501238152240404,0.19419425897235887,0.501238152240404,0.19419425897235887,0.8901336477987422,0.8959643605870021,716.0
binary,DT,Mixed,transfer,FGSM-SNN,0.1,0.8584905660377359,0.8248820754716981,0.03360849056603776,0.40421907756813413,0.6956236897274634,0.29140461215932917,0.5148649001722223,0.16688589674986806,0.5148649001722223,0.16688589674986806,0.8901336477987422,0.8959643605870021,716.0
