task,fold,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_classes,num_features,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
binary,1,RF,FGSM-SNN,0.05,0.940251572327044,0.9401988037437923,0.30686582809224316,0.3169051052865696,0.6333857442348009,0.5586874211190577,0.5586874211190577,0.9129979035639413,2,716,,,,,,,
binary,1,RF,PGD-10-SNN,0.05,0.940251572327044,0.9401988037437923,0.32940251572327045,0.33336225111655615,0.6108490566037736,0.5149347917543121,0.5149347917543121,0.9129979035639413,2,716,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.05,0.940251572327044,0.9401988037437923,0.32861635220125784,0.33292792781125985,0.6116352201257862,0.5161968868321414,0.5161968868321414,0.9129979035639413,2,716,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.05,0.940251572327044,0.9401988037437923,0.43736897274633124,0.3982949182481788,0.5028825995807128,0.30122002524190156,0.30122002524190156,0.9129979035639413,2,716,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.05,0.940251572327044,0.9401988037437923,0.904874213836478,0.904643372929531,0.035377358490566,0.02482120319730753,0.02482120319730753,0.9129979035639413,2,716,,,,,,,175.0
binary,1,RF,FGSM-SNN,0.1,0.940251572327044,0.9401988037437923,0.16325995807127883,0.18221733345246469,0.7769916142557652,0.769036600757257,0.769036600757257,0.9129979035639413,2,716,,,,,,,
binary,1,RF,PGD-10-SNN,0.1,0.940251572327044,0.9401988037437923,0.1569706498951782,0.17675183621730056,0.7832809224318659,0.7618847286495583,0.7618847286495583,0.9129979035639413,2,716,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.1,0.940251572327044,0.9401988037437923,0.15880503144654087,0.17855379006872288,0.7814465408805031,0.7602019352124527,0.7602019352124527,0.9129979035639413,2,716,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.1,0.940251572327044,0.9401988037437923,0.36032494758909855,0.3457890990422195,0.5799266247379455,0.4232225494320572,0.4232225494320572,0.9129979035639413,2,716,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.1,0.940251572327044,0.9401988037437923,0.9043501048218029,0.9041179920641289,0.03590146750524115,0.02524190155658393,0.02524190155658393,0.9129979035639413,2,716,,,,,,,175.0
binary,1,RF,FGSM-SNN,0.2,0.940251572327044,0.9401988037437923,0.21593291404612158,0.23377698442030875,0.7243186582809225,0.7261253681110643,0.7261253681110643,0.9129979035639413,2,716,,,,,,,
binary,1,RF,PGD-10-SNN,0.2,0.940251572327044,0.9401988037437923,0.19234800838574423,0.21125860513872324,0.7479035639412999,0.7290702566259991,0.7290702566259991,0.9129979035639413,2,716,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.2,0.940251572327044,0.9401988037437923,0.20020964360587,0.21880072516646912,0.740041928721174,0.7177114009255364,0.7177114009255364,0.9129979035639413,2,716,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.2,0.940251572327044,0.9401988037437923,0.18841719077568134,0.2066579117112601,0.7518343815513627,0.6987799747580985,0.6987799747580985,0.9129979035639413,2,716,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.2,0.940251572327044,0.9401988037437923,0.9038259958071279,0.9035926111987269,0.03642557651991618,0.02566259991586033,0.02566259991586033,0.9129979035639413,2,716,,,,,,,175.0
binary,1,RF,FGSM-SNN,0.3,0.940251572327044,0.9401988037437923,0.19549266247379454,0.21406057969210843,0.7447589098532494,0.7395877156079091,0.7395877156079091,0.9129979035639413,2,716,,,,,,,
binary,1,RF,PGD-10-SNN,0.3,0.940251572327044,0.9401988037437923,0.2120020964360587,0.2300626275827442,0.7282494758909853,0.6996213714766513,0.6996213714766513,0.9129979035639413,2,716,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.3,0.940251572327044,0.9401988037437923,0.19758909853249476,0.2164356325344143,0.7426624737945493,0.7269667648296172,0.7269667648296172,0.9129979035639413,2,716,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.3,0.940251572327044,0.9401988037437923,0.12709643605870022,0.14684661678020297,0.8131551362683438,0.7972233908287758,0.7972233908287758,0.9129979035639413,2,716,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.3,0.940251572327044,0.9401988037437923,0.9035639412997903,0.9033210045051073,0.0366876310272537,0.02566259991586033,0.02566259991586033,0.9129979035639413,2,716,,,,,,,175.0
binary,1,DT,FGSM-SNN,0.05,0.9177148846960168,0.9179508479513417,0.3299266247379455,0.3345676492822104,0.5877882599580713,0.7136678200692042,0.7136678200692042,0.8920335429769392,2,716,,,,,,,
binary,1,DT,PGD-10-SNN,0.05,0.9177148846960168,0.9179508479513417,0.27332285115303984,0.28657933648216405,0.6443920335429769,0.7141003460207612,0.7141003460207612,0.8920335429769392,2,716,10.0,3.0,0.1,,,,
binary,1,DT,PGD-20-SNN,0.05,0.9177148846960168,0.9179508479513417,0.27358490566037735,0.286417908470091,0.6441299790356394,0.7166955017301038,0.7166955017301038,0.8920335429769392,2,716,20.0,9.5,0.031578947368421054,,,,
binary,1,DT,BBA,0.05,0.9177148846960168,0.9179508479513417,0.057651991614255764,0.0709281858026449,0.8600628930817611,0.9052768166089965,0.9052768166089965,0.8920335429769392,2,716,,,,80.0,160.0,115.0,
