task,fold,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_classes,num_features,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
multi,1,RF,FGSM-SNN,0.05,0.9321278825995807,0.9319584017960193,0.2887840670859539,0.2151289081984849,0.6433438155136268,0.5608919382504288,0.21826758147512865,0.870020964360587,6,716,,,,,,,
multi,1,RF,PGD-10-SNN,0.05,0.9321278825995807,0.9319584017960193,0.2701781970649895,0.20030391824150282,0.6619496855345912,0.5887650085763293,0.2525728987993139,0.870020964360587,6,716,10.0,10.0,0.03,,,,
multi,1,RF,PGD-20-SNN,0.05,0.9321278825995807,0.9319584017960193,0.2696540880503145,0.19987494128848882,0.6624737945492662,0.5904802744425386,0.2564322469982847,0.870020964360587,6,716,20.0,19.0,0.015789473684210527,,,,
multi,1,RF,BBA,0.05,0.9321278825995807,0.9319584017960193,0.29612159329140464,0.27764181398426185,0.636006289308176,0.5373070325900514,0.2971698113207547,0.870020964360587,6,716,,,,170.0,280.0,200.0,
multi,1,RF,DBA-style,0.05,0.9321278825995807,0.9319584017960193,0.8828616352201258,0.882696697505733,0.04926624737945484,0.03430531732418525,0.026157804459691254,0.870020964360587,6,716,,,,,,,175.0
multi,1,RF,FGSM-SNN,0.1,0.9321278825995807,0.9319584017960193,0.269916142557652,0.19379850412230284,0.6622117400419287,0.5913379073756432,0.3074614065180103,0.870020964360587,6,716,,,,,,,
multi,1,RF,PGD-10-SNN,0.1,0.9321278825995807,0.9319584017960193,0.2562893081761006,0.18228499036443918,0.67583857442348,0.6144939965694682,0.2890222984562607,0.870020964360587,6,716,10.0,10.0,0.03,,,,
multi,1,RF,PGD-20-SNN,0.1,0.9321278825995807,0.9319584017960193,0.2612683438155136,0.18628322167649355,0.670859538784067,0.611492281303602,0.2855917667238422,0.870020964360587,6,716,20.0,19.0,0.015789473684210527,,,,
multi,1,RF,BBA,0.1,0.9321278825995807,0.9319584017960193,0.19339622641509435,0.1783152291640311,0.7387316561844863,0.6951114922813036,0.3876500857632933,0.870020964360587,6,716,,,,170.0,280.0,200.0,
multi,1,RF,DBA-style,0.1,0.9321278825995807,0.9319584017960193,0.8818134171907757,0.881627823639992,0.05031446540880502,0.03516295025728988,0.026157804459691254,0.870020964360587,6,716,,,,,,,175.0
