task,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_features
multi,DT,BBA,0.05,0.8370676100628931,0.8369381289162923,0.0037342767295597485,0.003317386596263392,0.8333333333333334,0.9931635021129798,0.3782156000163025,0.8225890985324947,716.0
multi,DT,BBA,0.1,0.8370676100628931,0.8369381289162923,0.0012447589098532495,0.0010679838693975789,0.8358228511530399,0.9977211115652218,0.3999297898906148,0.8225890985324947,716.0
multi,DT,BBA,0.2,0.8370676100628931,0.8369381289162923,0.0003275681341719078,0.0002720075552966906,0.8367400419287212,0.9993987493987494,0.44214944370293796,0.8225890985324947,716.0
multi,DT,BBA,0.3,0.8370676100628931,0.8369381289162923,0.00019654088050314466,0.00017615282235966493,0.83687106918239,0.9996392496392497,0.4582774466825259,0.8225890985324947,716.0
multi,DT,DBA-style,0.05,0.8370676100628931,0.8369381289162923,0.056538259958071276,0.04713131045449416,0.7805293501048218,0.9086319425724145,0.5051876848076415,0.8225890985324947,716.0
multi,DT,DBA-style,0.1,0.8370676100628931,0.8369381289162923,0.05227987421383647,0.04305630872712934,0.7847877358490566,0.9163248609506714,0.5163529691177386,0.8225890985324947,716.0
multi,DT,DBA-style,0.2,0.8370676100628931,0.8369381289162923,0.04585953878406709,0.03668573829242183,0.7912080712788261,0.9200493825291196,0.5237941230263816,0.8225890985324947,716.0
multi,DT,DBA-style,0.3,0.8370676100628931,0.8369381289162923,0.03930817610062893,0.031820248430470356,0.7977594339622642,0.9344003095466532,0.5206531472291559,0.8225890985324947,716.0
multi,DT,FGSM-SNN,0.05,0.8370676100628931,0.8369381289162923,0.40893605870020966,0.3891897833869314,0.42813155136268344,0.634471857589653,0.16647696323939118,0.8225890985324947,716.0
multi,DT,FGSM-SNN,0.1,0.8370676100628931,0.8369381289162923,0.38377882599580715,0.35679305868864075,0.45328878406708595,0.634978009302577,0.1563801676936583,0.8225890985324947,716.0
multi,DT,FGSM-SNN,0.2,0.8370676100628931,0.8369381289162923,0.351480607966457,0.29259252376744205,0.48558700209643607,0.6386482528413364,0.17920454480477896,0.8225890985324947,716.0
multi,DT,FGSM-SNN,0.3,0.8370676100628931,0.8369381289162923,0.3419811320754717,0.284130689775024,0.4950864779874214,0.6453948034346989,0.19773825278598334,0.8225890985324947,716.0
multi,DT,PGD-10-SNN,0.05,0.8370676100628931,0.8369381289162923,0.44483752620545075,0.4177286668390151,0.39223008385744235,0.5669185933730242,0.15827871281986916,0.8225890985324947,716.0
