task,fold,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_classes,num_features,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
multi,1,RF,FGSM-SNN,0.05,0.9043501048218029,0.9042891797305113,0.3333333333333333,0.2400852501442452,0.5710167714884695,0.5314009661835749,0.12955643390426,0.8676624737945493,6,716,,,,,,,
multi,1,RF,PGD-10-SNN,0.05,0.9043501048218029,0.9042891797305113,0.3087002096436059,0.21765041101862612,0.595649895178197,0.5533596837944664,0.1756697408871322,0.8676624737945493,6,716,10.0,10.0,0.03,,,,
multi,1,RF,PGD-20-SNN,0.05,0.9043501048218029,0.9042891797305113,0.3084381551362683,0.21744198415848934,0.5959119496855345,0.5537988581466843,0.17786561264822134,0.8676624737945493,6,716,20.0,19.0,0.015789473684210527,,,,
multi,1,RF,BBA,0.05,0.9043501048218029,0.9042891797305113,0.34040880503144655,0.30602476759501335,0.5639412997903563,0.4453227931488801,0.20377689942907334,0.8676624737945493,6,716,,,,170.0,280.0,200.0,
multi,1,RF,DBA-style,0.05,0.9043501048218029,0.9042891797305113,0.8592767295597484,0.8590738952286648,0.04507337526205446,0.04084321475625823,0.030303030303030304,0.8676624737945493,6,716,,,,,,,175.0
multi,1,RF,FGSM-SNN,0.1,0.9043501048218029,0.9042891797305113,0.3259958071278826,0.22288838505101724,0.5783542976939202,0.5410628019323671,0.21695212999560826,0.8676624737945493,6,716,,,,,,,
multi,1,RF,PGD-10-SNN,0.1,0.9043501048218029,0.9042891797305113,0.3058176100628931,0.20345496887430897,0.5985324947589098,0.5625823451910409,0.20860781730346947,0.8676624737945493,6,716,10.0,10.0,0.03,,,,
multi,1,RF,PGD-20-SNN,0.1,0.9043501048218029,0.9042891797305113,0.30660377358490565,0.20426294541163562,0.5977463312368972,0.5625823451910409,0.2028985507246377,0.8676624737945493,6,716,20.0,19.0,0.015789473684210527,,,,
multi,1,RF,BBA,0.1,0.9043501048218029,0.9042891797305113,0.22877358490566038,0.19342037144441598,0.6755765199161425,0.6262626262626263,0.22485726833552921,0.8676624737945493,6,716,,,,170.0,280.0,200.0,
multi,1,RF,DBA-style,0.1,0.9043501048218029,0.9042891797305113,0.8563941299790356,0.8561819410372457,0.04795597484276726,0.043039086517347384,0.03162055335968379,0.8676624737945493,6,716,,,,,,,175.0
multi,1,RF,FGSM-SNN,0.2,0.9043501048218029,0.9042891797305113,0.3307127882599581,0.21854364851854072,0.5736373165618448,0.5410628019323671,0.23276240667545015,0.8676624737945493,6,716,,,,,,,
multi,1,RF,PGD-10-SNN,0.2,0.9043501048218029,0.9042891797305113,0.30424528301886794,0.19954549738071037,0.600104821802935,0.5740008783487044,0.18269653052261747,0.8676624737945493,6,716,10.0,10.0,0.03,,,,
multi,1,RF,PGD-20-SNN,0.2,0.9043501048218029,0.9042891797305113,0.31236897274633124,0.2126355699645664,0.5919811320754716,0.5726833552920509,0.1769872639437857,0.8676624737945493,6,716,20.0,19.0,0.015789473684210527,,,,
multi,1,RF,BBA,0.2,0.9043501048218029,0.9042891797305113,0.12762054507337525,0.09688440903712697,0.7767295597484276,0.7896354852876593,0.33245498462889767,0.8676624737945493,6,716,,,,170.0,280.0,200.0,
multi,1,RF,DBA-style,0.2,0.9043501048218029,0.9042891797305113,0.8532494758909853,0.8530733932464906,0.05110062893081757,0.04567413263065437,0.03469477382520861,0.8676624737945493,6,716,,,,,,,175.0
multi,1,RF,FGSM-SNN,0.3,0.9043501048218029,0.9042891797305113,0.3218029350104822,0.2006378121344989,0.5825471698113207,0.5458937198067633,0.20816864295125165,0.8676624737945493,6,716,,,,,,,
multi,1,RF,PGD-10-SNN,0.3,0.9043501048218029,0.9042891797305113,0.3162997903563941,0.21180989095953676,0.5880503144654088,0.5638998682476943,0.17347386912604304,0.8676624737945493,6,716,10.0,10.0,0.03,,,,
multi,1,RF,PGD-20-SNN,0.3,0.9043501048218029,0.9042891797305113,0.3160377358490566,0.21444484154086715,0.5883123689727463,0.5704874835309618,0.1717171717171717,0.8676624737945493,6,716,20.0,19.0,0.015789473684210527,,,,
multi,1,RF,BBA,0.3,0.9043501048218029,0.9042891797305113,0.10927672955974843,0.08196427176441258,0.7950733752620545,0.8181818181818182,0.34914361001317523,0.8676624737945493,6,716,,,,170.0,280.0,200.0,
multi,1,RF,DBA-style,0.3,0.9043501048218029,0.9042891797305113,0.8522012578616353,0.8520288804165373,0.05214884696016764,0.04567413263065437,0.03469477382520861,0.8676624737945493,6,716,,,,,,,175.0
multi,1,DT,FGSM-SNN,0.05,0.8587526205450734,0.8588479976161157,0.2940251572327044,0.29432767048664826,0.564727463312369,0.7519630484988452,0.3321016166281755,0.8296645702306079,6,716,,,,,,,
multi,1,DT,PGD-10-SNN,0.05,0.8587526205450734,0.8588479976161157,0.27882599580712786,0.27752604516564877,0.5799266247379455,0.7695150115473441,0.34364896073903,0.8296645702306079,6,716,10.0,3.0,0.1,,,,
multi,1,DT,PGD-20-SNN,0.05,0.8587526205450734,0.8588479976161157,0.27620545073375263,0.27560356949078474,0.5825471698113207,0.7625866050808314,0.3376443418013857,0.8296645702306079,6,716,20.0,9.5,0.031578947368421054,,,,
multi,1,DT,BBA,0.05,0.8587526205450734,0.8588479976161157,0.0015723270440251573,0.001385323902771376,0.8571802935010482,0.997228637413395,0.3907621247113164,0.8296645702306079,6,716,,,,80.0,160.0,115.0,
multi,1,DT,DBA-style,0.05,0.8587526205450734,0.8588479976161157,0.06446540880503145,0.05510899795918181,0.7942872117400419,0.9833718244803695,0.6609699769053118,0.8296645702306079,6,716,,,,,,,105.0
multi,1,DT,FGSM-SNN,0.1,0.8587526205450734,0.8588479976161157,0.21278825995807127,0.20247409671719604,0.6459643605870021,0.8545034642032333,0.6023094688221708,0.8296645702306079,6,716,,,,,,,
multi,1,DT,PGD-10-SNN,0.1,0.8587526205450734,0.8588479976161157,0.19444444444444445,0.18676702478729962,0.664308176100629,0.8928406466512702,0.45958429561200925,0.8296645702306079,6,716,10.0,3.0,0.1,,,,
multi,1,DT,PGD-20-SNN,0.1,0.8587526205450734,0.8588479976161157,0.19418238993710693,0.18476387974776595,0.6645702306079665,0.8983833718244804,0.4748267898383372,0.8296645702306079,6,716,20.0,9.5,0.031578947368421054,,,,
multi,1,DT,BBA,0.1,0.8587526205450734,0.8588479976161157,0.0005241090146750524,0.0004689681904336274,0.8582285115303984,0.9990762124711317,0.42170900692840646,0.8296645702306079,6,716,,,,80.0,160.0,115.0,
multi,1,DT,DBA-style,0.1,0.8587526205450734,0.8588479976161157,0.061582809224318656,0.052703143282894986,0.7971698113207547,0.9833718244803695,0.6595842956120093,0.8296645702306079,6,716,,,,,,,105.0
multi,1,DT,FGSM-SNN,0.2,0.8587526205450734,0.8588479976161157,0.22248427672955975,0.20908244660872552,0.6362683438155137,0.8170900692840647,0.5903002309468822,0.8296645702306079,6,716,,,,,,,
multi,1,DT,PGD-10-SNN,0.2,0.8587526205450734,0.8588479976161157,0.24816561844863733,0.21994763884707821,0.6105870020964361,0.8614318706697459,0.5200923787528868,0.8296645702306079,6,716,10.0,3.0,0.1,,,,
multi,1,DT,PGD-20-SNN,0.2,0.8587526205450734,0.8588479976161157,0.23322851153039834,0.20736844302095045,0.625524109014675,0.8655889145496536,0.5173210161662818,0.8296645702306079,6,716,20.0,9.5,0.031578947368421054,,,,
multi,1,DT,BBA,0.2,0.8587526205450734,0.8588479976161157,0.0,0.0,0.8587526205450734,1.0,0.40831408775981526,0.8296645702306079,6,716,,,,80.0,160.0,115.0,
multi,1,DT,DBA-style,0.2,0.8587526205450734,0.8588479976161157,0.055031446540880505,0.048625724674777264,0.8037211740041929,0.9916859122401848,0.5949191685912241,0.8296645702306079,6,716,,,,,,,105.0
multi,1,DT,FGSM-SNN,0.3,0.8587526205450734,0.8588479976161157,0.20859538784067086,0.20922276152255392,0.6501572327044025,0.7995381062355659,0.5542725173210161,0.8296645702306079,6,716,,,,,,,
multi,1,DT,PGD-10-SNN,0.3,0.8587526205450734,0.8588479976161157,0.2180293501048218,0.21531121572983777,0.6407232704402516,0.8249422632794458,0.48452655889145496,0.8296645702306079,6,716,10.0,3.0,0.1,,,,
multi,1,DT,PGD-20-SNN,0.3,0.8587526205450734,0.8588479976161157,0.2190775681341719,0.21244925805114317,0.6396750524109015,0.8387990762124712,0.48498845265588914,0.8296645702306079,6,716,20.0,9.5,0.031578947368421054,,,,
multi,1,DT,BBA,0.3,0.8587526205450734,0.8588479976161157,0.0,0.0,0.8587526205450734,1.0,0.36905311778290995,0.8296645702306079,6,716,,,,80.0,160.0,115.0,
multi,1,DT,DBA-style,0.3,0.8587526205450734,0.8588479976161157,0.05450733752620545,0.047255649127809,0.804245283018868,0.9921478060046189,0.6249422632794457,0.8296645702306079,6,716,,,,,,,105.0
multi,1,XGBoost,FGSM-SNN,0.05,0.9122117400419287,0.9121514808300843,0.32363731656184486,0.2804751090050645,0.5885744234800838,0.6109649122807017,0.15087719298245614,0.8566561844863732,6,716,,,,,,,
multi,1,XGBoost,PGD-10-SNN,0.05,0.9122117400419287,0.9121514808300843,0.26257861635220126,0.205699272773159,0.6496331236897275,0.6425438596491229,0.15087719298245614,0.8566561844863732,6,716,10.0,8.0,0.0375,,,,
multi,1,XGBoost,PGD-20-SNN,0.05,0.9122117400419287,0.9121514808300843,0.26153039832285113,0.20473034135611326,0.6506813417190775,0.6434210526315789,0.1530701754385965,0.8566561844863732,6,716,20.0,15.5,0.01935483870967742,,,,
multi,1,XGBoost,BBA,0.05,0.9122117400419287,0.9121514808300843,0.03957023060796646,0.03549291859996222,0.8726415094339622,0.9337719298245614,0.36271929824561405,0.8566561844863732,6,716,,,,170.0,170.0,165.0,
multi,1,XGBoost,DBA-style,0.05,0.9122117400419287,0.9121514808300843,0.5327568134171907,0.5301755427805128,0.379454926624738,0.33728070175438596,0.17192982456140352,0.8566561844863732,6,716,,,,,,,160.0
multi,1,XGBoost,FGSM-SNN,0.1,0.9122117400419287,0.9121514808300843,0.30450733752620546,0.2728827852767052,0.6077044025157232,0.6539473684210526,0.23114035087719298,0.8566561844863732,6,716,,,,,,,
multi,1,XGBoost,PGD-10-SNN,0.1,0.9122117400419287,0.9121514808300843,0.20964360587002095,0.1787443566376818,0.7025681341719078,0.7149122807017544,0.2206140350877193,0.8566561844863732,6,716,10.0,8.0,0.0375,,,,
multi,1,XGBoost,PGD-20-SNN,0.1,0.9122117400419287,0.9121514808300843,0.2080712788259958,0.17700416968705987,0.704140461215933,0.7157894736842105,0.22324561403508772,0.8566561844863732,6,716,20.0,15.5,0.01935483870967742,,,,
multi,1,XGBoost,BBA,0.1,0.9122117400419287,0.9121514808300843,0.013888888888888888,0.01149021222523704,0.8983228511530399,0.9767543859649123,0.4710526315789474,0.8566561844863732,6,716,,,,170.0,170.0,165.0,
multi,1,XGBoost,DBA-style,0.1,0.9122117400419287,0.9121514808300843,0.47143605870020966,0.45313337876733545,0.44077568134171907,0.42719298245614035,0.18333333333333332,0.8566561844863732,6,716,,,,,,,160.0
multi,1,XGBoost,FGSM-SNN,0.2,0.9122117400419287,0.9121514808300843,0.2851153039832285,0.2513705384387865,0.6270964360587002,0.675,0.29912280701754385,0.8566561844863732,6,716,,,,,,,
multi,1,XGBoost,PGD-10-SNN,0.2,0.9122117400419287,0.9121514808300843,0.18841719077568134,0.16242546865521346,0.7237945492662474,0.730701754385965,0.25263157894736843,0.8566561844863732,6,716,10.0,8.0,0.0375,,,,
multi,1,XGBoost,PGD-20-SNN,0.2,0.9122117400419287,0.9121514808300843,0.18841719077568134,0.16486043131670314,0.7237945492662474,0.7342105263157894,0.2513157894736842,0.8566561844863732,6,716,20.0,15.5,0.01935483870967742,,,,
multi,1,XGBoost,BBA,0.2,0.9122117400419287,0.9121514808300843,0.006027253668763103,0.005282154264725104,0.9061844863731656,0.9899122807017544,0.5451754385964912,0.8566561844863732,6,716,,,,170.0,170.0,165.0,
multi,1,XGBoost,DBA-style,0.2,0.9122117400419287,0.9121514808300843,0.4640985324947589,0.4458343424272235,0.4481132075471698,0.43640350877192985,0.18552631578947368,0.8566561844863732,6,716,,,,,,,160.0
multi,1,XGBoost,FGSM-SNN,0.3,0.9122117400419287,0.9121514808300843,0.2859014675052411,0.252057854473395,0.6263102725366876,0.6846491228070175,0.3307017543859649,0.8566561844863732,6,716,,,,,,,
multi,1,XGBoost,PGD-10-SNN,0.3,0.9122117400419287,0.9121514808300843,0.20728511530398322,0.18182968400396038,0.7049266247379455,0.7214912280701754,0.25219298245614036,0.8566561844863732,6,716,10.0,8.0,0.0375,,,,
multi,1,XGBoost,PGD-20-SNN,0.3,0.9122117400419287,0.9121514808300843,0.20020964360587,0.17635421795147305,0.7120020964360587,0.7276315789473684,0.25701754385964914,0.8566561844863732,6,716,20.0,15.5,0.01935483870967742,,,,
multi,1,XGBoost,BBA,0.3,0.9122117400419287,0.9121514808300843,0.003668763102725367,0.0033439112749366136,0.9085429769392034,0.993859649122807,0.6013157894736842,0.8566561844863732,6,716,,,,170.0,170.0,165.0,
multi,1,XGBoost,DBA-style,0.3,0.9122117400419287,0.9121514808300843,0.4635744234800839,0.44535891645533987,0.44863731656184486,0.437280701754386,0.18464912280701753,0.8566561844863732,6,716,,,,,,,160.0
multi,1,LightGBM,FGSM-SNN,0.05,0.914308176100629,0.9142484131975721,0.2979559748427673,0.2125614617982974,0.6163522012578617,0.5748135146994295,0.1755155770074594,0.8679245283018868,6,716,,,,,,,
multi,1,LightGBM,PGD-10-SNN,0.05,0.914308176100629,0.9142484131975721,0.3050314465408805,0.24738471672849074,0.6092767295597485,0.6015796401930671,0.16322948661693726,0.8679245283018868,6,716,10.0,3.0,0.1,,,,
multi,1,LightGBM,PGD-20-SNN,0.05,0.914308176100629,0.9142484131975721,0.3021488469601677,0.2464732941239387,0.6121593291404612,0.6015796401930671,0.1636682755594559,0.8679245283018868,6,716,20.0,17.0,0.01764705882352941,,,,
multi,1,LightGBM,BBA,0.05,0.914308176100629,0.9142484131975721,0.02358490566037736,0.020888069768893635,0.8907232704402516,0.9609477841158403,0.6156208863536639,0.8679245283018868,6,716,,,,200.0,130.0,120.0,
multi,1,LightGBM,DBA-style,0.05,0.914308176100629,0.9142484131975721,0.4261006289308176,0.4026364900302572,0.48820754716981135,0.46994295743747255,0.298376480912681,0.8679245283018868,6,716,,,,,,,35.0
multi,1,LightGBM,FGSM-SNN,0.1,0.914308176100629,0.9142484131975721,0.2942872117400419,0.20867348825972185,0.6200209643605871,0.5857832382623958,0.29179464677490125,0.8679245283018868,6,716,,,,,,,
multi,1,LightGBM,PGD-10-SNN,0.1,0.914308176100629,0.9142484131975721,0.30424528301886794,0.24545242208211163,0.6100628930817611,0.6103554190434402,0.1807810443176832,0.8679245283018868,6,716,10.0,3.0,0.1,,,,
multi,1,LightGBM,PGD-20-SNN,0.1,0.914308176100629,0.9142484131975721,0.2966457023060797,0.237292078847457,0.6176624737945493,0.6151820974111453,0.1899956121105748,0.8679245283018868,6,716,20.0,17.0,0.01764705882352941,,,,
multi,1,LightGBM,BBA,0.1,0.914308176100629,0.9142484131975721,0.010220125786163521,0.008585170430475445,0.9040880503144655,0.9828872312417727,0.6647652479157525,0.8679245283018868,6,716,,,,200.0,130.0,120.0,
