task,fold,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_classes,num_features,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
multi,1,RF,FGSM-SNN,0.05,0.8406708595387841,0.8406000531579891,0.4080188679245283,0.35918985868305864,0.43265199161425577,0.4951276102088167,0.09837587006960556,0.7976939203354297,6,716,,,,,,,
multi,1,RF,PGD-10-SNN,0.05,0.8406708595387841,0.8406000531579891,0.42112159329140464,0.36906794443579555,0.4195492662473794,0.4853828306264501,0.14477958236658933,0.7976939203354297,6,716,10.0,10.0,0.03,,,,
multi,1,RF,PGD-20-SNN,0.05,0.8406708595387841,0.8406000531579891,0.41483228511530396,0.36031433635455745,0.4258385744234801,0.4872389791183295,0.14338747099767982,0.7976939203354297,6,716,20.0,19.0,0.015789473684210527,,,,
multi,1,RF,BBA,0.05,0.8406708595387841,0.8406000531579891,0.3393605870020964,0.3394586305060082,0.5013102725366876,0.49327146171693736,0.27703016241299305,0.7976939203354297,6,716,,,,170.0,280.0,200.0,
multi,1,RF,DBA-style,0.05,0.8406708595387841,0.8406000531579891,0.7316561844863732,0.7315249273922075,0.10901467505241091,0.08491879350348028,0.07238979118329467,0.7976939203354297,6,716,,,,,,,175.0
multi,1,RF,FGSM-SNN,0.1,0.8406708595387841,0.8406000531579891,0.3503668763102725,0.2713074043368593,0.49030398322851154,0.5215777262180974,0.15174013921113688,0.7976939203354297,6,716,,,,,,,
multi,1,RF,PGD-10-SNN,0.1,0.8406708595387841,0.8406000531579891,0.444706498951782,0.3903636612124694,0.3959643605870021,0.531322505800464,0.308584686774942,0.7976939203354297,6,716,10.0,10.0,0.03,,,,
multi,1,RF,PGD-20-SNN,0.1,0.8406708595387841,0.8406000531579891,0.449685534591195,0.3966391797242288,0.3909853249475891,0.5299303944315545,0.3025522041763341,0.7976939203354297,6,716,20.0,19.0,0.015789473684210527,,,,
multi,1,RF,BBA,0.1,0.8406708595387841,0.8406000531579891,0.21776729559748428,0.20894765052274702,0.6229035639412998,0.6468677494199536,0.30162412993039445,0.7976939203354297,6,716,,,,170.0,280.0,200.0,
multi,1,RF,DBA-style,0.1,0.8406708595387841,0.8406000531579891,0.7311320754716981,0.7310142591805439,0.10953878406708595,0.08584686774941995,0.07238979118329467,0.7976939203354297,6,716,,,,,,,175.0
multi,1,RF,FGSM-SNN,0.2,0.8406708595387841,0.8406000531579891,0.319706498951782,0.20821840754705234,0.520964360587002,0.5387470997679814,0.10580046403712297,0.7976939203354297,6,716,,,,,,,
multi,1,RF,PGD-10-SNN,0.2,0.8406708595387841,0.8406000531579891,0.3390985324947589,0.25536887180433987,0.5015723270440251,0.5424593967517402,0.3071925754060325,0.7976939203354297,6,716,10.0,10.0,0.03,,,,
multi,1,RF,PGD-20-SNN,0.2,0.8406708595387841,0.8406000531579891,0.3393605870020964,0.25704808292824705,0.5013102725366876,0.5452436194895591,0.31183294663573086,0.7976939203354297,6,716,20.0,19.0,0.015789473684210527,,,,
multi,1,RF,BBA,0.2,0.8406708595387841,0.8406000531579891,0.12526205450733752,0.10682063327300222,0.7154088050314465,0.782830626450116,0.30765661252900234,0.7976939203354297,6,716,,,,170.0,280.0,200.0,
multi,1,RF,DBA-style,0.2,0.8406708595387841,0.8406000531579891,0.7295597484276729,0.7293908877138373,0.11111111111111116,0.0863109048723898,0.07238979118329467,0.7976939203354297,6,716,,,,,,,175.0
multi,1,RF,FGSM-SNN,0.3,0.8406708595387841,0.8406000531579891,0.31446540880503143,0.1814030606071564,0.5262054507337526,0.54292343387471,0.03341067285382831,0.7976939203354297,6,716,,,,,,,
multi,1,RF,PGD-10-SNN,0.3,0.8406708595387841,0.8406000531579891,0.32861635220125784,0.23001801317706425,0.5120545073375262,0.5406032482598608,0.26867749419953596,0.7976939203354297,6,716,10.0,10.0,0.03,,,,
multi,1,RF,PGD-20-SNN,0.3,0.8406708595387841,0.8406000531579891,0.3270440251572327,0.2295722087502435,0.5136268343815513,0.5443155452436195,0.28677494199535963,0.7976939203354297,6,716,20.0,19.0,0.015789473684210527,,,,
multi,1,RF,BBA,0.3,0.8406708595387841,0.8406000531579891,0.11346960167714884,0.09596912002851331,0.7272012578616353,0.7990719257540603,0.32204176334106727,0.7976939203354297,6,716,,,,170.0,280.0,200.0,
multi,1,RF,DBA-style,0.3,0.8406708595387841,0.8406000531579891,0.730083857442348,0.7299409036591802,0.11058700209643602,0.08538283062645012,0.07238979118329467,0.7976939203354297,6,716,,,,,,,175.0
multi,1,DT,FGSM-SNN,0.05,0.8194444444444444,0.8190754254712442,0.2775157232704403,0.3020180520337648,0.5419287211740041,0.7001469867711906,0.08427241548260657,0.8113207547169812,6,716,,,,,,,
multi,1,DT,PGD-10-SNN,0.05,0.8194444444444444,0.8190754254712442,0.3742138364779874,0.3956239762143874,0.445230607966457,0.6731994120529152,0.15629593336599706,0.8113207547169812,6,716,10.0,3.0,0.1,,,,
multi,1,DT,PGD-20-SNN,0.05,0.8194444444444444,0.8190754254712442,0.4077568134171908,0.42001730646995006,0.41168763102725364,0.6300832925036747,0.16315531602155806,0.8113207547169812,6,716,20.0,9.5,0.031578947368421054,,,,
multi,1,DT,BBA,0.05,0.8194444444444444,0.8190754254712442,0.0047169811320754715,0.004031512057276408,0.8147274633123689,0.9911807937285644,0.5502204801567859,0.8113207547169812,6,716,,,,80.0,160.0,115.0,
multi,1,DT,DBA-style,0.05,0.8194444444444444,0.8190754254712442,0.07678197064989518,0.06725196822753376,0.7426624737945492,0.9049485546300833,0.46251837334639884,0.8113207547169812,6,716,,,,,,,105.0
multi,1,DT,FGSM-SNN,0.1,0.8194444444444444,0.8190754254712442,0.26048218029350106,0.2819600855500487,0.5589622641509433,0.7349338559529642,0.07741303282704556,0.8113207547169812,6,716,,,,,,,
multi,1,DT,PGD-10-SNN,0.1,0.8194444444444444,0.8190754254712442,0.4549266247379455,0.45149601260868794,0.36451781970649894,0.595296423321901,0.10681038706516413,0.8113207547169812,6,716,10.0,3.0,0.1,,,,
multi,1,DT,PGD-20-SNN,0.1,0.8194444444444444,0.8190754254712442,0.45361635220125784,0.45185241937858395,0.3658280922431866,0.6026457618814307,0.10926016658500735,0.8113207547169812,6,716,20.0,9.5,0.031578947368421054,,,,
multi,1,DT,BBA,0.1,0.8194444444444444,0.8190754254712442,0.0020964360587002098,0.0017012467365113085,0.8173480083857442,0.9960803527682509,0.5605095541401274,0.8113207547169812,6,716,,,,80.0,160.0,115.0,
multi,1,DT,DBA-style,0.1,0.8194444444444444,0.8190754254712442,0.049266247379454925,0.040152680616618246,0.7701781970649895,0.910828025477707,0.47035766780989713,0.8113207547169812,6,716,,,,,,,105.0
multi,1,DT,FGSM-SNN,0.2,0.8194444444444444,0.8190754254712442,0.2358490566037736,0.2544993542329043,0.5835953878406708,0.7511024007839294,0.028417442430181284,0.8113207547169812,6,716,,,,,,,
multi,1,DT,PGD-10-SNN,0.2,0.8194444444444444,0.8190754254712442,0.49318658280922434,0.4700451540292857,0.3262578616352201,0.5071043606075453,0.021068103870651642,0.8113207547169812,6,716,10.0,3.0,0.1,,,,
multi,1,DT,PGD-20-SNN,0.2,0.8194444444444444,0.8190754254712442,0.49240041928721173,0.4665579438241072,0.3270440251572327,0.5007349338559529,0.025477707006369428,0.8113207547169812,6,716,20.0,9.5,0.031578947368421054,,,,
multi,1,DT,BBA,0.2,0.8194444444444444,0.8190754254712442,0.0,0.0,0.8194444444444444,1.0,0.3993140617344439,0.8113207547169812,6,716,,,,80.0,160.0,115.0,
multi,1,DT,DBA-style,0.2,0.8194444444444444,0.8190754254712442,0.046383647798742135,0.03757636943881618,0.7730607966457023,0.9132778049975502,0.47084762371386574,0.8113207547169812,6,716,,,,,,,105.0
multi,1,DT,FGSM-SNN,0.3,0.8194444444444444,0.8190754254712442,0.2969077568134172,0.34546257312961687,0.5225366876310272,0.7658010779029887,0.03674669279764821,0.8113207547169812,6,716,,,,,,,
