task,fold,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_classes,num_features,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
binary,1,RF,FGSM-SNN,0.05,0.9129979035639413,0.9130281954545924,0.5018343815513627,0.43852726613033205,0.41116352201257855,0.1993097497842968,0.1993097497842968,0.9321278825995807,2,716,,,,,,,
binary,1,RF,PGD-10-SNN,0.05,0.9129979035639413,0.9130281954545924,0.5157232704402516,0.44692337929366227,0.3972746331236897,0.182916307161346,0.182916307161346,0.9321278825995807,2,716,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.05,0.9129979035639413,0.9130281954545924,0.5178197064989518,0.44813601035912193,0.39517819706498947,0.1798964624676445,0.1798964624676445,0.9321278825995807,2,716,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.05,0.9129979035639413,0.9130281954545924,0.4730083857442348,0.41918262433052944,0.43998951781970647,0.22260569456427956,0.22260569456427956,0.9321278825995807,2,716,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.05,0.9129979035639413,0.9130281954545924,0.8773584905660378,0.8769348914967441,0.03563941299790352,0.020276100086281276,0.020276100086281276,0.9321278825995807,2,716,,,,,,,175.0
binary,1,RF,FGSM-SNN,0.1,0.9129979035639413,0.9130281954545924,0.4992138364779874,0.45566394708500985,0.4137840670859539,0.2359792924935289,0.2359792924935289,0.9321278825995807,2,716,,,,,,,
binary,1,RF,PGD-10-SNN,0.1,0.9129979035639413,0.9130281954545924,0.4887316561844864,0.44144344438113237,0.4242662473794549,0.24460742018981882,0.24460742018981882,0.9321278825995807,2,716,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.1,0.9129979035639413,0.9130281954545924,0.48846960167714887,0.44079676150643476,0.4245283018867924,0.24288179465056084,0.24288179465056084,0.9321278825995807,2,716,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.1,0.9129979035639413,0.9130281954545924,0.4161425576519916,0.3828757950861773,0.4968553459119497,0.31492666091458155,0.31492666091458155,0.9321278825995807,2,716,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.1,0.9129979035639413,0.9130281954545924,0.8739517819706499,0.8733597067312217,0.03904612159329135,0.020276100086281276,0.020276100086281276,0.9321278825995807,2,716,,,,,,,175.0
binary,1,RF,FGSM-SNN,0.2,0.9129979035639413,0.9130281954545924,0.5707547169811321,0.5079242774352132,0.34224318658280917,0.13287316652286454,0.13287316652286454,0.9321278825995807,2,716,,,,,,,
binary,1,RF,PGD-10-SNN,0.2,0.9129979035639413,0.9130281954545924,0.5458595387840671,0.4906850401623999,0.36713836477987416,0.17773943054357205,0.17773943054357205,0.9321278825995807,2,716,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.2,0.9129979035639413,0.9130281954545924,0.5476939203354297,0.4926175940449542,0.36530398322851154,0.17817083692838653,0.17817083692838653,0.9321278825995807,2,716,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.2,0.9129979035639413,0.9130281954545924,0.2562893081761006,0.26580526496695295,0.6567085953878407,0.5780845556514237,0.5780845556514237,0.9321278825995807,2,716,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.2,0.9129979035639413,0.9130281954545924,0.8715932914046122,0.8709024806071664,0.04140461215932911,0.02070750647109577,0.02070750647109577,0.9321278825995807,2,716,,,,,,,175.0
binary,1,RF,FGSM-SNN,0.3,0.9129979035639413,0.9130281954545924,0.57520964360587,0.5091239787368271,0.33778825995807127,0.12122519413287317,0.12122519413287317,0.9321278825995807,2,716,,,,,,,
binary,1,RF,PGD-10-SNN,0.3,0.9129979035639413,0.9130281954545924,0.5500524109014675,0.49538731330573604,0.3629454926624738,0.182053494391717,0.182053494391717,0.9321278825995807,2,716,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.3,0.9129979035639413,0.9130281954545924,0.5613207547169812,0.5034342188349359,0.3516771488469601,0.1643658326143227,0.1643658326143227,0.9321278825995807,2,716,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.3,0.9129979035639413,0.9130281954545924,0.15723270440251572,0.177029213380731,0.7557651991614256,0.7411561691113029,0.7411561691113029,0.9321278825995807,2,716,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.3,0.9129979035639413,0.9130281954545924,0.8708071278825996,0.8701247602693037,0.04219077568134166,0.021570319240724764,0.021570319240724764,0.9321278825995807,2,716,,,,,,,175.0
binary,1,DT,FGSM-SNN,0.05,0.8909853249475891,0.8916371434049157,0.3671383647798742,0.37367139362054264,0.5238469601677149,0.47032574743418115,0.47032574743418115,0.915356394129979,2,716,,,,,,,
binary,1,DT,PGD-10-SNN,0.05,0.8909853249475891,0.8916371434049157,0.3710691823899371,0.3786049803205098,0.519916142557652,0.4716644355198572,0.4716644355198572,0.915356394129979,2,716,10.0,3.0,0.1,,,,
binary,1,DT,PGD-20-SNN,0.05,0.8909853249475891,0.8916371434049157,0.370020964360587,0.37688098374030315,0.520964360587002,0.47032574743418115,0.47032574743418115,0.915356394129979,2,716,20.0,9.5,0.031578947368421054,,,,
binary,1,DT,BBA,0.05,0.8909853249475891,0.8916371434049157,0.0799266247379455,0.09569903232903569,0.8110587002096435,0.8683623382418563,0.8683623382418563,0.915356394129979,2,716,,,,80.0,160.0,115.0,
binary,1,DT,DBA-style,0.05,0.8909853249475891,0.8916371434049157,0.14046121593291405,0.14434377373655835,0.750524109014675,0.8670236501561803,0.8670236501561803,0.915356394129979,2,716,,,,,,,105.0
binary,1,DT,FGSM-SNN,0.1,0.8909853249475891,0.8916371434049157,0.2720125786163522,0.28880900766714374,0.6189727463312369,0.6238286479250335,0.6238286479250335,0.915356394129979,2,716,,,,,,,
binary,1,DT,PGD-10-SNN,0.1,0.8909853249475891,0.8916371434049157,0.28144654088050314,0.2983085487110024,0.609538784067086,0.6287371709058456,0.6287371709058456,0.915356394129979,2,716,10.0,3.0,0.1,,,,
binary,1,DT,PGD-20-SNN,0.1,0.8909853249475891,0.8916371434049157,0.2777777777777778,0.2947170828319294,0.6132075471698113,0.6300758589915216,0.6300758589915216,0.915356394129979,2,716,20.0,9.5,0.031578947368421054,,,,
binary,1,DT,BBA,0.1,0.8909853249475891,0.8916371434049157,0.007075471698113208,0.008700750294463594,0.8839098532494759,0.9892904953145917,0.9892904953145917,0.915356394129979,2,716,,,,80.0,160.0,115.0,
binary,1,DT,DBA-style,0.1,0.8909853249475891,0.8916371434049157,0.12054507337526206,0.12096179594110278,0.770440251572327,0.8960285586791611,0.8960285586791611,0.915356394129979,2,716,,,,,,,105.0
binary,1,DT,FGSM-SNN,0.2,0.8909853249475891,0.8916371434049157,0.10822851153039832,0.11805638525131051,0.7827568134171907,0.8750557786702365,0.8750557786702365,0.915356394129979,2,716,,,,,,,
binary,1,DT,PGD-10-SNN,0.2,0.8909853249475891,0.8916371434049157,0.16168763102725367,0.15928766284588644,0.7292976939203354,0.8746095493083444,0.8746095493083444,0.915356394129979,2,716,10.0,3.0,0.1,,,,
binary,1,DT,PGD-20-SNN,0.2,0.8909853249475891,0.8916371434049157,0.18081761006289307,0.17282156143259989,0.710167714884696,0.8746095493083444,0.8746095493083444,0.915356394129979,2,716,20.0,9.5,0.031578947368421054,,,,
binary,1,DT,BBA,0.2,0.8909853249475891,0.8916371434049157,0.0,0.0,0.8909853249475891,1.0,1.0,0.915356394129979,2,716,,,,80.0,160.0,115.0,
binary,1,DT,DBA-style,0.2,0.8909853249475891,0.8916371434049157,0.10455974842767296,0.10656961338160223,0.7864255765199162,0.9045069165551093,0.9045069165551093,0.915356394129979,2,716,,,,,,,105.0
binary,1,DT,FGSM-SNN,0.3,0.8909853249475891,0.8916371434049157,0.048480083857442346,0.04655073972959292,0.8425052410901468,0.9669790272199911,0.9669790272199911,0.915356394129979,2,716,,,,,,,
binary,1,DT,PGD-10-SNN,0.3,0.8909853249475891,0.8916371434049157,0.1501572327044025,0.12377420817616423,0.7408280922431866,0.9446675591253905,0.9446675591253905,0.915356394129979,2,716,10.0,3.0,0.1,,,,
binary,1,DT,PGD-20-SNN,0.3,0.8909853249475891,0.8916371434049157,0.15828092243186584,0.1282102025502056,0.7327044025157232,0.9464524765729585,0.9464524765729585,0.915356394129979,2,716,20.0,9.5,0.031578947368421054,,,,
binary,1,DT,BBA,0.3,0.8909853249475891,0.8916371434049157,0.0,0.0,0.8909853249475891,1.0,1.0,0.915356394129979,2,716,,,,80.0,160.0,115.0,
binary,1,DT,DBA-style,0.3,0.8909853249475891,0.8916371434049157,0.10429769392033543,0.10610494674961306,0.7866876310272537,0.9053993752788934,0.9053993752788934,0.915356394129979,2,716,,,,,,,105.0
binary,1,XGBoost,FGSM-SNN,0.05,0.9205974842767296,0.9209079182017139,0.11346960167714884,0.13196812530163518,0.8071278825995808,0.821722198182605,0.821722198182605,0.9287211740041929,2,716,,,,,,,
binary,1,XGBoost,PGD-10-SNN,0.05,0.9205974842767296,0.9209079182017139,0.09748427672955975,0.11499823633691529,0.8231132075471699,0.8476849848550411,0.8476849848550411,0.9287211740041929,2,716,10.0,8.0,0.0375,,,,
binary,1,XGBoost,PGD-20-SNN,0.05,0.9205974842767296,0.9209079182017139,0.09643605870020965,0.1138499208800422,0.82416142557652,0.8494158372998701,0.8494158372998701,0.9287211740041929,2,716,20.0,15.5,0.01935483870967742,,,,
binary,1,XGBoost,BBA,0.05,0.9205974842767296,0.9209079182017139,0.1509433962264151,0.1708767226861876,0.7696540880503145,0.7507572479446127,0.7507572479446127,0.9287211740041929,2,716,,,,170.0,170.0,165.0,
binary,1,XGBoost,DBA-style,0.05,0.9205974842767296,0.9209079182017139,0.6606394129979035,0.6557430034365086,0.2599580712788261,0.1735179575941151,0.1735179575941151,0.9287211740041929,2,716,,,,,,,160.0
binary,1,XGBoost,FGSM-SNN,0.1,0.9205974842767296,0.9209079182017139,0.06525157232704402,0.0768097908559309,0.8553459119496856,0.9073993942016443,0.9073993942016443,0.9287211740041929,2,716,,,,,,,
binary,1,XGBoost,PGD-10-SNN,0.1,0.9205974842767296,0.9209079182017139,0.03668763102725367,0.044305540301746264,0.8839098532494759,0.950237992211164,0.950237992211164,0.9287211740041929,2,716,10.0,8.0,0.0375,,,,
binary,1,XGBoost,PGD-20-SNN,0.1,0.9205974842767296,0.9209079182017139,0.03511530398322851,0.04262101314733867,0.8854821802935011,0.9515361315447858,0.9515361315447858,0.9287211740041929,2,716,20.0,15.5,0.01935483870967742,,,,
binary,1,XGBoost,BBA,0.1,0.9205974842767296,0.9209079182017139,0.011530398322851153,0.014852108927776147,0.9090670859538784,0.9809606231068801,0.9809606231068801,0.9287211740041929,2,716,,,,170.0,170.0,165.0,
binary,1,XGBoost,DBA-style,0.1,0.9205974842767296,0.9209079182017139,0.6527777777777778,0.6483196462064652,0.2678197064989518,0.18303764604067504,0.18303764604067504,0.9287211740041929,2,716,,,,,,,160.0
binary,1,XGBoost,FGSM-SNN,0.2,0.9205974842767296,0.9209079182017139,0.026467505241090147,0.028652652535163085,0.8941299790356395,0.972739073993942,0.972739073993942,0.9287211740041929,2,716,,,,,,,
binary,1,XGBoost,PGD-10-SNN,0.2,0.9205974842767296,0.9209079182017139,0.12211740041928722,0.13897711468903803,0.7984800838574424,0.8334054521852012,0.8334054521852012,0.9287211740041929,2,716,10.0,8.0,0.0375,,,,
