task,fold,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_classes,num_features,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
binary,1,RF,FGSM-SNN,0.05,0.9095911949685535,0.9095832844074149,0.5697064989517819,0.4968830068799802,0.3398846960167715,0.12791702679343128,0.12791702679343128,0.9208595387840671,2,716,,,,,,,
binary,1,RF,PGD-10-SNN,0.05,0.9095911949685535,0.9095832844074149,0.5822851153039832,0.4843334915695436,0.32730607966457026,0.09593777009507347,0.09593777009507347,0.9208595387840671,2,716,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.05,0.9095911949685535,0.9095832844074149,0.5825471698113207,0.48447401551535957,0.32704402515723274,0.09550561797752809,0.09550561797752809,0.9208595387840671,2,716,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.05,0.9095911949685535,0.9095832844074149,0.5188679245283019,0.4499269209880024,0.39072327044025157,0.1512532411408816,0.1512532411408816,0.9208595387840671,2,716,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.05,0.9095911949685535,0.9095832844074149,0.8763102725366876,0.8758596504752957,0.03328092243186587,0.01901469317199654,0.01901469317199654,0.9208595387840671,2,716,,,,,,,175.0
binary,1,RF,FGSM-SNN,0.1,0.9095911949685535,0.9095832844074149,0.46147798742138363,0.43706923142208026,0.4481132075471698,0.324114088159032,0.324114088159032,0.9208595387840671,2,716,,,,,,,
binary,1,RF,PGD-10-SNN,0.1,0.9095911949685535,0.9095832844074149,0.5505765199161425,0.48007494819120866,0.3590146750524109,0.17113223854796888,0.17113223854796888,0.9208595387840671,2,716,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.1,0.9095911949685535,0.9095832844074149,0.5424528301886793,0.47519500238349704,0.36713836477987416,0.18452895419187554,0.18452895419187554,0.9208595387840671,2,716,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.1,0.9095911949685535,0.9095832844074149,0.45125786163522014,0.4051379718400712,0.4583333333333333,0.25583405358686256,0.25583405358686256,0.9208595387840671,2,716,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.1,0.9095911949685535,0.9095832844074149,0.8734276729559748,0.8729545395979833,0.036163522012578664,0.021175453759723423,0.021175453759723423,0.9208595387840671,2,716,,,,,,,175.0
binary,1,RF,FGSM-SNN,0.2,0.9095911949685535,0.9095832844074149,0.5880503144654088,0.5312651176587333,0.32154088050314467,0.13872082973206568,0.13872082973206568,0.9208595387840671,2,716,,,,,,,
binary,1,RF,PGD-10-SNN,0.2,0.9095911949685535,0.9095832844074149,0.6116352201257862,0.5297095493287314,0.29795597484276726,0.08945548833189283,0.08945548833189283,0.9208595387840671,2,716,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.2,0.9095911949685535,0.9095832844074149,0.6139937106918238,0.5314699646858866,0.2955974842767296,0.0847018150388937,0.0847018150388937,0.9208595387840671,2,716,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.2,0.9095911949685535,0.9095832844074149,0.3110587002096436,0.3091312927128419,0.5985324947589099,0.4870354364736387,0.4870354364736387,0.9208595387840671,2,716,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.2,0.9095911949685535,0.9095832844074149,0.8702830188679245,0.8696987901962548,0.03930817610062898,0.022039757994814176,0.022039757994814176,0.9208595387840671,2,716,,,,,,,175.0
binary,1,RF,FGSM-SNN,0.3,0.9095911949685535,0.9095832844074149,0.5875262054507338,0.5191242247714087,0.3220649895178197,0.11884183232497839,0.11884183232497839,0.9208595387840671,2,716,,,,,,,
binary,1,RF,PGD-10-SNN,0.3,0.9095911949685535,0.9095832844074149,0.595125786163522,0.5192518385793157,0.3144654088050315,0.11797752808988764,0.11797752808988764,0.9208595387840671,2,716,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.3,0.9095911949685535,0.9095832844074149,0.6008909853249476,0.5243134982407488,0.3087002096436059,0.11063094209161625,0.11063094209161625,0.9208595387840671,2,716,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.3,0.9095911949685535,0.9095832844074149,0.22248427672955975,0.23712579290447394,0.6871069182389937,0.6331028522039758,0.6331028522039758,0.9208595387840671,2,716,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.3,0.9095911949685535,0.9095832844074149,0.8692348008385744,0.8685951878817502,0.040356394129979045,0.022039757994814176,0.022039757994814176,0.9208595387840671,2,716,,,,,,,175.0
binary,1,DT,FGSM-SNN,0.05,0.8773584905660378,0.8774435361493079,0.3870545073375262,0.39241602621010113,0.49030398322851154,0.4452846975088968,0.4452846975088968,0.9017295597484277,2,716,,,,,,,
binary,1,DT,PGD-10-SNN,0.05,0.8773584905660378,0.8774435361493079,0.38967505241090145,0.3941670581874324,0.4876834381551363,0.4395017793594306,0.4395017793594306,0.9017295597484277,2,716,10.0,3.0,0.1,,,,
binary,1,DT,PGD-20-SNN,0.05,0.8773584905660378,0.8774435361493079,0.38941299790356393,0.39412254898422416,0.48794549266247383,0.4403914590747331,0.4403914590747331,0.9017295597484277,2,716,20.0,9.5,0.031578947368421054,,,,
binary,1,DT,BBA,0.05,0.8773584905660378,0.8774435361493079,0.20964360587002095,0.22585842331563113,0.6677148846960168,0.6445729537366548,0.6445729537366548,0.9017295597484277,2,716,,,,80.0,160.0,115.0,
binary,1,DT,DBA-style,0.05,0.8773584905660378,0.8774435361493079,0.29585953878406707,0.3085450701392321,0.5814989517819706,0.6806049822064056,0.6806049822064056,0.9017295597484277,2,716,,,,,,,105.0
binary,1,DT,FGSM-SNN,0.1,0.8773584905660378,0.8774435361493079,0.31577568134171907,0.3304848501178623,0.5615828092243187,0.5662811387900356,0.5662811387900356,0.9017295597484277,2,716,,,,,,,
binary,1,DT,PGD-10-SNN,0.1,0.8773584905660378,0.8774435361493079,0.3275681341719078,0.3422532478844046,0.54979035639413,0.5609430604982206,0.5609430604982206,0.9017295597484277,2,716,10.0,3.0,0.1,,,,
binary,1,DT,PGD-20-SNN,0.1,0.8773584905660378,0.8774435361493079,0.3270440251572327,0.3415899316691961,0.550314465408805,0.5587188612099644,0.5587188612099644,0.9017295597484277,2,716,20.0,9.5,0.031578947368421054,,,,
binary,1,DT,BBA,0.1,0.8773584905660378,0.8774435361493079,0.06892033542976939,0.08392651252941159,0.8084381551362684,0.8834519572953736,0.8834519572953736,0.9017295597484277,2,716,,,,80.0,160.0,115.0,
binary,1,DT,DBA-style,0.1,0.8773584905660378,0.8774435361493079,0.14465408805031446,0.1271907756813417,0.7327044025157233,0.9252669039145908,0.9252669039145908,0.9017295597484277,2,716,,,,,,,105.0
binary,1,DT,FGSM-SNN,0.2,0.8773584905660378,0.8774435361493079,0.13128930817610063,0.14184094400335778,0.7460691823899371,0.854982206405694,0.854982206405694,0.9017295597484277,2,716,,,,,,,
binary,1,DT,PGD-10-SNN,0.2,0.8773584905660378,0.8774435361493079,0.1580188679245283,0.16796620898937384,0.7193396226415094,0.8322953736654805,0.8322953736654805,0.9017295597484277,2,716,10.0,3.0,0.1,,,,
binary,1,DT,PGD-20-SNN,0.2,0.8773584905660378,0.8774435361493079,0.16221174004192873,0.1729322014084598,0.715146750524109,0.8256227758007118,0.8256227758007118,0.9017295597484277,2,716,20.0,9.5,0.031578947368421054,,,,
binary,1,DT,BBA,0.2,0.8773584905660378,0.8774435361493079,0.0002620545073375262,0.0001826211657107204,0.8770964360587002,1.0,1.0,0.9017295597484277,2,716,,,,80.0,160.0,115.0,
binary,1,DT,DBA-style,0.2,0.8773584905660378,0.8774435361493079,0.13967505241090147,0.1229567643738659,0.7376834381551363,0.927491103202847,0.927491103202847,0.9017295597484277,2,716,,,,,,,105.0
binary,1,DT,FGSM-SNN,0.3,0.8773584905660378,0.8774435361493079,0.05634171907756813,0.05267711217730226,0.8210167714884696,0.9666370106761566,0.9666370106761566,0.9017295597484277,2,716,,,,,,,
binary,1,DT,PGD-10-SNN,0.3,0.8773584905660378,0.8774435361493079,0.10639412997903563,0.1061093904655609,0.7709643605870021,0.9132562277580071,0.9132562277580071,0.9017295597484277,2,716,10.0,3.0,0.1,,,,
binary,1,DT,PGD-20-SNN,0.3,0.8773584905660378,0.8774435361493079,0.11766247379454926,0.11659815217784308,0.7596960167714885,0.9070284697508897,0.9070284697508897,0.9017295597484277,2,716,20.0,9.5,0.031578947368421054,,,,
