task,fold,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_classes,num_features,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
multi,1,RF,FGSM-SNN,0.05,0.8671383647798742,0.866988811490398,0.3356918238993711,0.2388414638678227,0.5314465408805031,0.5197066911090742,0.08707607699358387,0.8325471698113207,6,716,,,,,,,
multi,1,RF,PGD-10-SNN,0.05,0.8671383647798742,0.866988811490398,0.33176100628930816,0.23004477326274417,0.535377358490566,0.5238313473877176,0.14711274060494958,0.8325471698113207,6,716,10.0,10.0,0.03,,,,
multi,1,RF,PGD-20-SNN,0.05,0.8671383647798742,0.866988811490398,0.330188679245283,0.22835897806859895,0.5369496855345912,0.5252062328139322,0.14940421631530706,0.8325471698113207,6,716,20.0,19.0,0.015789473684210527,,,,
multi,1,RF,BBA,0.05,0.8671383647798742,0.866988811490398,0.3333333333333333,0.3086425318915265,0.5338050314465408,0.42896425297891844,0.20119156736938587,0.8325471698113207,6,716,,,,170.0,280.0,200.0,
multi,1,RF,DBA-style,0.05,0.8671383647798742,0.866988811490398,0.7746331236897275,0.7747198005816864,0.09250524109014668,0.06095325389550871,0.051329055912007336,0.8325471698113207,6,716,,,,,,,175.0
multi,1,RF,FGSM-SNN,0.1,0.8671383647798742,0.866988811490398,0.3312368972746331,0.2309512405051358,0.535901467505241,0.5293308890925756,0.08111824014665445,0.8325471698113207,6,716,,,,,,,
multi,1,RF,PGD-10-SNN,0.1,0.8671383647798742,0.866988811490398,0.33176100628930816,0.22412276748691476,0.535377358490566,0.535288725939505,0.2076076993583868,0.8325471698113207,6,716,10.0,10.0,0.03,,,,
multi,1,RF,PGD-20-SNN,0.1,0.8671383647798742,0.866988811490398,0.330188679245283,0.22414274356811043,0.5369496855345912,0.5334555453712191,0.2071494042163153,0.8325471698113207,6,716,20.0,19.0,0.015789473684210527,,,,
multi,1,RF,BBA,0.1,0.8671383647798742,0.866988811490398,0.2583857442348008,0.21406794164369622,0.6087526205450733,0.5540788267644363,0.1782768102658112,0.8325471698113207,6,716,,,,170.0,280.0,200.0,
multi,1,RF,DBA-style,0.1,0.8671383647798742,0.866988811490398,0.77437106918239,0.7744504404335166,0.0927672955974842,0.06049495875343722,0.05087076076993584,0.8325471698113207,6,716,,,,,,,175.0
multi,1,RF,FGSM-SNN,0.2,0.8671383647798742,0.866988811490398,0.3194444444444444,0.2080848210238586,0.5476939203354297,0.5421631530705775,0.11640696608615948,0.8325471698113207,6,716,,,,,,,
multi,1,RF,PGD-10-SNN,0.2,0.8671383647798742,0.866988811490398,0.3238993710691824,0.2051967008972883,0.5432389937106918,0.5453712190650779,0.21998166819431714,0.8325471698113207,6,716,10.0,10.0,0.03,,,,
multi,1,RF,PGD-20-SNN,0.2,0.8671383647798742,0.866988811490398,0.3238993710691824,0.20598757016737465,0.5432389937106918,0.5453712190650779,0.22639780018331807,0.8325471698113207,6,716,20.0,19.0,0.015789473684210527,,,,
multi,1,RF,BBA,0.2,0.8671383647798742,0.866988811490398,0.1899895178197065,0.14733083605674893,0.6771488469601676,0.6686526122823098,0.26076993583868013,0.8325471698113207,6,716,,,,170.0,280.0,200.0,
multi,1,RF,DBA-style,0.2,0.8671383647798742,0.866988811490398,0.7735849056603774,0.7736612071184458,0.09355345911949675,0.06049495875343722,0.04949587534372136,0.8325471698113207,6,716,,,,,,,175.0
multi,1,RF,FGSM-SNN,0.3,0.8671383647798742,0.866988811490398,0.300314465408805,0.1867420200199519,0.5668238993710691,0.5774518790100825,0.12648945921173235,0.8325471698113207,6,716,,,,,,,
multi,1,RF,PGD-10-SNN,0.3,0.8671383647798742,0.866988811490398,0.32337526205450734,0.20506375400289692,0.5437631027253669,0.5458295142071494,0.19477543538038497,0.8325471698113207,6,716,10.0,10.0,0.03,,,,
multi,1,RF,PGD-20-SNN,0.3,0.8671383647798742,0.866988811490398,0.3231132075471698,0.20171587849070655,0.5440251572327044,0.5485792850595783,0.20348304307974335,0.8325471698113207,6,716,20.0,19.0,0.015789473684210527,,,,
