task,fold,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_classes,num_features,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
multi_source_to_any,1,RF,FGSM-SNN,0.05,0.9266247379454927,0.9264369307765888,0.35115303983228513,0.2507168170429677,0.5754716981132075,0.4694229112833764,0.06459948320413436,0.8705450733752621,6,4398,,,,,,,
multi_source_to_any,1,RF,PGD-10-SNN,0.05,0.9266247379454927,0.9264369307765888,0.3474842767295597,0.24750138713218264,0.579140461215933,0.4702842377260982,0.06933677863910422,0.8705450733752621,6,4398,10.0,10.0,0.03,,,,
multi_source_to_any,1,RF,PGD-20-SNN,0.05,0.9266247379454927,0.9264369307765888,0.3480083857442348,0.2488424216741838,0.578616352201258,0.4698535745047373,0.06847545219638243,0.8705450733752621,6,4398,20.0,19.0,0.015789473684210527,,,,
multi_source_to_any,1,RF,BBA,0.05,0.9266247379454927,0.9264369307765888,0.7224842767295597,0.7159157723884839,0.204140461215933,0.09431524547803617,0.04823428079242033,0.8705450733752621,6,4398,,,,170.0,280.0,200.0,
multi_source_to_any,1,RF,DBA-style,0.05,0.9266247379454927,0.9264369307765888,0.9072327044025157,0.9070264551684524,0.019392033542977027,0.015073212747631352,0.011627906976744186,0.8705450733752621,6,4398,,,,,,,175.0
multi_source_to_any,1,RF,FGSM-SNN,0.1,0.9266247379454927,0.9264369307765888,0.3238993710691824,0.2217798920070721,0.6027253668763104,0.5120585701981051,0.09646856158484066,0.8705450733752621,6,4398,,,,,,,
multi_source_to_any,1,RF,PGD-10-SNN,0.1,0.9266247379454927,0.9264369307765888,0.3170859538784067,0.21626832089833878,0.6095387840670861,0.5236864771748493,0.11584840654608096,0.8705450733752621,6,4398,10.0,10.0,0.03,,,,
multi_source_to_any,1,RF,PGD-20-SNN,0.1,0.9266247379454927,0.9264369307765888,0.31577568134171907,0.2152080052128399,0.6108490566037736,0.5258397932816538,0.10465116279069768,0.8705450733752621,6,4398,20.0,19.0,0.015789473684210527,,,,
multi_source_to_any,1,RF,BBA,0.1,0.9266247379454927,0.9264369307765888,0.6698113207547169,0.6606474526959847,0.2568134171907758,0.1429801894918174,0.05254091300602928,0.8705450733752621,6,4398,,,,170.0,280.0,200.0,
multi_source_to_any,1,RF,DBA-style,0.1,0.9266247379454927,0.9264369307765888,0.9067085953878407,0.9065037045802982,0.01991614255765206,0.015503875968992248,0.011627906976744186,0.8705450733752621,6,4398,,,,,,,175.0
