task,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,targeted_evasion_asr,snn_agreement,num_features,num_targetable,target_label
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.05,0.8970780922431866,0.8970268300748028,0.35174266247379454,0.23636712164638898,0.5453354297693921,0.9325005607876791,0.8382468553459119,4398.0,2232.0,3
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.1,0.8970780922431866,0.8970268300748028,0.31833071278826,0.17987507341445577,0.5787473794549266,0.9894885564847578,0.8382468553459119,4398.0,2232.0,3
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.2,0.8970780922431866,0.8970268300748028,0.3139412997903564,0.1718094431470784,0.5831367924528302,0.9969818156904636,0.8382468553459119,4398.0,2232.0,3
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.3,0.8970780922431866,0.8970268300748028,0.3136137316561845,0.1712496787358604,0.5834643605870021,0.9975406998716044,0.8382468553459119,4398.0,2232.0,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.05,0.8970780922431866,0.8970268300748028,0.5625,0.5384110994057028,0.33457809224318663,0.5721876472588725,0.8382468553459119,4398.0,2232.0,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.1,0.8970780922431866,0.8970268300748028,0.5438941299790356,0.5170798105489995,0.35318396226415094,0.603991699049615,0.8382468553459119,4398.0,2232.0,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.2,0.8970780922431866,0.8970268300748028,0.5392426624737945,0.5109439365854882,0.3578354297693921,0.6119402932347647,0.8382468553459119,4398.0,2232.0,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.3,0.8970780922431866,0.8970268300748028,0.5279088050314465,0.4969408255513566,0.3691692872117401,0.6312888523033318,0.8382468553459119,4398.0,2232.0,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.05,0.8970780922431866,0.8970268300748028,0.5400288259958071,0.49664419019467615,0.3570492662473795,0.29657672298628834,0.8382468553459119,4398.0,2232.0,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.1,0.8970780922431866,0.8970268300748028,0.5163784067085954,0.46253174095517297,0.3806996855345912,0.37316751867031445,0.8382468553459119,4398.0,2232.0,3
