task,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_features
binary,DT,BBA,0.05,0.9116876310272537,0.9119830461903004,0.0695754716981132,0.08367375306493702,0.8421121593291405,0.8853372466058629,0.8853372466058629,0.898519392033543,4398.0
binary,DT,BBA,0.1,0.9116876310272537,0.9119830461903004,0.00890985324947589,0.011429434810118209,0.9027777777777778,0.9853985056641544,0.9853985056641544,0.898519392033543,4398.0
binary,DT,BBA,0.2,0.9116876310272537,0.9119830461903004,0.0052410901467505235,0.00676366592430737,0.9064465408805031,0.991351368481759,0.991351368481759,0.898519392033543,4398.0
binary,DT,BBA,0.3,0.9116876310272537,0.9119830461903004,0.004061844863731656,0.005235111922990729,0.9076257861635221,0.9933116857478932,0.9933116857478932,0.898519392033543,4398.0
binary,DT,DBA-style,0.05,0.9116876310272537,0.9119830461903004,0.21069182389937108,0.22766955591876328,0.7009958071278826,0.6720549312469535,0.6720549312469535,0.898519392033543,4398.0
binary,DT,DBA-style,0.1,0.9116876310272537,0.9119830461903004,0.181145178197065,0.1980084317628139,0.7305424528301887,0.7192417469873698,0.7192417469873698,0.898519392033543,4398.0
binary,DT,DBA-style,0.2,0.9116876310272537,0.9119830461903004,0.15867400419287211,0.17491034255920887,0.7530136268343816,0.7539755149445281,0.7539755149445281,0.898519392033543,4398.0
binary,DT,DBA-style,0.3,0.9116876310272537,0.9119830461903004,0.15100890985324947,0.16752786002908182,0.7606787211740043,0.7641487310210107,0.7641487310210107,0.898519392033543,4398.0
binary,DT,FGSM-SNN,0.05,0.9116876310272537,0.9119830461903004,0.4198768343815514,0.4313720922985832,0.4918107966457024,0.5237576942289757,0.5237576942289757,0.898519392033543,4398.0
binary,DT,FGSM-SNN,0.1,0.9116876310272537,0.9119830461903004,0.36150419287211744,0.37239940855673065,0.5501834381551363,0.6182574793588999,0.6182574793588999,0.898519392033543,4398.0
binary,DT,FGSM-SNN,0.2,0.9116876310272537,0.9119830461903004,0.355083857442348,0.3636848598807861,0.5566037735849056,0.6219040820548909,0.6219040820548909,0.898519392033543,4398.0
