task,fold,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_classes,num_features,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features,time_window
binary,4,RF,BBA,0.1,0.8839098532494759,0.8837342908020005,0.480083857442348,0.4226233957513021,0.4038259958071279,0.19401671799384074,0.19401671799384074,0.9017295597484277,2,716,,,,170.0,280.0,200.0,, (3.0days)
binary,4,RF,DBA-style,0.1,0.8839098532494759,0.8837342908020005,0.8312368972746331,0.8302957700293992,0.05267295597484278,0.034755829300483945,0.034755829300483945,0.9017295597484277,2,716,,,,,,,175.0, (3.0days)
binary,4,RF,FGSM-SNN,0.2,0.8839098532494759,0.8837342908020005,0.5390461215932913,0.48278951720695873,0.34486373165618456,0.21513418389793224,0.21513418389793224,0.9017295597484277,2,716,,,,,,,, (3.0days)
binary,4,RF,PGD-10-SNN,0.2,0.8839098532494759,0.8837342908020005,0.52541928721174,0.47033959241567175,0.3584905660377359,0.24153101627804663,0.24153101627804663,0.9017295597484277,2,716,10.0,10.0,0.03,,,,, (3.0days)
binary,4,RF,PGD-20-SNN,0.2,0.8839098532494759,0.8837342908020005,0.5277777777777778,0.47182639157032236,0.3561320754716981,0.23669159700835898,0.23669159700835898,0.9017295597484277,2,716,20.0,19.0,0.015789473684210527,,,,, (3.0days)
binary,4,RF,BBA,0.2,0.8839098532494759,0.8837342908020005,0.4331761006289308,0.39381085615780653,0.4507337526205451,0.27276726792784867,0.27276726792784867,0.9017295597484277,2,716,,,,170.0,280.0,200.0,, (3.0days)
binary,4,RF,DBA-style,0.2,0.8839098532494759,0.8837342908020005,0.8309748427672956,0.830048898241103,0.0529350104821803,0.03519577650681918,0.03519577650681918,0.9017295597484277,2,716,,,,,,,175.0, (3.0days)
binary,4,RF,FGSM-SNN,0.3,0.8839098532494759,0.8837342908020005,0.4921383647798742,0.4529845663134826,0.3917714884696017,0.30004399472063353,0.30004399472063353,0.9017295597484277,2,716,,,,,,,, (3.0days)
binary,4,RF,PGD-10-SNN,0.3,0.8839098532494759,0.8837342908020005,0.5165094339622641,0.46494006158192663,0.3674004192872118,0.2542894852617686,0.2542894852617686,0.9017295597484277,2,716,10.0,10.0,0.03,,,,, (3.0days)
binary,4,RF,PGD-20-SNN,0.3,0.8839098532494759,0.8837342908020005,0.5125786163522013,0.46169926340604106,0.37133123689727465,0.2600087989441267,0.2600087989441267,0.9017295597484277,2,716,20.0,19.0,0.015789473684210527,,,,, (3.0days)
binary,4,RF,BBA,0.3,0.8839098532494759,0.8837342908020005,0.33464360587002095,0.32669310983423216,0.549266247379455,0.4381874175098988,0.4381874175098988,0.9017295597484277,2,716,,,,170.0,280.0,200.0,, (3.0days)
binary,4,RF,DBA-style,0.3,0.8839098532494759,0.8837342908020005,0.8304507337526206,0.8294884943917019,0.053459119496855334,0.03519577650681918,0.03519577650681918,0.9017295597484277,2,716,,,,,,,175.0, (3.0days)
binary,4,DT,FGSM-SNN,0.05,0.8637316561844863,0.8653155845309114,0.5778301886792453,0.5761717471934418,0.28590146750524104,0.296227293898463,0.296227293898463,0.9090670859538784,2,716,,,,,,,, (3.0days)
binary,4,DT,PGD-10-SNN,0.05,0.8637316561844863,0.8653155845309114,0.5728511530398323,0.5759036025111636,0.2908805031446541,0.3274336283185841,0.3274336283185841,0.9090670859538784,2,716,10.0,3.0,0.1,,,,, (3.0days)
binary,4,DT,PGD-20-SNN,0.05,0.8637316561844863,0.8653155845309114,0.5893605870020965,0.5892525728448219,0.27437106918238985,0.29063809967396365,0.29063809967396365,0.9090670859538784,2,716,20.0,9.5,0.031578947368421054,,,,, (3.0days)
binary,4,DT,BBA,0.05,0.8637316561844863,0.8653155845309114,0.14753668763102726,0.16751596503801494,0.7161949685534591,0.7377736376339078,0.7377736376339078,0.9090670859538784,2,716,,,,80.0,160.0,115.0,, (3.0days)
binary,4,DT,DBA-style,0.05,0.8637316561844863,0.8653155845309114,0.10770440251572327,0.12032001903289981,0.7560272536687631,0.8532836516068933,0.8532836516068933,0.9090670859538784,2,716,,,,,,,105.0, (3.0days)
binary,4,DT,FGSM-SNN,0.1,0.8637316561844863,0.8653155845309114,0.5694444444444444,0.5721778542244957,0.2942872117400419,0.3353516534699581,0.3353516534699581,0.9090670859538784,2,716,,,,,,,, (3.0days)
binary,4,DT,PGD-10-SNN,0.1,0.8637316561844863,0.8653155845309114,0.5513626834381551,0.5579303615771917,0.31236897274633124,0.37587331159757803,0.37587331159757803,0.9090670859538784,2,716,10.0,3.0,0.1,,,,, (3.0days)
binary,4,DT,PGD-20-SNN,0.1,0.8637316561844863,0.8653155845309114,0.5374737945492662,0.5451188816640798,0.3262578616352201,0.39636702375407545,0.39636702375407545,0.9090670859538784,2,716,20.0,9.5,0.031578947368421054,,,,, (3.0days)
