task,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_features,time_window
binary,LightGBM,BBA,0.2,0.8718553459119497,0.8726276538650761,0.07095125786163523,0.08568770157889444,0.8009040880503144,0.877295075495773,0.877295075495773,0.8964229559748428,716.0, (6hours)
binary,LightGBM,BBA,0.3,0.8718553459119497,0.8726276538650761,0.06027253668763102,0.07358100835274954,0.8115828092243187,0.8958143041227816,0.8958143041227816,0.8964229559748428,716.0, (6hours)
binary,LightGBM,DBA-style,0.05,0.8718553459119497,0.8726276538650761,0.4332416142557652,0.39598828086423216,0.43861373165618445,0.25452400800323177,0.25452400800323177,0.8964229559748428,716.0, (6hours)
binary,LightGBM,DBA-style,0.1,0.8718553459119497,0.8726276538650761,0.43618972746331236,0.3978607731807365,0.43566561844863727,0.24929729008555115,0.24929729008555115,0.8964229559748428,716.0, (6hours)
binary,LightGBM,DBA-style,0.2,0.8718553459119497,0.8726276538650761,0.43442085953878407,0.39672073196530416,0.4374344863731656,0.2523761121579214,0.2523761121579214,0.8964229559748428,716.0, (6hours)
binary,LightGBM,DBA-style,0.3,0.8718553459119497,0.8726276538650761,0.4337002096436059,0.39625821723995713,0.4381551362683438,0.25362376569217415,0.25362376569217415,0.8964229559748428,716.0, (6hours)
binary,LightGBM,FGSM-SNN,0.05,0.8718553459119497,0.8726276538650761,0.5472353249475891,0.46174327660668724,0.32462002096436054,0.13860138877183015,0.13860138877183015,0.8964229559748428,716.0, (6hours)
binary,LightGBM,FGSM-SNN,0.1,0.8718553459119497,0.8726276538650761,0.4116876310272537,0.37581288307904925,0.460167714884696,0.3773230422001095,0.3773230422001095,0.8964229559748428,716.0, (6hours)
binary,LightGBM,FGSM-SNN,0.2,0.8718553459119497,0.8726276538650761,0.39308176100628933,0.36334078339684617,0.47877358490566035,0.42051275014665546,0.42051275014665546,0.8964229559748428,716.0, (6hours)
binary,LightGBM,FGSM-SNN,0.3,0.8718553459119497,0.8726276538650761,0.3978642557651992,0.37571295093449514,0.47399109014675045,0.42779455528708804,0.42779455528708804,0.8964229559748428,716.0, (6hours)
binary,LightGBM,PGD-10-SNN,0.05,0.8718553459119497,0.8726276538650761,0.5419287211740043,0.4579358674107389,0.3299266247379455,0.16461545999719726,0.16461545999719726,0.8964229559748428,716.0, (6hours)
binary,LightGBM,PGD-10-SNN,0.1,0.8718553459119497,0.8726276538650761,0.41037735849056606,0.3723459622299831,0.46147798742138363,0.3883602601436803,0.3883602601436803,0.8964229559748428,716.0, (6hours)
binary,LightGBM,PGD-10-SNN,0.2,0.8718553459119497,0.8726276538650761,0.4484407756813417,0.3933195011519198,0.4234145702306079,0.3398182088174001,0.3398182088174001,0.8964229559748428,716.0, (6hours)
binary,LightGBM,PGD-10-SNN,0.3,0.8718553459119497,0.8726276538650761,0.47333595387840666,0.4161948694446437,0.398519392033543,0.31618856497160475,0.31618856497160475,0.8964229559748428,716.0, (6hours)
binary,LightGBM,PGD-20-SNN,0.05,0.8718553459119497,0.8726276538650761,0.5421907756813418,0.4581307505522676,0.3296645702306079,0.16473716360115176,0.16473716360115176,0.8964229559748428,716.0, (6hours)
binary,LightGBM,PGD-20-SNN,0.1,0.8718553459119497,0.8726276538650761,0.41149109014675056,0.3733323277836943,0.4603642557651991,0.38540893232236323,0.38540893232236323,0.8964229559748428,716.0, (6hours)
binary,LightGBM,PGD-20-SNN,0.2,0.8718553459119497,0.8726276538650761,0.4099842767295597,0.36798658351602254,0.4618710691823899,0.40402138151109557,0.40402138151109557,0.8964229559748428,716.0, (6hours)
binary,LightGBM,PGD-20-SNN,0.3,0.8718553459119497,0.8726276538650761,0.4082809224318658,0.3736753773051068,0.4635744234800838,0.41940630172155235,0.41940630172155235,0.8964229559748428,716.0, (6hours)
binary,RF,BBA,0.05,0.8694968553459119,0.8697756708487452,0.47707023060796644,0.4226128740253891,0.3924266247379455,0.18461995365275832,0.18461995365275832,0.8752620545073375,716.0, (6hours)
binary,RF,BBA,0.1,0.8694968553459119,0.8697756708487452,0.4835560796645702,0.4247327746094648,0.3859407756813417,0.17088600355969055,0.17088600355969055,0.8752620545073375,716.0, (6hours)
binary,RF,BBA,0.2,0.8694968553459119,0.8697756708487452,0.39367138364779874,0.36584189306734216,0.47582547169811323,0.32492338846508007,0.32492338846508007,0.8752620545073375,716.0, (6hours)
binary,RF,BBA,0.3,0.8694968553459119,0.8697756708487452,0.3104690775681342,0.3068772100479496,0.5590277777777778,0.46756039303624763,0.46756039303624763,0.8752620545073375,716.0, (6hours)
binary,RF,DBA-style,0.05,0.8694968553459119,0.8697756708487452,0.7891771488469601,0.7874661531533426,0.08031970649895182,0.04452753753866647,0.04452753753866647,0.8752620545073375,716.0, (6hours)
binary,RF,DBA-style,0.1,0.8694968553459119,0.8697756708487452,0.78812893081761,0.7863484993659227,0.08136792452830188,0.044751864933882224,0.044751864933882224,0.8752620545073375,716.0, (6hours)
binary,RF,DBA-style,0.2,0.8694968553459119,0.8697756708487452,0.7876703354297694,0.7858595069425782,0.08182651991614254,0.04486895321898007,0.04486895321898007,0.8752620545073375,716.0, (6hours)
binary,RF,DBA-style,0.3,0.8694968553459119,0.8697756708487452,0.7868841719077568,0.7850440221595134,0.08261268343815514,0.04531840497846363,0.04531840497846363,0.8752620545073375,716.0, (6hours)
binary,RF,FGSM-SNN,0.05,0.8694968553459119,0.8697756708487452,0.5277122641509434,0.4532879316635918,0.34178459119496857,0.15510832667132807,0.15510832667132807,0.8752620545073375,716.0, (6hours)
binary,RF,FGSM-SNN,0.1,0.8694968553459119,0.8697756708487452,0.4030398322851153,0.3843157662165544,0.46645702306079667,0.38069560258895163,0.38069560258895163,0.8752620545073375,716.0, (6hours)
binary,RF,FGSM-SNN,0.2,0.8694968553459119,0.8697756708487452,0.3871200209643606,0.3743414602840635,0.4823768343815513,0.42275141683694684,0.42275141683694684,0.8752620545073375,716.0, (6hours)
binary,RF,FGSM-SNN,0.3,0.8694968553459119,0.8697756708487452,0.4004848008385744,0.38281375768445286,0.4690120545073375,0.3978087463045174,0.3978087463045174,0.8752620545073375,716.0, (6hours)
binary,RF,PGD-10-SNN,0.05,0.8694968553459119,0.8697756708487452,0.5452699161425576,0.4625476282747154,0.3242269392033543,0.13246780056130278,0.13246780056130278,0.8752620545073375,716.0, (6hours)
binary,RF,PGD-10-SNN,0.1,0.8694968553459119,0.8697756708487452,0.44837526205450734,0.4156522068131905,0.42112159329140464,0.3235299485565145,0.3235299485565145,0.8752620545073375,716.0, (6hours)
binary,RF,PGD-10-SNN,0.2,0.8694968553459119,0.8697756708487452,0.4389412997903564,0.4115971061368442,0.4305555555555556,0.35690640552710357,0.35690640552710357,0.8752620545073375,716.0, (6hours)
binary,RF,PGD-10-SNN,0.3,0.8694968553459119,0.8697756708487452,0.4261006289308176,0.40102559304685226,0.44339622641509435,0.37309046689208347,0.37309046689208347,0.8752620545073375,716.0, (6hours)
binary,RF,PGD-20-SNN,0.05,0.8694968553459119,0.8697756708487452,0.546711215932914,0.4633287191273946,0.32278563941299787,0.1294196689167127,0.1294196689167127,0.8752620545073375,716.0, (6hours)
binary,RF,PGD-20-SNN,0.1,0.8694968553459119,0.8697756708487452,0.4509302935010482,0.4173703615523392,0.41856656184486374,0.3195888181983484,0.3195888181983484,0.8752620545073375,716.0, (6hours)
binary,RF,PGD-20-SNN,0.2,0.8694968553459119,0.8697756708487452,0.4417583857442348,0.41354072522180274,0.42773846960167716,0.35376903072636046,0.35376903072636046,0.8752620545073375,716.0, (6hours)
binary,RF,PGD-20-SNN,0.3,0.8694968553459119,0.8697756708487452,0.4282625786163522,0.4025016004457638,0.4412342767295597,0.37140677137273365,0.37140677137273365,0.8752620545073375,716.0, (6hours)
binary,XGBoost,BBA,0.05,0.8758516771488469,0.8766818784823713,0.22274633123689727,0.23601129770215232,0.6531053459119497,0.6153093404031953,0.6153093404031953,0.8926886792452831,716.0, (6hours)
binary,XGBoost,BBA,0.1,0.8758516771488469,0.8766818784823713,0.11320754716981132,0.12988280792011409,0.7626441299790356,0.8047551491942684,0.8047551491942684,0.8926886792452831,716.0, (6hours)
binary,XGBoost,BBA,0.2,0.8758516771488469,0.8766818784823713,0.03721174004192872,0.04656169011377979,0.8386399371069182,0.9358104472234599,0.9358104472234599,0.8926886792452831,716.0, (6hours)
binary,XGBoost,BBA,0.3,0.8758516771488469,0.8766818784823713,0.03242924528301887,0.040768810224098714,0.8434224318658281,0.94383485477836,0.94383485477836,0.8926886792452831,716.0, (6hours)
binary,XGBoost,DBA-style,0.05,0.8758516771488469,0.8766818784823713,0.4606263102725367,0.42194133553597646,0.4152253668763103,0.22478487395018956,0.22478487395018956,0.8926886792452831,716.0, (6hours)
binary,XGBoost,DBA-style,0.1,0.8758516771488469,0.8766818784823713,0.46344339622641506,0.42358998632201417,0.41240828092243187,0.21955188885754395,0.21955188885754395,0.8926886792452831,716.0, (6hours)
binary,XGBoost,DBA-style,0.2,0.8758516771488469,0.8766818784823713,0.46259171907756813,0.42292908150263353,0.4132599580712788,0.22081165421255528,0.22081165421255528,0.8926886792452831,716.0, (6hours)
binary,XGBoost,DBA-style,0.3,0.8758516771488469,0.8766818784823713,0.4623296645702306,0.4227588416827973,0.41352201257861637,0.22126305125590365,0.22126305125590365,0.8926886792452831,716.0, (6hours)
binary,XGBoost,FGSM-SNN,0.05,0.8758516771488469,0.8766818784823713,0.36556603773584906,0.3457941721999569,0.510285639412998,0.4341945751118439,0.4341945751118439,0.8926886792452831,716.0, (6hours)
binary,XGBoost,FGSM-SNN,0.1,0.8758516771488469,0.8766818784823713,0.29481132075471694,0.2932379268699518,0.58104035639413,0.5546250766669205,0.5546250766669205,0.8926886792452831,716.0, (6hours)
binary,XGBoost,FGSM-SNN,0.2,0.8758516771488469,0.8766818784823713,0.2714229559748428,0.27460642170860583,0.6044287211740043,0.5891002366902043,0.5891002366902043,0.8926886792452831,716.0, (6hours)
binary,XGBoost,FGSM-SNN,0.3,0.8758516771488469,0.8766818784823713,0.27541928721174,0.2776069965642026,0.6004323899371069,0.5849920141560457,0.5849920141560457,0.8926886792452831,716.0, (6hours)
binary,XGBoost,PGD-10-SNN,0.05,0.8758516771488469,0.8766818784823713,0.36032494758909855,0.3430944659343083,0.5155267295597484,0.4495698489353826,0.4495698489353826,0.8926886792452831,716.0, (6hours)
binary,XGBoost,PGD-10-SNN,0.1,0.8758516771488469,0.8766818784823713,0.27679507337526205,0.28110369210657693,0.5990566037735849,0.5934352168226127,0.5934352168226127,0.8926886792452831,716.0, (6hours)
binary,XGBoost,PGD-10-SNN,0.2,0.8758516771488469,0.8766818784823713,0.22202568134171907,0.23524557550803313,0.6538259958071279,0.6836533164171283,0.6836533164171283,0.8926886792452831,716.0, (6hours)
binary,XGBoost,PGD-10-SNN,0.3,0.8758516771488469,0.8766818784823713,0.20735062893081763,0.2221479169104078,0.6685010482180294,0.6988915074283839,0.6988915074283839,0.8926886792452831,716.0, (6hours)
binary,XGBoost,PGD-20-SNN,0.05,0.8758516771488469,0.8766818784823713,0.35927672955974843,0.3424444259700949,0.5165749475890986,0.45149560890571455,0.45149560890571455,0.8926886792452831,716.0, (6hours)
binary,XGBoost,PGD-20-SNN,0.1,0.8758516771488469,0.8766818784823713,0.27784329140461217,0.2821636807267417,0.5980083857442349,0.5927520322709047,0.5927520322709047,0.8926886792452831,716.0, (6hours)
binary,XGBoost,PGD-20-SNN,0.2,0.8758516771488469,0.8766818784823713,0.2248427672955975,0.23763949794105665,0.6510089098532494,0.6795639622527143,0.6795639622527143,0.8926886792452831,716.0, (6hours)
binary,XGBoost,PGD-20-SNN,0.3,0.8758516771488469,0.8766818784823713,0.20721960167714884,0.2221592252388351,0.6686320754716981,0.6992019395859287,0.6992019395859287,0.8926886792452831,716.0, (6hours)
multi,DT,BBA,0.05,0.8370676100628931,0.8369381289162923,0.0037342767295597485,0.003317386596263392,0.8333333333333334,0.9931635021129798,0.3782156000163025,0.8225890985324947,716.0, (6hours)
multi,DT,BBA,0.1,0.8370676100628931,0.8369381289162923,0.0012447589098532495,0.0010679838693975789,0.8358228511530399,0.9977211115652218,0.3999297898906148,0.8225890985324947,716.0, (6hours)
multi,DT,BBA,0.2,0.8370676100628931,0.8369381289162923,0.0003275681341719078,0.0002720075552966906,0.8367400419287212,0.9993987493987494,0.44214944370293796,0.8225890985324947,716.0, (6hours)
multi,DT,BBA,0.3,0.8370676100628931,0.8369381289162923,0.00019654088050314466,0.00017615282235966493,0.83687106918239,0.9996392496392497,0.4582774466825259,0.8225890985324947,716.0, (6hours)
multi,DT,DBA-style,0.05,0.8370676100628931,0.8369381289162923,0.056538259958071276,0.04713131045449416,0.7805293501048218,0.9086319425724145,0.5051876848076415,0.8225890985324947,716.0, (6hours)
multi,DT,DBA-style,0.1,0.8370676100628931,0.8369381289162923,0.05227987421383647,0.04305630872712934,0.7847877358490566,0.9163248609506714,0.5163529691177386,0.8225890985324947,716.0, (6hours)
multi,DT,DBA-style,0.2,0.8370676100628931,0.8369381289162923,0.04585953878406709,0.03668573829242183,0.7912080712788261,0.9200493825291196,0.5237941230263816,0.8225890985324947,716.0, (6hours)
multi,DT,DBA-style,0.3,0.8370676100628931,0.8369381289162923,0.03930817610062893,0.031820248430470356,0.7977594339622642,0.9344003095466532,0.5206531472291559,0.8225890985324947,716.0, (6hours)
multi,DT,FGSM-SNN,0.05,0.8370676100628931,0.8369381289162923,0.40893605870020966,0.3891897833869314,0.42813155136268344,0.634471857589653,0.16647696323939118,0.8225890985324947,716.0, (6hours)
multi,DT,FGSM-SNN,0.1,0.8370676100628931,0.8369381289162923,0.38377882599580715,0.35679305868864075,0.45328878406708595,0.634978009302577,0.1563801676936583,0.8225890985324947,716.0, (6hours)
multi,DT,FGSM-SNN,0.2,0.8370676100628931,0.8369381289162923,0.351480607966457,0.29259252376744205,0.48558700209643607,0.6386482528413364,0.17920454480477896,0.8225890985324947,716.0, (6hours)
multi,DT,FGSM-SNN,0.3,0.8370676100628931,0.8369381289162923,0.3419811320754717,0.284130689775024,0.4950864779874214,0.6453948034346989,0.19773825278598334,0.8225890985324947,716.0, (6hours)
multi,DT,PGD-10-SNN,0.05,0.8370676100628931,0.8369381289162923,0.44483752620545075,0.4177286668390151,0.39223008385744235,0.5669185933730242,0.15827871281986916,0.8225890985324947,716.0, (6hours)
multi,DT,PGD-10-SNN,0.1,0.8370676100628931,0.8369381289162923,0.38757861635220126,0.3356361709160938,0.44948899371069184,0.5823886710391574,0.17636301155753606,0.8225890985324947,716.0, (6hours)
multi,DT,PGD-10-SNN,0.2,0.8370676100628931,0.8369381289162923,0.40113993710691825,0.3283124299813142,0.43592767295597484,0.5456298770419808,0.15042792430445528,0.8225890985324947,716.0, (6hours)
multi,DT,PGD-10-SNN,0.3,0.8370676100628931,0.8369381289162923,0.36910377358490565,0.2900455112630342,0.46796383647798745,0.5586057572166182,0.13089143329372074,0.8225890985324947,716.0, (6hours)
multi,DT,PGD-20-SNN,0.05,0.8370676100628931,0.8369381289162923,0.44313417190775684,0.4159382441430413,0.39393343815513626,0.5727896340963704,0.1590412294663015,0.8225890985324947,716.0, (6hours)
multi,DT,PGD-20-SNN,0.1,0.8370676100628931,0.8369381289162923,0.38620283018867924,0.33533359952543307,0.45086477987421386,0.5874235471565262,0.17766906812521005,0.8225890985324947,716.0, (6hours)
multi,DT,PGD-20-SNN,0.2,0.8370676100628931,0.8369381289162923,0.3923611111111111,0.31969705579664853,0.444706498951782,0.5496368297273376,0.15906683026639798,0.8225890985324947,716.0, (6hours)
multi,DT,PGD-20-SNN,0.3,0.8370676100628931,0.8369381289162923,0.36943134171907754,0.2896110456461959,0.4676362683438155,0.5581211518486374,0.1399375960682697,0.8225890985324947,716.0, (6hours)
multi,LightGBM,BBA,0.05,0.8706761006289309,0.8704467273764631,0.008975366876310273,0.00862999936860054,0.8617007337526206,0.984239054868399,0.41482325487853,0.8497772536687631,716.0, (6hours)
multi,LightGBM,BBA,0.1,0.8706761006289309,0.8704467273764631,0.004389412997903564,0.00373707522448208,0.8662866876310272,0.9923019371909925,0.3441914668155772,0.8497772536687631,716.0, (6hours)
multi,LightGBM,BBA,0.2,0.8706761006289309,0.8704467273764631,0.0034722222222222225,0.00294631804825132,0.8672038784067087,0.9939295186021485,0.3145093364852697,0.8497772536687631,716.0, (6hours)
multi,LightGBM,BBA,0.3,0.8706761006289309,0.8704467273764631,0.0013757861635220127,0.0011266407909481556,0.8693003144654088,0.9975868671487004,0.30406167163012876,0.8497772536687631,716.0, (6hours)
multi,LightGBM,DBA-style,0.05,0.8706761006289309,0.8704467273764631,0.27784329140461217,0.25028272603017204,0.5928328092243187,0.5406491011247742,0.29672098882034176,0.8497772536687631,716.0, (6hours)
multi,LightGBM,DBA-style,0.1,0.8706761006289309,0.8704467273764631,0.2708333333333333,0.23136281187376623,0.5998427672955975,0.5528466134441936,0.24160159768803316,0.8497772536687631,716.0, (6hours)
multi,LightGBM,DBA-style,0.2,0.8706761006289309,0.8704467273764631,0.26801624737945495,0.22774801634675518,0.6026598532494759,0.5571130049023533,0.22986742306013197,0.8497772536687631,716.0, (6hours)
multi,LightGBM,DBA-style,0.3,0.8706761006289309,0.8704467273764631,0.2673611111111111,0.22714225057116372,0.6033149895178197,0.5580384280887277,0.227463507071476,0.8497772536687631,716.0, (6hours)
multi,LightGBM,FGSM-SNN,0.05,0.8706761006289309,0.8704467273764631,0.33221960167714887,0.24103752169328296,0.5384564989517819,0.5762769547385702,0.1547778001125611,0.8497772536687631,716.0, (6hours)
multi,LightGBM,FGSM-SNN,0.1,0.8706761006289309,0.8704467273764631,0.3261268343815513,0.23221632013091792,0.5445492662473794,0.590340068337096,0.19114121609183554,0.8497772536687631,716.0, (6hours)
multi,LightGBM,FGSM-SNN,0.2,0.8706761006289309,0.8704467273764631,0.311124213836478,0.20929891661076575,0.5595518867924529,0.5993169257780193,0.15117300798753425,0.8497772536687631,716.0, (6hours)
multi,LightGBM,FGSM-SNN,0.3,0.8706761006289309,0.8704467273764631,0.29585953878406707,0.20057342576991993,0.5748165618448637,0.6263506234600249,0.14067055455947294,0.8497772536687631,716.0, (6hours)
multi,LightGBM,PGD-10-SNN,0.05,0.8706761006289309,0.8704467273764631,0.3330057651991614,0.2340065718295199,0.5376703354297694,0.5579498990062111,0.15089749105228237,0.8497772536687631,716.0, (6hours)
multi,LightGBM,PGD-10-SNN,0.1,0.8706761006289309,0.8704467273764631,0.36740041928721173,0.27248707994813787,0.5032756813417191,0.5595385530116337,0.12352741814480422,0.8497772536687631,716.0, (6hours)
multi,LightGBM,PGD-10-SNN,0.2,0.8706761006289309,0.8704467273764631,0.2822982180293501,0.17382510421430408,0.5883778825995807,0.6170308089527134,0.06512903187636726,0.8497772536687631,716.0, (6hours)
multi,LightGBM,PGD-10-SNN,0.3,0.8706761006289309,0.8704467273764631,0.3035246331236897,0.1825409710504047,0.5671514675052411,0.5866331199691156,0.041632567305181584,0.8497772536687631,716.0, (6hours)
multi,LightGBM,PGD-20-SNN,0.05,0.8706761006289309,0.8704467273764631,0.3313679245283019,0.22829533723881434,0.539308176100629,0.5542647739830078,0.1505426178296894,0.8497772536687631,716.0, (6hours)
multi,LightGBM,PGD-20-SNN,0.1,0.8706761006289309,0.8704467273764631,0.3533805031446541,0.25399586171249783,0.5172955974842768,0.5662079065928026,0.11686171194949742,0.8497772536687631,716.0, (6hours)
multi,LightGBM,PGD-20-SNN,0.2,0.8706761006289309,0.8704467273764631,0.32547169811320753,0.2182119583304912,0.5452044025157232,0.5838799800865576,0.0657781906067711,0.8497772536687631,716.0, (6hours)
multi,LightGBM,PGD-20-SNN,0.3,0.8706761006289309,0.8704467273764631,0.319706498951782,0.21333740792571573,0.5509696016771488,0.589146377497754,0.0718109065322112,0.8497772536687631,716.0, (6hours)
multi,RF,BBA,0.05,0.8599318658280922,0.8595640742927078,0.3539046121593291,0.32644850187921143,0.5060272536687631,0.40300964992611554,0.18092865149298443,0.8360849056603774,716.0, (6hours)
multi,RF,BBA,0.1,0.8599318658280922,0.8595640742927078,0.2529481132075472,0.2190827321582547,0.606983752620545,0.561100387357892,0.19791111111704507,0.8360849056603774,716.0, (6hours)
multi,RF,BBA,0.2,0.8599318658280922,0.8595640742927078,0.1886137316561845,0.14710323317983173,0.6713181341719078,0.6694437207722556,0.19441865896558735,0.8360849056603774,716.0, (6hours)
multi,RF,BBA,0.3,0.8599318658280922,0.8595640742927078,0.18907232704402516,0.14376462900270254,0.6708595387840671,0.6680486903832011,0.2103530457815558,0.8360849056603774,716.0, (6hours)
multi,RF,DBA-style,0.05,0.8599318658280922,0.8595640742927078,0.7677541928721174,0.7672506793412079,0.09217767295597484,0.06283420459015421,0.052368859200374554,0.8360849056603774,716.0, (6hours)
multi,RF,DBA-style,0.1,0.8599318658280922,0.8595640742927078,0.7661163522012578,0.7655799292512578,0.09381551362683441,0.06410438667745044,0.05271560712514076,0.8360849056603774,716.0, (6hours)
multi,RF,DBA-style,0.2,0.8599318658280922,0.8595640742927078,0.7659853249475891,0.7654458228117511,0.09394654088050317,0.06398821255220538,0.0527154480721634,0.8360849056603774,716.0, (6hours)
multi,RF,DBA-style,0.3,0.8599318658280922,0.8595640742927078,0.7656577568134172,0.7651177472175297,0.09427410901467506,0.064216137472075,0.05305970617025545,0.8360849056603774,716.0, (6hours)
multi,RF,FGSM-SNN,0.05,0.8599318658280922,0.8595640742927078,0.37329664570230603,0.30432021153438554,0.4866352201257862,0.520449340998945,0.12805026792815766,0.8360849056603774,716.0, (6hours)
multi,RF,FGSM-SNN,0.1,0.8599318658280922,0.8595640742927078,0.34034329140461217,0.2497143439320091,0.51958857442348,0.5368183108737483,0.19076542356104356,0.8360849056603774,716.0, (6hours)
multi,RF,FGSM-SNN,0.2,0.8599318658280922,0.8595640742927078,0.3324816561844864,0.2221268550811208,0.5274502096436058,0.541878881667381,0.2119405319317645,0.8360849056603774,716.0, (6hours)
multi,RF,FGSM-SNN,0.3,0.8599318658280922,0.8595640742927078,0.323833857442348,0.20342293261849048,0.5360980083857443,0.5489733228780769,0.20459861347687636,0.8360849056603774,716.0, (6hours)
multi,RF,PGD-10-SNN,0.05,0.8599318658280922,0.8595640742927078,0.3561975890985325,0.2742898449707827,0.5037342767295597,0.5205695148660704,0.18351192612698994,0.8360849056603774,716.0, (6hours)
multi,RF,PGD-10-SNN,0.1,0.8599318658280922,0.8595640742927078,0.34420859538784065,0.25102039342526855,0.5157232704402516,0.53475550493891,0.22306160694756277,0.8360849056603774,716.0, (6hours)
multi,RF,PGD-10-SNN,0.2,0.8599318658280922,0.8595640742927078,0.3342505241090147,0.222269844034851,0.5256813417190775,0.53948637248424,0.22712070890750158,0.8360849056603774,716.0, (6hours)
multi,RF,PGD-10-SNN,0.3,0.8599318658280922,0.8595640742927078,0.3344470649895178,0.21927529496962092,0.5254848008385744,0.5400685279683933,0.21035482227546448,0.8360849056603774,716.0, (6hours)
multi,RF,PGD-20-SNN,0.05,0.8599318658280922,0.8595640742927078,0.3551493710691824,0.272991053783543,0.5047824947589099,0.5213644042083942,0.1847671670780834,0.8360849056603774,716.0, (6hours)
multi,RF,PGD-20-SNN,0.1,0.8599318658280922,0.8595640742927078,0.34394654088050314,0.2501350163207888,0.5159853249475891,0.5335998155745665,0.22282908720998632,0.8360849056603774,716.0, (6hours)
multi,RF,PGD-20-SNN,0.2,0.8599318658280922,0.8595640742927078,0.3364124737945493,0.22312131400528973,0.523519392033543,0.538923671614043,0.22353810580267894,0.8360849056603774,716.0, (6hours)
multi,RF,PGD-20-SNN,0.3,0.8599318658280922,0.8595640742927078,0.3335298742138365,0.2166514760932813,0.5264019916142558,0.5405354760792747,0.2107310317854397,0.8360849056603774,716.0, (6hours)
multi,XGBoost,BBA,0.05,0.8673349056603774,0.8671350739429863,0.04101153039832285,0.036500092672831455,0.8263233752620545,0.9284380510839778,0.4205059402868256,0.8448637316561844,716.0, (6hours)
multi,XGBoost,BBA,0.1,0.8673349056603774,0.8671350739429863,0.026926100628930815,0.02329809169776218,0.8404088050314465,0.9530683353746944,0.4957598100428072,0.8448637316561844,716.0, (6hours)
multi,XGBoost,BBA,0.2,0.8673349056603774,0.8671350739429863,0.02017819706498952,0.017628147878681215,0.8471567085953878,0.9648410515415109,0.5630555042963291,0.8448637316561844,716.0, (6hours)
multi,XGBoost,BBA,0.3,0.8673349056603774,0.8671350739429863,0.015461215932914047,0.013528424340644942,0.8518736897274632,0.9730879578255416,0.5459573492625961,0.8448637316561844,716.0, (6hours)
multi,XGBoost,DBA-style,0.05,0.8673349056603774,0.8671350739429863,0.37519654088050314,0.35865673971172096,0.49213836477987416,0.3874117480869048,0.20697431375111314,0.8448637316561844,716.0, (6hours)
multi,XGBoost,DBA-style,0.1,0.8673349056603774,0.8671350739429863,0.3319575471698113,0.3053058778042602,0.535377358490566,0.4627639730843,0.2061595138600948,0.8448637316561844,716.0, (6hours)
multi,XGBoost,DBA-style,0.2,0.8673349056603774,0.8671350739429863,0.3295990566037736,0.3031136550586156,0.5377358490566038,0.46678937589251857,0.20433926104035938,0.8448637316561844,716.0, (6hours)
multi,XGBoost,DBA-style,0.3,0.8673349056603774,0.8671350739429863,0.3271750524109015,0.3013392195944945,0.5401598532494759,0.47092595094095513,0.20674181618400614,0.8448637316561844,716.0, (6hours)
multi,XGBoost,FGSM-SNN,0.05,0.8673349056603774,0.8671350739429863,0.32376834381551367,0.28921623599368695,0.5435665618448637,0.6273627412883248,0.15312927483462324,0.8448637316561844,716.0, (6hours)
multi,XGBoost,FGSM-SNN,0.1,0.8673349056603774,0.8671350739429863,0.3107311320754717,0.2553580708611371,0.5566037735849056,0.6434297662723826,0.1769933234698291,0.8448637316561844,716.0, (6hours)
multi,XGBoost,FGSM-SNN,0.2,0.8673349056603774,0.8671350739429863,0.2661818658280922,0.19857242289224175,0.6011530398322851,0.6617692373719419,0.17134637902443045,0.8448637316561844,716.0, (6hours)
multi,XGBoost,FGSM-SNN,0.3,0.8673349056603774,0.8671350739429863,0.24901729559748426,0.18979194403498623,0.6183176100628931,0.6896219379572,0.1671036497596331,0.8448637316561844,716.0, (6hours)
multi,XGBoost,PGD-10-SNN,0.05,0.8673349056603774,0.8671350739429863,0.251375786163522,0.20935937123983658,0.6159591194968553,0.6695131112616225,0.138093293119404,0.8448637316561844,716.0, (6hours)
multi,XGBoost,PGD-10-SNN,0.1,0.8673349056603774,0.8671350739429863,0.23630765199161424,0.19451902961275291,0.6310272536687631,0.7015402454360031,0.09880213196863849,0.8448637316561844,716.0, (6hours)
multi,XGBoost,PGD-10-SNN,0.2,0.8673349056603774,0.8671350739429863,0.1821278825995807,0.14150548342053132,0.6852070230607966,0.759579812963277,0.08558337034663718,0.8448637316561844,716.0, (6hours)
multi,XGBoost,PGD-10-SNN,0.3,0.8673349056603774,0.8671350739429863,0.17557651991614256,0.13809398422593716,0.6917583857442348,0.7691970301072151,0.092741403719646,0.8448637316561844,716.0, (6hours)
multi,XGBoost,PGD-20-SNN,0.05,0.8673349056603774,0.8671350739429863,0.25013102725366876,0.208194328045247,0.6172038784067087,0.670683938958416,0.14028231482091938,0.8448637316561844,716.0, (6hours)
multi,XGBoost,PGD-20-SNN,0.1,0.8673349056603774,0.8671350739429863,0.2357835429769392,0.19292014600521612,0.6315513626834381,0.7002780592674491,0.1005234736588646,0.8448637316561844,716.0, (6hours)
multi,XGBoost,PGD-20-SNN,0.2,0.8673349056603774,0.8671350739429863,0.17937631027253667,0.1394402252782621,0.6879585953878407,0.7612912092799952,0.08446292542711203,0.8448637316561844,716.0, (6hours)
