task,fold,model,attack,epsilon,target_label,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,targeted_evasion_asr,snn_agreement,num_classes,num_features,num_targetable,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
multi_targeted_non_malicious,1,RF,FGSM-SNN-targeted-benign,0.05,3,0.8681865828092243,0.8680552209936095,0.5710167714884696,0.5345757944799625,0.2971698113207547,0.0953032375740994,0.8422431865828093,6,716,2193,,,,,,,
multi_targeted_non_malicious,1,RF,PGD-10-SNN-targeted-benign,0.05,3,0.8681865828092243,0.8680552209936095,0.60062893081761,0.5620300225948666,0.2675576519916143,0.16415868673050615,0.8422431865828093,6,716,2193,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,1,RF,PGD-20-SNN-targeted-benign,0.05,3,0.8681865828092243,0.8680552209936095,0.5946016771488469,0.5520971152761525,0.2735849056603774,0.17783857729138167,0.8422431865828093,6,716,2193,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,1,RF,BBA-targeted-benign,0.05,3,0.8681865828092243,0.8680552209936095,0.7374213836477987,0.7314559849358552,0.1307651991614256,0.2275421796625627,0.8422431865828093,6,716,2193,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,1,RF,DBA-style-targeted-benign,0.05,3,0.8681865828092243,0.8680552209936095,0.8411949685534591,0.8407915208631715,0.02699161425576524,0.04696762425900593,0.8422431865828093,6,716,2193,,,,,,,175.0
multi_targeted_non_malicious,1,RF,FGSM-SNN-targeted-benign,0.1,3,0.8681865828092243,0.8680552209936095,0.54979035639413,0.48265285349538106,0.31839622641509435,0.20884632922936616,0.8422431865828093,6,716,2193,,,,,,,
multi_targeted_non_malicious,1,RF,PGD-10-SNN-targeted-benign,0.1,3,0.8681865828092243,0.8680552209936095,0.5676100628930818,0.4913315090646007,0.30057651991614254,0.3748290013679891,0.8422431865828093,6,716,2193,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,1,RF,PGD-20-SNN-targeted-benign,0.1,3,0.8681865828092243,0.8680552209936095,0.5644654088050315,0.4844647968962127,0.30372117400419285,0.38622891016871863,0.8422431865828093,6,716,2193,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,1,RF,BBA-targeted-benign,0.1,3,0.8681865828092243,0.8680552209936095,0.6787211740041929,0.6785392832971783,0.1894654088050315,0.32968536251709984,0.8422431865828093,6,716,2193,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,1,RF,DBA-style-targeted-benign,0.1,3,0.8681865828092243,0.8680552209936095,0.8409329140461216,0.84052326860406,0.027253668763102756,0.04742362061103511,0.8422431865828093,6,716,2193,,,,,,,175.0
multi_targeted_non_malicious,1,RF,FGSM-SNN-targeted-benign,0.2,3,0.8681865828092243,0.8680552209936095,0.5513626834381551,0.47305404289719755,0.31682389937106925,0.1659826721386229,0.8422431865828093,6,716,2193,,,,,,,
multi_targeted_non_malicious,1,RF,PGD-10-SNN-targeted-benign,0.2,3,0.8681865828092243,0.8680552209936095,0.5644654088050315,0.4772022813824481,0.30372117400419285,0.3793889648882809,0.8422431865828093,6,716,2193,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,1,RF,PGD-20-SNN-targeted-benign,0.2,3,0.8681865828092243,0.8680552209936095,0.5631551362683438,0.4713300646822755,0.30503144654088055,0.3743730050159599,0.8422431865828093,6,716,2193,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,1,RF,BBA-targeted-benign,0.2,3,0.8681865828092243,0.8680552209936095,0.5794025157232704,0.5655310819063759,0.28878406708595394,0.5025079799361605,0.8422431865828093,6,716,2193,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,1,RF,DBA-style-targeted-benign,0.2,3,0.8681865828092243,0.8680552209936095,0.8411949685534591,0.8407915208631715,0.02699161425576524,0.04696762425900593,0.8422431865828093,6,716,2193,,,,,,,175.0
multi_targeted_non_malicious,1,RF,FGSM-SNN-targeted-benign,0.3,3,0.8681865828092243,0.8680552209936095,0.5526729559748428,0.4641988660638661,0.31551362683438156,0.11399908800729594,0.8422431865828093,6,716,2193,,,,,,,
multi_targeted_non_malicious,1,RF,PGD-10-SNN-targeted-benign,0.3,3,0.8681865828092243,0.8680552209936095,0.5668238993710691,0.4797612530790595,0.3013626834381552,0.3429092567259462,0.8422431865828093,6,716,2193,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,1,RF,PGD-20-SNN-targeted-benign,0.3,3,0.8681865828092243,0.8680552209936095,0.5644654088050315,0.4764724406860835,0.30372117400419285,0.35202918376652986,0.8422431865828093,6,716,2193,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,1,RF,BBA-targeted-benign,0.3,3,0.8681865828092243,0.8680552209936095,0.5429769392033543,0.510453710413484,0.32520964360587,0.5658914728682171,0.8422431865828093,6,716,2193,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,1,RF,DBA-style-targeted-benign,0.3,3,0.8681865828092243,0.8680552209936095,0.8411949685534591,0.8407915208631715,0.02699161425576524,0.04696762425900593,0.8422431865828093,6,716,2193,,,,,,,175.0
multi_targeted_non_malicious,1,DT,FGSM-SNN-targeted-benign,0.05,3,0.8328092243186582,0.8328140893389434,0.4562368972746331,0.4237434864161764,0.3765723270440251,0.3625,0.8254716981132075,6,716,2080,,,,,,,
multi_targeted_non_malicious,1,DT,PGD-10-SNN-targeted-benign,0.05,3,0.8328092243186582,0.8328140893389434,0.44365828092243187,0.4111629068534746,0.38915094339622636,0.43317307692307694,0.8254716981132075,6,716,2080,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,1,DT,PGD-20-SNN-targeted-benign,0.05,3,0.8328092243186582,0.8328140893389434,0.45020964360587,0.41984124475277895,0.3825995807127882,0.38798076923076924,0.8254716981132075,6,716,2080,20.0,9.5,0.031578947368421054,,,,
multi_targeted_non_malicious,1,DT,BBA-targeted-benign,0.05,3,0.8328092243186582,0.8328140893389434,0.30712788259958074,0.1952448982726087,0.5256813417190775,0.9644230769230769,0.8254716981132075,6,716,2080,,,,80.0,160.0,115.0,
multi_targeted_non_malicious,1,DT,DBA-style-targeted-benign,0.05,3,0.8328092243186582,0.8328140893389434,0.4753668763102725,0.4421571774498223,0.3574423480083857,0.6557692307692308,0.8254716981132075,6,716,2080,,,,,,,105.0
multi_targeted_non_malicious,1,DT,FGSM-SNN-targeted-benign,0.1,3,0.8328092243186582,0.8328140893389434,0.48480083857442346,0.4316898012146702,0.34800838574423476,0.2125,0.8254716981132075,6,716,2080,,,,,,,
multi_targeted_non_malicious,1,DT,PGD-10-SNN-targeted-benign,0.1,3,0.8328092243186582,0.8328140893389434,0.4460167714884696,0.39652449644458615,0.38679245283018865,0.40528846153846154,0.8254716981132075,6,716,2080,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,1,DT,PGD-20-SNN-targeted-benign,0.1,3,0.8328092243186582,0.8328140893389434,0.425314465408805,0.37019598522309366,0.4074947589098532,0.4375,0.8254716981132075,6,716,2080,20.0,9.5,0.031578947368421054,,,,
multi_targeted_non_malicious,1,DT,BBA-targeted-benign,0.1,3,0.8328092243186582,0.8328140893389434,0.29350104821802936,0.169861015522902,0.5393081761006289,0.989423076923077,0.8254716981132075,6,716,2080,,,,80.0,160.0,115.0,
multi_targeted_non_malicious,1,DT,DBA-style-targeted-benign,0.1,3,0.8328092243186582,0.8328140893389434,0.4630503144654088,0.42830782526442696,0.36975890985324944,0.6783653846153846,0.8254716981132075,6,716,2080,,,,,,,105.0
multi_targeted_non_malicious,1,DT,FGSM-SNN-targeted-benign,0.2,3,0.8328092243186582,0.8328140893389434,0.5023584905660378,0.4498182605149672,0.33045073375262046,0.2153846153846154,0.8254716981132075,6,716,2080,,,,,,,
multi_targeted_non_malicious,1,DT,PGD-10-SNN-targeted-benign,0.2,3,0.8328092243186582,0.8328140893389434,0.5065513626834381,0.47749992375871686,0.3262578616352201,0.375,0.8254716981132075,6,716,2080,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,1,DT,PGD-20-SNN-targeted-benign,0.2,3,0.8328092243186582,0.8328140893389434,0.4992138364779874,0.4699209855135002,0.33359538784067083,0.3764423076923077,0.8254716981132075,6,716,2080,20.0,9.5,0.031578947368421054,,,,
multi_targeted_non_malicious,1,DT,BBA-targeted-benign,0.2,3,0.8328092243186582,0.8328140893389434,0.29035639412997905,0.1637948413806634,0.5424528301886792,0.9951923076923077,0.8254716981132075,6,716,2080,,,,80.0,160.0,115.0,
multi_targeted_non_malicious,1,DT,DBA-style-targeted-benign,0.2,3,0.8328092243186582,0.8328140893389434,0.4612159329140461,0.42567753280450454,0.3715932914046121,0.6817307692307693,0.8254716981132075,6,716,2080,,,,,,,105.0
multi_targeted_non_malicious,1,DT,FGSM-SNN-targeted-benign,0.3,3,0.8328092243186582,0.8328140893389434,0.4997379454926625,0.44706680048051983,0.33307127882599574,0.2125,0.8254716981132075,6,716,2080,,,,,,,
multi_targeted_non_malicious,1,DT,PGD-10-SNN-targeted-benign,0.3,3,0.8328092243186582,0.8328140893389434,0.509958071278826,0.4726782270954465,0.32285115303983225,0.36009615384615384,0.8254716981132075,6,716,2080,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,1,DT,PGD-20-SNN-targeted-benign,0.3,3,0.8328092243186582,0.8328140893389434,0.4698637316561845,0.4214967235325656,0.3629454926624737,0.4639423076923077,0.8254716981132075,6,716,2080,20.0,9.5,0.031578947368421054,,,,
multi_targeted_non_malicious,1,DT,BBA-targeted-benign,0.3,3,0.8328092243186582,0.8328140893389434,0.28957023060796644,0.16231215903662619,0.5432389937106918,0.9966346153846154,0.8254716981132075,6,716,2080,,,,80.0,160.0,115.0,
multi_targeted_non_malicious,1,DT,DBA-style-targeted-benign,0.3,3,0.8328092243186582,0.8328140893389434,0.46042976939203356,0.4246369239388382,0.37237945492662466,0.6831730769230769,0.8254716981132075,6,716,2080,,,,,,,105.0
multi_targeted_non_malicious,1,XGBoost,FGSM-SNN-targeted-benign,0.05,3,0.8742138364779874,0.8741895984967166,0.5566037735849056,0.5021606884098812,0.3176100628930818,0.21500457456541627,0.8511530398322851,6,716,2186,,,,,,,
multi_targeted_non_malicious,1,XGBoost,PGD-10-SNN-targeted-benign,0.05,3,0.8742138364779874,0.8741895984967166,0.5631551362683438,0.5014317168835433,0.31105870020964366,0.1555352241537054,0.8511530398322851,6,716,2186,10.0,8.0,0.0375,,,,
multi_targeted_non_malicious,1,XGBoost,PGD-20-SNN-targeted-benign,0.05,3,0.8742138364779874,0.8741895984967166,0.5573899371069182,0.49224728150422775,0.31682389937106925,0.17612076852698993,0.8511530398322851,6,716,2186,20.0,15.5,0.01935483870967742,,,,
multi_targeted_non_malicious,1,XGBoost,BBA-targeted-benign,0.05,3,0.8742138364779874,0.8741895984967166,0.45649895178197064,0.41672031382616276,0.4177148846960168,0.7291857273559011,0.8511530398322851,6,716,2186,,,,170.0,170.0,165.0,
multi_targeted_non_malicious,1,XGBoost,DBA-style-targeted-benign,0.05,3,0.8742138364779874,0.8741895984967166,0.7741090146750524,0.7721402412022838,0.100104821802935,0.1747483989021043,0.8511530398322851,6,716,2186,,,,,,,160.0
multi_targeted_non_malicious,1,XGBoost,FGSM-SNN-targeted-benign,0.1,3,0.8742138364779874,0.8741895984967166,0.5474318658280922,0.47739785830307097,0.3267819706498952,0.29643183897529735,0.8511530398322851,6,716,2186,,,,,,,
multi_targeted_non_malicious,1,XGBoost,PGD-10-SNN-targeted-benign,0.1,3,0.8742138364779874,0.8741895984967166,0.5450733752620545,0.4661039787812593,0.329140461215933,0.2717291857273559,0.8511530398322851,6,716,2186,10.0,8.0,0.0375,,,,
multi_targeted_non_malicious,1,XGBoost,PGD-20-SNN-targeted-benign,0.1,3,0.8742138364779874,0.8741895984967166,0.5400943396226415,0.4588211522093511,0.3341194968553459,0.2959743824336688,0.8511530398322851,6,716,2186,20.0,15.5,0.01935483870967742,,,,
multi_targeted_non_malicious,1,XGBoost,BBA-targeted-benign,0.1,3,0.8742138364779874,0.8741895984967166,0.37264150943396224,0.2838152122422195,0.5015723270440252,0.8755718206770357,0.8511530398322851,6,716,2186,,,,170.0,170.0,165.0,
multi_targeted_non_malicious,1,XGBoost,DBA-style-targeted-benign,0.1,3,0.8742138364779874,0.8741895984967166,0.7746331236897275,0.7728162875662988,0.09958071278825997,0.17383348581884722,0.8511530398322851,6,716,2186,,,,,,,160.0
multi_targeted_non_malicious,1,XGBoost,FGSM-SNN-targeted-benign,0.2,3,0.8742138364779874,0.8741895984967166,0.5283018867924528,0.45360675773858955,0.3459119496855346,0.2982616651418115,0.8511530398322851,6,716,2186,,,,,,,
multi_targeted_non_malicious,1,XGBoost,PGD-10-SNN-targeted-benign,0.2,3,0.8742138364779874,0.8741895984967166,0.5075995807127882,0.4386576895740696,0.36661425576519924,0.3183897529734675,0.8511530398322851,6,716,2186,10.0,8.0,0.0375,,,,
multi_targeted_non_malicious,1,XGBoost,PGD-20-SNN-targeted-benign,0.2,3,0.8742138364779874,0.8741895984967166,0.5083857442348009,0.4390275227080617,0.3658280922431866,0.33257090576395243,0.8511530398322851,6,716,2186,20.0,15.5,0.01935483870967742,,,,
multi_targeted_non_malicious,1,XGBoost,BBA-targeted-benign,0.2,3,0.8742138364779874,0.8741895984967166,0.35953878406708595,0.2612236763274076,0.5146750524109015,0.898444647758463,0.8511530398322851,6,716,2186,,,,170.0,170.0,165.0,
multi_targeted_non_malicious,1,XGBoost,DBA-style-targeted-benign,0.2,3,0.8742138364779874,0.8741895984967166,0.7801362683438156,0.7789517275710959,0.0940775681341719,0.16422689844464775,0.8511530398322851,6,716,2186,,,,,,,160.0
multi_targeted_non_malicious,1,XGBoost,FGSM-SNN-targeted-benign,0.3,3,0.8742138364779874,0.8741895984967166,0.5178197064989518,0.44502159465703717,0.35639412997903563,0.3042086001829826,0.8511530398322851,6,716,2186,,,,,,,
multi_targeted_non_malicious,1,XGBoost,PGD-10-SNN-targeted-benign,0.3,3,0.8742138364779874,0.8741895984967166,0.5115303983228512,0.4402537978566434,0.36268343815513626,0.2991765782250686,0.8511530398322851,6,716,2186,10.0,8.0,0.0375,,,,
multi_targeted_non_malicious,1,XGBoost,PGD-20-SNN-targeted-benign,0.3,3,0.8742138364779874,0.8741895984967166,0.5062893081761006,0.43714028867453186,0.3679245283018868,0.3174748398902104,0.8511530398322851,6,716,2186,20.0,15.5,0.01935483870967742,,,,
multi_targeted_non_malicious,1,XGBoost,BBA-targeted-benign,0.3,3,0.8742138364779874,0.8741895984967166,0.35927672955974843,0.26017148326275585,0.514937106918239,0.8989021043000915,0.8511530398322851,6,716,2186,,,,170.0,170.0,165.0,
multi_targeted_non_malicious,1,XGBoost,DBA-style-targeted-benign,0.3,3,0.8742138364779874,0.8741895984967166,0.7790880503144654,0.7777865971216794,0.09512578616352207,0.16605672461116194,0.8511530398322851,6,716,2186,,,,,,,160.0
multi_targeted_non_malicious,1,LightGBM,FGSM-SNN-targeted-benign,0.05,3,0.8752620545073375,0.8753162542140547,0.5733752620545073,0.503634732836815,0.30188679245283023,0.1593607305936073,0.860062893081761,6,716,2190,,,,,,,
multi_targeted_non_malicious,1,LightGBM,PGD-10-SNN-targeted-benign,0.05,3,0.8752620545073375,0.8753162542140547,0.595125786163522,0.5312100891431525,0.28013626834381555,0.18447488584474886,0.860062893081761,6,716,2190,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,1,LightGBM,PGD-20-SNN-targeted-benign,0.05,3,0.8752620545073375,0.8753162542140547,0.5767819706498952,0.49862031919032834,0.2984800838574423,0.18356164383561643,0.860062893081761,6,716,2190,20.0,17.0,0.01764705882352941,,,,
multi_targeted_non_malicious,1,LightGBM,BBA-targeted-benign,0.05,3,0.8752620545073375,0.8753162542140547,0.40723270440251574,0.3395441175358116,0.4680293501048218,0.8155251141552512,0.860062893081761,6,716,2190,,,,200.0,130.0,120.0,
multi_targeted_non_malicious,1,LightGBM,DBA-style-targeted-benign,0.05,3,0.8752620545073375,0.8753162542140547,0.6850104821802935,0.6840137689038231,0.19025157232704404,0.3315068493150685,0.860062893081761,6,716,2190,,,,,,,35.0
multi_targeted_non_malicious,1,LightGBM,FGSM-SNN-targeted-benign,0.1,3,0.8752620545073375,0.8753162542140547,0.565251572327044,0.47149222660289886,0.3100104821802935,0.22465753424657534,0.860062893081761,6,716,2190,,,,,,,
multi_targeted_non_malicious,1,LightGBM,PGD-10-SNN-targeted-benign,0.1,3,0.8752620545073375,0.8753162542140547,0.5982704402515723,0.5323919822575425,0.27699161425576524,0.3228310502283105,0.860062893081761,6,716,2190,10.0,3.0,0.1,,,,
