task,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,targeted_evasion_asr,snn_agreement,num_features,num_targetable,target_label
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.05,0.8374606918238994,0.8373988738820393,0.35894916142557654,0.278971581752709,0.47851153039832284,0.8725860681416495,0.8313679245283019,716.0,2093.0,3
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.1,0.8374606918238994,0.8373988738820393,0.3168238993710692,0.20744165150535482,0.5206367924528302,0.9491919672507623,0.8313679245283019,716.0,2093.0,3
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.2,0.8374606918238994,0.8373988738820393,0.30169025157232704,0.18141507235655507,0.5357704402515724,0.9768794979977228,0.8313679245283019,716.0,2093.0,3
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.3,0.8374606918238994,0.8373988738820393,0.3081761006289308,0.19058116545160386,0.5292845911949686,0.9651037682346099,0.8313679245283019,716.0,2093.0,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.05,0.8374606918238994,0.8373988738820393,0.5282363731656184,0.5081533392677791,0.30922431865828093,0.5641135679108664,0.8313679245283019,716.0,2093.0,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.1,0.8374606918238994,0.8373988738820393,0.5104166666666667,0.4873554774328611,0.3270440251572327,0.596593566237995,0.8313679245283019,716.0,2093.0,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.2,0.8374606918238994,0.8373988738820393,0.5040618448637316,0.478961726317355,0.33339884696016775,0.6081818479793096,0.8313679245283019,716.0,2093.0,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.3,0.8374606918238994,0.8373988738820393,0.49842767295597484,0.47112867358340993,0.33903301886792453,0.6184758540951876,0.8313679245283019,716.0,2093.0,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.05,0.8374606918238994,0.8373988738820393,0.49423480083857446,0.45845569473069353,0.3432258909853249,0.2305702043922473,0.8313679245283019,716.0,2093.0,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.1,0.8374606918238994,0.8373988738820393,0.4823768343815514,0.4441710507403279,0.355083857442348,0.23159916813736509,0.8313679245283019,716.0,2093.0,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.2,0.8374606918238994,0.8373988738820393,0.45551624737945495,0.4160257159089037,0.3819444444444444,0.2096711125442539,0.8313679245283019,716.0,2093.0,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.3,0.8374606918238994,0.8373988738820393,0.45099580712788256,0.4087065535024173,0.3864648846960168,0.2012719896828749,0.8313679245283019,716.0,2093.0,3
multi_targeted_non_malicious,DT,PGD-10-SNN-targeted-benign,0.05,0.8374606918238994,0.8373988738820393,0.5284329140461216,0.5066085968551106,0.3090277777777778,0.21348782435001185,0.8313679245283019,716.0,2093.0,3
multi_targeted_non_malicious,DT,PGD-10-SNN-targeted-benign,0.1,0.8374606918238994,0.8373988738820393,0.5047169811320755,0.46960959947654396,0.3327437106918239,0.303674506855111,0.8313679245283019,716.0,2093.0,3
multi_targeted_non_malicious,DT,PGD-10-SNN-targeted-benign,0.2,0.8374606918238994,0.8373988738820393,0.49986897274633124,0.4450670959082675,0.33759171907756813,0.32984258075608813,0.8313679245283019,716.0,2093.0,3
multi_targeted_non_malicious,DT,PGD-10-SNN-targeted-benign,0.3,0.8374606918238994,0.8373988738820393,0.5128406708595388,0.46207987391207095,0.3246200209643606,0.3135347558425912,0.8313679245283019,716.0,2093.0,3
multi_targeted_non_malicious,DT,PGD-20-SNN-targeted-benign,0.05,0.8374606918238994,0.8373988738820393,0.5237814465408805,0.4971782879918189,0.3136792452830189,0.23749350511941755,0.8313679245283019,716.0,2093.0,3
multi_targeted_non_malicious,DT,PGD-20-SNN-targeted-benign,0.1,0.8374606918238994,0.8373988738820393,0.48853511530398325,0.4443305298714255,0.3489255765199161,0.32842169669808485,0.8313679245283019,716.0,2093.0,3
multi_targeted_non_malicious,DT,PGD-20-SNN-targeted-benign,0.2,0.8374606918238994,0.8373988738820393,0.4971174004192872,0.4435731450866788,0.34034329140461217,0.32009749686381755,0.8313679245283019,716.0,2093.0,3
multi_targeted_non_malicious,DT,PGD-20-SNN-targeted-benign,0.3,0.8374606918238994,0.8373988738820393,0.5019654088050315,0.446406023747878,0.3354952830188679,0.31529358463753765,0.8313679245283019,716.0,2093.0,3
multi_targeted_non_malicious,LightGBM,BBA-targeted-benign,0.05,0.8712657232704403,0.8709935344418008,0.3610455974842767,0.2665201918134364,0.5102201257861636,0.8955606731380903,0.8495151991614256,716.0,2174.0,3
multi_targeted_non_malicious,LightGBM,BBA-targeted-benign,0.1,0.8712657232704403,0.8709935344418008,0.3374606918238994,0.22519170867017158,0.5338050314465409,0.9369389701286284,0.8495151991614256,716.0,2174.0,3
multi_targeted_non_malicious,LightGBM,BBA-targeted-benign,0.2,0.8712657232704403,0.8709935344418008,0.3229166666666667,0.20114418098241138,0.5483490566037736,0.9625268524999957,0.8495151991614256,716.0,2174.0,3
multi_targeted_non_malicious,LightGBM,BBA-targeted-benign,0.3,0.8712657232704403,0.8709935344418008,0.313875786163522,0.18523873217409909,0.5573899371069182,0.9784395555255821,0.8495151991614256,716.0,2174.0,3
multi_targeted_non_malicious,LightGBM,DBA-style-targeted-benign,0.05,0.8712657232704403,0.8709935344418008,0.6405922431865828,0.6287166587650955,0.23067348008385746,0.40484930263912206,0.8495151991614256,716.0,2174.0,3
multi_targeted_non_malicious,LightGBM,DBA-style-targeted-benign,0.1,0.8712657232704403,0.8709935344418008,0.6391509433962264,0.6267793278350853,0.23211477987421383,0.40741417034851307,0.8495151991614256,716.0,2174.0,3
multi_targeted_non_malicious,LightGBM,DBA-style-targeted-benign,0.2,0.8712657232704403,0.8709935344418008,0.6392164570230608,0.6270154852228071,0.23204926624737943,0.4073094886800622,0.8495151991614256,716.0,2174.0,3
multi_targeted_non_malicious,LightGBM,DBA-style-targeted-benign,0.3,0.8712657232704403,0.8709935344418008,0.6388888888888888,0.626735469127283,0.23237683438155135,0.4078910856115342,0.8495151991614256,716.0,2174.0,3
