task,fold,model,attack,epsilon,target_label,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,targeted_evasion_asr,snn_agreement,num_classes,num_features,num_targetable,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
multi_targeted_non_malicious,1,RF,FGSM-SNN-targeted-benign,0.05,3,0.8671383647798742,0.866988811490398,0.5704926624737946,0.5424252114208826,0.29664570230607956,0.16269477543538038,0.8325471698113207,6,716,2182,,,,,,,
multi_targeted_non_malicious,1,RF,PGD-10-SNN-targeted-benign,0.05,3,0.8671383647798742,0.866988811490398,0.6022012578616353,0.5636887707531941,0.2649371069182389,0.27268560953253895,0.8325471698113207,6,716,2182,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,1,RF,PGD-20-SNN-targeted-benign,0.05,3,0.8671383647798742,0.866988811490398,0.5807127882599581,0.5336036412281526,0.28642557651991607,0.30476626947754354,0.8325471698113207,6,716,2182,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,1,RF,BBA-targeted-benign,0.05,3,0.8671383647798742,0.866988811490398,0.7348008385744235,0.7287242608779505,0.1323375262054507,0.2314390467461045,0.8325471698113207,6,716,2182,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,1,RF,DBA-style-targeted-benign,0.05,3,0.8671383647798742,0.866988811490398,0.8377882599580713,0.8372402955521665,0.02935010482180289,0.051329055912007336,0.8325471698113207,6,716,2182,,,,,,,175.0
multi_targeted_non_malicious,1,RF,FGSM-SNN-targeted-benign,0.1,3,0.8671383647798742,0.866988811490398,0.55083857442348,0.5081690637486781,0.3162997903563941,0.2314390467461045,0.8325471698113207,6,716,2182,,,,,,,
multi_targeted_non_malicious,1,RF,PGD-10-SNN-targeted-benign,0.1,3,0.8671383647798742,0.866988811490398,0.5731132075471698,0.5086531675930144,0.2940251572327044,0.422089825847846,0.8325471698113207,6,716,2182,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,1,RF,PGD-20-SNN-targeted-benign,0.1,3,0.8671383647798742,0.866988811490398,0.565251572327044,0.4896669131352501,0.3018867924528301,0.43263061411549036,0.8325471698113207,6,716,2182,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,1,RF,BBA-targeted-benign,0.1,3,0.8671383647798742,0.866988811490398,0.6855345911949685,0.6864964189445705,0.18160377358490565,0.3175985334555454,0.8325471698113207,6,716,2182,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,1,RF,DBA-style-targeted-benign,0.1,3,0.8671383647798742,0.866988811490398,0.8380503144654088,0.8375098774589868,0.029088050314465375,0.05087076076993584,0.8325471698113207,6,716,2182,,,,,,,175.0
multi_targeted_non_malicious,1,RF,FGSM-SNN-targeted-benign,0.2,3,0.8671383647798742,0.866988811490398,0.5453354297693921,0.4793874589916075,0.32180293501048207,0.24014665444546288,0.8325471698113207,6,716,2182,,,,,,,
multi_targeted_non_malicious,1,RF,PGD-10-SNN-targeted-benign,0.2,3,0.8671383647798742,0.866988811490398,0.5673480083857443,0.489564654600812,0.2997903563941299,0.42529789184234645,0.8325471698113207,6,716,2182,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,1,RF,PGD-20-SNN-targeted-benign,0.2,3,0.8671383647798742,0.866988811490398,0.5610587002096437,0.47761461960216645,0.3060796645702305,0.44912923923006415,0.8325471698113207,6,716,2182,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,1,RF,BBA-targeted-benign,0.2,3,0.8671383647798742,0.866988811490398,0.5738993710691824,0.5530203360495024,0.29323899371069173,0.5128322639780019,0.8325471698113207,6,716,2182,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,1,RF,DBA-style-targeted-benign,0.2,3,0.8671383647798742,0.866988811490398,0.8385744234800838,0.8380488308602461,0.02856394129979034,0.04995417048579285,0.8325471698113207,6,716,2182,,,,,,,175.0
multi_targeted_non_malicious,1,RF,FGSM-SNN-targeted-benign,0.3,3,0.8671383647798742,0.866988811490398,0.5440251572327044,0.46960664024633014,0.32311320754716977,0.25939505041246563,0.8325471698113207,6,716,2182,,,,,,,
multi_targeted_non_malicious,1,RF,PGD-10-SNN-targeted-benign,0.3,3,0.8671383647798742,0.866988811490398,0.5681341719077568,0.4914244857227562,0.2990041928721173,0.3973418881759853,0.8325471698113207,6,716,2182,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,1,RF,PGD-20-SNN-targeted-benign,0.3,3,0.8671383647798742,0.866988811490398,0.565251572327044,0.48303955103568785,0.3018867924528301,0.421173235563703,0.8325471698113207,6,716,2182,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,1,RF,BBA-targeted-benign,0.3,3,0.8671383647798742,0.866988811490398,0.5382599580712788,0.5038734018737235,0.32887840670859536,0.5751604032997251,0.8325471698113207,6,716,2182,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,1,RF,DBA-style-targeted-benign,0.3,3,0.8671383647798742,0.866988811490398,0.8383123689727463,0.8377793891465074,0.028825995807127858,0.05041246562786435,0.8325471698113207,6,716,2182,,,,,,,175.0
multi_targeted_non_malicious,1,DT,FGSM-SNN-targeted-benign,0.05,3,0.8370020964360587,0.8368771723588744,0.5078616352201258,0.47905743380501786,0.3291404612159329,0.19132530120481928,0.8440775681341719,6,716,2075,,,,,,,
multi_targeted_non_malicious,1,DT,PGD-10-SNN-targeted-benign,0.05,3,0.8370020964360587,0.8368771723588744,0.5235849056603774,0.4982684491989897,0.3134171907756813,0.21060240963855423,0.8440775681341719,6,716,2075,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,1,DT,PGD-20-SNN-targeted-benign,0.05,3,0.8370020964360587,0.8368771723588744,0.5230607966457023,0.49594814522679964,0.31394129979035645,0.23132530120481928,0.8440775681341719,6,716,2075,20.0,9.5,0.031578947368421054,,,,
multi_targeted_non_malicious,1,DT,BBA-targeted-benign,0.05,3,0.8370020964360587,0.8368771723588744,0.360062893081761,0.27529616113372996,0.47693920335429774,0.8771084337349397,0.8440775681341719,6,716,2075,,,,80.0,160.0,115.0,
multi_targeted_non_malicious,1,DT,DBA-style-targeted-benign,0.05,3,0.8370020964360587,0.8368771723588744,0.5083857442348009,0.485082346984486,0.32861635220125784,0.6043373493975903,0.8440775681341719,6,716,2075,,,,,,,105.0
multi_targeted_non_malicious,1,DT,FGSM-SNN-targeted-benign,0.1,3,0.8370020964360587,0.8368771723588744,0.5584381551362684,0.5336076497074083,0.27856394129979034,0.15710843373493977,0.8440775681341719,6,716,2075,,,,,,,
multi_targeted_non_malicious,1,DT,PGD-10-SNN-targeted-benign,0.1,3,0.8370020964360587,0.8368771723588744,0.47746331236897277,0.44997324249206483,0.35953878406708595,0.3180722891566265,0.8440775681341719,6,716,2075,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,1,DT,PGD-20-SNN-targeted-benign,0.1,3,0.8370020964360587,0.8368771723588744,0.47117400419287214,0.4378779050041699,0.3658280922431866,0.34072289156626506,0.8440775681341719,6,716,2075,20.0,9.5,0.031578947368421054,,,,
multi_targeted_non_malicious,1,DT,BBA-targeted-benign,0.1,3,0.8370020964360587,0.8368771723588744,0.3338574423480084,0.2301250169267202,0.5031446540880503,0.9253012048192771,0.8440775681341719,6,716,2075,,,,80.0,160.0,115.0,
multi_targeted_non_malicious,1,DT,DBA-style-targeted-benign,0.1,3,0.8370020964360587,0.8368771723588744,0.4937106918238994,0.46847866623236745,0.34329140461215935,0.6313253012048192,0.8440775681341719,6,716,2075,,,,,,,105.0
multi_targeted_non_malicious,1,DT,FGSM-SNN-targeted-benign,0.2,3,0.8370020964360587,0.8368771723588744,0.5859538784067087,0.5550839186450189,0.25104821802935007,0.13734939759036144,0.8440775681341719,6,716,2075,,,,,,,
multi_targeted_non_malicious,1,DT,PGD-10-SNN-targeted-benign,0.2,3,0.8370020964360587,0.8368771723588744,0.5335429769392034,0.511169188168782,0.30345911949685533,0.24626506024096387,0.8440775681341719,6,716,2075,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,1,DT,PGD-20-SNN-targeted-benign,0.2,3,0.8370020964360587,0.8368771723588744,0.5296121593291404,0.5118699096931492,0.3073899371069183,0.19325301204819278,0.8440775681341719,6,716,2075,20.0,9.5,0.031578947368421054,,,,
multi_targeted_non_malicious,1,DT,BBA-targeted-benign,0.2,3,0.8370020964360587,0.8368771723588744,0.2990041928721174,0.1716078937292057,0.5379979035639413,0.9893975903614458,0.8440775681341719,6,716,2075,,,,80.0,160.0,115.0,
multi_targeted_non_malicious,1,DT,DBA-style-targeted-benign,0.2,3,0.8370020964360587,0.8368771723588744,0.4889937106918239,0.4621223769939268,0.3480083857442348,0.64,0.8440775681341719,6,716,2075,,,,,,,105.0
multi_targeted_non_malicious,1,DT,FGSM-SNN-targeted-benign,0.3,3,0.8370020964360587,0.8368771723588744,0.5841194968553459,0.5522864384761825,0.2528825995807128,0.1416867469879518,0.8440775681341719,6,716,2075,,,,,,,
multi_targeted_non_malicious,1,DT,PGD-10-SNN-targeted-benign,0.3,3,0.8370020964360587,0.8368771723588744,0.5615828092243187,0.5256455231144802,0.27541928721174,0.26506024096385544,0.8440775681341719,6,716,2075,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,1,DT,PGD-20-SNN-targeted-benign,0.3,3,0.8370020964360587,0.8368771723588744,0.5686582809224319,0.5361902543372581,0.26834381551362685,0.2202409638554217,0.8440775681341719,6,716,2075,20.0,9.5,0.031578947368421054,,,,
multi_targeted_non_malicious,1,DT,BBA-targeted-benign,0.3,3,0.8370020964360587,0.8368771723588744,0.2971698113207547,0.16828402880289162,0.539832285115304,0.9927710843373494,0.8440775681341719,6,716,2075,,,,80.0,160.0,115.0,
multi_targeted_non_malicious,1,DT,DBA-style-targeted-benign,0.3,3,0.8370020964360587,0.8368771723588744,0.48244234800838576,0.45312318071469654,0.35455974842767296,0.6520481927710844,0.8440775681341719,6,716,2075,,,,,,,105.0
multi_targeted_non_malicious,1,XGBoost,FGSM-SNN-targeted-benign,0.05,3,0.8655660377358491,0.8653910965330488,0.560796645702306,0.48950546817278484,0.30476939203354303,0.22920517560073936,0.8406708595387841,6,716,2164,,,,,,,
multi_targeted_non_malicious,1,XGBoost,PGD-10-SNN-targeted-benign,0.05,3,0.8655660377358491,0.8653910965330488,0.5759958071278826,0.5107429839750873,0.2895702306079665,0.227818853974122,0.8406708595387841,6,716,2164,10.0,8.0,0.0375,,,,
multi_targeted_non_malicious,1,XGBoost,PGD-20-SNN-targeted-benign,0.05,3,0.8655660377358491,0.8653910965330488,0.5657756813417191,0.49128029682949664,0.29979035639413,0.24260628465804066,0.8406708595387841,6,716,2164,20.0,15.5,0.01935483870967742,,,,
multi_targeted_non_malicious,1,XGBoost,BBA-targeted-benign,0.05,3,0.8655660377358491,0.8653910965330488,0.5078616352201258,0.481371668126484,0.3577044025157232,0.6307763401109058,0.8406708595387841,6,716,2164,,,,170.0,170.0,165.0,
multi_targeted_non_malicious,1,XGBoost,DBA-style-targeted-benign,0.05,3,0.8655660377358491,0.8653910965330488,0.7389937106918238,0.7349061293399248,0.1265723270440252,0.2231977818853974,0.8406708595387841,6,716,2164,,,,,,,160.0
multi_targeted_non_malicious,1,XGBoost,FGSM-SNN-targeted-benign,0.1,3,0.8655660377358491,0.8653910965330488,0.5476939203354297,0.45885148681627075,0.3178721174004193,0.338724584103512,0.8406708595387841,6,716,2164,,,,,,,
multi_targeted_non_malicious,1,XGBoost,PGD-10-SNN-targeted-benign,0.1,3,0.8655660377358491,0.8653910965330488,0.5500524109014675,0.45959455596357246,0.31551362683438156,0.3290203327171904,0.8406708595387841,6,716,2164,10.0,8.0,0.0375,,,,
multi_targeted_non_malicious,1,XGBoost,PGD-20-SNN-targeted-benign,0.1,3,0.8655660377358491,0.8653910965330488,0.5482180293501048,0.4549779729492088,0.3173480083857443,0.3345656192236599,0.8406708595387841,6,716,2164,20.0,15.5,0.01935483870967742,,,,
multi_targeted_non_malicious,1,XGBoost,BBA-targeted-benign,0.1,3,0.8655660377358491,0.8653910965330488,0.3915094339622642,0.31817727008071317,0.4740566037735849,0.8359519408502772,0.8406708595387841,6,716,2164,,,,170.0,170.0,165.0,
multi_targeted_non_malicious,1,XGBoost,DBA-style-targeted-benign,0.1,3,0.8655660377358491,0.8653910965330488,0.739517819706499,0.7356753545639545,0.12604821802935007,0.2222735674676525,0.8406708595387841,6,716,2164,,,,,,,160.0
