task,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,targeted_evasion_asr,snn_agreement,num_features,num_targetable,target_label
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.05,0.852528825995807,0.852562606241591,0.3789308176100629,0.3108142144682887,0.4735980083857442,0.8384015249820421,0.8406053459119497,716.0,2155.75,3
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.1,0.852528825995807,0.852562606241591,0.30817610062893086,0.19365003165273287,0.5443527253668763,0.9635804075364456,0.8406053459119497,716.0,2155.75,3
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.2,0.852528825995807,0.852562606241591,0.2904219077568134,0.16359444168610496,0.5621069182389937,0.9950345687100515,0.8406053459119497,716.0,2155.75,3
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.3,0.852528825995807,0.852562606241591,0.2887840670859539,0.16057304531363648,0.5637447589098532,0.9979266411572325,0.8406053459119497,716.0,2155.75,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.05,0.852528825995807,0.852562606241591,0.5215539832285115,0.5008061821933032,0.3309748427672956,0.5864161250105214,0.8406053459119497,716.0,2155.75,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.1,0.852528825995807,0.852562606241591,0.47955974842767296,0.44911780854722294,0.37296907756813413,0.6605772972022298,0.8406053459119497,716.0,2155.75,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.2,0.852528825995807,0.852562606241591,0.4393343815513627,0.39469619941375217,0.4131944444444444,0.7316009700714933,0.8406053459119497,716.0,2155.75,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.3,0.852528825995807,0.852562606241591,0.4378930817610063,0.39260820481006664,0.4146357442348008,0.7341541590802553,0.8406053459119497,716.0,2155.75,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.05,0.852528825995807,0.852562606241591,0.4996724318658281,0.4613609185337073,0.352856394129979,0.23376521501389963,0.8406053459119497,716.0,2155.75,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.1,0.852528825995807,0.852562606241591,0.47654612159329146,0.43227769215669,0.3759827044025157,0.2716904861630143,0.8406053459119497,716.0,2155.75,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.2,0.852528825995807,0.852562606241591,0.4537473794549266,0.39807456705199484,0.3987814465408805,0.30782414803380387,0.8406053459119497,716.0,2155.75,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.3,0.852528825995807,0.852562606241591,0.4421514675052411,0.3886609336316092,0.410377358490566,0.3200049934365945,0.8406053459119497,716.0,2155.75,3
multi_targeted_non_malicious,DT,PGD-10-SNN-targeted-benign,0.05,0.852528825995807,0.852562606241591,0.4982311320754717,0.46491490315594663,0.3542976939203354,0.27502750193607184,0.8406053459119497,716.0,2155.75,3
multi_targeted_non_malicious,DT,PGD-10-SNN-targeted-benign,0.1,0.852528825995807,0.852562606241591,0.4748427672955975,0.42946706630259773,0.3776860587002096,0.31689516287862407,0.8406053459119497,716.0,2155.75,3
multi_targeted_non_malicious,DT,PGD-10-SNN-targeted-benign,0.2,0.852528825995807,0.852562606241591,0.46115041928721173,0.4072295528314035,0.39137840670859536,0.328948385680317,0.8406053459119497,716.0,2155.75,3
multi_targeted_non_malicious,DT,PGD-10-SNN-targeted-benign,0.3,0.852528825995807,0.852562606241591,0.46075733752620546,0.41540807640118693,0.39177148846960164,0.2652696699838085,0.8406053459119497,716.0,2155.75,3
multi_targeted_non_malicious,DT,PGD-20-SNN-targeted-benign,0.05,0.852528825995807,0.852562606241591,0.4895833333333333,0.4498766429077436,0.3629454926624738,0.278209008416447,0.8406053459119497,716.0,2155.75,3
multi_targeted_non_malicious,DT,PGD-20-SNN-targeted-benign,0.1,0.852528825995807,0.852562606241591,0.46534329140461217,0.413843368067593,0.3871855345911949,0.3477269627195182,0.8406053459119497,716.0,2155.75,3
multi_targeted_non_malicious,DT,PGD-20-SNN-targeted-benign,0.2,0.852528825995807,0.852562606241591,0.45217505241090145,0.4013780058096107,0.40035377358490565,0.30453204067354833,0.8406053459119497,716.0,2155.75,3
multi_targeted_non_malicious,DT,PGD-20-SNN-targeted-benign,0.3,0.852528825995807,0.852562606241591,0.4525026205450734,0.41127180992768186,0.40002620545073375,0.24100717622100623,0.8406053459119497,716.0,2155.75,3
