task,fold,model,attack,epsilon,target_label,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,targeted_evasion_asr,snn_agreement,num_classes,num_features,num_targetable,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features,time_window
multi_targeted_non_malicious,4,RF,FGSM-SNN-targeted-benign,0.1,3,0.8663522012578616,0.8657602935931327,0.5681341719077568,0.5082901471142932,0.2982180293501048,0.27535566773749426,0.8388364779874213,6,716,2179,,,,,,,, (1.0days)
multi_targeted_non_malicious,4,RF,PGD-10-SNN-targeted-benign,0.1,3,0.8663522012578616,0.8657602935931327,0.5704926624737946,0.5055862880812063,0.295859538784067,0.3575034419458467,0.8388364779874213,6,716,2179,10.0,10.0,0.03,,,,, (1.0days)
multi_targeted_non_malicious,4,RF,PGD-20-SNN-targeted-benign,0.1,3,0.8663522012578616,0.8657602935931327,0.5657756813417191,0.49742268627479636,0.30057651991614254,0.3680587425424507,0.8388364779874213,6,716,2179,20.0,19.0,0.015789473684210527,,,,, (1.0days)
multi_targeted_non_malicious,4,RF,BBA-targeted-benign,0.1,3,0.8663522012578616,0.8657602935931327,0.679769392033543,0.6774333257438212,0.18658280922431858,0.32675539238182655,0.8388364779874213,6,716,2179,,,,170.0,280.0,200.0,, (1.0days)
multi_targeted_non_malicious,4,RF,DBA-style-targeted-benign,0.1,3,0.8663522012578616,0.8657602935931327,0.8440775681341719,0.8431410986883964,0.022274633123689713,0.03900871959614502,0.8388364779874213,6,716,2179,,,,,,,175.0, (1.0days)
multi_targeted_non_malicious,4,RF,FGSM-SNN-targeted-benign,0.2,3,0.8663522012578616,0.8657602935931327,0.5621069182389937,0.4752078984500873,0.3042452830188679,0.3088572739788894,0.8388364779874213,6,716,2179,,,,,,,, (1.0days)
multi_targeted_non_malicious,4,RF,PGD-10-SNN-targeted-benign,0.2,3,0.8663522012578616,0.8657602935931327,0.5628930817610063,0.4817200313819638,0.30345911949685533,0.40247820100963744,0.8388364779874213,6,716,2179,10.0,10.0,0.03,,,,, (1.0days)
multi_targeted_non_malicious,4,RF,PGD-20-SNN-targeted-benign,0.2,3,0.8663522012578616,0.8657602935931327,0.5587002096436059,0.4729019305337821,0.3076519916142557,0.41073887104176227,0.8388364779874213,6,716,2179,20.0,19.0,0.015789473684210527,,,,, (1.0days)
multi_targeted_non_malicious,4,RF,BBA-targeted-benign,0.2,3,0.8663522012578616,0.8657602935931327,0.6014150943396226,0.5855050321663732,0.264937106918239,0.4639743001376778,0.8388364779874213,6,716,2179,,,,170.0,280.0,200.0,, (1.0days)
multi_targeted_non_malicious,4,RF,DBA-style-targeted-benign,0.2,3,0.8663522012578616,0.8657602935931327,0.8438155136268344,0.8428709768177016,0.02253668763102723,0.03946764570904084,0.8388364779874213,6,716,2179,,,,,,,175.0, (1.0days)
multi_targeted_non_malicious,4,RF,FGSM-SNN-targeted-benign,0.3,3,0.8663522012578616,0.8657602935931327,0.5571278825995807,0.46660399978285083,0.30922431865828093,0.26480036714089034,0.8388364779874213,6,716,2179,,,,,,,, (1.0days)
