task,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,targeted_evasion_asr,snn_agreement,num_features,num_targetable,target_label
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.05,0.893016247379455,0.8929857211449157,0.35089098532494756,0.2409453533850814,0.5421252620545074,0.9280305683559695,0.8447982180293501,716.0,2229.5,3
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.1,0.893016247379455,0.8929857211449157,0.31446540880503143,0.17787178098083578,0.5785508385744235,0.9901324408346984,0.8447982180293501,716.0,2229.5,3
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.2,0.893016247379455,0.8929857211449157,0.31263102725366876,0.1743973960417371,0.5803852201257862,0.9932772856651098,0.8447982180293501,716.0,2229.5,3
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.3,0.893016247379455,0.8929857211449157,0.3119103773584906,0.17305932247844238,0.5811058700209644,0.9945180447693011,0.8447982180293501,716.0,2229.5,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.05,0.893016247379455,0.8929857211449157,0.523519392033543,0.49164425429151204,0.3694968553459119,0.6320135509862452,0.8447982180293501,716.0,2229.5,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.1,0.893016247379455,0.8929857211449157,0.5075340670859538,0.47326901482012085,0.385482180293501,0.6593958433757171,0.8447982180293501,716.0,2229.5,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.2,0.893016247379455,0.8929857211449157,0.4975104821802935,0.45941206159605363,0.3955057651991614,0.6763646925625404,0.8447982180293501,716.0,2229.5,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.3,0.893016247379455,0.8929857211449157,0.49521750524109015,0.4559607723230965,0.39779874213836475,0.6802849627371336,0.8447982180293501,716.0,2229.5,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.05,0.893016247379455,0.8929857211449157,0.4741221174004193,0.4209513305336199,0.41889412997903563,0.38622398058154767,0.8447982180293501,716.0,2229.5,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.1,0.893016247379455,0.8929857211449157,0.46193658280922434,0.4008280225353565,0.4310796645702306,0.41906515912357223,0.8447982180293501,716.0,2229.5,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.2,0.893016247379455,0.8929857211449157,0.43913784067085954,0.36231928985620054,0.45387840670859536,0.4497338723904863,0.8447982180293501,716.0,2229.5,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.3,0.893016247379455,0.8929857211449157,0.42000786163522014,0.3449097045225731,0.4730083857442348,0.46507225295936844,0.8447982180293501,716.0,2229.5,3
multi_targeted_non_malicious,DT,PGD-10-SNN-targeted-benign,0.05,0.893016247379455,0.8929857211449157,0.46449161425576524,0.41451265061645026,0.4285246331236897,0.4971355939551213,0.8447982180293501,716.0,2229.5,3
multi_targeted_non_malicious,DT,PGD-10-SNN-targeted-benign,0.1,0.893016247379455,0.8929857211449157,0.4435272536687631,0.3851034871548189,0.44948899371069184,0.592412670554598,0.8447982180293501,716.0,2229.5,3
multi_targeted_non_malicious,DT,PGD-10-SNN-targeted-benign,0.2,0.893016247379455,0.8929857211449157,0.42662473794549266,0.3539638321775864,0.46639150943396224,0.6234691472937702,0.8447982180293501,716.0,2229.5,3
multi_targeted_non_malicious,DT,PGD-10-SNN-targeted-benign,0.3,0.893016247379455,0.8929857211449157,0.4492269392033543,0.37857189905847977,0.4437893081761006,0.495336090540552,0.8447982180293501,716.0,2229.5,3
multi_targeted_non_malicious,DT,PGD-20-SNN-targeted-benign,0.05,0.893016247379455,0.8929857211449157,0.46075733752620546,0.4053673764236579,0.43225890985324944,0.4819812873170948,0.8447982180293501,716.0,2229.5,3
multi_targeted_non_malicious,DT,PGD-20-SNN-targeted-benign,0.1,0.893016247379455,0.8929857211449157,0.4289832285115304,0.3602862739528768,0.46403301886792453,0.6433664496817373,0.8447982180293501,716.0,2229.5,3
multi_targeted_non_malicious,DT,PGD-20-SNN-targeted-benign,0.2,0.893016247379455,0.8929857211449157,0.4175183438155136,0.3427176553547577,0.4754979035639413,0.6431010815877181,0.8447982180293501,716.0,2229.5,3
multi_targeted_non_malicious,DT,PGD-20-SNN-targeted-benign,0.3,0.893016247379455,0.8929857211449157,0.4492269392033543,0.3781408850857204,0.4437893081761006,0.48119099716041414,0.8447982180293501,716.0,2229.5,3
multi_targeted_non_malicious,LightGBM,BBA-targeted-benign,0.05,0.9468029350104822,0.9467537698937432,0.39399895178197064,0.28857594604505765,0.5528039832285115,0.8953600205111883,0.865893605870021,716.0,2356.0,3
multi_targeted_non_malicious,LightGBM,BBA-targeted-benign,0.1,0.9468029350104822,0.9467537698937432,0.38056865828092246,0.26518580467466135,0.5662342767295597,0.917115733489472,0.865893605870021,716.0,2356.0,3
multi_targeted_non_malicious,LightGBM,BBA-targeted-benign,0.2,0.9468029350104822,0.9467537698937432,0.37519654088050314,0.2564951920515619,0.5716063941299789,0.9258217819573522,0.865893605870021,716.0,2356.0,3
multi_targeted_non_malicious,LightGBM,BBA-targeted-benign,0.3,0.9468029350104822,0.9467537698937432,0.37310010482180295,0.2530142733156768,0.5737028301886793,0.9292206727356163,0.865893605870021,716.0,2356.0,3
multi_targeted_non_malicious,LightGBM,DBA-style-targeted-benign,0.05,0.9468029350104822,0.9467537698937432,0.7698506289308176,0.7467452262348961,0.17695230607966458,0.28661160965060234,0.865893605870021,716.0,2356.0,3
multi_targeted_non_malicious,LightGBM,DBA-style-targeted-benign,0.1,0.9468029350104822,0.9467537698937432,0.7691954926624738,0.7457201516111016,0.17760744234800838,0.28767206565332737,0.865893605870021,716.0,2356.0,3
multi_targeted_non_malicious,LightGBM,DBA-style-targeted-benign,0.2,0.9468029350104822,0.9467537698937432,0.7684748427672956,0.7453768923776138,0.1783280922431866,0.2888385055097426,0.865893605870021,716.0,2356.0,3
multi_targeted_non_malicious,LightGBM,DBA-style-targeted-benign,0.3,0.9468029350104822,0.9467537698937432,0.7676231656184487,0.7446376683860609,0.17917976939203353,0.29021864588238155,0.865893605870021,716.0,2356.0,3
multi_targeted_non_malicious,LightGBM,FGSM-SNN-targeted-benign,0.05,0.9468029350104822,0.9467537698937432,0.46973270440251574,0.3822455615970655,0.47707023060796644,0.635789142117286,0.865893605870021,716.0,2356.0,3
multi_targeted_non_malicious,LightGBM,FGSM-SNN-targeted-benign,0.1,0.9468029350104822,0.9467537698937432,0.43527253668763105,0.3345416344798905,0.5115303983228512,0.7222236041868626,0.865893605870021,716.0,2356.0,3
multi_targeted_non_malicious,LightGBM,FGSM-SNN-targeted-benign,0.2,0.9468029350104822,0.9467537698937432,0.41129454926624737,0.3070357481494402,0.5355083857442349,0.7642166941073455,0.865893605870021,716.0,2356.0,3
multi_targeted_non_malicious,LightGBM,FGSM-SNN-targeted-benign,0.3,0.9468029350104822,0.9467537698937432,0.4085429769392034,0.3047592362395345,0.5382599580712788,0.7711093650854128,0.865893605870021,716.0,2356.0,3
multi_targeted_non_malicious,LightGBM,PGD-10-SNN-targeted-benign,0.05,0.9468029350104822,0.9467537698937432,0.48034591194968557,0.397629665027342,0.4664570230607966,0.6550668222458421,0.865893605870021,716.0,2356.0,3
