task,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,targeted_evasion_asr,snn_agreement,num_features,num_targetable,target_label,time_window
multi_targeted_non_malicious,LightGBM,FGSM-SNN-targeted-benign,0.2,0.8980607966457023,0.8979150255837731,0.5843160377358491,0.4971911331233883,0.31374475890985326,0.1187997458980444,0.8728380503144654,716.0,2245.75,3, (30.0days)
multi_targeted_non_malicious,LightGBM,FGSM-SNN-targeted-benign,0.3,0.8980607966457023,0.8979150255837731,0.5830057651991615,0.5028865556782586,0.31505503144654085,0.08749812765369341,0.8728380503144654,716.0,2245.75,3, (30.0days)
multi_targeted_non_malicious,LightGBM,PGD-10-SNN-targeted-benign,0.05,0.8980607966457023,0.8979150255837731,0.6126834381551363,0.5512376399423156,0.285377358490566,0.11360079200381612,0.8728380503144654,716.0,2245.75,3, (30.0days)
multi_targeted_non_malicious,LightGBM,PGD-10-SNN-targeted-benign,0.1,0.8980607966457023,0.8979150255837731,0.6041011530398323,0.5389740129517476,0.29395964360587,0.09110377958280799,0.8728380503144654,716.0,2245.75,3, (30.0days)
multi_targeted_non_malicious,LightGBM,PGD-10-SNN-targeted-benign,0.2,0.8980607966457023,0.8979150255837731,0.5981394129979035,0.5309666502181771,0.29992138364779874,0.07172830578516612,0.8728380503144654,716.0,2245.75,3, (30.0days)
multi_targeted_non_malicious,LightGBM,PGD-10-SNN-targeted-benign,0.3,0.8980607966457023,0.8979150255837731,0.5839229559748428,0.5206780036080753,0.31413784067085954,0.08673879399315675,0.8728380503144654,716.0,2245.75,3, (30.0days)
multi_targeted_non_malicious,LightGBM,PGD-20-SNN-targeted-benign,0.05,0.8980607966457023,0.8979150255837731,0.6003668763102725,0.5290783517765986,0.29769392033542974,0.10403149235965282,0.8728380503144654,716.0,2245.75,3, (30.0days)
multi_targeted_non_malicious,LightGBM,PGD-20-SNN-targeted-benign,0.1,0.8980607966457023,0.8979150255837731,0.598204926624738,0.5262835802736446,0.2998558700209643,0.06735437373914638,0.8728380503144654,716.0,2245.75,3, (30.0days)
multi_targeted_non_malicious,LightGBM,PGD-20-SNN-targeted-benign,0.2,0.8980607966457023,0.8979150255837731,0.5940120545073375,0.5258485437085134,0.30404874213836475,0.07428737921529355,0.8728380503144654,716.0,2245.75,3, (30.0days)
multi_targeted_non_malicious,LightGBM,PGD-20-SNN-targeted-benign,0.3,0.8980607966457023,0.8979150255837731,0.5793370020964361,0.5151852077961842,0.31872379454926625,0.09738722685324291,0.8728380503144654,716.0,2245.75,3, (30.0days)
multi_targeted_non_malicious,RF,BBA-targeted-benign,0.05,0.8905922431865828,0.8903258846257673,0.7621200209643606,0.7578324493992431,0.1284722222222222,0.21866659532364266,0.8698244234800838,716.0,2242.0,3, (30.0days)
multi_targeted_non_malicious,RF,BBA-targeted-benign,0.1,0.8905922431865828,0.8903258846257673,0.7104952830188679,0.7109994205133734,0.18009696016771487,0.3065126500581201,0.8698244234800838,716.0,2242.0,3, (30.0days)
multi_targeted_non_malicious,RF,BBA-targeted-benign,0.2,0.8905922431865828,0.8903258846257673,0.5933569182389937,0.5819674754898995,0.2972353249475891,0.5059287879741095,0.8698244234800838,716.0,2242.0,3, (30.0days)
multi_targeted_non_malicious,RF,BBA-targeted-benign,0.3,0.8905922431865828,0.8903258846257673,0.5184748427672956,0.4798483219580512,0.3721174004192872,0.6333998435232376,0.8698244234800838,716.0,2242.0,3, (30.0days)
multi_targeted_non_malicious,RF,DBA-style-targeted-benign,0.05,0.8905922431865828,0.8903258846257673,0.8753930817610063,0.8750425504019119,0.01519916142557648,0.02587071114631143,0.8698244234800838,716.0,2242.0,3, (30.0days)
multi_targeted_non_malicious,RF,DBA-style-targeted-benign,0.1,0.8905922431865828,0.8903258846257673,0.8742138364779874,0.8738399298324725,0.01637840670859539,0.02787845403942931,0.8698244234800838,716.0,2242.0,3, (30.0days)
multi_targeted_non_malicious,RF,DBA-style-targeted-benign,0.2,0.8905922431865828,0.8903258846257673,0.8733621593291404,0.8729742102370895,0.017230083857442346,0.029327759781941316,0.8698244234800838,716.0,2242.0,3, (30.0days)
