task,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,targeted_evasion_asr,snn_agreement,num_features,num_targetable,target_label
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.05,0.8457154088050315,0.8456956079733076,0.3316299790356394,0.23978188803916486,0.514085429769392,0.9146771602632864,0.8468946540880503,716.0,2144.75,3
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.1,0.8457154088050315,0.8456956079733076,0.2893736897274633,0.16741420313241473,0.5563417190775681,0.98986290993876,0.8468946540880503,716.0,2144.75,3
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.2,0.8457154088050315,0.8456956079733076,0.285377358490566,0.1599183390585384,0.5603380503144655,0.9969794269782857,0.8468946540880503,716.0,2144.75,3
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.3,0.8457154088050315,0.8456956079733076,0.2850497903563941,0.1593157461828486,0.5606656184486374,0.9975630042794248,0.8468946540880503,716.0,2144.75,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.05,0.8457154088050315,0.8456956079733076,0.5171645702306079,0.49394069310879224,0.3285508385744235,0.5844782991038906,0.8468946540880503,716.0,2144.75,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.1,0.8457154088050315,0.8456956079733076,0.49665880503144655,0.47028200627667904,0.34905660377358494,0.62100039536952,0.8468946540880503,716.0,2144.75,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.2,0.8457154088050315,0.8456956079733076,0.48676624737945495,0.45699654088737857,0.35894916142557654,0.6386181326722165,0.8468946540880503,716.0,2144.75,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.3,0.8457154088050315,0.8456956079733076,0.48427672955974843,0.4535820366190586,0.36143867924528306,0.6430458209107212,0.8468946540880503,716.0,2144.75,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.05,0.8457154088050315,0.8456956079733076,0.5218160377358491,0.48366198754171497,0.32389937106918243,0.2530892502868853,0.8468946540880503,716.0,2144.75,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.1,0.8457154088050315,0.8456956079733076,0.5088443396226415,0.46583254351334974,0.33687106918238996,0.23693156133670012,0.8468946540880503,716.0,2144.75,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.2,0.8457154088050315,0.8456956079733076,0.51270964360587,0.4605478351123568,0.3330057651991614,0.23934958304031584,0.8468946540880503,716.0,2144.75,3
