task,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,targeted_evasion_asr,snn_agreement,num_features,num_targetable,target_label
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.05,0.8288784067085954,0.8285929393282323,0.3337264150943396,0.23810876276005027,0.49515199161425577,0.9181470895403445,0.8250131027253669,716.0,2058.25,3
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.1,0.8288784067085954,0.8285929393282323,0.2994627882599581,0.178094941003262,0.5294156184486374,0.9816160775844821,0.8250131027253669,716.0,2058.25,3
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.2,0.8288784067085954,0.8285929393282323,0.2928459119496855,0.1655958740304386,0.5360324947589099,0.9937751054009969,0.8250131027253669,716.0,2058.25,3
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.3,0.8288784067085954,0.8285929393282323,0.2911425576519916,0.16249088934692824,0.5377358490566038,0.9969477453505374,0.8250131027253669,716.0,2058.25,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.05,0.8288784067085954,0.8285929393282323,0.4730738993710692,0.4374042604793452,0.3558045073375262,0.6598496043901388,0.8250131027253669,716.0,2058.25,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.1,0.8288784067085954,0.8285929393282323,0.4502751572327044,0.4092437107099859,0.37860324947589097,0.7019366500887135,0.8250131027253669,716.0,2058.25,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.2,0.8288784067085954,0.8285929393282323,0.4461477987421384,0.4032269186467576,0.382730607966457,0.7095547595836651,0.8250131027253669,716.0,2058.25,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.3,0.8288784067085954,0.8285929393282323,0.44333071278826,0.39900828572166597,0.38554769392033544,0.7147854805529661,0.8250131027253669,716.0,2058.25,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.05,0.8288784067085954,0.8285929393282323,0.5214229559748428,0.48342991305627775,0.30745545073375263,0.21193058728962708,0.8250131027253669,716.0,2058.25,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.1,0.8288784067085954,0.8285929393282323,0.5002620545073375,0.4549120000497323,0.32861635220125784,0.21299812628988585,0.8250131027253669,716.0,2058.25,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.2,0.8288784067085954,0.8285929393282323,0.48021488469601675,0.4226981846781405,0.3486635220125786,0.239110974485634,0.8250131027253669,716.0,2058.25,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.3,0.8288784067085954,0.8285929393282323,0.4748427672955975,0.41819801083613595,0.35403563941299787,0.212791500469297,0.8250131027253669,716.0,2058.25,3
multi_targeted_non_malicious,DT,PGD-10-SNN-targeted-benign,0.05,0.8288784067085954,0.8285929393282323,0.5595518867924528,0.53181863247399,0.26932651991614254,0.16932846206812271,0.8250131027253669,716.0,2058.25,3
multi_targeted_non_malicious,DT,PGD-10-SNN-targeted-benign,0.1,0.8288784067085954,0.8285929393282323,0.5503799790356394,0.5222290272422342,0.27849842767295596,0.1534396817215724,0.8250131027253669,716.0,2058.25,3
multi_targeted_non_malicious,DT,PGD-10-SNN-targeted-benign,0.2,0.8288784067085954,0.8285929393282323,0.5349842767295597,0.49849478822725524,0.29389412997903563,0.1396739385931353,0.8250131027253669,716.0,2058.25,3
multi_targeted_non_malicious,DT,PGD-10-SNN-targeted-benign,0.3,0.8288784067085954,0.8285929393282323,0.5353118448637316,0.4892475682589182,0.29356656184486374,0.1600981804045859,0.8250131027253669,716.0,2058.25,3
multi_targeted_non_malicious,DT,PGD-20-SNN-targeted-benign,0.05,0.8288784067085954,0.8285929393282323,0.5512316561844863,0.5202299608454755,0.27764675052410903,0.17572919925080605,0.8250131027253669,716.0,2058.25,3
multi_targeted_non_malicious,DT,PGD-20-SNN-targeted-benign,0.1,0.8288784067085954,0.8285929393282323,0.5444182389937107,0.5141541090560697,0.2844601677148847,0.15707351251314774,0.8250131027253669,716.0,2058.25,3
multi_targeted_non_malicious,DT,PGD-20-SNN-targeted-benign,0.2,0.8288784067085954,0.8285929393282323,0.5214229559748428,0.48217862770626124,0.3074554507337526,0.1388980226857593,0.8250131027253669,716.0,2058.25,3
multi_targeted_non_malicious,DT,PGD-20-SNN-targeted-benign,0.3,0.8288784067085954,0.8285929393282323,0.5315120545073375,0.487820308179287,0.29736635220125784,0.16203253489461225,0.8250131027253669,716.0,2058.25,3
multi_targeted_non_malicious,LightGBM,BBA-targeted-benign,0.05,0.8706761006289309,0.8704467273764631,0.37100366876310276,0.284259362889931,0.4996724318658281,0.8761009750204558,0.8497772536687631,716.0,2175.5,3
multi_targeted_non_malicious,LightGBM,BBA-targeted-benign,0.1,0.8706761006289309,0.8704467273764631,0.3383778825995807,0.22790004170539133,0.5322982180293501,0.9334852716705839,0.8497772536687631,716.0,2175.5,3
multi_targeted_non_malicious,LightGBM,BBA-targeted-benign,0.2,0.8706761006289309,0.8704467273764631,0.3275681341719078,0.2105624305544891,0.5431079664570231,0.9526147391943108,0.8497772536687631,716.0,2175.5,3
multi_targeted_non_malicious,LightGBM,BBA-targeted-benign,0.3,0.8706761006289309,0.8704467273764631,0.3219994758909853,0.20047144968483688,0.5486766247379455,0.9622871991670561,0.8497772536687631,716.0,2175.5,3
multi_targeted_non_malicious,LightGBM,DBA-style-targeted-benign,0.05,0.8706761006289309,0.8704467273764631,0.623624213836478,0.6104059044357841,0.24705188679245285,0.4330804702324798,0.8497772536687631,716.0,2175.5,3
multi_targeted_non_malicious,LightGBM,DBA-style-targeted-benign,0.1,0.8706761006289309,0.8704467273764631,0.6279481132075472,0.6151236617426187,0.24272798742138368,0.42549662218230283,0.8497772536687631,716.0,2175.5,3
multi_targeted_non_malicious,LightGBM,DBA-style-targeted-benign,0.2,0.8706761006289309,0.8704467273764631,0.629127358490566,0.6166063487997486,0.2415487421383648,0.42342995976795544,0.8497772536687631,716.0,2175.5,3
