task,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,targeted_evasion_asr,snn_agreement,num_features,num_targetable,target_label
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.05,0.8214753668763103,0.8208737934902751,0.40192610062893086,0.3429683433824852,0.4195492662473794,0.7900120660206653,0.8206892033542976,716.0,2027.0,3
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.1,0.8214753668763103,0.8208737934902751,0.35731132075471694,0.2676039712361846,0.4641640461215933,0.8739900157383258,0.8206892033542976,716.0,2027.0,3
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.2,0.8214753668763103,0.8208737934902751,0.30208333333333337,0.18013246607143624,0.5193920335429769,0.9777873750214813,0.8206892033542976,716.0,2027.0,3
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.3,0.8214753668763103,0.8208737934902751,0.2980214884696017,0.1731658205652585,0.5234538784067087,0.985419425605102,0.8206892033542976,716.0,2027.0,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.05,0.8214753668763103,0.8208737934902751,0.5252882599580713,0.5019355786348799,0.29618710691823896,0.5577584938851731,0.8206892033542976,716.0,2027.0,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.1,0.8214753668763103,0.8208737934902751,0.4568920335429769,0.4118232022620999,0.3645833333333333,0.6863536576797037,0.8206892033542976,716.0,2027.0,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.2,0.8214753668763103,0.8208737934902751,0.45040618448637315,0.4018062186793148,0.37106918238993714,0.6985448562489291,0.8206892033542976,716.0,2027.0,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.3,0.8214753668763103,0.8208737934902751,0.4458857442348009,0.39451332224935665,0.3755896226415094,0.7070385358280028,0.8206892033542976,716.0,2027.0,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.05,0.8214753668763103,0.8208737934902751,0.5024895178197065,0.4639279312959172,0.31898584905660377,0.2758808325345931,0.8206892033542976,716.0,2027.0,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.1,0.8214753668763103,0.8208737934902751,0.4904350104821803,0.4435960923068054,0.33104035639412993,0.27939881157772833,0.8206892033542976,716.0,2027.0,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.2,0.8214753668763103,0.8208737934902751,0.478708071278826,0.427928410092146,0.34276729559748426,0.2891469327723285,0.8206892033542976,716.0,2027.0,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.3,0.8214753668763103,0.8208737934902751,0.47110849056603776,0.41948798533189113,0.3503668763102725,0.29270884586726975,0.8206892033542976,716.0,2027.0,3
multi_targeted_non_malicious,DT,PGD-10-SNN-targeted-benign,0.05,0.8214753668763103,0.8208737934902751,0.4903694968553459,0.45355246088700274,0.3311058700209643,0.3934312151155653,0.8206892033542976,716.0,2027.0,3
