task,fold,model,attack,epsilon,target_label,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,targeted_evasion_asr,snn_agreement,num_classes,num_features,num_targetable,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
multi_targeted_non_malicious,1,RF,FGSM-SNN-targeted-benign,0.05,3,0.8920335429769392,0.8919380635639975,0.5867400419287212,0.5309473434503907,0.30529350104821795,0.27111111111111114,0.8632075471698113,6,716,2250,,,,,,,
multi_targeted_non_malicious,1,RF,PGD-10-SNN-targeted-benign,0.05,3,0.8920335429769392,0.8919380635639975,0.5804507337526206,0.522438632913691,0.3115828092243186,0.33555555555555555,0.8632075471698113,6,716,2250,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,1,RF,PGD-20-SNN-targeted-benign,0.05,3,0.8920335429769392,0.8919380635639975,0.5759958071278826,0.5167774571089266,0.3160377358490566,0.3382222222222222,0.8632075471698113,6,716,2250,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,1,RF,BBA-targeted-benign,0.05,3,0.8920335429769392,0.8919380635639975,0.7620545073375262,0.7608403322932601,0.12997903563941293,0.22044444444444444,0.8632075471698113,6,716,2250,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,1,RF,DBA-style-targeted-benign,0.05,3,0.8920335429769392,0.8919380635639975,0.8770964360587002,0.8770245101010113,0.014937106918238907,0.025333333333333333,0.8632075471698113,6,716,2250,,,,,,,175.0
multi_targeted_non_malicious,1,RF,FGSM-SNN-targeted-benign,0.1,3,0.8920335429769392,0.8919380635639975,0.574685534591195,0.4924341699279495,0.3173480083857442,0.37777777777777777,0.8632075471698113,6,716,2250,,,,,,,
multi_targeted_non_malicious,1,RF,PGD-10-SNN-targeted-benign,0.1,3,0.8920335429769392,0.8919380635639975,0.5584381551362684,0.4745121391444762,0.3335953878406708,0.44266666666666665,0.8632075471698113,6,716,2250,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,1,RF,PGD-20-SNN-targeted-benign,0.1,3,0.8920335429769392,0.8919380635639975,0.5584381551362684,0.47447178741926527,0.3335953878406708,0.43466666666666665,0.8632075471698113,6,716,2250,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,1,RF,BBA-targeted-benign,0.1,3,0.8920335429769392,0.8919380635639975,0.70020964360587,0.7034323852006484,0.19182389937106914,0.3253333333333333,0.8632075471698113,6,716,2250,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,1,RF,DBA-style-targeted-benign,0.1,3,0.8920335429769392,0.8919380635639975,0.8763102725366876,0.8762321455958115,0.01572327044025157,0.02666666666666667,0.8632075471698113,6,716,2250,,,,,,,175.0
multi_targeted_non_malicious,1,RF,FGSM-SNN-targeted-benign,0.2,3,0.8920335429769392,0.8919380635639975,0.5804507337526206,0.48925991272238745,0.3115828092243186,0.33155555555555555,0.8632075471698113,6,716,2250,,,,,,,
multi_targeted_non_malicious,1,RF,PGD-10-SNN-targeted-benign,0.2,3,0.8920335429769392,0.8919380635639975,0.5691823899371069,0.4884093936737363,0.32285115303983225,0.404,0.8632075471698113,6,716,2250,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,1,RF,PGD-20-SNN-targeted-benign,0.2,3,0.8920335429769392,0.8919380635639975,0.5707547169811321,0.49097067799207084,0.32127882599580704,0.3897777777777778,0.8632075471698113,6,716,2250,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,1,RF,BBA-targeted-benign,0.2,3,0.8920335429769392,0.8919380635639975,0.590146750524109,0.5720087724065324,0.3018867924528301,0.512,0.8632075471698113,6,716,2250,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,1,RF,DBA-style-targeted-benign,0.2,3,0.8920335429769392,0.8919380635639975,0.8757861635220126,0.8757036718247969,0.016247379454926603,0.027555555555555555,0.8632075471698113,6,716,2250,,,,,,,175.0
multi_targeted_non_malicious,1,RF,FGSM-SNN-targeted-benign,0.3,3,0.8920335429769392,0.8919380635639975,0.5801886792452831,0.48576881916862474,0.3118448637316561,0.2911111111111111,0.8632075471698113,6,716,2250,,,,,,,
multi_targeted_non_malicious,1,RF,PGD-10-SNN-targeted-benign,0.3,3,0.8920335429769392,0.8919380635639975,0.5662997903563941,0.48107928472470074,0.32573375262054505,0.4071111111111111,0.8632075471698113,6,716,2250,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,1,RF,PGD-20-SNN-targeted-benign,0.3,3,0.8920335429769392,0.8919380635639975,0.5670859538784067,0.48047310667317733,0.3249475890985325,0.40355555555555556,0.8632075471698113,6,716,2250,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,1,RF,BBA-targeted-benign,0.3,3,0.8920335429769392,0.8919380635639975,0.5317085953878407,0.4873009856261674,0.3603249475890985,0.6111111111111112,0.8632075471698113,6,716,2250,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,1,RF,DBA-style-targeted-benign,0.3,3,0.8920335429769392,0.8919380635639975,0.875524109014675,0.8754393650094501,0.01650943396226412,0.028,0.8632075471698113,6,716,2250,,,,,,,175.0
multi_targeted_non_malicious,1,DT,FGSM-SNN-targeted-benign,0.05,3,0.8469601677148847,0.8472145053405035,0.4971174004192872,0.4557242421821699,0.3498427672955975,0.3792620270901448,0.8393605870020965,6,716,2141,,,,,,,
multi_targeted_non_malicious,1,DT,PGD-10-SNN-targeted-benign,0.05,3,0.8469601677148847,0.8472145053405035,0.5081236897274634,0.479542889527343,0.33883647798742134,0.40728631480616534,0.8393605870020965,6,716,2141,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,1,DT,PGD-20-SNN-targeted-benign,0.05,3,0.8469601677148847,0.8472145053405035,0.47955974842767296,0.4391723878043841,0.36740041928721173,0.4432508173750584,0.8393605870020965,6,716,2141,20.0,9.5,0.031578947368421054,,,,
multi_targeted_non_malicious,1,DT,BBA-targeted-benign,0.05,3,0.8469601677148847,0.8472145053405035,0.3687106918238994,0.2997203977603681,0.4782494758909853,0.8524054180289584,0.8393605870020965,6,716,2141,,,,80.0,160.0,115.0,
multi_targeted_non_malicious,1,DT,DBA-style-targeted-benign,0.05,3,0.8469601677148847,0.8472145053405035,0.5356394129979035,0.5197301610792878,0.3113207547169812,0.5548808967772069,0.8393605870020965,6,716,2141,,,,,,,105.0
multi_targeted_non_malicious,1,DT,FGSM-SNN-targeted-benign,0.1,3,0.8469601677148847,0.8472145053405035,0.5214884696016772,0.4879610212542386,0.32547169811320753,0.3713218122372723,0.8393605870020965,6,716,2141,,,,,,,
multi_targeted_non_malicious,1,DT,PGD-10-SNN-targeted-benign,0.1,3,0.8469601677148847,0.8472145053405035,0.5165094339622641,0.48084804368064415,0.3304507337526206,0.41896310135450726,0.8393605870020965,6,716,2141,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,1,DT,PGD-20-SNN-targeted-benign,0.1,3,0.8469601677148847,0.8472145053405035,0.4918763102725367,0.4509268999428341,0.355083857442348,0.474077533862681,0.8393605870020965,6,716,2141,20.0,9.5,0.031578947368421054,,,,
multi_targeted_non_malicious,1,DT,BBA-targeted-benign,0.1,3,0.8469601677148847,0.8472145053405035,0.3011006289308176,0.18605945038038477,0.545859538784067,0.9729098552078468,0.8393605870020965,6,716,2141,,,,80.0,160.0,115.0,
multi_targeted_non_malicious,1,DT,DBA-style-targeted-benign,0.1,3,0.8469601677148847,0.8472145053405035,0.4528301886792453,0.41701036090489707,0.3941299790356394,0.7024754787482484,0.8393605870020965,6,716,2141,,,,,,,105.0
multi_targeted_non_malicious,1,DT,FGSM-SNN-targeted-benign,0.2,3,0.8469601677148847,0.8472145053405035,0.5437631027253669,0.49898723943827666,0.3031970649895178,0.4114899579635684,0.8393605870020965,6,716,2141,,,,,,,
multi_targeted_non_malicious,1,DT,PGD-10-SNN-targeted-benign,0.2,3,0.8469601677148847,0.8472145053405035,0.5332809224318659,0.47703902141711085,0.3136792452830188,0.3713218122372723,0.8393605870020965,6,716,2141,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,1,DT,PGD-20-SNN-targeted-benign,0.2,3,0.8469601677148847,0.8472145053405035,0.5351153039832285,0.47645916631191254,0.3118448637316562,0.35217188229799157,0.8393605870020965,6,716,2141,20.0,9.5,0.031578947368421054,,,,
multi_targeted_non_malicious,1,DT,BBA-targeted-benign,0.2,3,0.8469601677148847,0.8472145053405035,0.29009433962264153,0.16599041363892605,0.5568658280922432,0.9925268566090611,0.8393605870020965,6,716,2141,,,,80.0,160.0,115.0,
multi_targeted_non_malicious,1,DT,DBA-style-targeted-benign,0.2,3,0.8469601677148847,0.8472145053405035,0.444706498951782,0.40587701755522426,0.4022536687631027,0.7169546940681925,0.8393605870020965,6,716,2141,,,,,,,105.0
multi_targeted_non_malicious,1,DT,FGSM-SNN-targeted-benign,0.3,3,0.8469601677148847,0.8472145053405035,0.539832285115304,0.4941070732727214,0.3071278825995807,0.4175618869687062,0.8393605870020965,6,716,2141,,,,,,,
multi_targeted_non_malicious,1,DT,PGD-10-SNN-targeted-benign,0.3,3,0.8469601677148847,0.8472145053405035,0.535377358490566,0.4884386428443541,0.3115828092243187,0.3166744511910322,0.8393605870020965,6,716,2141,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,1,DT,PGD-20-SNN-targeted-benign,0.3,3,0.8469601677148847,0.8472145053405035,0.5314465408805031,0.48214550966592484,0.31551362683438156,0.32788416627744044,0.8393605870020965,6,716,2141,20.0,9.5,0.031578947368421054,,,,
multi_targeted_non_malicious,1,DT,BBA-targeted-benign,0.3,3,0.8469601677148847,0.8472145053405035,0.2893081761006289,0.16454961244866198,0.5576519916142557,0.9939280709948622,0.8393605870020965,6,716,2141,,,,80.0,160.0,115.0,
multi_targeted_non_malicious,1,DT,DBA-style-targeted-benign,0.3,3,0.8469601677148847,0.8472145053405035,0.4418238993710692,0.40181820551090097,0.4051362683438155,0.7220924801494629,0.8393605870020965,6,716,2141,,,,,,,105.0
multi_targeted_non_malicious,1,XGBoost,FGSM-SNN-targeted-benign,0.05,3,0.9033018867924528,0.9033051820358293,0.5849056603773585,0.5165432756494017,0.31839622641509435,0.17092511013215858,0.8692348008385744,6,716,2270,,,,,,,
multi_targeted_non_malicious,1,XGBoost,PGD-10-SNN-targeted-benign,0.05,3,0.9033018867924528,0.9033051820358293,0.5930293501048218,0.5176688172761653,0.310272536687631,0.2422907488986784,0.8692348008385744,6,716,2270,10.0,8.0,0.0375,,,,
multi_targeted_non_malicious,1,XGBoost,PGD-20-SNN-targeted-benign,0.05,3,0.9033018867924528,0.9033051820358293,0.5893605870020965,0.5108597673956227,0.31394129979035634,0.24405286343612334,0.8692348008385744,6,716,2270,20.0,15.5,0.01935483870967742,,,,
multi_targeted_non_malicious,1,XGBoost,BBA-targeted-benign,0.05,3,0.9033018867924528,0.9033051820358293,0.6221174004192872,0.6121899490867784,0.2811844863731656,0.4726872246696035,0.8692348008385744,6,716,2270,,,,170.0,170.0,165.0,
multi_targeted_non_malicious,1,XGBoost,DBA-style-targeted-benign,0.05,3,0.9033018867924528,0.9033051820358293,0.8013626834381551,0.8003234716123218,0.10193920335429774,0.17136563876651983,0.8692348008385744,6,716,2270,,,,,,,160.0
multi_targeted_non_malicious,1,XGBoost,FGSM-SNN-targeted-benign,0.1,3,0.9033018867924528,0.9033051820358293,0.5657756813417191,0.4887797860195552,0.33752620545073375,0.2356828193832599,0.8692348008385744,6,716,2270,,,,,,,
multi_targeted_non_malicious,1,XGBoost,PGD-10-SNN-targeted-benign,0.1,3,0.9033018867924528,0.9033051820358293,0.5683962264150944,0.4814858526148208,0.33490566037735847,0.3405286343612335,0.8692348008385744,6,716,2270,10.0,8.0,0.0375,,,,
