task,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,targeted_evasion_asr,snn_agreement,num_features,num_targetable,target_label
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.05,0.853708071278826,0.8536867359274789,0.3889544025157233,0.32355707854260174,0.4647536687631027,0.8265528366004044,0.8430948637316562,716.0,2145.5,3
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.1,0.853708071278826,0.8536867359274789,0.3134171907756813,0.19799326077727858,0.5402908805031447,0.9608773144337607,0.8430948637316562,716.0,2145.5,3
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.2,0.853708071278826,0.8536867359274789,0.30136268343815514,0.17705399449436338,0.5523453878406708,0.9823315091318499,0.8430948637316562,716.0,2145.5,3
multi_targeted_non_malicious,DT,BBA-targeted-benign,0.3,0.853708071278826,0.8536867359274789,0.29782494758909855,0.171097281849158,0.5558831236897275,0.9886493575104025,0.8430948637316562,716.0,2145.5,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.05,0.853708071278826,0.8536867359274789,0.5203747379454926,0.5001420368364216,0.3333333333333333,0.5930566583931527,0.8430948637316562,716.0,2145.5,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.1,0.853708071278826,0.8536867359274789,0.4797562893081761,0.44904254444487607,0.3739517819706499,0.6652866940791444,0.8430948637316562,716.0,2145.5,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.2,0.853708071278826,0.8536867359274789,0.4259040880503145,0.37218721570157665,0.4278039832285115,0.7609601951620327,0.8430948637316562,716.0,2145.5,3
multi_targeted_non_malicious,DT,DBA-style-targeted-benign,0.3,0.853708071278826,0.8536867359274789,0.4242662473794549,0.3696500591782833,0.4294418238993711,0.7638772050263277,0.8430948637316562,716.0,2145.5,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.05,0.853708071278826,0.8536867359274789,0.4935796645702306,0.4490793481871389,0.36012840670859536,0.24844641355634117,0.8430948637316562,716.0,2145.5,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.1,0.853708071278826,0.8536867359274789,0.495020964360587,0.4458844020401252,0.35868710691823896,0.24842341555269548,0.8430948637316562,716.0,2145.5,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.2,0.853708071278826,0.8536867359274789,0.46422955974842767,0.4050296209209,0.3894785115303983,0.3044339540624505,0.8430948637316562,716.0,2145.5,3
multi_targeted_non_malicious,DT,FGSM-SNN-targeted-benign,0.3,0.853708071278826,0.8536867359274789,0.45682651991614254,0.3975530903144189,0.39688155136268344,0.3206766570104942,0.8430948637316562,716.0,2145.5,3
multi_targeted_non_malicious,DT,PGD-10-SNN-targeted-benign,0.05,0.853708071278826,0.8536867359274789,0.4965277777777778,0.4595559861611879,0.3571802935010482,0.32587665839837904,0.8430948637316562,716.0,2145.5,3
multi_targeted_non_malicious,DT,PGD-10-SNN-targeted-benign,0.1,0.853708071278826,0.8536867359274789,0.4686844863731656,0.41788532773802123,0.38502358490566035,0.37333391621660106,0.8430948637316562,716.0,2145.5,3
multi_targeted_non_malicious,DT,PGD-10-SNN-targeted-benign,0.2,0.853708071278826,0.8536867359274789,0.4533542976939203,0.3888597010647131,0.40035377358490565,0.38793866223077283,0.8430948637316562,716.0,2145.5,3
multi_targeted_non_malicious,DT,PGD-10-SNN-targeted-benign,0.3,0.853708071278826,0.8536867359274789,0.4212526205450734,0.3659557577321913,0.4324554507337526,0.28458137902133945,0.8430948637316562,716.0,2145.5,3
multi_targeted_non_malicious,DT,PGD-20-SNN-targeted-benign,0.05,0.853708071278826,0.8536867359274789,0.4857180293501048,0.44063104760719574,0.3679900419287212,0.3295846006613501,0.8430948637316562,716.0,2145.5,3
