task,fold,model,attack,epsilon,target_label,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,targeted_evasion_asr,snn_agreement,num_classes,num_features,num_targetable,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
multi_targeted_non_malicious,1,RF,FGSM-SNN-targeted-benign,0.05,3,0.9072327044025157,0.9071119122877012,0.5864779874213837,0.5308898748280351,0.320754716981132,0.18700614574187885,0.8679245283018868,6,716,2278,,,,,,,
multi_targeted_non_malicious,1,RF,PGD-10-SNN-targeted-benign,0.05,3,0.9072327044025157,0.9071119122877012,0.5998427672955975,0.5449903624902056,0.3073899371069182,0.3015803336259877,0.8679245283018868,6,716,2278,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,1,RF,PGD-20-SNN-targeted-benign,0.05,3,0.9072327044025157,0.9071119122877012,0.5859538784067087,0.5272587605247865,0.32127882599580704,0.33143107989464443,0.8679245283018868,6,716,2278,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,1,RF,BBA-targeted-benign,0.05,3,0.9072327044025157,0.9071119122877012,0.7657232704402516,0.7618848457013795,0.14150943396226412,0.2370500438981563,0.8679245283018868,6,716,2278,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,1,RF,DBA-style-targeted-benign,0.05,3,0.9072327044025157,0.9071119122877012,0.8883647798742138,0.8882046608498068,0.018867924528301883,0.03160667251975417,0.8679245283018868,6,716,2278,,,,,,,175.0
multi_targeted_non_malicious,1,RF,FGSM-SNN-targeted-benign,0.1,3,0.9072327044025157,0.9071119122877012,0.5773060796645703,0.4951109884539384,0.32992662473794543,0.35513608428446003,0.8679245283018868,6,716,2278,,,,,,,
multi_targeted_non_malicious,1,RF,PGD-10-SNN-targeted-benign,0.1,3,0.9072327044025157,0.9071119122877012,0.5710167714884696,0.4829677821831862,0.33621593291404606,0.41659350307287096,0.8679245283018868,6,716,2278,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,1,RF,PGD-20-SNN-targeted-benign,0.1,3,0.9072327044025157,0.9071119122877012,0.5699685534591195,0.4813997125616151,0.33726415094339623,0.4170324846356453,0.8679245283018868,6,716,2278,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,1,RF,BBA-targeted-benign,0.1,3,0.9072327044025157,0.9071119122877012,0.6907756813417191,0.6898181622315281,0.21645702306079662,0.36259877085162423,0.8679245283018868,6,716,2278,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,1,RF,DBA-style-targeted-benign,0.1,3,0.9072327044025157,0.9071119122877012,0.8883647798742138,0.8881954059862166,0.018867924528301883,0.03160667251975417,0.8679245283018868,6,716,2278,,,,,,,175.0
multi_targeted_non_malicious,1,RF,FGSM-SNN-targeted-benign,0.2,3,0.9072327044025157,0.9071119122877012,0.5830712788259959,0.4852895280761831,0.32416142557651983,0.23529411764705882,0.8679245283018868,6,716,2278,,,,,,,
multi_targeted_non_malicious,1,RF,PGD-10-SNN-targeted-benign,0.2,3,0.9072327044025157,0.9071119122877012,0.5759958071278826,0.4783841916282764,0.3312368972746331,0.3994732221246708,0.8679245283018868,6,716,2278,10.0,10.0,0.03,,,,
