task,fold,model,attack,epsilon,target_label,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,targeted_evasion_asr,snn_agreement,num_classes,num_features,num_targetable,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
multi_targeted_non_malicious,1,RF,FGSM-SNN-targeted-benign,0.05,3,0.9082809224318659,0.908170920364003,0.5657756813417191,0.5051421726538058,0.3425052410901468,0.3594570928196147,0.870020964360587,6,716,2284,,,,,,,
multi_targeted_non_malicious,1,RF,PGD-10-SNN-targeted-benign,0.05,3,0.9082809224318659,0.908170920364003,0.5718029350104822,0.5112608147932419,0.3364779874213837,0.45052539404553416,0.870020964360587,6,716,2284,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,1,RF,PGD-20-SNN-targeted-benign,0.05,3,0.9082809224318659,0.908170920364003,0.5587002096436059,0.4883891272595915,0.34958071278826,0.47504378283712784,0.870020964360587,6,716,2284,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,1,RF,BBA-targeted-benign,0.05,3,0.9082809224318659,0.908170920364003,0.7497379454926625,0.7409906048990196,0.15854297693920338,0.2648861646234676,0.870020964360587,6,716,2284,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,1,RF,DBA-style-targeted-benign,0.05,3,0.9082809224318659,0.908170920364003,0.889412997903564,0.8892535178153654,0.018867924528301883,0.03152364273204904,0.870020964360587,6,716,2284,,,,,,,175.0
multi_targeted_non_malicious,1,RF,FGSM-SNN-targeted-benign,0.1,3,0.9082809224318659,0.908170920364003,0.5521488469601677,0.46616071656294755,0.3561320754716981,0.46935201401050786,0.870020964360587,6,716,2284,,,,,,,
multi_targeted_non_malicious,1,RF,PGD-10-SNN-targeted-benign,0.1,3,0.9082809224318659,0.908170920364003,0.5445492662473794,0.45263069676259265,0.36373165618448644,0.4886164623467601,0.870020964360587,6,716,2284,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,1,RF,PGD-20-SNN-targeted-benign,0.1,3,0.9082809224318659,0.908170920364003,0.5463836477987422,0.4538377564353878,0.3618972746331237,0.48555166374781084,0.870020964360587,6,716,2284,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,1,RF,BBA-targeted-benign,0.1,3,0.9082809224318659,0.908170920364003,0.6265723270440252,0.6186963791075542,0.28170859538784065,0.47066549912434325,0.870020964360587,6,716,2284,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,1,RF,DBA-style-targeted-benign,0.1,3,0.9082809224318659,0.908170920364003,0.8886268343815513,0.888459928327018,0.019654088050314544,0.03283712784588441,0.870020964360587,6,716,2284,,,,,,,175.0
multi_targeted_non_malicious,1,RF,FGSM-SNN-targeted-benign,0.2,3,0.9082809224318659,0.908170920364003,0.5479559748427673,0.45501666976784055,0.3603249475890986,0.48555166374781084,0.870020964360587,6,716,2284,,,,,,,
multi_targeted_non_malicious,1,RF,PGD-10-SNN-targeted-benign,0.2,3,0.9082809224318659,0.908170920364003,0.5657756813417191,0.468393079138044,0.3425052410901468,0.4531523642732049,0.870020964360587,6,716,2284,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,1,RF,PGD-20-SNN-targeted-benign,0.2,3,0.9082809224318659,0.908170920364003,0.5686582809224319,0.4709126926160694,0.339622641509434,0.45096322241681264,0.870020964360587,6,716,2284,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,1,RF,BBA-targeted-benign,0.2,3,0.9082809224318659,0.908170920364003,0.48427672955974843,0.4422427531550383,0.42400419287211744,0.7084063047285464,0.870020964360587,6,716,2284,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,1,RF,DBA-style-targeted-benign,0.2,3,0.9082809224318659,0.908170920364003,0.8883647798742138,0.8881953103262696,0.01991614255765206,0.03327495621716287,0.870020964360587,6,716,2284,,,,,,,175.0
multi_targeted_non_malicious,1,RF,FGSM-SNN-targeted-benign,0.3,3,0.9082809224318659,0.908170920364003,0.5500524109014675,0.4518716585384517,0.35822851153039836,0.42819614711033277,0.870020964360587,6,716,2284,,,,,,,
multi_targeted_non_malicious,1,RF,PGD-10-SNN-targeted-benign,0.3,3,0.9082809224318659,0.908170920364003,0.5634171907756813,0.46772301571341335,0.34486373165618456,0.45183887915936954,0.870020964360587,6,716,2284,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,1,RF,PGD-20-SNN-targeted-benign,0.3,3,0.9082809224318659,0.908170920364003,0.5662997903563941,0.4679332005717511,0.34198113207547176,0.4404553415061296,0.870020964360587,6,716,2284,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,1,RF,BBA-targeted-benign,0.3,3,0.9082809224318659,0.908170920364003,0.4363207547169811,0.3731535124231803,0.47196016771488475,0.7885288966725044,0.870020964360587,6,716,2284,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,1,RF,DBA-style-targeted-benign,0.3,3,0.9082809224318659,0.908170920364003,0.8881027253668763,0.8879306478502348,0.020178197064989578,0.03371278458844133,0.870020964360587,6,716,2284,,,,,,,175.0
multi_targeted_non_malicious,1,DT,FGSM-SNN-targeted-benign,0.05,3,0.8679245283018868,0.8678567897145051,0.384958071278826,0.3144079679160066,0.48296645702306085,0.6049609554432706,0.8362159329140462,6,716,2177,,,,,,,
multi_targeted_non_malicious,1,DT,PGD-10-SNN-targeted-benign,0.05,3,0.8679245283018868,0.8678567897145051,0.4109014675052411,0.3486176545165893,0.45702306079664573,0.6090950849793294,0.8362159329140462,6,716,2177,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,1,DT,PGD-20-SNN-targeted-benign,0.05,3,0.8679245283018868,0.8678567897145051,0.3946540880503145,0.32579082227679046,0.47327044025157233,0.639871382636656,0.8362159329140462,6,716,2177,20.0,9.5,0.031578947368421054,,,,
multi_targeted_non_malicious,1,DT,BBA-targeted-benign,0.05,3,0.8679245283018868,0.8678567897145051,0.3149895178197065,0.19613840370621913,0.5529350104821803,0.9692237023426734,0.8362159329140462,6,716,2177,,,,80.0,160.0,115.0,
multi_targeted_non_malicious,1,DT,DBA-style-targeted-benign,0.05,3,0.8679245283018868,0.8678567897145051,0.4528301886792453,0.4132693860295278,0.41509433962264153,0.7276067983463482,0.8362159329140462,6,716,2177,,,,,,,105.0
multi_targeted_non_malicious,1,DT,FGSM-SNN-targeted-benign,0.1,3,0.8679245283018868,0.8678567897145051,0.37054507337526205,0.29252491762138977,0.4973794549266248,0.6858061552595315,0.8362159329140462,6,716,2177,,,,,,,
multi_targeted_non_malicious,1,DT,PGD-10-SNN-targeted-benign,0.1,3,0.8679245283018868,0.8678567897145051,0.370020964360587,0.28853020476675556,0.4979035639412998,0.7827285254937988,0.8362159329140462,6,716,2177,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,1,DT,PGD-20-SNN-targeted-benign,0.1,3,0.8679245283018868,0.8678567897145051,0.3629454926624738,0.2768780687046995,0.504979035639413,0.7978870004593477,0.8362159329140462,6,716,2177,20.0,9.5,0.031578947368421054,,,,
multi_targeted_non_malicious,1,DT,BBA-targeted-benign,0.1,3,0.8679245283018868,0.8678567897145051,0.3011006289308176,0.16946770175702366,0.5668238993710693,0.9935691318327974,0.8362159329140462,6,716,2177,,,,80.0,160.0,115.0,
multi_targeted_non_malicious,1,DT,DBA-style-targeted-benign,0.1,3,0.8679245283018868,0.8678567897145051,0.4305555555555556,0.38306769075584574,0.43736897274633124,0.7666513550757924,0.8362159329140462,6,716,2177,,,,,,,105.0
multi_targeted_non_malicious,1,DT,FGSM-SNN-targeted-benign,0.2,3,0.8679245283018868,0.8678567897145051,0.3689727463312369,0.28361573867117673,0.49895178197064993,0.6784565916398714,0.8362159329140462,6,716,2177,,,,,,,
multi_targeted_non_malicious,1,DT,PGD-10-SNN-targeted-benign,0.2,3,0.8679245283018868,0.8678567897145051,0.3996331236897275,0.3306333789814206,0.46829140461215935,0.7602204869085898,0.8362159329140462,6,716,2177,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,1,DT,PGD-20-SNN-targeted-benign,0.2,3,0.8679245283018868,0.8678567897145051,0.39255765199161424,0.3197673276578031,0.4753668763102726,0.7684887459807074,0.8362159329140462,6,716,2177,20.0,9.5,0.031578947368421054,,,,
multi_targeted_non_malicious,1,DT,BBA-targeted-benign,0.2,3,0.8679245283018868,0.8678567897145051,0.2979559748427673,0.16350369696171727,0.5699685534591195,0.9990813045475425,0.8362159329140462,6,716,2177,,,,80.0,160.0,115.0,
multi_targeted_non_malicious,1,DT,DBA-style-targeted-benign,0.2,3,0.8679245283018868,0.8678567897145051,0.4224318658280922,0.37064829439409586,0.4454926624737946,0.7808911345888838,0.8362159329140462,6,716,2177,,,,,,,105.0
multi_targeted_non_malicious,1,DT,FGSM-SNN-targeted-benign,0.3,3,0.8679245283018868,0.8678567897145051,0.3660901467505241,0.27887028070998937,0.5018343815513627,0.6495176848874598,0.8362159329140462,6,716,2177,,,,,,,
multi_targeted_non_malicious,1,DT,PGD-10-SNN-targeted-benign,0.3,3,0.8679245283018868,0.8678567897145051,0.399895178197065,0.3300937367863645,0.46802935010482183,0.6614607257694074,0.8362159329140462,6,716,2177,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,1,DT,PGD-20-SNN-targeted-benign,0.3,3,0.8679245283018868,0.8678567897145051,0.4056603773584906,0.3375494351887938,0.46226415094339623,0.6825907211759302,0.8362159329140462,6,716,2177,20.0,9.5,0.031578947368421054,,,,
multi_targeted_non_malicious,1,DT,BBA-targeted-benign,0.3,3,0.8679245283018868,0.8678567897145051,0.2979559748427673,0.16350369696171727,0.5699685534591195,0.9990813045475425,0.8362159329140462,6,716,2177,,,,80.0,160.0,115.0,
multi_targeted_non_malicious,1,DT,DBA-style-targeted-benign,0.3,3,0.8679245283018868,0.8678567897145051,0.41850104821802936,0.36426668996006917,0.44942348008385746,0.7877813504823151,0.8362159329140462,6,716,2177,,,,,,,105.0
multi_targeted_non_malicious,1,XGBoost,FGSM-SNN-targeted-benign,0.05,3,0.9195492662473794,0.9194903904490556,0.5369496855345912,0.45557103987327313,0.3825995807127882,0.38271068635968725,0.8579664570230608,6,716,2302,,,,,,,
multi_targeted_non_malicious,1,XGBoost,PGD-10-SNN-targeted-benign,0.05,3,0.9195492662473794,0.9194903904490556,0.539308176100629,0.4560813049634782,0.38024109014675045,0.46177237185056474,0.8579664570230608,6,716,2302,10.0,8.0,0.0375,,,,
multi_targeted_non_malicious,1,XGBoost,PGD-20-SNN-targeted-benign,0.05,3,0.9195492662473794,0.9194903904490556,0.5345911949685535,0.4502834527106843,0.384958071278826,0.48132059079061684,0.8579664570230608,6,716,2302,20.0,15.5,0.01935483870967742,,,,
multi_targeted_non_malicious,1,XGBoost,BBA-targeted-benign,0.05,3,0.9195492662473794,0.9194903904490556,0.5573899371069182,0.5340177142030392,0.36215932914046123,0.6003475238922676,0.8579664570230608,6,716,2302,,,,170.0,170.0,165.0,
multi_targeted_non_malicious,1,XGBoost,DBA-style-targeted-benign,0.05,3,0.9195492662473794,0.9194903904490556,0.8063417190775681,0.8039234731361963,0.1132075471698113,0.18766290182450043,0.8579664570230608,6,716,2302,,,,,,,160.0
multi_targeted_non_malicious,1,XGBoost,FGSM-SNN-targeted-benign,0.1,3,0.9195492662473794,0.9194903904490556,0.5246331236897275,0.4443947516856968,0.39491614255765195,0.34535186794092093,0.8579664570230608,6,716,2302,,,,,,,
multi_targeted_non_malicious,1,XGBoost,PGD-10-SNN-targeted-benign,0.1,3,0.9195492662473794,0.9194903904490556,0.5107442348008385,0.4217525514921681,0.4088050314465409,0.43614248479582973,0.8579664570230608,6,716,2302,10.0,8.0,0.0375,,,,
multi_targeted_non_malicious,1,XGBoost,PGD-20-SNN-targeted-benign,0.1,3,0.9195492662473794,0.9194903904490556,0.5128406708595388,0.42406114776087067,0.40670859538784065,0.42875760208514335,0.8579664570230608,6,716,2302,20.0,15.5,0.01935483870967742,,,,
multi_targeted_non_malicious,1,XGBoost,BBA-targeted-benign,0.1,3,0.9195492662473794,0.9194903904490556,0.42059748427672955,0.3480303569784817,0.4989517819706499,0.8271068635968722,0.8579664570230608,6,716,2302,,,,170.0,170.0,165.0,
