task,fold,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_classes,num_features
binary,1,XGBoost,BBA,0.2,0.6740041928721174,0.5649782219742828,0.4719601677148847,0.4177649908987728,0.20204402515723274,0.27437550362610796,0.27437550362610796,0.9753668763102725,2,453
binary,1,XGBoost,DBA-style,0.2,0.6740041928721174,0.5649782219742828,0.6682389937106918,0.5553071917519651,0.005765199161425594,0.0024174053182917004,0.0024174053182917004,0.9753668763102725,2,453
binary,1,XGBoost,FGSM-SNN,0.3,0.6740041928721174,0.5649782219742828,0.4022536687631027,0.38725922490858417,0.27175052410901473,0.4117647058823529,0.4117647058823529,0.9753668763102725,2,453
binary,1,XGBoost,PGD-10-SNN,0.3,0.6740041928721174,0.5649782219742828,0.48191823899371067,0.4347251826108306,0.19208595387840677,0.2767929089443997,0.2767929089443997,0.9753668763102725,2,453
binary,1,XGBoost,PGD-20-SNN,0.3,0.6740041928721174,0.5649782219742828,0.4887316561844864,0.4409628270974791,0.18527253668763105,0.2703464947622885,0.2703464947622885,0.9753668763102725,2,453
binary,1,XGBoost,BBA,0.3,0.6740041928721174,0.5649782219742828,0.4111635220125786,0.37962953230205027,0.2628406708595388,0.3678485092667204,0.3678485092667204,0.9753668763102725,2,453
binary,1,XGBoost,DBA-style,0.3,0.6740041928721174,0.5649782219742828,0.6682389937106918,0.5553071917519651,0.005765199161425594,0.0024174053182917004,0.0024174053182917004,0.9753668763102725,2,453
binary,1,LightGBM,FGSM-SNN,0.05,0.674266247379455,0.5655203987923285,0.6063941299790356,0.5191550574472926,0.06787211740041932,0.09750201450443191,0.09750201450443191,0.975104821802935,2,453
binary,1,LightGBM,PGD-10-SNN,0.05,0.674266247379455,0.5655203987923285,0.6396750524109015,0.5176680588659124,0.03459119496855345,0.0265914585012087,0.0265914585012087,0.975104821802935,2,453
binary,1,LightGBM,PGD-20-SNN,0.05,0.674266247379455,0.5655203987923285,0.6412473794549266,0.5171733666741269,0.03301886792452835,0.022965350523771154,0.022965350523771154,0.975104821802935,2,453
binary,1,LightGBM,BBA,0.05,0.674266247379455,0.5655203987923285,0.6425576519916143,0.5096995286698,0.031708595387840655,0.012087026591458501,0.012087026591458501,0.975104821802935,2,453
binary,1,LightGBM,DBA-style,0.05,0.674266247379455,0.5655203987923285,0.6719077568134172,0.5617919774260599,0.002358490566037763,0.0012087026591458502,0.0012087026591458502,0.975104821802935,2,453
binary,1,LightGBM,FGSM-SNN,0.1,0.674266247379455,0.5655203987923285,0.43186582809224316,0.4080548581861297,0.2424004192872118,0.36583400483481066,0.36583400483481066,0.975104821802935,2,453
binary,1,LightGBM,PGD-10-SNN,0.1,0.674266247379455,0.5655203987923285,0.629979035639413,0.5101123701170281,0.04428721174004191,0.03908138597904915,0.03908138597904915,0.975104821802935,2,453
binary,1,LightGBM,PGD-20-SNN,0.1,0.674266247379455,0.5655203987923285,0.6242138364779874,0.5058919992223853,0.0500524109014675,0.046736502820306204,0.046736502820306204,0.975104821802935,2,453
binary,1,LightGBM,BBA,0.1,0.674266247379455,0.5655203987923285,0.5668238993710691,0.47135782366164175,0.10744234800838581,0.12852538275584205,0.12852538275584205,0.975104821802935,2,453
binary,1,LightGBM,DBA-style,0.1,0.674266247379455,0.5655203987923285,0.6682389937106918,0.559231377201152,0.006027253668763111,0.0064464141821112,0.0064464141821112,0.975104821802935,2,453
binary,1,LightGBM,FGSM-SNN,0.2,0.674266247379455,0.5655203987923285,0.4077568134171908,0.3910519235075222,0.2665094339622642,0.40290088638195004,0.40290088638195004,0.975104821802935,2,453
binary,1,LightGBM,PGD-10-SNN,0.2,0.674266247379455,0.5655203987923285,0.6019392033542977,0.49436946394060444,0.07232704402515722,0.08098307816277196,0.08098307816277196,0.975104821802935,2,453
binary,1,LightGBM,PGD-20-SNN,0.2,0.674266247379455,0.5655203987923285,0.6029874213836478,0.4984044166236174,0.07127882599580715,0.08259468170829976,0.08259468170829976,0.975104821802935,2,453
binary,1,LightGBM,BBA,0.2,0.674266247379455,0.5655203987923285,0.4192872117400419,0.38491433101393807,0.25497903563941304,0.3553585817888799,0.3553585817888799,0.975104821802935,2,453
binary,1,LightGBM,DBA-style,0.2,0.674266247379455,0.5655203987923285,0.6622117400419287,0.5549038307350717,0.012054507337526221,0.014907332796132152,0.014907332796132152,0.975104821802935,2,453
binary,1,LightGBM,FGSM-SNN,0.3,0.674266247379455,0.5655203987923285,0.40670859538784065,0.39030122286708574,0.2675576519916143,0.40451248992747785,0.40451248992747785,0.975104821802935,2,453
binary,1,LightGBM,PGD-10-SNN,0.3,0.674266247379455,0.5655203987923285,0.6032494758909853,0.49777718093903955,0.07101677148846963,0.08098307816277196,0.08098307816277196,0.975104821802935,2,453
binary,1,LightGBM,PGD-20-SNN,0.3,0.674266247379455,0.5655203987923285,0.6035115303983228,0.497916491802622,0.07075471698113212,0.08098307816277196,0.08098307816277196,0.975104821802935,2,453
binary,1,LightGBM,BBA,0.3,0.674266247379455,0.5655203987923285,0.379979035639413,0.35876486236216515,0.29428721174004197,0.41579371474617244,0.41579371474617244,0.975104821802935,2,453
binary,1,LightGBM,DBA-style,0.3,0.674266247379455,0.5655203987923285,0.6622117400419287,0.5549038307350717,0.012054507337526221,0.014907332796132152,0.014907332796132152,0.975104821802935,2,453
