task,fold,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_classes,num_features
binary,2,LightGBM,FGSM-SNN,0.1,0.6737421383647799,0.5628795051763125,0.4261006289308176,0.40508873722505656,0.2476415094339623,0.37811745776347544,0.37811745776347544,0.9777253668763103,2,453
binary,2,LightGBM,PGD-10-SNN,0.1,0.6737421383647799,0.5628795051763125,0.640461215932914,0.5256329376885899,0.03328092243186587,0.03258246178600161,0.03258246178600161,0.9777253668763103,2,453
binary,2,LightGBM,PGD-20-SNN,0.1,0.6737421383647799,0.5628795051763125,0.6433438155136268,0.5267776314888377,0.03039832285115307,0.02775543041029767,0.02775543041029767,0.9777253668763103,2,453
binary,2,LightGBM,BBA,0.1,0.6737421383647799,0.5628795051763125,0.5521488469601677,0.4634955372422681,0.12159329140461217,0.15245374094931616,0.15245374094931616,0.9777253668763103,2,453
binary,2,LightGBM,DBA-style,0.1,0.6737421383647799,0.5628795051763125,0.6700733752620545,0.555161650629438,0.0036687631027254586,0.0,0.0,0.9777253668763103,2,453
binary,2,LightGBM,FGSM-SNN,0.2,0.6737421383647799,0.5628795051763125,0.4268867924528302,0.40685196551324715,0.24685534591194974,0.3797264682220434,0.3797264682220434,0.9777253668763103,2,453
binary,2,LightGBM,PGD-10-SNN,0.2,0.6737421383647799,0.5628795051763125,0.5718029350104822,0.4898050568306005,0.10193920335429774,0.1407884151246983,0.1407884151246983,0.9777253668763103,2,453
binary,2,LightGBM,PGD-20-SNN,0.2,0.6737421383647799,0.5628795051763125,0.5762578616352201,0.4904046923006886,0.09748427672955984,0.13153660498793243,0.13153660498793243,0.9777253668763103,2,453
binary,2,LightGBM,BBA,0.2,0.6737421383647799,0.5628795051763125,0.3888888888888889,0.3648218029350105,0.284853249475891,0.4030571198712792,0.4030571198712792,0.9777253668763103,2,453
binary,2,LightGBM,DBA-style,0.2,0.6737421383647799,0.5628795051763125,0.6700733752620545,0.555161650629438,0.0036687631027254586,0.0,0.0,0.9777253668763103,2,453
binary,2,LightGBM,FGSM-SNN,0.3,0.6737421383647799,0.5628795051763125,0.42845911949685533,0.4089881905515101,0.24528301886792458,0.3797264682220434,0.3797264682220434,0.9777253668763103,2,453
binary,2,LightGBM,PGD-10-SNN,0.3,0.6737421383647799,0.5628795051763125,0.5327568134171907,0.4684891122666962,0.1409853249475892,0.20313757039420757,0.20313757039420757,0.9777253668763103,2,453
binary,2,LightGBM,PGD-20-SNN,0.3,0.6737421383647799,0.5628795051763125,0.5259433962264151,0.46676873655033646,0.14779874213836486,0.2172164119066774,0.2172164119066774,0.9777253668763103,2,453
binary,2,LightGBM,BBA,0.3,0.6737421383647799,0.5628795051763125,0.37919287211740044,0.35822666923194285,0.2945492662473795,0.41794046661303297,0.41794046661303297,0.9777253668763103,2,453
binary,2,LightGBM,DBA-style,0.3,0.6737421383647799,0.5628795051763125,0.6698113207547169,0.5550107557059072,0.0039308176100629755,0.00040225261464199515,0.00040225261464199515,0.9777253668763103,2,453
binary,3,RF,FGSM-SNN,0.05,0.6705974842767296,0.5570751456025925,0.6202830188679245,0.5270056424098474,0.05031446540880513,0.07648953301127215,0.07648953301127215,0.9798218029350105,2,453
binary,3,RF,PGD-10-SNN,0.05,0.6705974842767296,0.5570751456025925,0.6409853249475891,0.5226042957104478,0.02961215932914052,0.02818035426731079,0.02818035426731079,0.9798218029350105,2,453
binary,3,RF,PGD-20-SNN,0.05,0.6705974842767296,0.5570751456025925,0.6417714884696016,0.5242757174695278,0.02882599580712797,0.02818035426731079,0.02818035426731079,0.9798218029350105,2,453
binary,3,RF,BBA,0.05,0.6705974842767296,0.5570751456025925,0.6564465408805031,0.5262660078582766,0.014150943396226467,0.0,0.0,0.9798218029350105,2,453
binary,3,RF,DBA-style,0.05,0.6705974842767296,0.5570751456025925,0.6703354297693921,0.5565222866709633,0.0002620545073375169,0.0,0.0,0.9798218029350105,2,453
binary,3,RF,FGSM-SNN,0.1,0.6705974842767296,0.5570751456025925,0.5712788259958071,0.5004722013728924,0.09931865828092246,0.15539452495974235,0.15539452495974235,0.9798218029350105,2,453
binary,3,RF,PGD-10-SNN,0.1,0.6705974842767296,0.5570751456025925,0.6239517819706499,0.5174279711761005,0.04664570230607967,0.057971014492753624,0.057971014492753624,0.9798218029350105,2,453
binary,3,RF,PGD-20-SNN,0.1,0.6705974842767296,0.5570751456025925,0.6286687631027253,0.5184432290326451,0.04192872117400426,0.04911433172302738,0.04911433172302738,0.9798218029350105,2,453
binary,3,RF,BBA,0.1,0.6705974842767296,0.5570751456025925,0.6509433962264151,0.515634323434943,0.019654088050314544,0.001610305958132045,0.001610305958132045,0.9798218029350105,2,453
binary,3,RF,DBA-style,0.1,0.6705974842767296,0.5570751456025925,0.6700733752620545,0.556370412341817,0.0005241090146751448,0.00040257648953301127,0.00040257648953301127,0.9798218029350105,2,453
binary,3,RF,FGSM-SNN,0.2,0.6705974842767296,0.5570751456025925,0.6569706498951782,0.555874403632318,0.013626834381551434,0.0285829307568438,0.0285829307568438,0.9798218029350105,2,453
binary,3,RF,PGD-10-SNN,0.2,0.6705974842767296,0.5570751456025925,0.5689203354297694,0.48971591283332694,0.10167714884696022,0.1469404186795491,0.1469404186795491,0.9798218029350105,2,453
binary,3,RF,PGD-20-SNN,0.2,0.6705974842767296,0.5570751456025925,0.5660377358490566,0.48987745761511675,0.10455974842767302,0.1537842190016103,0.1537842190016103,0.9798218029350105,2,453
binary,3,RF,BBA,0.2,0.6705974842767296,0.5570751456025925,0.6291928721174004,0.5031923693369333,0.041404612159329224,0.03341384863123994,0.03341384863123994,0.9798218029350105,2,453
binary,3,RF,DBA-style,0.2,0.6705974842767296,0.5570751456025925,0.6700733752620545,0.556370412341817,0.0005241090146751448,0.00040257648953301127,0.00040257648953301127,0.9798218029350105,2,453
binary,3,RF,FGSM-SNN,0.3,0.6705974842767296,0.5570751456025925,0.67583857442348,0.5679998353873881,-0.005241090146750449,0.00040257648953301127,0.00040257648953301127,0.9798218029350105,2,453
binary,3,RF,PGD-10-SNN,0.3,0.6705974842767296,0.5570751456025925,0.5579140461215933,0.48652809765023675,0.11268343815513626,0.16867954911433172,0.16867954911433172,0.9798218029350105,2,453
binary,3,RF,PGD-20-SNN,0.3,0.6705974842767296,0.5570751456025925,0.5555555555555556,0.48481700595240124,0.11504192872117402,0.1719001610305958,0.1719001610305958,0.9798218029350105,2,453
binary,3,RF,BBA,0.3,0.6705974842767296,0.5570751456025925,0.5649895178197065,0.47038310157394186,0.10560796645702308,0.1320450885668277,0.1320450885668277,0.9798218029350105,2,453
binary,3,RF,DBA-style,0.3,0.6705974842767296,0.5570751456025925,0.6700733752620545,0.556370412341817,0.0005241090146751448,0.00040257648953301127,0.00040257648953301127,0.9798218029350105,2,453
binary,3,DT,FGSM-SNN,0.05,0.6690251572327044,0.558919799591165,0.5183438155136268,0.45969359087753536,0.15068134171907754,0.22217725617159045,0.22217725617159045,0.97458071278826,2,453
binary,3,DT,PGD-10-SNN,0.05,0.6690251572327044,0.558919799591165,0.5351153039832285,0.46081724814187724,0.1339098532494759,0.18575475515985432,0.18575475515985432,0.97458071278826,2,453
binary,3,DT,PGD-20-SNN,0.05,0.6690251572327044,0.558919799591165,0.540356394129979,0.46536923084467513,0.12866876310272535,0.17887494941319304,0.17887494941319304,0.97458071278826,2,453
binary,3,DT,BBA,0.05,0.6690251572327044,0.558919799591165,0.38941299790356393,0.36517567438259524,0.27961215932914046,0.3986240388506678,0.3986240388506678,0.97458071278826,2,453
binary,3,DT,DBA-style,0.05,0.6690251572327044,0.558919799591165,0.4276729559748428,0.39315456561305373,0.2413522012578616,0.34479967624443547,0.34479967624443547,0.97458071278826,2,453
binary,3,DT,FGSM-SNN,0.1,0.6690251572327044,0.558919799591165,0.6574947589098532,0.538621595748441,0.011530398322851187,0.0084985835694051,0.0084985835694051,0.97458071278826,2,453
binary,3,DT,PGD-10-SNN,0.1,0.6690251572327044,0.558919799591165,0.5555555555555556,0.4730837562654708,0.11346960167714881,0.15540267098340751,0.15540267098340751,0.97458071278826,2,453
binary,3,DT,PGD-20-SNN,0.1,0.6690251572327044,0.558919799591165,0.5482180293501048,0.46668036862303425,0.12080712788259962,0.1643059490084986,0.1643059490084986,0.97458071278826,2,453
binary,3,DT,BBA,0.1,0.6690251572327044,0.558919799591165,0.38548218029350106,0.3625151126194982,0.28354297693920333,0.4046944556859571,0.4046944556859571,0.97458071278826,2,453
binary,3,DT,DBA-style,0.1,0.6690251572327044,0.558919799591165,0.42557651991614254,0.39049902138296494,0.24344863731656186,0.34560906515580736,0.34560906515580736,0.97458071278826,2,453
binary,3,DT,FGSM-SNN,0.2,0.6690251572327044,0.558919799591165,0.6629979035639413,0.5416322022287147,0.006027253668763111,0.0,0.0,0.97458071278826,2,453
binary,3,DT,PGD-10-SNN,0.2,0.6690251572327044,0.558919799591165,0.5618448637316562,0.4876908571883843,0.10718029350104818,0.15864022662889518,0.15864022662889518,0.97458071278826,2,453
binary,3,DT,PGD-20-SNN,0.2,0.6690251572327044,0.558919799591165,0.554769392033543,0.4855037877075072,0.11425576519916136,0.17239983812221774,0.17239983812221774,0.97458071278826,2,453
binary,3,DT,BBA,0.2,0.6690251572327044,0.558919799591165,0.38548218029350106,0.3625151126194982,0.28354297693920333,0.4046944556859571,0.4046944556859571,0.97458071278826,2,453
binary,3,DT,DBA-style,0.2,0.6690251572327044,0.558919799591165,0.42557651991614254,0.39049902138296494,0.24344863731656186,0.34560906515580736,0.34560906515580736,0.97458071278826,2,453
binary,3,DT,FGSM-SNN,0.3,0.6690251572327044,0.558919799591165,0.6629979035639413,0.5416322022287147,0.006027253668763111,0.0,0.0,0.97458071278826,2,453
binary,3,DT,PGD-10-SNN,0.3,0.6690251572327044,0.558919799591165,0.5662997903563941,0.49452440349558285,0.10272536687631029,0.15742614326183732,0.15742614326183732,0.97458071278826,2,453
binary,3,DT,PGD-20-SNN,0.3,0.6690251572327044,0.558919799591165,0.5649895178197065,0.49343729422467936,0.10403563941299787,0.15985430999595304,0.15985430999595304,0.97458071278826,2,453
binary,3,DT,BBA,0.3,0.6690251572327044,0.558919799591165,0.38548218029350106,0.3625151126194982,0.28354297693920333,0.4046944556859571,0.4046944556859571,0.97458071278826,2,453
binary,3,DT,DBA-style,0.3,0.6690251572327044,0.558919799591165,0.42557651991614254,0.39049902138296494,0.24344863731656186,0.34560906515580736,0.34560906515580736,0.97458071278826,2,453
binary,3,XGBoost,FGSM-SNN,0.05,0.6721698113207547,0.560378912164823,0.47877358490566035,0.44001420508407435,0.19339622641509435,0.2946859903381642,0.2946859903381642,0.9782494758909853,2,453
binary,3,XGBoost,PGD-10-SNN,0.05,0.6721698113207547,0.560378912164823,0.6365303983228512,0.5239070692357137,0.03563941299790352,0.03904991948470209,0.03904991948470209,0.9782494758909853,2,453
binary,3,XGBoost,PGD-20-SNN,0.05,0.6721698113207547,0.560378912164823,0.6328616352201258,0.5211145553581085,0.03930817610062887,0.04388083735909823,0.04388083735909823,0.9782494758909853,2,453
binary,3,XGBoost,BBA,0.05,0.6721698113207547,0.560378912164823,0.6297169811320755,0.5074039589881526,0.04245283018867918,0.036231884057971016,0.036231884057971016,0.9782494758909853,2,453
binary,3,XGBoost,DBA-style,0.05,0.6721698113207547,0.560378912164823,0.6711215932914046,0.5581789453236463,0.0010482180293500676,0.0,0.0,0.9782494758909853,2,453
binary,3,XGBoost,FGSM-SNN,0.1,0.6721698113207547,0.560378912164823,0.42845911949685533,0.4058611419184184,0.24371069182389937,0.3719806763285024,0.3719806763285024,0.9782494758909853,2,453
binary,3,XGBoost,PGD-10-SNN,0.1,0.6721698113207547,0.560378912164823,0.59958071278826,0.503203756965671,0.07258909853249473,0.09541062801932366,0.09541062801932366,0.9782494758909853,2,453
binary,3,XGBoost,PGD-20-SNN,0.1,0.6721698113207547,0.560378912164823,0.59958071278826,0.5024853589916763,0.07258909853249473,0.09460547504025765,0.09460547504025765,0.9782494758909853,2,453
binary,3,XGBoost,BBA,0.1,0.6721698113207547,0.560378912164823,0.57520964360587,0.4787224564239011,0.09696016771488469,0.11956521739130435,0.11956521739130435,0.9782494758909853,2,453
binary,3,XGBoost,DBA-style,0.1,0.6721698113207547,0.560378912164823,0.6711215932914046,0.5581789453236463,0.0010482180293500676,0.0,0.0,0.9782494758909853,2,453
binary,3,XGBoost,FGSM-SNN,0.2,0.6721698113207547,0.560378912164823,0.42845911949685533,0.4058611419184184,0.24371069182389937,0.3719806763285024,0.3719806763285024,0.9782494758909853,2,453
binary,3,XGBoost,PGD-10-SNN,0.2,0.6721698113207547,0.560378912164823,0.5406184486373166,0.47266065495859866,0.13155136268343814,0.18961352657004832,0.18961352657004832,0.9782494758909853,2,453
binary,3,XGBoost,PGD-20-SNN,0.2,0.6721698113207547,0.560378912164823,0.529874213836478,0.4636558804571554,0.14229559748427667,0.20249597423510468,0.20249597423510468,0.9782494758909853,2,453
binary,3,XGBoost,BBA,0.2,0.6721698113207547,0.560378912164823,0.4892557651991614,0.4280449876069384,0.1829140461215933,0.24838969404186795,0.24838969404186795,0.9782494758909853,2,453
binary,3,XGBoost,DBA-style,0.2,0.6721698113207547,0.560378912164823,0.6711215932914046,0.5581789453236463,0.0010482180293500676,0.0,0.0,0.9782494758909853,2,453
binary,3,XGBoost,FGSM-SNN,0.3,0.6721698113207547,0.560378912164823,0.42845911949685533,0.4058611419184184,0.24371069182389937,0.3719806763285024,0.3719806763285024,0.9782494758909853,2,453
binary,3,XGBoost,PGD-10-SNN,0.3,0.6721698113207547,0.560378912164823,0.49528301886792453,0.4446044287115697,0.17688679245283018,0.25925925925925924,0.25925925925925924,0.9782494758909853,2,453
binary,3,XGBoost,PGD-20-SNN,0.3,0.6721698113207547,0.560378912164823,0.4971174004192872,0.4447503962210383,0.1750524109014675,0.25442834138486314,0.25442834138486314,0.9782494758909853,2,453
binary,3,XGBoost,BBA,0.3,0.6721698113207547,0.560378912164823,0.45125786163522014,0.4051379718400712,0.22091194968553457,0.30676328502415456,0.30676328502415456,0.9782494758909853,2,453
binary,3,XGBoost,DBA-style,0.3,0.6721698113207547,0.560378912164823,0.6711215932914046,0.5581789453236463,0.0010482180293500676,0.0,0.0,0.9782494758909853,2,453
binary,3,LightGBM,FGSM-SNN,0.05,0.6721698113207547,0.5599836604238866,0.6436058700209644,0.5383821075877189,0.02856394129979034,0.0386317907444668,0.0386317907444668,0.9787735849056604,2,453
binary,3,LightGBM,PGD-10-SNN,0.05,0.6721698113207547,0.5599836604238866,0.6519916142557652,0.5226400103178112,0.020178197064989467,0.006438631790744467,0.006438631790744467,0.9787735849056604,2,453
binary,3,LightGBM,PGD-20-SNN,0.05,0.6721698113207547,0.5599836604238866,0.6519916142557652,0.5230927829272228,0.020178197064989467,0.006438631790744467,0.006438631790744467,0.9787735849056604,2,453
binary,3,LightGBM,BBA,0.05,0.6721698113207547,0.5599836604238866,0.6464884696016772,0.5115932947412922,0.025681341719077544,0.007243460764587525,0.007243460764587525,0.9787735849056604,2,453
binary,3,LightGBM,DBA-style,0.05,0.6721698113207547,0.5599836604238866,0.6695492662473794,0.5556656790810414,0.00262054507337528,0.0012072434607645875,0.0012072434607645875,0.9787735849056604,2,453
binary,3,LightGBM,FGSM-SNN,0.1,0.6721698113207547,0.5599836604238866,0.42452830188679247,0.40275591662804255,0.24764150943396224,0.37746478873239436,0.37746478873239436,0.9787735849056604,2,453
binary,3,LightGBM,PGD-10-SNN,0.1,0.6721698113207547,0.5599836604238866,0.6257861635220126,0.5100402934886671,0.046383647798742156,0.047082494969818915,0.047082494969818915,0.9787735849056604,2,453
binary,3,LightGBM,PGD-20-SNN,0.1,0.6721698113207547,0.5599836604238866,0.625524109014675,0.5123560760585196,0.04664570230607967,0.05030181086519115,0.05030181086519115,0.9787735849056604,2,453
binary,3,LightGBM,BBA,0.1,0.6721698113207547,0.5599836604238866,0.5351153039832285,0.4541811695808488,0.13705450733752622,0.17826961770623742,0.17826961770623742,0.9787735849056604,2,453
binary,3,LightGBM,DBA-style,0.1,0.6721698113207547,0.5599836604238866,0.6690251572327044,0.554960945820266,0.0031446540880503138,0.0016096579476861167,0.0016096579476861167,0.9787735849056604,2,453
binary,3,LightGBM,FGSM-SNN,0.2,0.6721698113207547,0.5599836604238866,0.4106394129979036,0.39327698473796835,0.26153039832285113,0.39959758551307845,0.39959758551307845,0.9787735849056604,2,453
binary,3,LightGBM,PGD-10-SNN,0.2,0.6721698113207547,0.5599836604238866,0.5707547169811321,0.48428931516117174,0.10141509433962259,0.13641851106639838,0.13641851106639838,0.9787735849056604,2,453
binary,3,LightGBM,PGD-20-SNN,0.2,0.6721698113207547,0.5599836604238866,0.5723270440251572,0.48816032572865586,0.09984276729559749,0.13722334004024145,0.13722334004024145,0.9787735849056604,2,453
binary,3,LightGBM,BBA,0.2,0.6721698113207547,0.5599836604238866,0.40356394129979034,0.37463030547844617,0.26860587002096437,0.38028169014084506,0.38028169014084506,0.9787735849056604,2,453
binary,3,LightGBM,DBA-style,0.2,0.6721698113207547,0.5599836604238866,0.6687631027253669,0.5548097045784027,0.0034067085953878307,0.002012072434607646,0.002012072434607646,0.9787735849056604,2,453
binary,3,LightGBM,FGSM-SNN,0.3,0.6721698113207547,0.5599836604238866,0.40985324947589097,0.3923847884504062,0.26231656184486374,0.4,0.4,0.9787735849056604,2,453
binary,3,LightGBM,PGD-10-SNN,0.3,0.6721698113207547,0.5599836604238866,0.5521488469601677,0.4780315441534448,0.12002096436058696,0.17022132796780684,0.17022132796780684,0.9787735849056604,2,453
binary,3,LightGBM,PGD-20-SNN,0.3,0.6721698113207547,0.5599836604238866,0.5589622641509434,0.4865669320482483,0.1132075471698113,0.16579476861167003,0.16579476861167003,0.9787735849056604,2,453
binary,3,LightGBM,BBA,0.3,0.6721698113207547,0.5599836604238866,0.38757861635220126,0.3639359547692436,0.28459119496855345,0.4048289738430583,0.4048289738430583,0.9787735849056604,2,453
binary,3,LightGBM,DBA-style,0.3,0.6721698113207547,0.5599836604238866,0.6692872117400419,0.5559147686484015,0.002882599580712797,0.002012072434607646,0.002012072434607646,0.9787735849056604,2,453
binary,4,RF,FGSM-SNN,0.05,0.6724318658280922,0.5601374491366892,0.6310272536687631,0.5343621529019397,0.04140461215932911,0.061946902654867256,0.061946902654867256,0.9790356394129979,2,453
binary,4,RF,PGD-10-SNN,0.05,0.6724318658280922,0.5601374491366892,0.6328616352201258,0.5186951237994912,0.039570230607966383,0.041432019308125505,0.041432019308125505,0.9790356394129979,2,453
binary,4,RF,PGD-20-SNN,0.05,0.6724318658280922,0.5601374491366892,0.6331236897274634,0.5184271252657905,0.03930817610062887,0.04062751407884151,0.04062751407884151,0.9790356394129979,2,453
binary,4,RF,BBA,0.05,0.6724318658280922,0.5601374491366892,0.6577568134171907,0.529203466116252,0.014675052410901501,0.0008045052292839903,0.0008045052292839903,0.9790356394129979,2,453
binary,4,RF,DBA-style,0.05,0.6724318658280922,0.5601374491366892,0.6716457023060797,0.5588830426219354,0.0007861635220125507,0.00040225261464199515,0.00040225261464199515,0.9790356394129979,2,453
binary,4,RF,FGSM-SNN,0.1,0.6724318658280922,0.5601374491366892,0.5539832285115304,0.49089015062395513,0.11844863731656186,0.1842316975060338,0.1842316975060338,0.9790356394129979,2,453
binary,4,RF,PGD-10-SNN,0.1,0.6724318658280922,0.5601374491366892,0.6386268343815513,0.520518996196258,0.0338050314465409,0.031375703942075624,0.031375703942075624,0.9790356394129979,2,453
binary,4,RF,PGD-20-SNN,0.1,0.6724318658280922,0.5601374491366892,0.6422955974842768,0.5237185186222355,0.030136268343815442,0.026950925181013677,0.026950925181013677,0.9790356394129979,2,453
binary,4,RF,BBA,0.1,0.6724318658280922,0.5601374491366892,0.6519916142557652,0.5184973546704685,0.020440251572326984,0.0028157683024939663,0.0028157683024939663,0.9790356394129979,2,453
binary,4,RF,DBA-style,0.1,0.6724318658280922,0.5601374491366892,0.6716457023060797,0.5588830426219354,0.0007861635220125507,0.00040225261464199515,0.00040225261464199515,0.9790356394129979,2,453
binary,4,RF,FGSM-SNN,0.2,0.6724318658280922,0.5601374491366892,0.5618448637316562,0.4985235920219847,0.11058700209643602,0.17618664521319388,0.17618664521319388,0.9790356394129979,2,453
binary,4,RF,PGD-10-SNN,0.2,0.6724318658280922,0.5601374491366892,0.5990566037735849,0.5098547124015387,0.07337526205450728,0.10418342719227675,0.10418342719227675,0.9790356394129979,2,453
binary,4,RF,PGD-20-SNN,0.2,0.6724318658280922,0.5601374491366892,0.5943396226415094,0.506450833738659,0.07809224318658281,0.11061946902654868,0.11061946902654868,0.9790356394129979,2,453
binary,4,RF,BBA,0.2,0.6724318658280922,0.5601374491366892,0.6302410901467506,0.5054812774185529,0.04219077568134166,0.03419147224456959,0.03419147224456959,0.9790356394129979,2,453
binary,4,RF,DBA-style,0.2,0.6724318658280922,0.5601374491366892,0.6716457023060797,0.5588830426219354,0.0007861635220125507,0.00040225261464199515,0.00040225261464199515,0.9790356394129979,2,453
binary,4,RF,FGSM-SNN,0.3,0.6724318658280922,0.5601374491366892,0.4161425576519916,0.40063356081345963,0.2562893081761006,0.3998390989541432,0.3998390989541432,0.9790356394129979,2,453
binary,4,RF,PGD-10-SNN,0.3,0.6724318658280922,0.5601374491366892,0.5723270440251572,0.49544748502841407,0.100104821802935,0.14682220434432824,0.14682220434432824,0.9790356394129979,2,453
binary,4,RF,PGD-20-SNN,0.3,0.6724318658280922,0.5601374491366892,0.5738993710691824,0.4945185904658759,0.0985324947589098,0.1419951729686243,0.1419951729686243,0.9790356394129979,2,453
binary,4,RF,BBA,0.3,0.6724318658280922,0.5601374491366892,0.5681341719077568,0.4731369082755024,0.10429769392033539,0.12912308930008046,0.12912308930008046,0.9790356394129979,2,453
binary,4,RF,DBA-style,0.3,0.6724318658280922,0.5601374491366892,0.6716457023060797,0.5588830426219354,0.0007861635220125507,0.00040225261464199515,0.00040225261464199515,0.9790356394129979,2,453
binary,4,DT,FGSM-SNN,0.05,0.6698113207547169,0.5585995165247275,0.5566037735849056,0.48975404892003854,0.1132075471698113,0.17407108239095315,0.17407108239095315,0.9764150943396226,2,453
binary,4,DT,PGD-10-SNN,0.05,0.6698113207547169,0.5585995165247275,0.5731132075471698,0.4889376580281389,0.09669811320754718,0.13570274636510501,0.13570274636510501,0.9764150943396226,2,453
binary,4,DT,PGD-20-SNN,0.05,0.6698113207547169,0.5585995165247275,0.5833333333333334,0.49743684605554955,0.08647798742138357,0.12358642972536349,0.12358642972536349,0.9764150943396226,2,453
binary,4,DT,BBA,0.05,0.6698113207547169,0.5585995165247275,0.4229559748427673,0.38858517000584736,0.24685534591194963,0.3505654281098546,0.3505654281098546,0.9764150943396226,2,453
binary,4,DT,DBA-style,0.05,0.6698113207547169,0.5585995165247275,0.4009433962264151,0.3746756411482237,0.2688679245283018,0.385702746365105,0.385702746365105,0.9764150943396226,2,453
binary,4,DT,FGSM-SNN,0.1,0.6698113207547169,0.5585995165247275,0.5982704402515723,0.5171910811153683,0.07154088050314467,0.11308562197092084,0.11308562197092084,0.9764150943396226,2,453
binary,4,DT,PGD-10-SNN,0.1,0.6698113207547169,0.5585995165247275,0.5196540880503144,0.4586115091093629,0.1501572327044025,0.2193053311793215,0.2193053311793215,0.9764150943396226,2,453
binary,4,DT,PGD-20-SNN,0.1,0.6698113207547169,0.5585995165247275,0.5262054507337526,0.4645069394260205,0.14360587002096437,0.21203554119547657,0.21203554119547657,0.9764150943396226,2,453
binary,4,DT,BBA,0.1,0.6698113207547169,0.5585995165247275,0.3812893081761006,0.35984471733191575,0.2885220125786163,0.41276252019386106,0.41276252019386106,0.9764150943396226,2,453
binary,4,DT,DBA-style,0.1,0.6698113207547169,0.5585995165247275,0.4001572327044025,0.3741476032439755,0.26965408805031443,0.3869143780290792,0.3869143780290792,0.9764150943396226,2,453
binary,4,DT,FGSM-SNN,0.2,0.6698113207547169,0.5585995165247275,0.6577568134171907,0.5518995961457979,0.012054507337526221,0.021405492730210016,0.021405492730210016,0.9764150943396226,2,453
binary,4,DT,PGD-10-SNN,0.2,0.6698113207547169,0.5585995165247275,0.5324947589098532,0.4663619440147685,0.13731656184486374,0.19951534733441034,0.19951534733441034,0.9764150943396226,2,453
binary,4,DT,PGD-20-SNN,0.2,0.6698113207547169,0.5585995165247275,0.5400943396226415,0.4679484163705954,0.12971698113207542,0.1845718901453958,0.1845718901453958,0.9764150943396226,2,453
binary,4,DT,BBA,0.2,0.6698113207547169,0.5585995165247275,0.3810272536687631,0.35948150004574764,0.28878406708595383,0.41276252019386106,0.41276252019386106,0.9764150943396226,2,453
binary,4,DT,DBA-style,0.2,0.6698113207547169,0.5585995165247275,0.3991090146750524,0.3726628209682951,0.27070230607966456,0.3869143780290792,0.3869143780290792,0.9764150943396226,2,453
binary,4,DT,FGSM-SNN,0.3,0.6698113207547169,0.5585995165247275,0.6658805031446541,0.5539398962726808,0.0039308176100628645,0.006058158319870759,0.006058158319870759,0.9764150943396226,2,453
binary,4,DT,PGD-10-SNN,0.3,0.6698113207547169,0.5585995165247275,0.5466457023060797,0.47115712622664513,0.12316561844863727,0.17407108239095315,0.17407108239095315,0.9764150943396226,2,453
binary,4,DT,PGD-20-SNN,0.3,0.6698113207547169,0.5585995165247275,0.5437631027253669,0.4700921268577725,0.12604821802935007,0.1781098546042003,0.1781098546042003,0.9764150943396226,2,453
binary,4,DT,BBA,0.3,0.6698113207547169,0.5585995165247275,0.3810272536687631,0.35948150004574764,0.28878406708595383,0.41276252019386106,0.41276252019386106,0.9764150943396226,2,453
binary,4,DT,DBA-style,0.3,0.6698113207547169,0.5585995165247275,0.3991090146750524,0.3726628209682951,0.27070230607966456,0.3869143780290792,0.3869143780290792,0.9764150943396226,2,453
binary,4,XGBoost,FGSM-SNN,0.05,0.6716457023060797,0.5600706987838711,0.42557651991614254,0.39572683220440147,0.24606918238993714,0.3585817888799355,0.3585817888799355,0.9777253668763103,2,453
binary,4,XGBoost,PGD-10-SNN,0.05,0.6716457023060797,0.5600706987838711,0.47929769392033544,0.42815771567418437,0.19234800838574423,0.2723609991941982,0.2723609991941982,0.9777253668763103,2,453
binary,4,XGBoost,PGD-20-SNN,0.05,0.6716457023060797,0.5600706987838711,0.4748427672955975,0.4256524124042891,0.19680293501048218,0.27961321514907334,0.27961321514907334,0.9777253668763103,2,453
binary,4,XGBoost,BBA,0.05,0.6716457023060797,0.5600706987838711,0.629979035639413,0.508400240606656,0.04166666666666663,0.03585817888799355,0.03585817888799355,0.9777253668763103,2,453
binary,4,XGBoost,DBA-style,0.05,0.6716457023060797,0.5600706987838711,0.6708595387840671,0.5588197731757252,0.0007861635220125507,0.00040290088638195,0.00040290088638195,0.9777253668763103,2,453
binary,4,XGBoost,FGSM-SNN,0.1,0.6716457023060797,0.5600706987838711,0.39046121593291405,0.37172897579959197,0.2811844863731656,0.4125705076551168,0.4125705076551168,0.9777253668763103,2,453
binary,4,XGBoost,PGD-10-SNN,0.1,0.6716457023060797,0.5600706987838711,0.4643605870020964,0.41886436180438075,0.20728511530398325,0.2961321514907333,0.2961321514907333,0.9777253668763103,2,453
binary,4,XGBoost,PGD-20-SNN,0.1,0.6716457023060797,0.5600706987838711,0.45649895178197064,0.4139023529375968,0.21514675052410903,0.3082191780821918,0.3082191780821918,0.9777253668763103,2,453
binary,4,XGBoost,BBA,0.1,0.6716457023060797,0.5600706987838711,0.534853249475891,0.4556511573761662,0.1367924528301887,0.17969379532634971,0.17969379532634971,0.9777253668763103,2,453
