task,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_features
binary,DT,BBA,0.05,0.670335429769392,0.5602705634887483,0.42026991614255765,0.3856906654748222,0.2500655136268344,0.35252171530635784,0.35252171530635784,0.975104821802935,453.0
binary,DT,BBA,0.1,0.670335429769392,0.5602705634887483,0.37984800838574423,0.35871225848946686,0.2904874213836478,0.4143229456747902,0.4143229456747902,0.975104821802935,453.0
binary,DT,BBA,0.2,0.670335429769392,0.5602705634887483,0.3796514675052411,0.3585316359288248,0.29068396226415094,0.4145248027599739,0.4145248027599739,0.975104821802935,453.0
binary,DT,BBA,0.3,0.670335429769392,0.5602705634887483,0.3796514675052411,0.3585316359288248,0.29068396226415094,0.4145248027599739,0.4145248027599739,0.975104821802935,453.0
binary,DT,DBA-style,0.05,0.670335429769392,0.5602705634887483,0.45558176100628933,0.40820220122459466,0.2147536687631027,0.3012509115792812,0.3012509115792812,0.975104821802935,453.0
binary,DT,DBA-style,0.1,0.670335429769392,0.5602705634887483,0.4409722222222222,0.39947497279502137,0.22936320754716982,0.32287581102384527,0.32287581102384527,0.975104821802935,453.0
binary,DT,DBA-style,0.2,0.670335429769392,0.5602705634887483,0.4346829140461216,0.39561230165899225,0.23565251572327045,0.3321724965533521,0.3321724965533521,0.975104821802935,453.0
binary,DT,DBA-style,0.3,0.670335429769392,0.5602705634887483,0.4346829140461216,0.39561230165899225,0.23565251572327045,0.3321724965533521,0.3321724965533521,0.975104821802935,453.0
binary,DT,FGSM-SNN,0.05,0.670335429769392,0.5602705634887483,0.5703616352201257,0.4921777307343039,0.09997379454926625,0.14551320209991936,0.14551320209991936,0.975104821802935,453.0
binary,DT,FGSM-SNN,0.1,0.670335429769392,0.5602705634887483,0.6439334381551363,0.5401129542665892,0.0264019916142558,0.03938224090098022,0.03938224090098022,0.975104821802935,453.0
binary,DT,FGSM-SNN,0.2,0.670335429769392,0.5602705634887483,0.6656184486373166,0.552352753357794,0.004716981132075498,0.005553230267736194,0.005553230267736194,0.975104821802935,453.0
binary,DT,FGSM-SNN,0.3,0.670335429769392,0.5602705634887483,0.6664701257861635,0.5502044105275031,0.003865303983228513,0.001615468122559535,0.001615468122559535,0.975104821802935,453.0
binary,DT,PGD-10-SNN,0.05,0.670335429769392,0.5602705634887483,0.5833333333333333,0.4913906462942822,0.08700209643605872,0.1164144679221881,0.1164144679221881,0.975104821802935,453.0
